,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8
1965-01-01,2.46109,-13.4487915,-4.4889526,1.4377441,0.10650635,-1.3998718,0.42782593,-7.636383
1965-02-01,2.6538086,-15.856689,-4.898468,1.1589355,0.19494629,-1.3927612,0.56417847,-9.345734
1965-03-01,2.8240662,-14.820251,-3.5906067,1.6894226,0.7109375,-0.65319824,1.704895,-7.622223
1965-04-01,3.4665222,-13.1519165,-2.478119,2.6362305,2.310913,0.3500061,2.5668945,-4.876648
1965-05-01,3.4779663,-7.3285522,1.276062,3.4879456,3.7034912,2.1801758,3.0698242,-0.083618164
1965-06-01,3.0503235,-1.8659363,4.6215515,2.5014648,1.9086914,3.1211853,3.5023804,3.7688293
1965-07-01,2.888092,1.450592,6.4377136,2.012909,0.5649414,3.0881653,3.2847595,5.2172546
1965-08-01,2.8182373,1.0614014,7.5748596,1.6811218,-0.03930664,1.7943726,3.057251,7.2320557
1965-09-01,3.0634766,-0.40881348,7.655426,2.145874,0.5482178,1.7147827,3.557953,6.549713
1965-10-01,3.2962952,-2.9172668,6.0231323,3.2134705,2.8951416,2.8237915,3.6535645,4.6080627
1965-11-01,2.6511536,-7.318634,2.5029602,2.790863,2.5333862,2.0603638,2.6621094,-0.37905884
1965-12-01,2.578827,-10.813812,-0.93685913,1.9740906,1.0230408,0.098968506,1.2730408,-5.083252
1966-01-01,2.5819092,-12.617493,-3.3546143,1.433136,0.36001587,-1.2628174,0.7654419,-7.9542847
1966-02-01,2.900238,-14.560394,-3.9208374,1.7060852,0.2557373,-1.6641235,0.6425171,-8.491241
1966-03-01,3.6212158,-12.799103,-2.973938,2.1012573,0.8233948,-1.3067627,2.0437622,-5.9074097
1966-04-01,3.8745117,-11.633514,-1.3464355,3.0656433,2.612793,0.45541382,2.5618591,-4.0277405
1966-05-01,3.3827515,-6.055603,1.975769,3.6611023,3.5420837,1.9737549,3.6651306,0.54507446
1966-06-01,3.2166138,-1.2383118,5.1803284,3.0885315,2.1853333,2.7662964,3.6659546,2.9735413
1966-07-01,3.4629822,2.186615,7.044983,2.2859497,0.55773926,3.1291199,2.7332458,4.839203
1966-08-01,3.1722412,2.9281616,8.315033,1.7556763,-0.20349121,2.0804443,3.4097595,7.502594
1966-09-01,3.006195,1.105011,7.7495728,2.3324585,1.0581055,2.699585,3.755066,6.7374573
1966-10-01,2.7271729,-2.0595703,5.5925903,2.8013306,2.1775208,3.148285,3.8719177,3.4069824
1966-11-01,2.8188171,-4.459656,2.2807312,2.4768982,1.7426453,1.0724487,2.7295532,-0.12072754
1966-12-01,2.2739258,-8.699493,-1.2808533,1.6627197,0.11300659,-0.6691284,1.6274109,-4.454376
1967-01-01,2.519867,-12.220398,-3.8961792,0.98184204,-0.19610596,-1.7877197,0.51608276,-8.182251
1967-02-01,2.45578,-15.087616,-4.553253,1.0845337,-0.15499878,-2.0932007,0.2406311,-9.360687
1967-03-01,2.9467773,-14.747864,-3.9430542,1.9711914,1.2805481,-0.3972168,1.1663513,-7.7533264
1967-04-01,3.5534058,-12.186005,-2.1194458,3.2669373,2.457611,0.12927246,2.907837,-5.519043
1967-05-01,3.678711,-6.630768,1.2001343,4.0057373,3.7373047,2.1697083,3.680725,-1.0831299
1967-06-01,3.2685242,-0.94644165,4.221588,3.2940674,2.664032,3.4618225,3.8855286,2.7316284
1967-07-01,3.0293274,1.4051514,6.8391113,2.0832825,0.25878906,3.7234802,3.56073,5.473877
1967-08-01,2.7888794,2.2039185,8.139191,1.5152893,-0.7003479,2.5810547,3.0142517,7.568268
1967-09-01,2.9903564,0.67404175,7.7236633,1.9491577,0.11312866,2.6307678,3.4942017,6.754059
1967-10-01,2.6669617,-2.9978638,6.129181,2.544281,2.180664,2.9689636,3.7462463,4.077301
1967-11-01,2.6419678,-5.8775635,3.3466187,2.3830566,1.8381348,1.5596924,2.7296143,0.3642273
1967-12-01,2.7629395,-9.242828,-0.933136,1.794342,0.5748291,0.18017578,1.8909912,-4.961273
1968-01-01,2.5245056,-12.193634,-3.9806213,1.3982849,-0.04598999,-1.4289246,0.7928772,-8.332214
1968-02-01,2.5177917,-13.742035,-5.487488,1.4326172,-0.11502075,-2.186432,0.7772522,-9.141663
1968-03-01,3.0250244,-14.006409,-3.6349182,1.8894043,0.8680115,-1.1623535,2.4245605,-7.433014
1968-04-01,3.5644531,-12.297211,-1.7431946,3.1756897,2.5905762,0.48797607,3.3418884,-3.7147217
1968-05-01,3.2200928,-5.1734314,2.093872,4.05896,3.7384644,2.2862854,4.141083,0.26678467
1968-06-01,3.2818298,-1.8166199,4.476288,3.0923767,2.6130981,3.28479,4.0722046,2.3287048
1968-07-01,3.4024658,0.30670166,6.361725,1.9290161,0.7968445,3.546875,3.6309814,4.4396667
1968-08-01,3.2568054,2.1053467,7.1335754,1.7789001,0.049743652,1.7245178,3.0332336,6.125061
1968-09-01,3.0424194,0.41357422,7.0314636,1.7297058,0.031707764,2.0254822,3.7709656,5.9571533
1968-10-01,2.965149,-2.8608704,5.7453613,2.5368347,1.6128845,2.4680786,3.448883,3.0660706
1968-11-01,2.2686768,-6.403839,2.8305664,2.5402222,1.5317078,1.3353577,2.1133728,-0.9265137
1968-12-01,2.3143616,-10.281891,-0.43469238,2.0067139,0.9042053,0.39675903,1.0733643,-3.5690308
1969-01-01,2.7248535,-11.979279,-3.0835876,1.5537415,0.2492981,-1.5586548,0.13186646,-7.032257
1969-02-01,2.7615662,-14.518616,-4.884033,1.3135681,-0.27545166,-2.4618225,0.5895691,-8.567657
1969-03-01,3.2592773,-15.405823,-2.8501282,2.2466125,0.8452759,-0.63864136,1.6712952,-6.8649597
1969-04-01,3.8035278,-14.665222,-1.3665466,3.64917,3.50766,1.9304504,2.714447,-5.3536987
1969-05-01,3.8368225,-7.4872437,2.1360474,4.5459595,4.5121155,3.0195007,3.9075928,-1.2388916
