,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-3.608803e-05,0.0001846427,1.0174917e-06,5.61239e-05,-1.6086044e-05,6.163365e-05,-6.062619e-06,1.532129e-05
1965-02-01,-2.2493143e-05,0.00020859306,8.321942e-06,6.814842e-05,-2.1497079e-05,8.4704574e-05,-3.6128476e-06,1.7824903e-05
1965-03-01,-1.7728205e-05,0.00015944506,3.9338847e-06,4.8388723e-05,-1.1168559e-05,5.6868703e-05,2.1930246e-06,2.021186e-05
1965-04-01,-2.6540205e-05,0.0001248611,-1.988643e-06,3.0540385e-05,-9.1764305e-06,3.290042e-05,3.2518947e-06,2.3487195e-05
1965-05-01,-2.399172e-05,0.00011188538,-6.0805687e-06,2.6430509e-05,-1.45605445e-05,3.3340122e-05,7.2002513e-06,1.9637555e-05
1965-06-01,-4.12434e-06,4.741061e-05,-1.3546538e-05,2.676253e-05,-5.8113583e-06,6.9736736e-05,8.111019e-07,1.6891652e-05
1965-07-01,-9.948155e-06,2.197067e-05,-4.5191773e-06,1.1687007e-05,3.7992795e-06,4.7599053e-05,-5.40755e-06,6.69773e-06
1965-08-01,-2.0850988e-05,2.7785514e-05,-2.7334463e-06,2.9158462e-05,-2.1950327e-06,4.6001765e-05,6.7067012e-06,3.4515655e-05
1965-09-01,-2.6486363e-05,6.337451e-05,-3.5948979e-06,1.9377323e-05,1.1969605e-06,4.4960838e-05,-3.146226e-06,5.1901807e-06
1965-10-01,-2.2654669e-05,8.02896e-05,-4.1333114e-06,1.4073965e-05,-1.3788827e-05,6.6012726e-05,1.2629229e-05,4.8402144e-06
1965-11-01,-5.0553346e-05,0.00013378078,2.1750748e-06,1.5402053e-05,-1.1092343e-06,7.1531445e-05,2.3994144e-06,-1.1317752e-07
1965-12-01,-4.9207323e-05,0.00019114852,1.367458e-06,6.210027e-05,-5.281923e-06,6.5321765e-05,1.3840654e-05,1.8309474e-05
1966-01-01,-5.1563497e-05,0.00018441679,1.3418357e-06,5.3986474e-05,1.4151592e-06,5.6202403e-05,-9.118659e-06,2.8951348e-05
1966-02-01,-4.8418835e-05,0.00018581803,3.5007397e-06,5.929004e-05,-1.3574958e-05,4.7591235e-05,7.8785524e-07,3.674784e-05
1966-03-01,-4.2096915e-05,0.00015191104,5.464117e-06,6.0528357e-05,-8.646144e-06,6.653255e-05,1.512919e-06,2.3468552e-05
1966-04-01,-4.060605e-05,0.00014836718,2.8897302e-06,6.0886814e-05,-6.625738e-06,5.145282e-05,-1.1103511e-06,3.0140782e-05
1966-05-01,-2.4874571e-05,0.00011575553,-8.385447e-06,3.5737634e-05,-5.6481185e-06,6.890327e-05,1.1232056e-05,1.9517352e-05
1966-06-01,-5.6073877e-06,4.9831604e-05,-7.415976e-06,1.28532665e-05,-4.4831286e-06,4.6752113e-05,-3.5788325e-06,2.637178e-06
1966-07-01,-1.3607547e-05,3.4287506e-05,-3.7713835e-07,1.3399103e-05,2.441655e-06,6.0674996e-05,4.4568878e-07,1.3537599e-05
1966-08-01,-1.8577099e-05,1.9484765e-05,-7.293773e-06,1.3366516e-05,2.5882982e-06,4.401479e-05,1.4523363e-05,2.1073392e-05
1966-09-01,-2.0548621e-05,5.458119e-05,-5.2652213e-06,1.8564177e-05,-2.5441877e-06,4.9090246e-05,-1.517692e-06,9.048712e-06
1966-10-01,-3.333095e-05,0.00011398767,-7.0819588e-06,2.4063269e-05,-9.925192e-06,7.8557234e-05,6.7676083e-06,1.4922556e-05
1966-11-01,-3.137572e-05,0.0001996513,-1.3058743e-06,5.5151468e-05,-3.2448115e-06,4.2051408e-05,-8.333591e-07,5.472266e-06
1966-12-01,-1.9970197e-05,0.00021880443,5.415237e-06,6.357526e-05,-2.055677e-05,6.60193e-05,4.926431e-06,1.7545826e-05
1967-01-01,-2.712215e-05,0.00023679083,6.3472e-06,7.122463e-05,-2.6512593e-05,9.060204e-05,-1.280252e-06,1.8297671e-05
1967-02-01,-3.574413e-05,0.00020167729,6.587812e-06,8.401726e-05,-1.9101695e-05,7.792171e-05,-5.5230703e-06,2.554014e-05
1967-03-01,-2.6304064e-05,0.00016963558,2.1605229e-06,4.9024024e-05,-2.4796216e-05,6.0020062e-05,-2.2507265e-06,2.9446099e-05
1967-04-01,-2.5870955e-05,9.6874035e-05,4.7350877e-06,3.710563e-05,-9.990461e-06,6.249838e-05,-2.3309294e-06,2.0840154e-05
