,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.050482094,-0.12087554,0.019961298,0.33315384,0.36661637,0.025161922,-0.032570183,0.32322538
1965-02-01,0.048170686,-0.22163087,-0.06587511,0.39067578,0.18659106,0.026737869,-0.0050436854,0.5114456
1965-03-01,0.02573973,-0.10075599,0.0015227199,0.088147104,0.1061129,0.03115052,0.002100587,0.4097447
1965-04-01,0.021011949,-0.07049787,-0.06445676,0.014497995,0.066976964,0.026265085,-0.010296822,0.1615336
1965-05-01,-0.045335293,-0.09303385,-0.083420634,-0.08757061,-0.14992547,0.023796082,0.023165703,-0.048382163
1965-06-01,-0.07275671,-0.056524515,-0.0024170876,-0.114729345,-0.19410437,0.013079643,0.050902307,-0.16479182
1965-07-01,-0.040449858,-0.0476467,-0.0069873333,-0.06739855,-0.36976963,0.0004721284,0.034775138,-0.09340161
1965-08-01,-0.07060295,-0.06808144,-0.09749907,-0.08231747,-0.36215252,0.00456959,0.060988367,-0.13311535
1965-09-01,-0.0023120642,-0.04990554,-0.03178221,-0.047121406,-0.21196508,0.005410075,0.046752334,-0.11646289
1965-10-01,0.010558188,-0.024270177,-0.09450477,0.08016235,-0.0721789,0.018070161,0.0061980486,-0.014236689
1965-11-01,0.020276487,-0.035669506,-0.1345337,0.23297635,0.057258606,0.031675816,-0.07049787,0.1557551
1965-12-01,0.018595457,-0.18675,-0.08956683,0.34029812,-0.0132911205,0.026160002,-0.06771374,0.4428395
1966-01-01,0.041885138,-0.21019137,-0.049890935,0.3314836,0.12832701,0.030168056,-0.10533047,0.37616345
1966-02-01,0.05866289,-0.29471833,0.009742975,0.2567132,0.1337524,0.030897558,-0.041593254,0.38560092
1966-03-01,0.029119492,-0.26266736,-0.006578803,0.2628225,0.2233401,0.033268332,-0.014694154,0.4671189
1966-04-01,0.00851202,-0.18835294,-0.06607598,0.13698941,-0.00060629845,0.03614056,-0.011229157,0.25055835
1966-05-01,0.003496945,-0.10683495,-0.061608016,0.019180477,-0.06019467,0.023694038,0.038146615,-0.03676051
