,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1699.9776375393908,1918.3845951872052,8542.039998372396,7332.694789341517,2031.9588623046875,2218.8460640285325,1469.9668110280797,3639.2299107142853
1965-02-01,1697.2369538635767,1915.6761313384434,8513.555399576824,7298.498535156249,2024.3760986328125,2210.855500594429,1466.384578096694,3617.897033691406
1965-03-01,1699.8948554030987,1913.328120393573,8514.959716796875,7254.870605468749,2021.7344970703125,2213.0133587381115,1466.705676092618,3628.20325578962
1965-04-01,1697.3458426339287,1907.8128454820164,8494.227600097656,7191.931152343749,2015.6820068359375,2201.464445694633,1463.0014613054802,3619.0396990094864
1965-05-01,1696.3697930344013,1899.8023842865566,8494.660949707031,7192.265101841517,2005.6729736328125,2199.4043764860735,1459.0339992357337,3618.584333147321
1965-06-01,1699.7376514082196,1890.8267614976414,8463.33719889323,7155.1888602120525,1997.364501953125,2190.8510954483695,1457.3505788609602,3608.2829066685263
1965-07-01,1699.3316906840862,1884.7050504864385,8442.333984375,7145.496041434151,1998.3359375,2185.0059177564535,1456.9747261379077,3606.607273646763
1965-08-01,1698.5907033711924,1890.403430866745,8461.245218912762,7159.527587890624,2005.198486328125,2192.4483589504075,1458.9238705842392,3615.0820050920756
1965-09-01,1699.7534487427783,1899.330110369988,8490.970357259115,7210.731288364955,2010.264404296875,2202.6652460512905,1461.153865206069,3625.2469744001114
1965-10-01,1699.4572487198004,1909.3126980763561,8525.135294596355,7256.7757742745525,2019.3292236328125,2209.961998980978,1465.1644941689312,3648.2485089983256
1965-11-01,1699.6657427619486,1918.0159658755895,8549.3896484375,7307.77369907924,2028.36328125,2215.3446363366165,1468.3384107506795,3661.535208565848
1965-12-01,1698.440167082458,1920.9150206367924,8543.382771809896,7368.089948381696,2029.0963134765625,2216.3929814877715,1467.7091294440672,3650.733511788504
1966-01-01,1700.9886669511554,1921.396968049823,8557.622273763021,7334.027099609374,2032.496337890625,2217.055212933084,1470.2565068783967,3654.0673392159597
