,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,31.212198064568337,273.66976737976074,534.9063396453857,121.50751460682262,97.8552378140963,216.22458371249112,142.71870719061957,963.6782646179199
1965-02-01,31.643700331784366,232.58848190307617,524.7150421142578,122.6393612948331,99.82786912184496,218.09158325195312,145.57438956366644,889.2221450805664
1965-03-01,32.07116502054622,259.2890739440918,552.0468711853027,125.00774210149592,102.23074692946214,226.54951268976384,150.65173043145074,955.3146362304688
1965-04-01,33.13105722491661,300.1880407333374,587.4098300933838,130.9778386896307,109.25929729755107,239.49846787886187,157.97763400607639,1070.8375930786133
1965-05-01,32.98922335163931,437.576961517334,677.3990154266357,133.64683498035777,111.50366709782527,256.6098646684126,162.93026606241864,1291.5138244628906
1965-06-01,32.2474211789249,559.4605922698975,752.8233528137207,129.06732559204102,104.17526685274564,262.3761263760653,164.03218375311957,1464.6516799926758
1965-07-01,31.81099838085389,640.0067329406738,795.7842350006104,124.42212538285689,98.91480665940504,259.31639237837356,160.1757049560547,1526.1421203613281
1965-08-01,31.647639328174375,639.5666122436523,818.5335159301758,122.5128780711781,96.75885714017427,247.35743782737038,157.57268269856772,1612.2997283935547
1965-09-01,32.07472469029801,612.3907089233398,823.6141204833984,125.04361759532581,100.16331305870642,249.73149733109906,162.28245629204645,1604.4296264648438
1965-10-01,32.39584719197134,544.5231914520264,790.8627033233643,130.82765232432973,107.11789497962364,259.04339877041906,162.14773390028213,1532.5380325317383
1965-11-01,32.421836424409676,432.0934295654297,709.4832897186279,131.20134527033025,108.19604580218974,251.3829144564542,156.94087346394858,1327.5413513183594
1965-12-01,31.939849424897954,354.8370838165283,624.0939140319824,126.70264677567916,103.44048279982347,233.5217909379439,149.12494023640951,1113.722038269043
1966-01-01,31.893192248397998,314.24896717071533,571.7808723449707,124.43707206032492,101.2576543367826,221.54001756147906,146.23602761162653,980.2484512329102
1966-02-01,32.33278038796414,267.9647445678711,560.2381706237793,126.18427276611328,102.2561660179725,219.7037263350053,146.5873188442654,958.9055061340332
1966-03-01,32.879923702625746,313.91711235046387,582.4251651763916,127.87196419455789,104.46967345017653,224.81734535910866,152.58528391520184,1058.8600158691406
1966-04-01,33.58382750093267,341.3919687271118,619.9273109436035,133.61962925304067,111.1121471111591,242.2258723865856,159.3271573384603,1149.0202903747559
1966-05-01,33.265698893686356,462.7472400665283,700.3885746002197,134.59256779063833,111.59828626192532,256.2571959062056,164.58781560262045,1349.4132995605469
1966-06-01,32.74966250644641,575.0834941864014,770.1287269592285,131.27126693725586,105.7286996107835,263.05824626575816,166.17139180501303,1471.3037490844727
1966-07-01,32.430779532100374,666.5425300598145,809.2733383178711,126.66605169122869,100.25830635657677,261.935771595348,160.60537762112088,1542.3547744750977
1966-08-01,31.973288032446014,690.2124404907227,838.9655113220215,122.63220873746005,97.22824830275316,251.5256708318537,159.894773695204,1659.896469116211
1966-09-01,31.98836680208699,642.1170234680176,824.7858047485352,125.62623457475142,100.61403421255258,254.83360290527344,162.07762824164496,1627.5993347167969
1966-10-01,32.1319580078125,566.3033962249756,778.1431674957275,129.5861851085316,105.8780890244704,261.4770022305575,161.30232281155057,1490.5591011047363
1966-11-01,31.97502607709906,503.8151741027832,701.8965721130371,128.06724201549184,105.80847813532903,242.7450873635032,155.4928355746799,1343.9740180969238
1966-12-01,31.688546598627326,400.5667209625244,614.4795417785645,124.80245937000622,100.72669249314528,225.5013032393022,148.64724477132162,1139.3888473510742
1967-01-01,31.36985007296787,311.4966869354248,554.2027473449707,120.41933753273703,97.92715219350961,213.59344829212534,143.6928325229221,953.7470817565918
1967-02-01,31.644585427273526,246.93748950958252,536.2392425537109,121.5196349404075,98.62176454984224,213.4881626475941,144.13410822550458,891.9203758239746
1967-03-01,32.31017937820949,259.5184564590454,548.1281280517578,127.3571101101962,104.7735727750338,230.0309267911044,150.8771684434679,935.8450889587402
1967-04-01,33.43378774235757,325.84118843078613,592.8565502166748,133.50502360950816,110.72186690110426,241.064453125,159.74485609266495,1046.0225105285645
1967-05-01,33.563624607043316,452.1486282348633,677.3334503173828,137.03429482199928,113.76444743229793,259.3389684503729,165.62955644395618,1268.8076972961426
1967-06-01,32.746214277288885,583.1315517425537,742.6181316375732,131.83611956509677,107.5038323035607,266.45499142733485,166.32201936509875,1436.0568046569824
1967-07-01,32.18304494793495,639.7390842437744,802.5707244873047,124.73495656793767,98.65117439856895,263.52644833651453,161.24786800808377,1559.5328330993652
1967-08-01,31.584161051203694,663.1137371063232,830.271053314209,121.45742936567827,95.8472545330341,250.97815773703834,156.3484297858344,1650.3143310546875
1967-09-01,31.823649031392645,629.6695232391357,820.0767517089844,123.1443318453702,97.75983370267427,253.3245086669922,160.23973888821072,1615.0596618652344
1967-10-01,31.748820958512553,530.4100036621094,780.0750255584717,127.18198949640447,104.68166057880107,256.52387792413884,160.20718680487738,1501.416015625
1967-11-01,31.78156091925803,460.7874870300293,718.4221744537354,126.82744806463069,104.41816770113431,244.45327411998403,153.41729058159723,1350.8959770202637
1967-12-01,31.695284468404363,379.18217182159424,615.8298015594482,123.95886507901278,100.60201058020958,230.76974695379084,148.87221654256186,1109.644889831543
1968-01-01,31.411948900544242,308.90703201293945,544.0990447998047,120.89028791947798,97.3037499647874,216.38911854137075,144.23064125908746,944.6955680847168
1968-02-01,31.5179053317295,278.2679319381714,508.6884021759033,121.10810713334517,98.44792439387395,211.347111788663,143.93412272135419,883.8427543640137
1968-03-01,32.05101570386565,274.1908311843872,543.9236164093018,125.16205527565695,102.47351573063777,222.45525013316762,151.23071670532227,951.0998725891113
1968-04-01,33.233610431799725,312.16628551483154,601.8683910369873,132.46266625144264,109.92979636559119,240.85577184503728,159.89742279052734,1123.1016159057617
1968-05-01,33.04735033699636,478.20096015930176,694.1340446472168,134.48727347634056,111.95723460270808,256.79824135520244,165.5739466349284,1332.7140808105469
1968-06-01,32.489007242609944,547.7187156677246,747.0093250274658,130.5712786587802,106.994445507343,263.1268241188743,165.63458972507053,1428.0930519104004
1968-07-01,32.11780719542771,598.6804008483887,789.1261100769043,124.89316246726297,99.78815225454477,260.01054590398616,162.41717868381076,1521.9219207763672
1968-08-01,31.728975960377895,658.6428642272949,798.7145900726318,121.98343276977539,96.93999657264122,243.99016987193716,158.1910875108507,1569.7729110717773
1968-09-01,31.76522201366639,619.6382999420166,797.388219833374,123.31045324152166,98.81811875563402,247.37125743519175,161.94065941704645,1575.7498741149902
1968-10-01,31.96819605452291,533.8863372802734,769.6725368499756,127.91682156649503,104.7177241398738,255.05319075150922,161.69555452134875,1470.6459999084473
1968-11-01,31.93036840203103,451.178503036499,707.0706367492676,128.34522073919123,105.55141155536357,245.56808471679688,154.89886601765951,1318.3310508728027
1968-12-01,31.77718687593267,365.8905029296875,632.8697204589844,126.111516085538,103.47191003652719,234.77751991965553,148.42117097642688,1183.7058067321777
1969-01-01,31.907096605622367,329.08990383148193,574.7815132141113,123.20891293612394,101.26725710355318,219.84121149236506,144.05541949801975,1026.9462585449219
1969-02-01,32.26425728101409,277.28495597839355,535.7847213745117,123.06967648592862,100.14955080472505,213.11834508722478,146.72828250461154,945.3887939453125
1969-03-01,32.889991931700976,256.5495729446411,581.7715167999268,128.6500323902477,105.78151116004356,230.52371631969106,153.14229329427084,1005.665397644043
1969-04-01,33.92694023218048,273.0680465698242,623.6454486846924,135.93136180530894,114.44217241727388,254.36229705810547,162.6583629184299,1068.5175895690918
1969-05-01,33.98820469888408,437.71371841430664,707.2117328643799,138.71241482821378,115.66456281221829,265.0585174560547,168.39148203531903,1270.712947845459
1969-06-01,32.99964947646923,549.284839630127,764.8019313812256,132.05332322554156,106.94551467895508,264.8134231567383,167.46866438123917,1426.779842376709
1969-07-01,32.403180840310085,595.9790229797363,799.371337890625,126.19455510919744,100.07411516629732,257.7844272960316,161.98017332288956,1519.6468353271484
1969-08-01,32.237284371022426,628.0590057373047,821.8478202819824,121.69737382368608,96.01645102867712,243.8858379017223,159.40900378757053,1609.0568542480469
1969-09-01,32.35887248864334,592.6705360412598,806.2414169311523,124.78166926990856,99.98491727388821,247.3002693869851,163.51023779975043,1581.8897247314453
1969-10-01,32.453054792425604,489.0542984008789,775.0234127044678,128.8169514049183,106.39942609346829,253.8705825805664,162.85903718736438,1480.8425903320312
1969-11-01,32.26421441924706,412.67943382263184,702.6782989501953,130.23713718761098,107.2910162118765,251.5379645607688,157.4132283528646,1286.270809173584
1969-12-01,31.78260246019685,332.0661783218384,625.0373363494873,125.6553129716353,102.58299754216121,232.75165557861328,150.23558934529623,1111.6035461425781
1970-01-01,31.83515098657501,274.07734394073486,573.9992618560791,124.14372184059836,102.54729344294621,225.22267428311434,145.9811316596137,987.2971534729004
1970-02-01,32.11732071437193,239.75772857666016,565.6436920166016,125.69594816728072,102.15267034677359,220.80815055153587,146.763547261556,964.5539283752441
1970-03-01,32.84547141428744,252.689528465271,569.6216106414795,129.1599447076971,106.32746036236102,228.36707722056997,154.5965724521213,989.9212837219238
1970-04-01,33.70656860008668,305.0058603286743,636.8649959564209,135.73130694302645,113.90768197866586,250.63799077814275,161.80864969889325,1136.5473747253418
1970-05-01,33.44591976551527,429.81014251708984,702.4041175842285,136.74089258367366,113.80121524517352,260.9200737693093,165.78568352593317,1317.3202514648438
1970-06-01,32.68638353669242,533.9072704315186,755.7695865631104,130.75753125277433,106.14830897404597,265.91394597833806,166.18447833591037,1432.2840690612793
1970-07-01,32.35295542170493,627.1840572357178,803.4465789794922,124.17146509343928,98.6890646127554,259.9264665083452,161.92814509073895,1557.2088241577148
1970-08-01,32.093821750598,668.5420513153076,826.6129493713379,122.34217036854137,96.93479537963867,253.4470124678178,160.73292626274957,1659.708595275879
1970-09-01,31.9181892309296,591.0656929016113,827.5218963623047,122.85268956964666,98.89370844914363,252.67332250421697,161.93917592366537,1614.9492263793945
1970-10-01,31.898914294296436,510.2025508880615,764.8150444030762,126.19456377896395,103.86552077073317,254.0298808704723,163.2409731547038,1449.5863914489746
1970-11-01,31.781029433346866,456.81304931640625,706.2326431274414,126.2450564991344,105.80653410691481,245.39871215820312,156.6395123799642,1296.8541145324707
1970-12-01,31.667516472634304,400.9721279144287,645.3855991363525,123.49128723144531,102.37959348238431,233.3205656571822,149.34591717190213,1147.5131034851074
1971-01-01,31.615788749094758,316.11130237579346,575.1398086547852,121.34662107987837,100.1612296471229,218.33655617453834,145.16364203559027,1011.2882614135742
1971-02-01,31.579827726557014,247.01361656188965,553.1194686889648,122.31500799005681,99.44295149583083,219.1240657459606,146.49034076266818,943.792724609375
1971-03-01,32.211342286527824,253.27157974243164,574.3071556091309,126.34150765158914,103.77977811373196,228.3432527021928,150.6029870775011,996.3959693908691
1971-04-01,33.29194743981522,310.9428405761719,627.1478176116943,133.08529420332476,110.42861204880934,247.45953299782494,158.817990620931,1137.6389503479004
1971-05-01,33.11690855562017,452.2796154022217,713.268518447876,136.11261194402522,112.38203048706055,263.8996124267578,164.33837678697375,1347.0282554626465
1971-06-01,32.58367817053634,559.7191333770752,760.9830856323242,129.89242727106267,105.49362622774564,269.3895860151811,164.92222679985895,1465.1779174804688
1971-07-01,32.145973805631144,620.4930782318115,792.9944515228271,124.28601004860617,99.01123780470628,258.3606026389382,159.4021691216363,1556.4972877502441
1971-08-01,31.77818341201611,661.7246627807617,827.9555320739746,122.15115807273172,97.26379101092998,253.13980796120384,157.67739613850912,1635.5907440185547
1971-09-01,31.816306810700492,614.4858837127686,795.4454898834229,123.50096269087358,99.77136025061974,249.05000166459516,160.7345263163249,1561.2375259399414
1971-10-01,31.62228873606478,513.4587287902832,754.392147064209,125.80022811889648,103.04164152878981,251.32640491832387,160.4930877685547,1445.339012145996
1971-11-01,31.528867228647297,436.20643615722656,688.8928890228271,126.3309738852761,103.92980575561523,243.77862756902522,154.5052316453722,1281.3814163208008
1971-12-01,31.441397077581854,344.83890533447266,620.8371162414551,124.28418072787198,102.26361201359676,230.0924301147461,148.4817186991374,1121.9270706176758
1972-01-01,31.65158046765274,247.94740676879883,555.0700187683105,123.18786274303089,100.77378199650691,218.46186897971413,145.3457408481174,943.9393997192383
1972-02-01,31.81978075691823,212.25993633270264,511.9647026062012,122.63001528653231,101.11458118145282,211.6444327614524,144.62173249986438,881.4407348632812
1972-03-01,32.16643172703432,216.4959192276001,532.0461750030518,125.69249760020863,103.74857829167293,224.75461092862216,149.69431559244794,930.4130554199219
1972-04-01,33.221718434537394,293.36349964141846,599.9599456787109,132.69299593838778,111.53712639441856,244.71681768243963,158.96729363335504,1094.8171615600586
1972-05-01,33.3198247330912,429.55803871154785,664.5103931427002,135.9204725785689,114.0559563269982,257.6112227006392,165.10821448432074,1247.7681159973145
1972-06-01,32.87279150459204,545.8470344543457,746.2329864501953,131.77981810136274,108.5552142216609,265.4005917635831,165.9139633178711,1405.361557006836
1972-07-01,32.142806321047665,594.9017524719238,797.9078769683838,124.8779296875,100.73385972243089,260.6993068348278,161.30238638983832,1509.363079071045
1972-08-01,31.925231419252544,648.3199596405029,819.3503379821777,122.7652983231978,97.89191759549654,245.82073905251244,158.37216907077365,1580.716896057129
1972-09-01,32.110419969880176,561.1905574798584,808.5844039916992,126.00129734386097,102.27318543654222,249.79764764959162,161.2559848361545,1547.7139472961426
1972-10-01,32.342578587907084,490.5377388000488,771.3835716247559,131.38456344604492,108.90003351064829,257.34771381724966,163.00926208496094,1453.879737854004
1972-11-01,32.645641284042526,397.7421522140503,697.7458477020264,131.15021098743784,108.77105272733247,246.04297984730113,159.246826171875,1309.723949432373
1972-12-01,32.28069262558155,295.0881004333496,611.6837501525879,127.13454853404652,104.76604608389047,233.16998915238813,149.93571175469293,1081.1190605163574
1973-01-01,32.03978377781557,225.8859157562256,534.9400043487549,122.71893241188742,100.22168526282677,217.59327975186434,145.09820938110352,919.413948059082
1973-02-01,32.15292384115498,228.2531499862671,530.9514999389648,123.69621450250798,100.88343987098106,216.33080569180575,146.3110817803277,893.2961463928223
1973-03-01,32.886683003286294,231.8589448928833,562.5427722930908,127.22828604958274,105.03594325138972,226.74068104137075,152.03123092651367,966.5264129638672
1973-04-01,33.780541580714534,283.5895299911499,617.8295612335205,133.68532007390803,112.23241365872896,245.76251290061256,160.47115325927734,1103.5113334655762
1973-05-01,33.44545900151971,423.6987113952637,699.3657112121582,135.5381965637207,112.5697502723107,260.31442122025925,165.56051042344836,1312.6360893249512
1973-06-01,32.59032817369096,533.1071853637695,745.5825328826904,129.72691275856712,106.23755821814903,265.0276530872692,165.7772911919488,1393.5025215148926
1973-07-01,32.06786252139659,618.3326244354248,803.3486366271973,122.93783534656872,99.04020749605618,257.31544494628906,160.6598218282064,1560.449504852295
1973-08-01,31.8142130133811,644.5107460021973,827.2809982299805,120.4511815851385,95.09404989389273,247.5401618263938,159.72171359592014,1660.055923461914
1973-09-01,31.963206944840678,588.4251594543457,801.8682479858398,122.55121577869762,97.16914983896109,243.7482313676314,162.56259282430014,1593.5935020446777
1973-10-01,31.94245970651005,519.7817802429199,777.1607398986816,126.83719288219105,104.40462552584134,255.08542494340375,163.71198230319553,1515.1342391967773
1973-11-01,31.863270448834708,419.6929454803467,684.2978954315186,127.1594220941717,105.41552763718825,242.76103973388672,157.0305930243598,1293.4271812438965
1973-12-01,31.409415770112798,345.66400051116943,604.7072410583496,122.00890454378995,99.72192324124849,228.18197770552203,149.65118832058377,1048.847484588623
1974-01-01,31.113388833035245,261.10947132110596,558.0852031707764,120.56877829811789,98.26332239004282,216.9374639337713,144.99307208591037,919.4192886352539
1974-02-01,31.49624942393785,244.11518573760986,531.2130451202393,121.72726717862216,99.11409524770883,215.50003398548472,144.6038881937663,886.92626953125
1974-03-01,32.248353422357795,240.49396514892578,558.1447124481201,126.88946290449663,103.5601102388822,226.0957024314187,151.14099714491104,950.7441520690918
1974-04-01,32.96243046106917,287.89100646972656,616.9444561004639,132.92710564353249,111.29356530996469,243.53663704612038,159.62166256374783,1122.1348762512207
1974-05-01,33.02222905534037,417.3549175262451,681.4007759094238,134.4388788396662,111.56984475942758,255.99110343239525,165.40452109442816,1268.426513671875
1974-06-01,32.49078600594167,506.0091495513916,750.5183696746826,130.68356080488726,106.13434864924504,265.8005107532848,165.94008339775934,1433.656406402588
1974-07-01,32.06264410126075,595.372724533081,790.93337059021,124.50491298328747,100.16443546001727,256.48697939786047,160.42999691433377,1517.7295684814453
1974-08-01,31.80896673309669,636.037015914917,828.9594650268555,121.05065259066495,96.66161903968224,248.73069416392934,159.19201109144424,1629.0042877197266
1974-09-01,31.751394807622674,601.6217231750488,815.39306640625,122.45787707242098,98.62433213454027,249.30723363702947,162.76996400621204,1564.4136428833008
1974-10-01,31.746832172522385,536.8389129638672,760.9534740447998,126.01809068159623,103.9918459378756,253.28048359264028,163.20514678955078,1471.1102485656738
1974-11-01,31.700256433379785,433.8661193847656,703.6829948425293,126.00978504527698,104.54307702871469,247.50621102072975,157.40859773423938,1307.7853202819824
1974-12-01,31.371498107910156,348.2834815979004,622.7110385894775,122.40306680852717,101.12541638887845,229.04264276677912,148.2940991719564,1126.219367980957
1975-01-01,31.16670244195488,274.57077503204346,558.3095550537109,119.72825310447,99.13998383742113,216.4980801669034,142.64420403374567,940.0485992431641
