,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,1.367096,-14.542786,-5.582947,0.34375,-0.9874878,-2.493866,-0.6661682,-8.730377
1965-02-01,1.5135803,-16.996918,-6.0386963,0.018707275,-0.945282,-2.5329895,-0.5760498,-10.485962
1965-03-01,1.5904236,-16.053894,-4.8242493,0.45578003,-0.5227051,-1.8868408,0.47125244,-8.8558655
1965-04-01,2.0763245,-14.542114,-3.8683167,1.2460327,0.92071533,-1.0401917,1.1766968,-6.2668457
1965-05-01,2.0751343,-8.731384,-0.12677002,2.0851135,2.3006592,0.77734375,1.6669922,-1.4864502
1965-06-01,1.7967529,-3.1195068,3.367981,1.2478943,0.65512085,1.8676147,2.2488098,2.5152588
1965-07-01,1.8070984,0.3695984,5.35672,0.9319153,-0.51605225,2.0071716,2.2037659,4.136261
1965-08-01,1.7642822,0.007446289,6.5209045,0.62716675,-1.0932617,0.7404175,2.003296,6.1781006
1965-09-01,1.9376831,-1.5346069,6.5296326,1.0200806,-0.5775757,0.58898926,2.4321594,5.4239197
1965-10-01,2.0761719,-4.13739,4.803009,1.9933472,1.6750183,1.6036682,2.4334412,3.3879395
1965-11-01,1.3571167,-8.612671,1.2089233,1.4968262,1.2393494,0.7663269,1.3680725,-1.6730957
1965-12-01,1.3452454,-12.047394,-2.1704407,0.74050903,-0.21054077,-1.134613,0.03945923,-6.3168335
1966-01-01,1.3829651,-13.816437,-4.5535583,0.2341919,-0.8389282,-2.4617615,-0.4335022,-9.153229
1966-02-01,1.6767883,-15.783844,-5.144287,0.4826355,-0.9677124,-2.8875732,-0.5809326,-9.714691
1966-03-01,2.310608,-14.109711,-4.284546,0.7906494,-0.48721313,-2.6173706,0.7331543,-7.2180176
1966-04-01,2.4635315,-13.044495,-2.7574158,1.6546631,1.2018127,-0.9555664,1.1508789,-5.4387207
1966-05-01,1.9773254,-7.461029,0.570343,2.2556763,2.1366577,0.56832886,2.2597046,-0.86035156
1966-06-01,1.8995056,-2.55542,3.8632202,1.7714233,0.8682251,1.4491882,2.3488464,1.6564331
1966-07-01,2.2756042,0.99923706,5.857605,1.0985718,-0.6296387,1.941742,1.5458679,3.651825
1966-08-01,2.094818,1.8507385,7.23761,0.6782532,-1.2809143,1.0030212,2.3323364,6.425171
1966-09-01,1.9204712,0.01928711,6.663849,1.2467346,-0.027618408,1.6138611,2.669342,5.6517334
1966-10-01,1.5451355,-3.2416077,4.410553,1.6192932,0.9954834,1.9662476,2.6898804,2.224945
1966-11-01,1.5453796,-5.7330933,1.0072937,1.2034607,0.46920776,-0.20098877,1.4561157,-1.394165
1966-12-01,1.0317383,-9.941681,-2.5230408,0.42053223,-1.1291809,-1.9113159,0.3852234,-5.6965637
1967-01-01,1.3851624,-13.355103,-5.030884,-0.15286255,-1.3308105,-2.9224243,-0.6186218,-9.316956
1967-02-01,1.3522339,-16.191162,-5.6567993,-0.019012451,-1.2585449,-3.1967468,-0.86291504,-10.464233
1967-03-01,1.7421265,-15.952515,-5.147705,0.7665405,0.07589722,-1.6018677,-0.03829956,-8.957977
1967-04-01,2.1773376,-13.562073,-3.495514,1.8908691,1.081543,-1.2467957,1.5317688,-6.895111
1967-05-01,2.250183,-8.059296,-0.22839355,2.5772095,2.3087769,0.7411804,2.2521973,-2.5116577
1967-06-01,1.9985046,-2.2164612,2.9515686,2.0240479,1.3940125,2.191803,2.615509,1.4616089
