,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,-0.19227104,-0.054748155,0.067783736,0.54618037,0.51359177,0.66871226,-0.51489526,-0.72052765
1965-02-01,-0.49436492,0.09743919,0.057029724,0.7977623,0.6410122,0.51685107,-0.65665436,-0.8994377
1965-03-01,-0.5843086,0.076582335,0.08570709,0.65013695,0.11308136,0.6266735,-0.34152564,-0.8675011
1965-04-01,-0.6485077,-0.010754013,0.111126326,0.309589,0.60907555,0.42495194,-0.38910484,-0.8446892
1965-05-01,-0.69250184,-0.63840485,0.12709427,0.30241966,0.47644156,0.35619012,0.935285,-0.27732658
1965-06-01,-0.8844471,1.2295574,0.13035354,0.45949516,-1.609863,-0.38812676,1.3520893,-0.25516662
1965-07-01,-0.62439233,1.808,0.02867775,0.33826676,-2.4776902,-1.4697332,1.2419411,-0.09450646
1965-08-01,-0.541618,1.085191,0.020856475,0.40963516,-1.9038098,0.00065193174,1.0998558,-0.24310875
1965-09-01,-0.692828,0.65404737,0.063547134,0.5856121,-1.2966894,-0.24278298,1.0082824,-0.39529648
1965-10-01,-0.5944107,-1.3136349,0.057029344,0.43342477,0.9603779,0.64883345,0.5008823,-0.28091127
1965-11-01,-0.20530662,-0.8955269,0.057681274,0.46177673,0.30046424,0.5725769,-0.5683403,-0.34902078
1965-12-01,-0.101350024,-0.7557232,0.03975754,0.61722296,-0.30893746,0.6781632,-0.72867507,-0.5911522
1966-01-01,-0.19529685,0.23271485,0.10010986,0.3951889,-0.14474945,0.44245416,-0.9430046,-0.53337365
1966-02-01,-0.26553804,0.27505684,0.06072273,0.6663067,0.057768248,0.64070475,-0.5297634,-0.88556445
1966-03-01,-0.4322788,-0.2501114,0.110285185,0.6088665,-0.12735328,0.69026756,-0.9804226,-0.95679015
1966-04-01,-0.49759674,-0.54715955,0.12932244,0.331184,0.74705124,0.7903778,0.13818474,-0.9564617
1966-05-01,-0.67352754,-0.645628,0.13654366,0.2025177,0.17494659,0.3525192,1.0503356,-0.8724354
1966-06-01,-0.5747307,1.407778,0.038402937,0.2507679,-1.3788939,-0.038074493,1.4632492,-0.019037247
1966-07-01,-0.58851624,1.6342567,0.07385178,0.27505645,-1.8206917,-1.6785681,1.5715649,-0.42669868
