,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8
1965-01-01,0.55896866,-0.06416807,0.5935547,-0.05607338,-0.6028267,0.36631733,0.11832833,-0.5056915
1965-02-01,-0.82579595,0.7601562,-0.4135603,0.4512369,0.7547108,-0.8249129,-0.07299852,0.07079093
1965-03-01,-0.41974157,0.6859802,0.091984175,-0.109350584,0.77045834,-0.7834098,0.10773168,-0.21325581
1965-04-01,0.9358824,-0.1711639,0.03620491,0.204131,0.41915303,0.22355804,0.15791824,-0.39619365
1965-05-01,-0.7070262,0.44873485,-0.16424675,-0.46624875,0.69083714,-1.2063891,0.058428288,0.75721264
1965-06-01,-0.0030906678,0.12244916,-0.21148972,-0.41797552,0.016777802,-0.76236373,0.3183384,0.73410624
1965-07-01,-0.07417593,0.09801817,0.17528477,-0.14452533,1.0892383,-1.0187417,0.31230432,-0.11479612
1965-08-01,-0.015158963,0.13996291,0.13437028,-0.08065157,1.158116,-0.82093924,0.100961685,-0.24430962
1965-09-01,-0.44785196,0.50466126,-0.08624425,-0.07049658,0.8031311,-0.7348422,-0.048420332,-0.042680643
1965-10-01,-1.1863735,1.1822525,-0.8046028,-0.100373074,-0.75735986,-1.184166,-0.023106385,0.15394454
1965-11-01,0.07049656,-0.49847993,0.04135599,0.31966296,-0.45844847,-0.48346815,-0.16880913,-0.18808898
1965-12-01,0.10478821,0.32702178,-0.0903651,-0.16306916,0.14158182,-0.48008314,0.042533398,0.003679371
1966-01-01,-0.30437908,0.5647793,0.60572016,-0.27949637,-0.4182318,-0.81780183,0.030524706,0.32000312
1966-02-01,-0.3728065,0.24824834,-0.24289565,0.07218876,-0.10633016,-0.23291369,-0.031103373,-0.4020292
1966-03-01,-0.20918827,0.4076712,0.34126908,-0.10285816,0.66315293,-0.2617024,0.11963949,-0.6614169
1966-04-01,-0.1624609,0.09041681,0.26908037,0.10430479,0.6585236,-0.07869878,0.1860416,-0.011717987
1966-05-01,0.50546604,0.023869896,0.19284096,-0.15522751,0.7480724,-0.6293009,0.15407029,-0.13468485
1966-06-01,0.969268,-0.0014466762,-0.107776836,-0.69165224,-0.121375516,-0.84702456,0.089404106,-0.07754145
1966-07-01,0.009547996,-0.009403372,0.058590077,-0.43559194,0.662285,-0.9404793,0.18343773,0.73852444
1966-08-01,0.056275416,0.17837425,-0.08347277,-0.32521114,0.56810665,-0.68109155,0.10256882,-0.35949716
1966-09-01,-0.31045508,-0.21063495,0.18821159,-0.01417737,0.6907843,-0.8965006,-0.06538925,0.007522774
1966-10-01,-0.215409,0.40202922,-0.54539406,0.268357,0.11761403,-0.42879257,-0.027631378,0.051790737
1966-11-01,0.7668791,-0.10835552,0.10705356,0.06524475,1.0857247,-0.73288214,-0.027920723,0.2003636
1966-12-01,0.05323744,0.1698389,0.85454714,-0.2920823,0.34474117,-0.41866595,0.058445405,-0.11529951
1967-01-01,-0.4539556,0.58917636,-0.16153225,-0.07926731,-0.0021648407,-0.67793584,-0.036636163,0.17818508
1967-02-01,0.305579,-0.35970068,-0.17552061,0.14238147,-0.7220658,0.41731948,-0.0869277,-0.4797674
1967-03-01,-0.37152418,0.5911748,-0.56736124,1.069277,0.14487943,0.04063282,-0.2031643,-0.39550424
1967-04-01,0.14071628,-0.41015872,0.0021648884,0.6064953,-0.4068281,0.69475526,0.16436325,-0.39250675
1967-05-01,-1.1122411,0.44929284,-0.1357204,0.33322272,0.5208999,-1.0353051,0.16136575,0.5024153
1967-06-01,-0.105745316,0.16769381,-0.19533746,-0.123397306,-0.30974227,-0.23513766,0.2536223,-0.01765194
1967-07-01,-0.08359711,0.033805203,0.23547074,-0.41199055,-0.09025824,-0.4412995,0.27793542,0.3044134
1967-08-01,-0.047960103,0.025978375,-0.072939314,-0.3537057,-0.056286477,-0.53738624,0.13255635,0.6173197
1967-09-01,-0.039134096,-0.07194014,0.066278175,-0.45079154,0.07393847,-0.28343087,0.049292326,0.16203184
1967-10-01,-0.54055023,0.79933494,-0.21032496,-0.10507927,0.40233192,-1.0008339,0.27277303,0.5060789
1967-11-01,-0.5865119,0.08276453,-0.711408,0.42864338,-0.4611164,-0.5711913,-0.016819334,0.10158215
1967-12-01,0.827145,-0.34055004,1.7666967,-0.42264834,1.0706091,-0.12489615,-0.0178185,-0.81865215
1968-01-01,-0.23301525,0.82985127,-0.0028312684,0.2205576,0.479479,-0.42186236,-0.018120289,-0.14538679
1968-02-01,0.50099677,-0.66450393,0.0063703535,-0.01684618,-0.012457753,0.32673097,-0.35079688,-0.4449373
