,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8
1965-01-01,38.49523,7.6528053,71.35079,23.07156,5.3775826,58.47753,12.899406,58.041817
1965-02-01,56.81821,4.7993584,75.82916,25.140388,3.9426727,82.64991,10.439091,75.55888
1965-03-01,46.813137,4.825569,87.070946,21.767689,3.7772293,77.95532,9.185997,72.006004
1965-04-01,53.463528,8.493111,83.61471,31.081516,4.8501396,80.053635,14.838833,72.389305
1965-05-01,62.36457,10.92886,72.83157,42.69022,8.281807,70.5973,21.359821,90.59762
1965-06-01,76.9725,21.45155,55.653572,75.15921,11.587349,74.59737,46.92616,100.73865
1965-07-01,79.27393,28.667063,66.43179,77.77841,18.85036,72.68578,64.08286,93.686935
1965-08-01,76.133835,33.210953,60.63645,77.76203,19.607132,76.44506,58.400543,97.161194
1965-09-01,79.18548,24.562166,68.800385,70.12391,12.196693,69.40973,45.74514,88.38301
1965-10-01,70.67757,10.996017,77.070786,46.71158,7.5021057,74.07647,23.117426,88.16023
1965-11-01,57.262115,10.635654,87.151215,35.12417,8.237579,84.17491,18.216446,71.14604
1965-12-01,55.815735,9.438255,82.49102,30.200258,7.8657494,75.945465,15.209026,68.76434
1966-01-01,29.300882,6.947258,74.76819,17.235146,6.1281013,60.49122,10.269852,52.47202
1966-02-01,46.7133,7.3461685,69.44613,28.123857,5.279396,69.933685,12.628826,63.357445
1966-03-01,50.18035,6.325096,80.45139,26.927134,4.1877365,73.1151,12.02636,66.45678
1966-04-01,43.37593,5.92947,81.78273,20.175247,4.527546,77.37176,9.424431,63.24582
1966-05-01,52.048485,7.608822,67.70111,33.235786,4.494713,65.52107,15.603397,79.91131
1966-06-01,79.43524,27.102783,43.548298,66.28277,16.399574,83.844574,51.019207,100.56424
1966-07-01,74.27899,29.241785,44.90262,70.10605,17.116951,82.316246,59.18615,95.3259
1966-08-01,74.28391,36.80462,54.512524,76.32442,18.53529,64.56895,70.50003,100.93031
1966-09-01,78.59803,27.495125,67.637085,71.16488,15.074806,62.62201,47.66378,92.334915
1966-10-01,78.6243,8.83017,72.38458,56.374092,6.4235916,76.37859,21.396595,89.339
1966-11-01,68.93395,11.533882,81.612,58.178207,8.117718,80.026215,28.883917,82.93677
1966-12-01,63.684124,8.9697075,87.71382,37.43171,6.3201714,85.00847,17.123516,81.20489
1967-01-01,50.431213,6.1925774,76.206535,29.170792,4.880165,64.987686,13.286705,58.624928
1967-02-01,50.85855,7.140152,78.790825,30.250113,4.77713,70.960266,14.278194,67.32368
1967-03-01,53.31109,5.817604,85.50322,26.502048,4.0271797,78.56787,11.8509865,60.04713
1967-04-01,53.19792,7.601269,82.59294,29.084648,5.194332,78.800964,14.317043,65.96904
1967-05-01,67.48752,9.047119,71.71021,45.321754,5.5203247,76.54436,21.0041,79.07291
