,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8
1965-01-01,50.559821084761715,56.29177562348392,90.25780296108785,125.52686278686248,10.23433001545384,81.14530088026555,86.19914858937354,20.7521804085762
1965-02-01,55.205904745674765,35.51985646871503,116.20196249150486,98.16715877710463,19.946379425960565,81.63361389095573,105.77257484228694,15.884520920749708
1965-03-01,43.612604641910096,36.83348147717356,85.97937268637494,101.10037421787119,10.915370770361259,75.09855177110747,85.89258217399608,11.374525070713101
1965-04-01,42.26275236566985,24.70553482254265,75.66427252400551,74.14209034300154,6.4915335791376485,57.48598955746263,71.43797543402225,6.10935595929827
1965-05-01,44.17018218521869,12.961161271455905,68.06241030299584,24.4262813103884,27.480975738069336,25.43655182735727,49.41383720542557,21.5599922062785
1965-06-01,63.504296196376096,57.05909842189834,68.89852473359751,60.349347942355564,46.881430353785,18.924486204770908,24.03772752829246,55.17961209471254
1965-07-01,50.98704216824859,74.89955094451976,38.08723593217653,96.05226327143968,46.359463430900895,35.793110841999265,13.25161279726549,58.64654470988248
1965-08-01,45.475554749953744,59.60963571532194,36.52743825396405,73.88070234610464,36.37375776921789,26.00575201868896,10.963970280720785,48.02161796666812
1965-09-01,59.29481100098348,41.55479071804375,70.6683316356973,37.85988262966051,30.95953708177666,14.244620758364446,33.67218961944972,37.65830231003265
1965-10-01,56.159941131949324,12.183754344696075,89.32783920880001,33.56646363519163,15.671321689315828,32.61899978383324,59.26341674001281,14.093370561557126
1965-11-01,51.51638284658339,36.24384556350334,85.08782528362534,88.09058443383746,9.715511983552116,59.56600785524707,71.00688619783394,10.467136336215013
1965-12-01,56.100371202385496,30.32900799314295,106.32169827145873,84.92944448982423,17.227569495796015,70.17119008223722,92.31011827106123,14.569174132455496
1966-01-01,54.1419467903487,55.208827045234976,84.0890257357407,130.52017208654487,10.672951889897297,83.84443719274338,81.33404325977976,20.413112629736105
1966-02-01,55.02681844427046,31.432231559918865,100.86960543451517,95.52783723775943,10.795018674735223,76.86588352560527,97.30735311896802,8.94282821427696
1966-03-01,59.61939824741603,31.08499922081597,101.10058914290747,84.39971137252238,11.83005161882499,65.06818962908626,84.82225701433313,9.474414608837098
1966-04-01,44.45666384714232,36.414615213892915,64.55208888390813,103.0549489989434,7.391385243904709,67.58848918964135,64.66195237531589,8.534316111789638
1966-05-01,54.38135893874172,17.869945078550582,75.69116307284123,31.37487487126823,19.765914402326118,28.43829755226722,53.52549873520022,18.588844080482502
1966-06-01,53.68789375365421,50.67427793426411,53.17064614201868,54.53039816299829,36.57062980001764,18.024069655393323,19.732140961344154,49.19216050322524
1966-07-01,52.91019689713525,67.30888256153386,33.73968722139687,92.5845866286891,41.601251650660004,35.796959116187814,13.606036520208557,52.75493541014736
1966-08-01,49.60412204090985,64.08130846758075,34.46004175718927,87.27917959966729,37.86571752092326,36.433825032894845,14.628180640988463,49.40641098787327
1966-09-01,51.551244376820364,33.66121425327749,52.86036237009149,29.009047161414056,31.752302728902208,9.853941261353437,23.129801681617977,37.31378468771855
1966-10-01,45.05242210137276,12.194616157791062,84.49219259314104,42.19522189451311,20.81302008816332,44.485831896371344,75.53994918088227,18.145207800115852
1966-11-01,51.440360396298814,25.406688722302512,95.55292369658335,72.90129201967319,15.045769432792833,59.54109226909356,81.87267932075551,16.28662708419913
1966-12-01,61.4989482539664,32.957197078711346,108.66456481005325,90.50328718395129,17.35782181032096,75.61865753644894,98.62838863974635,14.717866906453729
1967-01-01,60.32123171368756,27.466552441506064,127.17536927437568,80.41052916515568,15.075845217370281,75.03153082421319,108.29942559944742,11.224568105306457
