,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8
1965-01-01,-0.0117319105,0.06322136,0.03323994,-0.0410614,0.12057686,-0.03161068,-0.015642356,0.046927262
1965-02-01,-0.13719673,-0.0205307,-0.08864021,-0.009776687,0.1072155,0.14208508,-0.30665606,0.029655457
1965-03-01,-0.014990616,0.06094017,0.09255104,0.064524844,0.13752289,0.026722526,-0.03910599,-0.14143333
1965-04-01,0.045949362,0.08049317,0.040083695,-0.05637779,0.125465,0.053118896,-0.06387291,-0.024115372
1965-05-01,0.014990616,0.20889091,0.038780212,0.034217834,0.19748497,0.036499023,-0.097113416,-0.05148964
1965-06-01,-0.03584709,0.032914735,0.03356552,-0.016620636,0.03877945,-0.015316391,-0.016294098,-0.0029331208
1965-07-01,0.002281189,0.031285096,0.10167541,0.07039108,0.07593079,-0.009776306,0.02411499,-0.13133088
1965-08-01,0.008798981,-0.015641784,0.13067932,0.013035583,0.04334259,0.018901061,0.06485061,0.01629448
1965-09-01,-0.027700042,0.06257019,0.09646149,-0.18086548,0.07625656,-0.006843567,-0.027700042,-0.014990616
1965-10-01,0.008146668,-0.013035583,0.005539703,-0.017597962,0.09874268,0.05442276,-0.06256981,-0.34380665
1965-11-01,-0.025093079,0.014338684,0.14697342,-0.0058662416,0.16750412,0.014338684,0.054096602,0.01108017
1965-12-01,-0.01238327,0.25288543,0.21703815,-0.04562378,0.40539855,0.03975754,0.13296032,-0.07462692
1966-01-01,0.05415802,0.15689392,0.26849192,0.039387513,0.24453124,0.08730926,0.052188493,0.07352333
1966-02-01,0.05153198,0.16542816,0.017396163,-0.063020326,0.16017628,-0.029541016,-0.06498947,0.17658786
1966-03-01,0.028884124,0.18643455,0.011816407,0.061379243,0.056783676,0.04431076,-0.08369865,-0.10306434
1966-04-01,-0.00032806396,0.12932244,0.11586495,0.0,0.22976112,-0.011488343,0.00787735,0.055799104
1966-05-01,-0.009518432,0.13654403,-0.0009845734,-0.04135742,0.03774643,-0.034464262,-0.045952223,0.096171185
1966-06-01,0.057768248,0.16017608,0.11685028,-0.065646365,0.17133637,0.11488037,-0.016739655,-0.060066223
1966-07-01,-0.019693756,-0.12997894,0.12702484,-0.07844696,0.025601959,-0.003938675,0.0899353,0.023632813
1966-08-01,0.042341612,0.13982621,0.0341362,-0.11159821,0.026914978,0.026258469,0.016739655,-0.033807375
1966-09-01,0.05547104,0.09059143,0.06761475,-0.06433258,0.119147494,0.10765953,0.0157547,-0.05973778
1966-10-01,-0.055142593,-0.11192665,0.12965088,-0.034464262,-0.083042145,-0.017724227,0.05908165,0.17067948
1966-11-01,0.02067871,0.08271408,0.30919266,0.0,0.22385272,0.022319604,0.31214675,0.19168624
1966-12-01,-0.0055799484,0.17002316,0.20973893,0.12341423,0.10995712,-0.06203556,0.04004402,-0.027571488
1967-01-01,-0.03820572,0.06988029,-0.08751373,0.11592293,0.078370474,0.07608471,-0.23315258,0.019919205
1967-02-01,0.0045717238,-0.05518589,0.05583916,-0.14498559,0.07118664,0.17927265,0.0052248,0.21976414
1967-03-01,-0.05910454,0.13845482,0.046042632,-0.028735733,0.18253823,0.102861404,-0.08424835,-0.0026123046
1967-04-01,-0.07673798,0.17241554,0.07445221,-0.104494095,0.1658844,0.09959602,-0.0013061523,0.068574525
1967-05-01,0.0026123046,0.04310379,0.02057228,-0.024817277,0.0013061523,0.0013061523,-0.07085991,0.0035919189
1967-06-01,0.029715348,0.17927246,0.05518646,-0.056492615,0.118535616,-0.049308013,-0.08098297,-0.10841255
