,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6
1965-01-01,-30.023618698120117,-9.74064826965332,-23.8953857421875,-13.312328338623047,-12.07886028289795,9.931291580200195
1965-02-01,-43.79707336425781,-2.468564987182617,-28.64676284790039,-11.85074234008789,-20.221054077148438,23.325092315673828
1965-03-01,-38.934898376464844,-3.1545486450195312,-29.469619750976562,-14.449661254882812,-22.984542846679688,15.507152557373047
1965-04-01,-37.598777770996094,-6.1803741455078125,-19.549734115600586,-15.388204574584961,-19.567655563354492,5.662221908569336
1965-05-01,-29.802021026611328,-5.94573974609375,-21.910755157470703,-18.67636489868164,-25.446590423583984,6.098903656005859
1965-06-01,-23.46685028076172,-3.082855224609375,-11.163127899169922,-30.17678451538086,-37.63787841796875,7.360071182250977
1965-07-01,-16.74713706970215,-4.968090057373047,-9.603778839111328,-33.354148864746094,-33.0445556640625,3.2620887756347656
1965-08-01,-18.938703536987305,-5.973438262939453,-10.579795837402344,-28.228002548217773,-22.603260040283203,-0.2525596618652344
1965-09-01,-22.588592529296875,-6.072834014892578,-9.550006866455078,-26.653987884521484,-24.125133514404297,-4.011623382568359
1965-10-01,-20.683805465698242,-12.632863998413086,-20.654478073120117,-12.2939453125,-30.737302780151367,-6.988565444946289
1965-11-01,-26.675168991088867,-14.11400032043457,-21.873281478881836,-4.321210861206055,-13.866329193115234,-9.46364974975586
1965-12-01,-30.738933563232422,-10.488550186157227,-21.490365982055664,-2.3838367462158203,-6.822364807128906,-9.776496887207031
1966-01-01,-20.164806365966797,-22.718435287475586,-30.756784439086914,-9.113304138183594,-7.985834121704102,-18.919172286987305
1966-02-01,-37.88922119140625,-16.12757682800293,-24.827312469482422,-7.142284393310547,-6.136259078979492,-14.558637619018555
1966-03-01,-34.46086120605469,-18.886350631713867,-25.841543197631836,-19.130882263183594,-17.601329803466797,-13.50173568725586
