,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1413.0930582682292,3640.7505580357138,3003.1282312729777,1358.3526816144085,1116.2562779017858,6033.530560661764
1965-02-01,1410.9815809461807,3618.484715053013,2991.695628446691,1356.1185491165058,1112.3269552712911,6005.280977136948
1965-03-01,1409.7423129611545,3629.39954485212,2995.670991785386,1357.8934023044253,1111.5487905649038,5975.079345703125
1965-04-01,1405.967288547092,3620.2290126255575,2976.4461741727937,1355.6600071439807,1108.504410628434,5925.880701401654
1965-05-01,1401.0415818956164,3620.1945713588166,2975.4107306985293,1354.465274682781,1104.1200742616759,5927.57568359375
1965-06-01,1395.0503879123264,3609.221540178571,2964.769251206342,1356.4433462667785,1100.8690467247595,5899.253575942095
1965-07-01,1390.6238979763455,3606.2011718749995,2955.546480066636,1356.0077436818372,1101.609651334993,5891.324032054227
1965-08-01,1394.3741692437065,3614.763532366071,2966.8306238511027,1355.7956772362627,1104.42135989011,5902.644617417279
1965-09-01,1400.4776848687065,3625.380161830357,2982.04148236443,1356.9779568870595,1106.3870272793613,5942.52965590533
1965-10-01,1407.453325059679,3649.1673060825888,2989.7110882927386,1357.2975517119337,1110.7423887148009,5978.533935546875
1965-11-01,1413.024393717448,3662.32430594308,2996.2414909811578,1357.8258540006293,1114.8170555030906,6017.859963809742
1965-12-01,1414.7148980034722,3651.8033708844864,2998.0325137867644,1357.007204606229,1114.3784743088943,6063.142664292279
1966-01-01,1415.4257032606338,3655.323791503906,2998.9229090073527,1359.103946557781,1116.305910885989,6036.905445772059
1966-02-01,1411.600324842665,3633.6811610630575,2990.9585391773894,1357.08937676961,1113.0051832932693,6005.02139820772
1966-03-01,1409.0009053548179,3618.7752859933034,2985.5098948759187,1356.1280935402685,1109.588891333276,5948.530129825367
1966-04-01,1404.684109157986,3619.2834036690847,2979.9673641429226,1355.0539157534606,1107.5919015066963,5937.554572610294
1966-05-01,1402.0809597439236,3618.177359444754,2980.0716624540437,1356.0265048238255,1104.1391225961538,5939.401424632352
1966-06-01,1393.8558790418838,3614.147513253348,2961.8015064912684,1355.1885617659395,1102.2953243046015,5900.184541590073
1966-07-01,1389.5162794325088,3599.309866768973,2954.5101390165437,1353.5349186634858,1101.0331038590316,5890.998391544117
1966-08-01,1391.7271084255642,3606.2824794224325,2957.843556123621,1354.6364598626258,1102.9811314174108,5897.828584558823
1966-09-01,1399.8646206325955,3628.102329799107,2978.02339441636,1356.1942490955328,1107.0939619462567,5950.104836856617
1966-10-01,1407.4437459309897,3649.0846906389506,2996.6527602251836,1356.630916723469,1111.4230313143887,5990.968592026654
1966-11-01,1413.61083984375,3649.5915004185263,3016.3739372702203,1356.180321610214,1112.6514476734203,6042.793543198529
1966-12-01,1412.9869249131946,3635.424368722098,2997.3078110638785,1356.029167431313,1113.2871523008241,6033.340274586397
1967-01-01,1416.8425665961372,3644.4501604352677,3003.9134306066176,1358.0758113989093,1115.6897911658652,6091.040757123162
1967-02-01,1411.2998962402344,3627.5248936244416,2999.467019473805,1356.7330789246016,1112.6119425008585,6021.115291819852
1967-03-01,1406.2471177842883,3623.77210344587,2982.28167365579,1355.6685274879405,1110.8517154232486,5966.209142348345
1967-04-01,1405.3009033203125,3623.906598772321,2977.704395967371,1355.3702335229657,1108.3919986263736,5937.826717601102
1967-05-01,1400.9959750705295,3615.198843819754,2977.036958582261,1353.7965915347106,1103.831263950893,5919.501809512867
1967-06-01,1393.9163208007812,3607.2819301060263,2965.0580911075367,1352.9644242869128,1101.0072142213255,5901.988669002757
1967-07-01,1388.1067064073352,3601.863316127232,2954.19329474954,1353.0949330169883,1100.6908374828297,5885.68115234375
1967-08-01,1390.6659444173179,3604.2907714843745,2957.9465978285843,1354.8642971371644,1101.697246844952,5901.06632008272
1967-09-01,1397.5569831000435,3619.070652553013,2973.395313936121,1355.9640769190437,1105.4964505709133,5935.2294921875
1967-10-01,1408.5467020670574,3641.888209751674,2997.0295625574445,1357.4801246591862,1111.2654801253434,5990.245145909926
1967-11-01,1411.2227545844185,3649.395533970424,2995.7002527573527,1356.8710429556418,1114.1959054129463,6040.671673943014
1967-12-01,1414.5355224609375,3655.834524972098,2994.9823716107535,1357.845885001573,1115.956065418956,6060.625861672794
1968-01-01,1413.130357530382,3637.5536237444194,2988.115198471967,1357.2463477217912,1114.782983130151,6027.470846737132
1968-02-01,1413.566165500217,3630.5426461356024,3001.6538732192093,1358.171952010801,1114.0155498798076,6031.848862591912
1968-03-01,1407.3575337727866,3622.1130371093745,2988.2566564223343,1355.0182368131293,1109.8570435911745,5955.109719669117
