,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,3.793457e-05,7.056675e-06,1.4302714e-06,0.00021056723,-0.00012966394,4.1900865e-05
1965-02-01,4.555309e-05,-1.3112003e-07,-4.1827298e-07,0.00021356437,-0.00010985041,7.273389e-05
1965-03-01,4.364173e-05,3.099347e-06,-1.1092343e-06,0.0001772575,-8.49399e-05,6.665882e-05
1965-04-01,3.735129e-05,5.046604e-06,-3.2090393e-06,0.0001702761,-6.0819068e-05,3.6678273e-05
1965-05-01,2.1154076e-05,-1.2976816e-06,-8.718787e-06,0.00018433761,-9.122596e-06,-2.9223287e-05
1965-06-01,-1.0872427e-05,-1.2169185e-06,-1.1706965e-05,3.546685e-05,-8.61603e-05,2.713942e-05
1965-07-01,1.8295395e-07,-2.3655302e-06,-1.0450676e-05,-6.440847e-05,-3.480482e-05,1.4567515e-05
1965-08-01,1.1251686e-06,-1.8001956e-06,-7.7586155e-06,-4.8839407e-05,-3.146667e-05,3.1608233e-05
1965-09-01,-3.8641083e-06,3.4852055e-06,-2.7154965e-06,-1.0284712e-06,-5.6090015e-05,7.626049e-05
1965-10-01,-1.1581338e-05,6.410577e-06,-6.690767e-06,3.1796677e-05,-0.00011257835,6.830995e-05
1965-11-01,1.6281454e-05,1.306893e-05,-4.810863e-07,0.000117377174,-0.00011295525,6.4846165e-05
1965-12-01,4.6961934e-05,9.856412e-06,-2.2983295e-07,0.00020634069,-4.0296618e-05,3.0253232e-05
1966-01-01,4.4690973e-05,8.331794e-06,1.1166776e-07,0.00018018858,-0.00013206205,3.5770223e-05
1966-02-01,4.2157317e-05,6.482467e-06,2.8164068e-06,0.0002254115,-8.441141e-05,5.269113e-05
1966-03-01,2.1122272e-05,4.47021e-06,7.7156074e-07,0.00019278354,-0.0001305386,9.0190864e-05
1966-04-01,4.4324366e-05,2.8897302e-06,2.1565174e-06,0.00022960709,-8.744202e-05,8.032509e-05
1966-05-01,9.985593e-06,-1.3710487e-06,-4.7845606e-06,0.00016844904,-8.245617e-05,7.523333e-05
