,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,-0.13524131,0.7707138,1.2106562,-0.50968134,-0.97699773,1.1549301
1965-02-01,0.063547134,0.89683074,0.4621025,-0.68044436,-0.8974823,1.3084211
1965-03-01,-0.027048111,0.96819913,0.6335171,-0.44548225,-0.8521845,1.456372
1965-04-01,-0.10493431,0.19520417,0.77592814,-0.37867624,0.46699065,1.3941284
1965-05-01,-0.41028708,0.06387291,0.30046424,-0.20204774,-0.016620064,0.9053036
1965-06-01,-0.1352417,0.012709427,0.7537678,0.023137664,-0.09059544,0.024115372
1965-07-01,0.12970161,0.83752,0.90204465,0.23235473,0.5683403,-1.3722942
1965-08-01,0.12839814,-0.064524844,0.6674091,0.013687134,1.0174072,0.17271844
1965-09-01,0.1720665,0.0061920164,0.8466446,0.002281189,0.20921707,-0.164571
1965-10-01,0.06028824,-0.33696327,1.0698745,0.06094017,0.018249322,0.74073255
1965-11-01,-0.18868637,-0.010102081,1.5515301,-0.13947792,0.5380331,1.3299294
1965-12-01,-0.34608802,0.08472939,1.6010643,-0.30795974,-0.15707569,1.5248076
1966-01-01,-0.1719925,0.8842518,2.0163167,-0.17363358,0.051860046,0.74376905
1966-02-01,-0.16608429,0.46017838,1.1501179,-0.51696205,0.20153312,1.4996827
1966-03-01,0.04135704,0.41783637,1.2344726,-0.61379015,-0.5235268,1.1399425
1966-04-01,-0.19234276,0.43753052,0.9590877,-0.5501133,-0.30788,1.2531818
1966-05-01,-0.053829957,0.07122612,1.084472,-0.35022125,-0.5310761,1.0559158
1966-06-01,-0.2471569,-0.22188339,0.71488494,0.24420281,0.7424561,0.34562606
1966-07-01,-0.028884506,0.435561,1.1438812,0.14146729,0.26455307,-1.2525257
1966-08-01,-0.07647781,0.3886242,0.81466675,0.11192665,0.14409295,-0.52812195
1966-09-01,0.064661406,-0.13752823,0.21860084,-0.106674574,0.21072349,0.092889026
1966-10-01,-0.12111664,-0.44245377,0.83370435,-0.17002335,-0.6535057,1.176376
1966-11-01,-0.48479575,-0.54453313,1.8650023,-0.23173027,0.49300116,1.5919151
1966-12-01,-0.27735406,0.021006774,2.1190524,-0.5320606,-0.14606246,1.8469498
1967-01-01,-0.16817054,0.6550476,0.9107317,-0.62957686,-0.3144619,2.0457985
1967-02-01,-0.049634553,0.81603396,1.4482229,-0.7957878,-0.58288115,1.8152586
1967-03-01,-0.08000336,0.7954613,1.1739258,-0.5316135,-0.2818075,1.8021969
1967-04-01,-0.026123429,0.6393734,0.89734304,-0.34058532,-0.9064865,1.7574602
1967-05-01,-0.21486588,-0.032328032,-0.13518906,-0.42711982,-0.75692904,1.5886368
1967-06-01,-0.29584885,-0.24164239,0.40556756,0.026123429,0.23347893,-0.42581367
1967-07-01,0.08751373,0.5276955,1.0694317,0.20539626,1.1520475,-1.2656848
1967-08-01,0.34025916,0.54304314,1.0181649,0.095350645,1.3855267,-1.4932861
1967-09-01,0.33764648,0.25013274,1.2013557,0.011755752,0.5616558,-0.36246413
1967-10-01,0.12473984,-0.39511833,0.99759215,-0.2419693,0.25960255,1.0214298
1967-11-01,-0.116902925,0.68802834,1.61672,-0.12571946,-0.19462033,0.92934436
1967-12-01,-0.47414207,0.71023333,1.1086171,-0.38466874,-0.09796314,1.3799751
1968-01-01,-0.21406555,1.2191155,0.95581853,-0.48903197,-0.38035813,1.5808754
1968-02-01,-0.238134,0.91789246,1.2752758,-0.67355883,-0.502525,2.0177581
1968-03-01,-0.055430986,0.6020821,1.1819184,-0.53060496,-0.8537094,1.5137749
1968-04-01,-0.22427635,0.3059639,1.3573284,-0.14696464,-0.06782989,1.1614968
1968-05-01,-0.27423707,0.016410828,-0.11633225,-0.3460785,-0.6465729,1.3190372
1968-06-01,0.26220283,-0.2902832,0.68267554,0.07038269,-0.19036141,-0.043032072
1968-07-01,-0.06308937,0.08351097,0.9065876,0.27350807,1.0003093,-0.7942665
1968-08-01,0.11159134,0.72789574,0.60937536,0.103932954,0.39968604,-1.2070812
1968-09-01,0.029174423,-0.6108341,1.7989525,-0.06819458,0.23485184,0.202396
1968-10-01,0.101744846,-0.041573334,1.0936664,-0.13675384,0.4350601,0.38692245
1968-11-01,-0.28627166,0.044490434,1.9710796,-0.11377907,-0.55759126,0.9627476
1968-12-01,-0.20968933,0.7610809,1.8215622,-0.41135558,-0.62359774,1.0947605
1969-01-01,-0.14728737,0.3645687,1.8789057,-0.61933553,-0.5476824,1.2482916
1969-02-01,-0.18079185,1.1245571,1.5966057,-0.84855956,-0.5138464,1.4234436
1969-03-01,-0.038812257,0.85817987,1.6669319,-0.40371245,-0.6989504,1.3826412
1969-04-01,-0.21296921,0.49560127,0.4660778,-0.4829956,-0.841925,1.4270928
1969-05-01,-0.010615158,-0.11510964,0.9079388,-0.2889347,-0.04013901,1.2575798
1969-06-01,-0.09752808,0.04876404,0.4597748,0.0009952545,-0.6352585,0.10217209
1969-07-01,0.16055603,0.27135354,0.9099293,0.113119125,0.7510319,-1.027029
1969-08-01,0.066345595,0.32741508,1.1507638,0.21728173,0.41830865,-0.48166847
1969-09-01,0.2225891,0.056061935,1.1932247,-0.06402359,0.64288825,-0.46541405
1969-10-01,0.086912535,-0.54602396,1.4552895,-0.028528595,0.7842045,0.6637875
1969-11-01,-0.30253562,-0.2040123,1.312315,-0.28561744,-0.6889988,1.385627
1969-12-01,-0.15193138,0.22159386,1.6506773,-0.45313987,-0.32608834,1.1308601
1970-01-01,-0.24759865,1.3993984,0.8695904,-0.6040211,-0.12413216,0.8356453
1970-02-01,-0.18270378,1.1052086,1.288245,-0.5983635,-0.041932106,1.2127011
1970-03-01,0.013311768,0.9278294,1.3727748,-0.7521145,-0.09950523,1.4563061
1970-04-01,-0.15042266,0.055244066,1.0649407,-0.27189255,-0.37206346,1.1095349
1970-05-01,-0.22097512,-0.26324004,1.3082126,-0.102500536,-0.06356354,0.96077573
1970-06-01,0.17604789,0.45958823,0.646286,0.055243682,0.46957207,-1.5298538
1970-07-01,0.092516705,0.722163,0.7647606,0.04126625,0.49020576,-1.1707691
1970-08-01,0.0545784,0.32048035,1.0406468,0.27954674,1.0722622,-1.3175312
1970-09-01,0.22896233,0.046923827,0.91751254,0.030949783,0.65626943,-0.4319664
1970-10-01,0.24427071,-1.2000549,1.445324,0.01064949,0.49220237,0.98340607
