,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6
1965-01-01,-0.044971846,0.040735245,0.11503677,-0.0368248,0.018249512,0.076908305
1965-02-01,0.15414277,-0.14469223,0.05442238,-0.13947792,-0.25093,-0.16098633
1965-03-01,0.05572605,0.014339065,0.105912015,-0.040735625,-0.16978493,0.019227218
1965-04-01,0.045949556,-0.10982285,0.12057686,-0.043994524,0.040735625,-0.07821198
1965-05-01,0.050186157,-0.051815033,0.1763031,-0.05507431,0.032588195,0.0052139284
1965-06-01,0.0009777069,-0.11536255,0.029981231,-0.032588195,0.036499023,-0.04399414
1965-07-01,-0.012709046,-0.004888153,0.08472977,0.079841614,-0.019227218,-0.03747635
1965-08-01,0.026071167,-0.048230745,0.036173247,0.02281189,0.077560045,-0.020856475
1965-09-01,0.024115752,-0.017597962,0.08961792,-0.025093079,-0.019879151,0.017597962
1965-10-01,0.045623016,-0.002281189,0.10167579,-0.053770445,-0.23626518,-0.013034821
1965-11-01,0.024440765,-0.041387178,0.18705693,0.114058875,0.07690811,0.013687134
1965-12-01,0.008147431,-0.003584671,0.3702034,0.15349102,0.22583695,0.025418853
1966-01-01,0.10010986,0.12374268,0.17035142,0.19825096,0.010174942,0.0049240114
1966-02-01,-0.042341612,-0.113895796,0.08533974,-0.0003282547,0.23731041,0.051203918
1966-03-01,0.0029541017,-0.03643341,0.1936554,0.022647858,0.033807565,-0.0019691468
1966-04-01,0.013785553,-0.03512039,0.19464035,0.028884506,0.16575623,0.054486085
1966-05-01,-0.013785553,-0.038074493,0.03347931,-0.089278415,0.13326111,0.14803162
1966-06-01,0.18151093,-0.07779007,0.19792251,0.027243042,0.040700532,0.03643341
1966-07-01,0.044639587,0.1027359,0.0154273985,0.07910309,0.106674194,-0.023632431
1966-08-01,0.019693756,-0.06433334,0.034464262,0.005251312,-0.009518814,-0.08172951
1966-09-01,0.10569,-0.045295715,0.13326111,0.0036109923,-0.046608735,0.04135666
1966-10-01,-0.014442062,0.040700532,-0.06925659,0.03643341,0.07417984,-0.019365693
1966-11-01,0.022319604,0.19529685,0.16706905,0.2789955,0.23960781,0.0026260377
1966-12-01,-0.030525398,0.034464262,0.05973778,-0.15426807,0.13424607,-0.07122593
1967-01-01,0.09143238,-0.14759827,-0.0362463,-0.056165505,0.016000558,-0.10318794
1967-02-01,0.1511898,-0.13551578,0.1296381,-0.15216962,0.14204673,0.0075105666
1967-03-01,0.12669906,-0.06988029,0.24980621,-0.047675706,-0.021878432,-0.15576153
1967-04-01,0.09110584,-0.037552644,0.12800522,-0.06661491,0.06204338,-0.122780606
1967-05-01,-0.0022857666,-0.030368041,0.01567421,-0.06041069,0.07216644,0.06400261
1967-06-01,-0.015020752,-0.10024872,0.104494475,-0.008489991,-0.0055511473,0.014367675
1967-07-01,0.06432953,-0.2749504,0.015020752,0.017959595,-0.050614167,-0.09926949
1967-08-01,0.040164948,-0.04310379,-0.011103058,0.05551224,0.037226103,-0.058124922
1967-09-01,0.019919205,-0.047022246,0.071186826,-0.014368057,-0.03951187,-0.003918457
1967-10-01,0.018613052,0.03298111,0.063676074,0.07739105,-0.05910454,0.02742977
1967-11-01,0.11918869,0.013388443,0.16914997,0.22596855,0.14041385,-0.052573584
1967-12-01,-0.08261566,-0.061716843,-0.066288374,-0.032001305,-0.15021019,0.052900124
1968-01-01,0.041938018,0.040843964,0.09773369,0.044490434,-0.13128395,-0.09043999
1968-02-01,0.06381836,0.030632783,-0.048137285,0.056889724,0.03610306,0.025162887
1968-03-01,-0.022974778,0.034279633,0.17832717,-0.051784135,-0.17468052,0.034279633
1968-04-01,0.023704147,-0.06965332,0.19400826,-0.022974396,0.061265565,-0.023704147
1968-05-01,0.03610306,-0.041573334,0.16410446,-0.08168717,0.07767639,-0.03318558
1968-06-01,0.0036468506,-0.01458664,0.08314667,-0.056889344,0.0010940551,-0.004740906
1968-07-01,0.035373688,0.05944214,0.033914946,-0.02406845,-0.04923172,-0.0043762205
1968-08-01,-0.053971864,-0.23922805,0.082781985,-0.009116364,-0.013493347,0.06637116
1968-09-01,0.008386994,0.01823349,0.1608223,0.10247421,0.08424034,-0.030997466
1968-10-01,0.03683243,0.0018234253,-0.040114213,0.11195564,-0.06090088,-0.0029174804
1968-11-01,-0.008386994,-0.06600647,-0.1754097,0.045220185,0.21698265,-0.012763977
