,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6
1965-01-01,-0.28169197,0.13863835,-0.053424336,0.71924174,0.047684528,-0.13525334
1965-02-01,-0.28625432,0.25328726,0.09978429,0.62416697,-0.2153163,0.2070745
1965-03-01,-0.29950005,0.024872493,0.12495114,0.6783272,-0.24372092,0.21016514
1965-04-01,-0.24195485,-0.12303786,0.12936637,0.90924394,-0.06490393,0.2632951
1965-05-01,-0.23886418,-0.060488723,-0.024725318,0.73189867,-0.28257504,0.30053025
1965-06-01,0.13598922,-0.386333,-0.05519042,0.2755106,-0.1571823,0.095369056
1965-07-01,0.098018214,-0.2819863,0.13098529,-0.44696888,-0.25608355,0.097135164
1965-08-01,0.06608133,-0.3142175,0.15571061,-0.1764622,-0.48641172,0.66993815
1965-09-01,0.3632266,-0.23547915,0.2853713,-0.32260644,-0.42783618,0.1470273
1965-10-01,0.62784636,-0.33688238,0.23062238,-0.26506123,0.21487474,-0.22473541
1965-11-01,0.09021797,-0.057398032,0.062107634,0.31686667,0.18234916,0.16851477
1965-12-01,-0.18146615,0.01898551,-0.05092237,0.14967644,0.050186537,0.095663406
1966-01-01,0.27443302,0.080434754,0.019240689,0.16115887,-0.40231854,0.17273226
1966-02-01,-0.3814865,0.2096223,0.10199015,0.8259031,0.03356271,0.14191821
1966-03-01,-0.69888556,0.24072567,0.095190786,0.98243266,-0.08130274,-0.17577024
1966-04-01,-0.36730915,0.11718018,0.082026124,0.9847474,-0.22596964,-0.29598838
1966-05-01,-0.08173678,-0.07334609,0.0729121,1.0278581,-0.29989448,0.14466687
1966-06-01,0.31392708,-0.30929774,-0.055262756,0.007088661,-0.4350132,0.16173756
1966-07-01,0.2489717,-0.16954955,0.15812087,-0.21844697,-0.4730606,0.14611349
1966-08-01,0.12311149,-0.2673444,0.09837349,-0.20094228,-0.38322252,0.69874084
1966-09-01,0.1497302,-0.18864557,0.0069440366,-0.07710743,-0.31204644,0.038192034
1966-10-01,0.067270085,-0.15725286,0.07638411,0.14423284,-0.07913275,-0.31421646
1966-11-01,-0.20325692,-0.084340766,0.042242717,0.0850641,-0.21627693,0.1317915
1966-12-01,-0.09331016,0.080290124,0.11790349,0.52861273,-0.2274163,-0.004050684
1967-01-01,-0.12889275,0.08326405,0.007160711,0.27693623,-0.0009991645,0.016652822
1967-02-01,-0.21915102,0.11690273,0.09675281,1.3825163,0.040965915,-0.34821028
1967-03-01,-0.26860982,0.03597007,0.09858463,0.6163205,0.12889275,-0.27327266
1967-04-01,-0.0930892,-0.05861788,-0.04229814,0.8704424,0.11990021,0.27177387
1967-05-01,-0.2591177,-0.107410625,0.01948378,0.782349,-0.068443045,-0.099417284
1967-06-01,0.20949236,-0.311241,-0.07327237,0.31373897,-0.5986686,0.30607867
1967-07-01,0.35237345,-0.107743666,0.13671955,-0.37119117,-0.54587907,0.2281435
1967-08-01,0.099583805,-0.054121636,0.07976697,-0.3815159,-0.5570365,0.48209882
1967-09-01,0.38667828,-0.1736888,0.11723578,-0.26627845,-0.072772786,0.24995871
1967-10-01,0.18867634,-0.21015847,0.23896782,0.022814322,0.025478804,-0.12972541
1967-11-01,0.2990845,-0.22764392,0.21848488,0.27643663,0.33938426,-0.26927596
1967-12-01,-0.6224821,-0.028809357,-0.1783516,0.61165774,-0.44296473,0.26761064
1968-01-01,-0.18644047,0.06922506,-0.041053724,0.3362158,-0.08932724,0.31611362
1968-02-01,-0.20569329,0.13873324,0.01429801,1.0815531,-0.019394338,-0.18672362
1968-03-01,-0.027038861,-0.015147412,-0.00028312206,0.4944849,-0.08592968,-0.18714833
1968-04-01,-0.015288973,-0.05053854,0.071348526,0.5570565,0.09215852,-0.35532698
1968-05-01,-0.17228404,-0.06653534,-0.051246382,0.85122746,-0.15586254,-0.04091215
1968-06-01,0.49391872,-0.38562182,-0.091309115,-0.5314332,-0.29360476,-0.23315677
1968-07-01,0.40444988,-0.26769853,-0.08805313,-0.4787713,-0.3418784,0.3927
1968-08-01,0.10150178,-0.18007009,0.041336834,-0.26953888,-0.2695388,0.6720069
1968-09-01,0.2535421,-0.10829687,0.10843843,0.070640706,-0.21928349,-0.0031144382
1968-10-01,0.26246065,-0.16393173,0.10914626,-0.4017601,-0.03666525,-0.13873322
1968-11-01,0.18644051,-0.09145069,0.06016493,0.047282554,-0.12839906,-0.18559112
1968-12-01,-0.29714394,0.11098659,0.097254835,0.34230304,-0.050113868,0.001274085
1969-01-01,0.07071066,0.237721,0.031797074,0.77827126,0.0910002,-0.5055735
1969-02-01,-0.17866926,0.34552822,0.026346136,1.0729243,-0.15232313,-0.17882068
1969-03-01,0.2655813,-0.040427707,-0.054812096,0.7404176,0.01287024,-0.17079572
1969-04-01,0.18396883,0.07646439,0.104930356,0.7962896,-0.091303036,-0.29268456
1969-05-01,0.31145993,-0.14490381,-0.010901856,0.16261932,-0.13067083,-0.013475895
1969-06-01,0.18094048,-0.17654946,-0.012416005,0.12976235,-0.22591066,0.43092608
1969-07-01,0.5753757,-0.19956452,-0.07495024,-0.43032044,-0.07177057,0.23666112
1969-08-01,0.12294869,-0.17352118,0.06359415,-0.2219739,-0.22151966,0.33038673
1969-09-01,0.18260607,-0.12839961,0.19805035,-0.16670749,-0.34068298,-0.029223014
1969-10-01,0.46408588,-0.14520666,0.17503533,-0.17715514,0.047847033,-0.06783376
1969-11-01,-0.35370463,-0.049512602,0.023015022,0.49830562,0.09629969,-0.2801171
1969-12-01,0.1386958,0.07146771,-0.1014478,0.5282857,-0.028920198,-0.07101345
1970-01-01,-0.1578124,0.13633415,-0.0214782,0.58043516,-0.26585817,-0.266513
1970-02-01,0.094163515,0.06901834,0.06181531,0.72397244,-0.097437695,-0.092853926
1970-03-01,-0.26546523,0.12048745,0.034312725,0.6570495,-0.00013098717,-0.013882255
1970-04-01,0.031300522,-0.21098399,-0.07582853,0.47775894,-0.092853904,-0.16671796
1970-05-01,0.3052785,-0.18230274,-0.06495845,0.50355893,-0.034836672,0.08434124
1970-06-01,0.52045333,-0.26612014,0.078054905,-0.30999324,-0.18872003,0.19959009
1970-07-01,0.2565597,-0.24988051,0.032872103,-0.18832704,-0.2874674,-0.13161942
1970-08-01,0.37730908,-0.13973925,0.109093525,-0.37167752,-0.5171792,0.43624315
1970-09-01,0.10424785,-0.14812097,0.233248,-0.2693942,-0.005631447,0.35006842
1970-10-01,0.26808456,-0.2361292,0.2235566,-0.07334018,-0.28916988,0.10123563
1970-11-01,0.43807667,-0.1580743,0.12664278,0.053957462,0.09377066,-0.016894436
1970-12-01,0.0681016,0.12140419,0.067315795,0.8681644,0.09377067,-0.25158298
1971-01-01,-0.22428691,0.08954202,-0.011516643,0.30864647,-0.08608701,-0.0106529
1971-02-01,-0.21003504,0.10537742,0.14410219,0.7193593,0.13762407,-0.009789085
1971-03-01,0.086662866,-0.0561437,-0.061614107,0.19693486,-0.06564496,-0.11329508
1971-04-01,0.2728008,0.053696416,0.16425633,0.2740965,0.15691447,-0.2396904
1971-05-01,0.53768396,-0.3260654,-0.017274987,0.14395824,-0.040884115,-0.23450795
1971-06-01,0.4632576,-0.48470736,-0.032966435,-0.38739163,0.06218996,-0.14280662
1971-07-01,0.18570611,-0.08723869,0.22788589,-0.41200846,-0.4795249,0.34060517
1971-08-01,0.18844134,-0.0472183,-0.007485819,-0.27798337,-0.41157657,0.031238938
1971-09-01,-0.08738263,-0.05916681,0.11329512,-0.27942288,-0.17505321,0.24415322
1971-10-01,0.29209125,-0.21377797,0.19592714,-0.20341298,-0.14323846,-0.028503727
1971-11-01,0.30965418,-0.2288936,0.03973248,0.14698136,-0.30864644,-0.19376776
1971-12-01,0.05916681,0.029943323,-0.06348558,0.8182586,0.18282695,-0.12322827
1972-01-01,-0.3981243,0.26475853,0.034853984,0.96907157,0.10863914,-0.24187335
1972-02-01,-0.798616,0.3889176,0.13849516,0.9588127,-0.23043069,0.16466852
1972-03-01,-0.096012875,0.036826827,0.14875408,0.9990591,0.03735292,-0.2423995
1972-04-01,0.10614014,-0.11653058,0.094960615,0.7765199,-0.04774337,-0.16558918
1972-05-01,0.03551159,-0.1909734,0.04721725,0.6321062,-0.2793578,-0.33801764
1972-06-01,0.37747496,-0.1425724,0.013283968,0.5595047,-0.5305694,-0.196892
1972-07-01,0.3538006,-0.12021327,0.14099412,-0.07154922,-0.64052373,0.12100239
1972-08-01,0.103509665,0.18426566,0.17861009,-0.26462704,-0.10324669,0.22082949
1972-09-01,0.17269154,-0.30881923,0.09219859,-0.26752058,-0.4625713,0.56345046
1972-10-01,0.13257656,-0.23174596,0.11955564,0.25989217,0.043140005,0.19912791
1972-11-01,0.19689202,-0.17440131,0.056292415,0.1003531,0.025515746,0.07536344
1972-12-01,-0.44402632,0.08864741,0.0071022986,0.9421091,0.004734874,-0.3464352
1973-01-01,-0.36249477,0.24364857,0.09197422,0.9672529,0.065656304,-0.13172813
1973-02-01,-0.15042767,0.033243693,0.15181287,0.6316301,-0.18477951,0.21220557
1973-03-01,-0.16095491,0.08075447,0.08033892,0.81350076,-0.07493682,-0.18893498
1973-04-01,0.24295597,-0.0162063,-0.105548725,0.78662884,0.039338373,-0.11773805
1973-05-01,0.33354506,-0.09737631,-0.016344815,0.5544771,-0.4209482,-0.06842663
1973-06-01,0.49823985,-0.34628847,0.037122123,-0.03615252,-0.47427672,0.5634806
1973-07-01,0.07452128,-0.17660712,-0.08144705,-0.43258357,-0.5914607,0.39753914
1973-08-01,0.038645793,-0.05194328,0.20638792,-0.27675372,-0.3989243,0.7007493
1973-09-01,0.19447562,0.019669175,0.19253638,-0.34060934,-0.14627223,0.22259422
1973-10-01,0.23035109,-0.19295193,0.15195139,-0.27647674,-0.18076256,0.32260233
1973-11-01,0.16538739,-0.17716119,0.11649144,-0.035182904,0.15458317,0.11552181
1973-12-01,-0.30431834,-0.056098737,-0.0112197455,0.34961283,-0.035736967,0.18103962
1974-01-01,-0.06665268,0.24935102,0.06553006,1.0750018,0.24598333,-0.41100127
1974-02-01,-0.5621273,0.40847546,0.1150635,1.2113942,0.06609136,0.14354874
1974-03-01,0.16557924,-0.0012628913,0.011085391,0.71942747,0.23868656,-0.12376337
1974-04-01,0.45885086,-0.17498073,-0.13316496,0.7842561,-0.3773241,-0.19953689
1974-05-01,0.077317074,-0.06637199,-0.04841087,0.7625062,-0.079000905,0.18859188
1974-06-01,0.3245633,-0.25636712,0.034519065,0.3074441,-0.59889156,0.11155547
1974-07-01,0.23153023,-0.2918684,-0.014172459,-0.3218972,-0.4609557,0.27713466
1974-08-01,0.33550835,-0.09106855,0.15449381,-0.10018945,-0.4145092,0.12741178
1974-09-01,0.15659864,-0.15673895,0.16473725,-0.12376344,-0.13779564,-0.16628079
1974-10-01,-0.2755911,0.006174135,0.14845999,-0.19378379,-0.33340353,-0.057812404
1974-11-01,0.014874029,-0.09303305,0.1118361,0.07591383,0.03732548,0.056689836
1974-12-01,-0.20430784,0.12853435,0.08657827,0.7192873,-0.00561285,-0.008278966
1975-01-01,0.063084505,0.04214585,0.070869446,0.34280425,-0.040400982,-0.02254939
1975-02-01,-0.23475513,0.10254598,0.13516207,0.4599805,0.05999744,-0.13033004
1975-03-01,-0.18455592,0.13569894,0.021609783,0.64816034,-0.22790976,0.068721935
1975-04-01,-0.5975585,-0.057984136,-0.00630846,0.8580843,0.11878689,0.26589474
1975-05-01,0.058386754,-0.18120036,0.028320933,0.69473565,-0.23945293,-0.095432185
1975-06-01,0.24804315,-0.08241258,0.115028664,0.08684194,-0.23247337,0.5776936
1975-07-01,0.12281356,-0.14549717,0.07489614,-0.32361042,-0.31408063,0.54883575
1975-08-01,0.0782517,-0.08174153,0.20589729,-0.4403839,-0.49205962,0.8619768
1975-09-01,0.15636921,-0.06496372,0.20764223,-0.07368817,-0.29448414,0.20133376
1975-10-01,0.24146621,-0.1809319,0.1965017,0.20710531,-0.06644015,0.05154147
1975-11-01,0.1335514,0.05113878,-0.0,0.43528357,0.07650683,-0.104022406
1975-12-01,-0.07422495,0.105498865,-0.068587705,0.9435841,0.158651,-0.18885104
1976-01-01,-0.22743063,0.07080388,-0.043045532,0.61202437,-0.062221576,0.17620511
1976-02-01,-0.22421226,0.1522015,0.15340838,1.1257547,0.08045894,-0.1507264
1976-03-01,-0.3143263,0.20771816,0.12162711,1.0481118,0.22394404,-0.0921255
1976-04-01,0.048677683,-0.03553603,-0.051761918,0.53572243,-0.078179255,0.06999929
1976-05-01,0.36072427,-0.27651054,-0.01059376,0.66271347,-0.08153174,-0.04572749
1976-06-01,0.22702833,-0.37131804,0.02561276,0.3408777,-0.5038072,0.43152815
1976-07-01,0.19631982,-0.18478736,0.17647329,-0.07093797,-0.3742682,0.6887286
1976-08-01,-0.04720258,-0.16882968,0.21710506,-0.28308135,-0.063830756,0.73164
1976-09-01,0.41436353,-0.121090725,0.15528575,-0.43850127,-0.15139695,-0.022394408
1976-10-01,0.46853924,-0.19162638,0.23172176,0.27664465,-0.041570462,-0.30762136
1976-11-01,-0.16091785,-0.026283253,0.044118322,0.64769447,0.08193402,-0.32210398
1976-12-01,-0.110631034,0.24499747,0.058466833,0.7323105,-0.07429042,-0.04009535
1977-01-01,-0.47986612,0.21233383,0.05630801,0.9815065,-0.11525108,-0.28195602
1977-02-01,0.047293186,0.14493068,0.015117168,0.8859493,-0.18667623,0.06504543
1977-03-01,0.2997083,-0.034395028,0.037030123,0.6365854,0.03758489,-0.12509803
1977-04-01,-0.10651366,-0.21843617,0.09486371,0.5205022,-0.007627934,0.05395026
1977-05-01,0.20775709,-0.28861314,-0.039387856,0.43354377,-0.1518651,0.107623145
1977-06-01,0.3970684,-0.2594883,-0.076418,-0.08113345,-0.62812537,0.3990101
1977-07-01,0.23854618,-0.15866093,0.27613106,-0.3417313,-0.5099617,0.3783453
1977-08-01,0.21871355,-0.116360605,-0.013452893,-0.13133912,-0.5382545,0.48596844
1977-09-01,0.090425655,-0.051176477,0.12842658,0.028708756,-0.37931618,0.8504449
1977-10-01,0.63034445,-0.23799142,0.10346247,0.091396466,0.3467241,-0.20539936
1977-11-01,-0.029402161,-0.1030464,-0.12912005,0.5180058,-0.09236727,-0.0508991
1977-12-01,0.25699192,0.036336683,0.04257772,0.43742713,-0.0004160762,-0.047847938
1978-01-01,-0.101285316,0.017326647,-0.058840834,0.5974787,-0.3230432,0.04104904
1978-02-01,-0.20245428,0.21536212,0.049886774,0.4095601,0.015233469,0.110937074
1978-03-01,-0.3407186,0.0751209,0.020698953,0.55247587,-0.1181468,-0.04581678
1978-04-01,0.42537498,-0.08988925,-0.026396979,0.53677726,0.016512644,0.011977482
1978-05-01,0.35234728,-0.26257432,-0.11558852,0.5445684,-0.06558542,0.035583593
1978-06-01,0.44700432,-0.3149031,-0.06279456,-0.04570049,-0.39107066,0.15710267
1978-07-01,-0.00860517,-0.23152587,0.16024241,-0.32060114,-0.30350706,0.4742152
1978-08-01,0.013140345,-0.031629853,0.26129514,-0.24001479,-0.29059935,0.7193466
1978-09-01,0.12093768,-0.16931276,0.13919461,-0.37037167,-0.15175352,0.7402781
1978-10-01,0.20547776,-0.13931091,0.13024057,-0.13547347,-0.05430565,0.046281915
1978-11-01,-0.024420118,-0.1393109,0.06942288,0.8485406,-0.043374754,-0.458284
1978-12-01,0.33478802,-0.0030234396,0.010233188,0.32536885,-0.069539115,0.07570233
1979-01-01,-0.3136611,0.14277601,0.009815854,0.49644405,-0.08789648,0.27975172
