,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,3.756391451908992,-2.1075549125671387,3.4293572107950845,2.08258242220492,-78.71346473693848,-361.94727420806885
1965-02-01,3.831367859473595,-2.4667809009552,4.243981226896628,2.6899605183988005,-95.70125738779704,-409.47461128234863
1965-03-01,4.142980942359337,0.160142719745636,6.072321304908165,3.767176898750099,-77.84568468729655,-385.1917505264282
1965-04-01,4.953060150146484,4.472325801849365,8.132342191842886,7.163435059624749,-55.47647476196289,-353.4290552139282
1965-05-01,4.933580251840445,10.714853286743164,8.984052217923677,8.561033171576423,10.650325814882915,-213.49573135375977
1965-06-01,4.657456691448505,12.390630722045898,8.093637075179663,4.532634889757311,68.40260823567709,-84.053635597229
1965-07-01,4.445601610036997,9.927566528320312,7.518279246794871,2.2629966606964937,98.876953125,3.2392315566539764
1965-08-01,4.23735105074369,5.632729530334473,7.318632419292743,1.7093524739548966,119.82397238413493,4.820045828819275
1965-09-01,4.702290755051833,7.141909122467041,8.652970729730068,3.4885696462682776,119.90164120992026,-24.37075972557068
1965-10-01,4.759340653052696,12.104856491088867,8.78745164626684,6.709093016547126,94.14095083872478,-97.08293676376343
1965-11-01,4.636271916902982,9.52157211303711,7.2952429453531895,7.323660721649995,33.194953203201294,-212.64379024505615
1965-12-01,4.047209666325496,2.8736653327941895,5.10254334180783,4.628862239219047,-28.207780917485557,-289.57512378692627
1966-01-01,3.879873569195087,-1.4745641946792603,4.343987122560159,3.280752736168939,-67.34157403310141,-331.83252811431885
1966-02-01,4.362613604618953,-1.9799166917800903,4.3102857394096175,3.8215836963138066,-77.34101613362631,-381.858229637146
1966-03-01,4.778996981107271,-0.8973613977432251,6.778756777445475,5.147981643676758,-57.67728885014852,-337.6880884170532
1966-04-01,5.237296177790715,5.124687194824219,8.87301885164701,8.593414925240182,-34.567348162333175,-315.5293941497803
1966-05-01,5.1910822208111105,10.676453590393066,9.51222273019644,8.630315677539722,26.023228963216148,-190.20529985427856
1966-06-01,4.945370600773738,11.979485511779785,9.150161498632187,5.630869478792758,74.08327261606853,-72.64213562011719
1966-07-01,5.026832360487718,10.242154121398926,7.776723763881585,3.082201931927655,103.48786513010661,24.963076412677765
1966-08-01,4.668463193453275,6.868095397949219,8.165632150112055,1.7250154469464276,133.8727633158366,55.00588417053223
1966-09-01,4.831739205580491,9.513020515441895,8.424951479985163,3.7741702956122323,124.57621097564697,7.78936967253685
1966-10-01,4.683091090275691,13.068482398986816,8.020663261413574,6.103848122261666,85.66537698109946,-72.59125709533691
1966-11-01,4.1405211962186375,6.247864246368408,7.130885124206543,6.111648920420054,33.73599052429199,-137.69326210021973
1966-12-01,3.821016091566819,0.10663565993309021,5.099311241736778,3.4998922734647184,-28.076001008351646,-241.37661457061768
1967-01-01,3.519565142118014,-4.150697708129883,3.7882710114503517,1.2936656539504592,-74.73626136779785,-329.51436042785645
1967-02-01,3.6936239095834584,-3.843276023864746,3.8618014408991885,1.3630272568883124,-91.73941612243652,-397.3785877227783
1967-03-01,4.40549190227802,1.9521963596343994,5.430439802316519,4.861233041093156,-84.2345396677653,-388.7244701385498
1967-04-01,5.48318129319411,5.519406795501709,8.721492840693546,8.63941037977064,-55.28428554534912,-327.093768119812
1967-05-01,5.625781279343825,11.988265991210938,10.160134388850285,10.529097995242557,7.430893182754517,-199.99518394470215
1967-06-01,5.254836082458496,14.010385513305664,9.290701303726587,6.717799160931562,60.28705437978109,-61.01207733154297
1967-07-01,4.9831049258892355,11.151283264160156,8.56942824828319,2.3471909600335197,106.53316179911296,4.427940025925636
1967-08-01,4.52945195711576,6.397336483001709,7.06481627928905,1.53196534594974,131.9372097651164,32.42145478725433
1967-09-01,4.8029393416184645,8.416345596313477,8.041000366210938,2.001677977072226,122.4956750869751,-2.559303306043148
1967-10-01,4.6349448424119215,11.491827011108398,7.760956959846692,5.713984128591177,91.60277048746745,-102.65426635742188
