,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6
1965-01-01,64.63324,11.644676,62.022224,17.616928,85.2036,35.49436
1965-02-01,35.49436,7.4758987,57.36695,37.16679,78.610535,19.911804
1965-03-01,56.46112,9.072975,39.85807,33.61227,75.61622,21.148514
1965-04-01,44.988373,38.66067,55.78789,44.17591,81.06102,35.844902
1965-05-01,30.423029,28.54421,58.873936,64.34495,87.38217,19.115723
1965-06-01,32.578674,29.961105,39.248722,69.57517,88.65001,16.481773
1965-07-01,32.26745,48.187443,45.086655,69.54077,92.94,26.981533
1965-08-01,31.835009,45.10467,58.66099,70.16322,93.11035,23.841433
1965-09-01,35.08977,34.88174,62.955902,65.753654,92.09642,22.201767
1965-10-01,55.570034,17.441658,73.93233,67.468666,84.0193,21.336887
1965-11-01,46.670628,19.954391,68.818405,56.438187,69.97977,13.892052
1965-12-01,33.366566,15.438351,66.43343,60.321953,78.21413,13.284344
1966-01-01,42.817787,7.436455,66.51424,55.246315,78.88695,17.597939
1966-02-01,46.18142,9.654251,56.82553,38.87303,80.54004,25.917551
1966-03-01,49.287323,7.6646385,47.514397,22.120537,79.59776,16.70327
1966-04-01,51.821945,18.40068,58.07643,44.85829,81.43307,28.63111
1966-05-01,44.364174,33.514862,64.39001,51.114418,88.88592,19.073734
1966-06-01,23.858988,42.555134,52.128925,59.530884,89.49823,19.246101
1966-07-01,31.379143,51.83344,55.96041,69.47732,94.4066,28.8675
1966-08-01,32.95672,47.767204,53.23536,70.71016,95.74615,29.003752
1966-09-01,32.378876,48.565018,57.47889,71.685265,91.04462,27.518108
1966-10-01,59.240322,47.829582,69.16213,66.28113,84.60463,32.04235
1966-11-01,21.951454,27.31455,70.69538,60.14484,87.11463,7.378998
1966-12-01,37.743614,9.519642,65.99385,54.276134,79.64372,10.366707
1967-01-01,36.53348,7.871521,60.04713,58.14692,75.89575,13.403252
1967-02-01,52.08651,14.359268,48.47526,12.246231,78.38207,26.432796
1967-03-01,45.281216,30.826088,61.411907,30.614952,79.111755,30.388617
1967-04-01,54.297512,42.13446,52.846592,36.699013,81.133575,28.42253
1967-05-01,42.21216,25.171055,60.866333,48.527622,86.070755,25.60177
1967-06-01,22.500622,46.80983,55.8768,64.01478,91.369385,19.169762
1967-07-01,29.897095,58.244884,47.384117,70.0887,90.73767,34.803864
1967-08-01,24.5765,51.108532,60.280224,71.33693,89.47931,23.22017
1967-09-01,33.690765,48.40263,56.81255,67.12099,90.4083,27.282402
1967-10-01,46.32675,30.905474,67.97735,68.52293,77.84157,27.522251
1967-11-01,49.07995,13.8964615,72.7169,42.87259,81.028854,25.946342
1967-12-01,38.484367,9.035297,66.74432,47.132442,88.00981,29.148832
1968-01-01,40.860123,7.3406334,56.202633,20.271992,80.1226,17.329681
1968-02-01,51.993584,22.263042,33.55585,18.588371,84.653564,33.811775
1968-03-01,52.73238,9.3204155,60.260384,42.996033,82.11847,16.182053
1968-04-01,61.60599,30.761621,53.14765,41.64077,79.166504,26.596031
1968-05-01,49.844795,22.9278,62.69246,46.619198,86.55769,26.5574
1968-06-01,42.064087,46.04458,51.09222,65.47703,88.159225,19.66196
1968-07-01,26.665243,50.380787,59.70508,70.875565,92.670876,20.77901
1968-08-01,28.313452,37.77295,60.762573,71.34073,90.72006,23.203037
1968-09-01,23.476665,41.689056,57.36475,72.90202,91.33814,19.385113
1968-10-01,39.215134,31.912472,66.05004,66.4637,79.11822,20.828907
1968-11-01,59.096657,24.45207,59.149773,62.56369,79.45623,21.05103
1968-12-01,49.28788,17.260471,59.296246,51.538074,72.10528,29.541561
1969-01-01,56.58454,12.238903,67.65591,36.219906,77.47057,30.96414
1969-02-01,56.78675,14.001968,41.36538,24.27954,83.3597,18.918491
1969-03-01,54.916733,24.104069,57.154404,20.250397,81.483,23.62779
1969-04-01,52.69076,36.744648,59.219944,36.016026,78.102264,27.656935
1969-05-01,43.046555,35.705193,61.544514,64.48239,82.40381,23.126446
1969-06-01,28.460756,30.78867,51.041336,63.367737,90.36684,16.500336
1969-07-01,34.90471,42.348015,49.316708,67.991806,91.98451,27.396235
1969-08-01,36.529068,45.74379,60.64042,67.92162,90.19638,27.329388
1969-09-01,34.396683,32.413025,50.840797,60.5201,91.987854,18.607658
1969-10-01,48.497845,39.612343,60.672173,68.9945,82.5893,19.983013
1969-11-01,45.818993,24.760832,66.01818,62.151142,85.22972,24.050592
1969-12-01,40.813896,23.586012,60.730663,52.055725,80.383385,17.267395
1970-01-01,49.401966,10.431385,58.145027,30.972528,82.08708,29.630371
1970-02-01,39.52858,6.7127266,58.103653,25.739601,79.28526,22.93282
1970-03-01,54.29067,20.313046,46.25923,23.425991,78.277405,27.002321
1970-04-01,38.40984,32.85916,59.242256,43.215794,77.22486,23.49881
1970-05-01,32.470253,30.439638,57.122272,62.092064,83.01385,19.161205
1970-06-01,23.925785,32.246834,41.668423,64.46029,88.49336,22.178165
1970-07-01,34.212906,41.36722,55.513668,67.40278,93.862,30.767317
1970-08-01,25.16699,64.72343,57.272873,68.822716,88.51488,37.790894
1970-09-01,26.682919,45.787575,66.71432,61.68164,87.47392,31.968803
1970-10-01,28.840963,35.482246,57.857067,63.574894,78.07219,24.20216
1970-11-01,37.186836,13.114044,57.684956,73.30264,72.96504,8.298164
1970-12-01,45.58236,11.69907,57.896786,41.688282,75.02379,12.693691
1971-01-01,46.41964,9.95163,37.69484,42.23052,75.37158,19.650173
1971-02-01,46.078156,5.3939743,42.94054,30.665636,78.02063,17.601257
1971-03-01,47.856586,23.359184,52.197857,30.985146,74.38093,19.868252
1971-04-01,50.270657,33.334976,57.791805,34.004425,80.128716,26.280413
1971-05-01,35.561398,43.895687,51.930756,53.262886,86.596664,23.333828
1971-06-01,24.434359,38.40655,45.20246,65.067825,92.35797,22.786098
1971-07-01,31.849003,41.98201,55.724293,61.522797,90.114655,26.10967
1971-08-01,25.289764,59.472187,52.50384,63.260654,91.232086,29.186426
1971-09-01,33.664627,42.01075,63.69174,57.45201,93.01221,27.533092
1971-10-01,36.76336,30.657183,64.01632,55.533264,82.80989,12.648018
1971-11-01,53.9391,23.492737,63.808384,52.887592,73.83827,19.320518
1971-12-01,48.686634,20.64082,55.77332,49.043335,71.71835,15.550648
1972-01-01,62.208923,10.053158,62.79728,16.49583,83.370285,30.683046
1972-02-01,52.650555,12.110783,46.997772,13.463028,83.36541,22.420038
1972-03-01,57.99778,23.112415,49.183796,14.010754,84.178055,27.98993
1972-04-01,47.056282,29.646107,51.958176,30.198708,82.245575,31.097496
1972-05-01,56.279842,31.700481,45.829185,55.09825,86.38358,26.94649
1972-06-01,43.088936,49.10253,56.41799,59.75635,89.02957,28.225597
1972-07-01,38.895668,52.14834,52.42301,65.02068,93.295975,35.627197
1972-08-01,39.350754,49.785156,46.636955,61.04196,86.684265,28.682306
1972-09-01,32.358727,32.987717,64.011375,55.55171,90.40944,26.29312
1972-10-01,40.306427,47.204185,71.98996,61.441784,84.2707,27.273174
1972-11-01,39.131336,34.74466,72.05822,65.2271,72.4873,12.754398
1972-12-01,64.95242,19.320599,70.818115,48.246002,75.396576,25.896547
