,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.14503866,-0.20482081,0.04701501,-0.026686668,0.025161922,-0.40727705
1965-02-01,0.164738,-0.12991095,0.045176387,-0.05967641,0.026737869,-0.46395844
1965-03-01,0.052478254,-0.098549664,0.050744712,-0.0637213,0.03115052,-0.2667029
1965-04-01,0.0032562613,-0.0845238,0.0018379092,-0.022641718,0.026265085,-0.31797355
1965-05-01,-0.008825958,0.015706241,0.035983384,-0.11551732,0.023796082,-0.058520734
1965-06-01,-0.09497756,-0.023639798,-0.00078862906,-0.08536428,0.013079643,-0.025636017
1965-07-01,-0.039346695,0.015496135,-0.005253792,-0.067293465,0.0004721284,-0.023587286
1965-08-01,-0.05463338,0.035353005,0.013604999,-0.08321047,0.00456959,-0.08977693
1965-09-01,-0.059886515,-0.04559797,0.020434082,-0.0637213,0.005410075,-0.06708336
1965-10-01,0.023848593,-0.14477736,0.02810365,-0.0388214,0.018070161,-0.06871182
1965-11-01,0.15055448,-0.16736591,0.018858135,0.014077783,0.031675816,-0.19694108
1965-12-01,0.1615861,-0.09965283,0.02847141,-0.07375485,0.026160002,-0.33368045
1966-01-01,0.12805343,-0.15543574,0.041885138,-0.03165424,0.030168056,-0.12083161
1966-02-01,0.14619896,-0.07045281,0.037417173,-0.045559704,0.030897558,-0.35882026
1966-03-01,0.14939037,-0.17330766,0.026201606,-0.08955574,0.033268332,-0.5378133
1966-04-01,0.064453006,-0.1297676,0.025198579,0.002585113,0.03614056,-0.3596865
1966-05-01,-0.026228845,-0.054769278,0.024879456,-0.08235222,0.023694038,-0.23440051
1966-06-01,-0.069404185,0.019226074,0.0065515637,-0.0335235,0.0016732812,-0.04204917
1966-07-01,-0.020119548,-0.0039801,0.0073722005,-0.07637972,-0.009359896,-0.11973745
1966-08-01,-0.066349566,-0.0047551394,0.00035113096,-0.05718559,0.0021291971,-0.10040653
1966-09-01,-0.03826505,-0.018478274,0.019408464,-0.0759238,0.012979984,-0.104783356
1966-10-01,0.0008981824,-0.05568111,0.02857238,-0.04373604,0.021232128,-0.24497783
1966-11-01,0.07252276,0.04224986,0.013663888,-0.12890136,0.024514735,-0.21607268
1966-12-01,0.14820498,-0.1954652,0.04389119,-0.11563414,0.036596477,-0.40660036
1967-01-01,0.13404435,-0.12773514,0.034124553,-0.11528432,0.028003812,-0.41085875
1967-02-01,0.17129195,-0.22556233,0.016547024,-0.051408887,0.034856915,-0.46835184
1967-03-01,0.0521729,-0.17005718,0.009170771,-0.01855576,0.024603367,-0.29482615
1967-04-01,0.022196949,-0.12313151,0.019005775,0.024394095,0.00932765,-0.3112005
1967-05-01,-0.024205565,-0.016306162,0.025335789,-0.011545658,0.012048006,-0.16890621
1967-06-01,-0.05810511,-0.01646316,-0.022531629,-0.06066847,-0.004221678,-0.059569955
1967-07-01,-0.036028624,0.0027360916,-0.010499358,-0.043718815,0.0024222136,-0.054652333
1967-08-01,-0.04173088,0.024446428,-0.014998317,-0.0608778,-0.0015536547,-0.13620996
