,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1011.96094,1018.418,1020.33435,1017.46545,1019.5418,1012.5581,1021.98334,1015.6869
1965-02-01,1011.6446,1019.86304,1018.51917,1014.78705,1018.14703,1013.60187,1012.35406,1015.7656
1965-03-01,1011.48834,1020.2693,1017.2497,1015.5957,1020.95953,1010.18414,1021.45935,1016.3932
1965-04-01,1011.30786,1017.3818,1016.3095,1012.78076,1017.3055,1013.2391,1026.3184,1014.8205
1965-05-01,1012.0043,1019.15045,1016.5793,1010.4397,1016.8732,1015.90204,1022.76294,1014.178
1965-06-01,1014.1557,1021.59576,1015.6559,1011.2558,1017.7179,1020.8454,1025.3782,1016.19415
1965-07-01,1013.9554,1022.0429,1016.2469,1008.1891,1017.0692,1023.4668,1026.1744,1015.8568
1965-08-01,1013.01276,1019.6063,1016.1303,1008.7664,1016.4763,1019.4122,1022.3016,1014.6512
1965-09-01,1012.92773,1017.1976,1014.5898,1012.5315,1017.0072,1017.4437,1022.2073,1013.2087
1965-10-01,1012.6518,1016.4155,1018.13586,1013.7879,1015.28314,1017.6453,1020.88947,1012.9668
1965-11-01,1011.9485,1015.60626,1018.7914,1017.0215,1020.1788,1017.2335,1021.36755,1012.77515
1965-12-01,1012.1129,1017.02954,1020.7505,1019.92694,1023.7583,1014.27783,1023.8855,1013.7731
1966-01-01,1011.8669,1018.0707,1021.08685,1018.47186,1020.50037,1008.1504,1012.4922,1014.2728
1966-02-01,1011.7787,1021.0237,1020.06726,1017.15375,1019.0027,1014.1827,1017.03986,1016.44275
1966-03-01,1010.8342,1018.78174,1020.3583,1014.17206,1020.1743,1017.538,1020.33826,1014.67084
1966-04-01,1011.0332,1019.1147,1015.99585,1010.8342,1017.29083,1014.58325,1019.51337,1015.1247
1966-05-01,1011.9395,1021.51056,1015.28296,1010.4705,1016.6506,1023.97656,1025.0105,1014.9782
1966-06-01,1012.44775,1020.8666,1017.1287,1010.20264,1017.23517,1023.52405,1024.9661,1015.1027
1966-07-01,1013.40283,1020.6869,1015.3569,1008.1454,1015.56213,1020.42346,1025.8154,1014.7072
1966-08-01,1012.8589,1020.18243,1016.111,1008.25494,1015.6861,1020.1273,1022.8725,1014.74854
1966-09-01,1013.03674,1017.8066,1014.4118,1011.022,1016.4059,1017.0793,1021.48804,1014.01807
1966-10-01,1012.04846,1015.6905,1017.6594,1013.262,1015.7969,1016.7607,1015.87573,1012.51904
1966-11-01,1010.96625,1012.43524,1021.64014,1015.6623,1019.2724,1017.8247,1018.89,1011.661
1966-12-01,1010.10626,1016.6512,1020.0986,1017.724,1022.4288,1014.9713,1021.08124,1013.67883
1967-01-01,1010.9607,1021.3446,1021.7771,1020.07556,1023.8066,1017.53314,1017.1116,1016.2807
1967-02-01,1010.9607,1020.5109,1020.9521,1015.0828,1019.34344,1016.52454,1024.363,1016.22705
1967-03-01,1010.574,1018.8225,1019.8274,1014.00604,1022.0898,1015.6008,1024.5612,1015.894
1967-04-01,1011.1893,1017.9721,1017.5404,1011.46936,1013.79193,1010.6117,1020.08936,1015.2954
1967-05-01,1012.13904,1021.21185,1015.72424,1010.6168,1016.49335,1018.829,1024.5358,1015.65094
1967-06-01,1012.8052,1019.4436,1014.609,1010.14514,1017.13763,1024.6511,1025.3796,1014.80347
1967-07-01,1013.8253,1022.5106,1017.6942,1007.7333,1017.2908,1025.6807,1025.1583,1016.243
1967-08-01,1013.3914,1020.7301,1016.72845,1007.615,1015.9165,1024.9225,1023.3937,1015.6647
1967-09-01,1013.1099,1017.1275,1015.6473,1011.25604,1017.7921,1017.6499,1021.26263,1013.3885
1967-10-01,1012.9568,1016.0405,1018.1527,1013.65924,1018.59827,1020.52905,1022.88794,1012.80804
1967-11-01,1011.33655,1015.5022,1019.7382,1014.5792,1016.01154,1016.743,1021.9432,1012.39594
1967-12-01,1012.45905,1017.91986,1018.5598,1018.33344,1021.38525,1010.8947,1017.99243,1015.3702
1968-01-01,1012.1842,1019.0053,1023.1028,1019.6679,1024.6879,1017.6421,1021.2029,1015.7472
1968-02-01,1011.6755,1016.00055,1020.40784,1015.04443,1016.47925,1006.1196,1016.6016,1014.52783
1968-03-01,1011.75415,1018.36554,1020.6283,1013.48944,1015.9383,1016.2832,1023.60583,1016.0828
1968-04-01,1011.46936,1016.8571,1016.5329,1010.9727,1015.9218,1016.349,1019.8833,1014.81696
1968-05-01,1011.8229,1019.4082,1014.3045,1009.92584,1015.82166,1016.3719,1023.61945,1014.5879
1968-06-01,1013.06726,1020.7799,1014.48346,1010.0525,1016.3039,1019.46967,1023.42334,1015.50104
1968-07-01,1013.66693,1021.293,1018.4571,1007.56647,1016.6832,1021.58716,1024.7465,1016.5666
1968-08-01,1012.9213,1019.2035,1017.851,1008.3437,1015.67633,1018.2224,1023.22516,1015.3314
1968-09-01,1012.7911,1016.92865,1015.6785,1011.0672,1018.5223,1015.59766,1021.07404,1013.5174
1968-10-01,1012.0197,1016.56866,1017.041,1013.59467,1019.3938,1017.3823,1017.2635,1012.93774
1968-11-01,1011.1967,1017.16907,1018.4357,1013.4079,1014.1808,1014.3153,1018.6747,1013.13025
1968-12-01,1011.44,1017.1827,1020.5402,1015.9941,1017.3688,1012.92847,1019.69727,1014.364
1969-01-01,1010.0254,1017.0069,1018.99915,1015.1481,1017.69946,1014.35815,1011.05804,1013.70294
1969-02-01,1009.8968,1013.6319,1017.6171,1011.73065,1012.5006,1008.45795,1010.2456,1013.1295
1969-03-01,1010.6075,1016.0753,1017.55096,1011.1085,1014.5185,1007.24,1013.79846,1013.9663
1969-04-01,1010.2887,1017.7712,1014.9478,1013.6936,1017.68634,1021.59985,1025.919,1013.079
1969-05-01,1011.3307,1017.69696,1014.8242,1011.0131,1016.64307,1020.7356,1024.3065,1012.29156
1969-06-01,1012.99414,1018.4657,1012.7021,1010.45337,1015.1069,1019.91077,1023.9178,1013.3267
1969-07-01,1013.7429,1020.42303,1015.07697,1009.20544,1017.7569,1020.0056,1024.4545,1015.26416
1969-08-01,1012.40894,1017.8223,1013.4478,1007.1252,1014.4885,1019.3311,1021.7539,1013.25
1969-09-01,1012.18555,1015.59296,1015.24915,1010.59814,1017.43555,1019.22437,1022.5657,1011.84174
1969-10-01,1011.3631,1013.40906,1015.6859,1012.7545,1016.6668,1015.8943,1019.0609,1010.9794
1969-11-01,1011.48663,1015.78076,1020.31946,1015.04944,1016.4253,1016.54706,1015.3596,1011.7843
1969-12-01,1011.30444,1015.533,1017.1479,1017.1947,1019.72925,1012.3222,1023.3781,1013.5507
1970-01-01,1011.8262,1018.76514,1021.8039,1017.1264,1015.9636,1007.2711,1013.0698,1015.26245
1970-02-01,1010.9331,1019.00165,1022.1783,1015.7728,1021.57336,1020.2346,1025.312,1015.48706
1970-03-01,1010.6093,1018.7742,1015.24695,1012.6183,1015.3593,1010.9016,1015.51917,1015.1454
1970-04-01,1010.8059,1018.3962,1014.509,1012.9938,1019.8365,1011.5712,1022.0974,1014.99976
1970-05-01,1011.49225,1017.00104,1017.7087,1010.43396,1015.87976,1023.6376,1023.6435,1013.74603
1970-06-01,1013.2089,1021.21857,1015.9701,1010.8784,1017.1401,1023.90375,1026.7363,1015.2285
1970-07-01,1013.18274,1021.1675,1016.71643,1006.9687,1015.919,1022.4302,1024.511,1015.4864
1970-08-01,1011.89276,1019.0634,1013.866,1006.59845,1014.78766,1020.7914,1022.9364,1013.7472
1970-09-01,1011.27893,1017.1526,1015.9927,1009.08875,1016.269,1019.4889,1021.37134,1013.21484
1970-10-01,1010.9343,1013.6682,1015.94696,1012.1993,1017.36945,1018.12463,1016.15314,1010.9741
1970-11-01,1010.6069,1014.34076,1019.86804,1014.52563,1019.18585,1015.8869,1020.6232,1012.1892
1970-12-01,1010.44586,1018.31537,1019.09674,1017.07587,1018.1407,1011.51306,1019.4794,1013.9843
1971-01-01,1010.3847,1019.0254,1019.1616,1017.62964,1019.42346,1011.4496,1019.54694,1015.1108
1971-02-01,1009.9572,1020.1024,1017.0236,1014.4888,1019.64484,1017.71857,1022.02484,1015.3123
1971-03-01,1009.9822,1018.2632,1017.41907,1011.6057,1013.44305,1014.5041,1023.12555,1014.6833
1971-04-01,1010.6426,1017.30005,1016.3939,1011.34656,1011.5673,1011.6678,1020.9164,1014.30505
1971-05-01,1011.3056,1018.3643,1014.71783,1010.82947,1014.4734,1017.79083,1025.4192,1014.14185
1971-06-01,1012.5273,1020.59515,1016.4777,1009.835,1017.2514,1018.7124,1024.8925,1016.095
1971-07-01,1012.84406,1020.8953,1016.3011,1007.5549,1015.80896,1023.146,1023.4372,1015.576
1971-08-01,1012.4377,1018.73865,1015.5824,1006.9936,1014.9988,1021.64026,1025.0352,1014.22766
1971-09-01,1012.28925,1015.8307,1013.86096,1010.53705,1016.9743,1018.56464,1017.0492,1013.0847
1971-10-01,1012.26874,1016.82526,1016.18524,1014.6827,1021.0515,1019.6,1017.60974,1012.9925
1971-11-01,1011.447,1015.5446,1019.5047,1015.0295,1017.71216,1014.32556,1020.49786,1012.84467
1971-12-01,1011.35803,1018.9422,1018.6305,1017.53174,1021.7132,1016.8329,1018.8193,1014.6756
1972-01-01,1010.2162,1021.30475,1019.2087,1016.1014,1018.0825,1019.9511,1023.3527,1015.3189
1972-02-01,1010.9174,1020.03735,1019.8161,1015.8814,1017.00757,1016.9526,1024.2926,1015.4289
1972-03-01,1010.6793,1017.0432,1015.9895,1013.4328,1016.1658,1015.4558,1021.05664,1013.8547
1972-04-01,1010.8918,1018.8618,1015.78955,1010.8406,1015.40076,1015.0271,1023.0859,1014.5346
1972-05-01,1011.36487,1019.23615,1014.219,1010.9112,1017.0376,1022.7015,1026.0375,1013.5822
1972-06-01,1012.8529,1019.18805,1013.1154,1010.68805,1015.91455,1022.1672,1025.5919,1014.15967
1972-07-01,1013.1978,1021.32666,1018.02435,1008.1957,1016.0795,1020.2667,1022.9096,1015.78955
1972-08-01,1011.9842,1019.39545,1016.7195,1007.72577,1015.4483,1019.40546,1022.81836,1014.37585
1972-09-01,1012.48975,1016.75385,1015.8652,1011.11115,1014.70526,1018.62366,1018.31995,1013.2609
1972-10-01,1011.5811,1014.56396,1017.38873,1012.636,1015.9564,1017.9963,1018.31866,1012.2123
1972-11-01,1011.22424,1016.9032,1017.53314,1015.7683,1019.01807,1012.3254,1021.4378,1013.21783
1972-12-01,1011.22736,1019.7011,1020.0161,1018.1875,1021.8747,1019.88983,1024.1964,1014.7115
1973-01-01,1012.266,1020.4464,1020.2374,1021.139,1024.164,1013.9489,1021.9428,1015.82404
1973-02-01,1011.23773,1018.62524,1022.01227,1016.3649,1020.52875,1018.386,1028.259,1015.41125
1973-03-01,1010.8719,1018.7243,1012.76056,1013.92444,1019.1108,1015.1655,1020.2316,1014.85046
1973-04-01,1010.3484,1017.6716,1015.02924,1011.1245,1015.12054,1013.46594,1014.99835,1014.00287
1973-05-01,1011.358,1018.8342,1014.3116,1009.8204,1016.7841,1018.5217,1022.8547,1014.93085
1973-06-01,1011.8982,1019.0979,1015.5257,1009.6757,1015.8897,1021.56085,1024.5884,1014.3482
1973-07-01,1012.4165,1019.6799,1015.4762,1006.7665,1014.5051,1023.0849,1025.6809,1014.9778
1973-08-01,1012.1258,1019.66187,1016.03046,1007.54333,1016.2478,1019.6856,1023.3106,1014.1097
1973-09-01,1012.50073,1018.0696,1013.1103,1009.7445,1017.0118,1016.7031,1021.83417,1013.3656
1973-10-01,1010.58374,1015.4736,1016.3013,1012.6203,1018.0889,1016.8935,1019.45734,1011.4274
1973-11-01,1011.1599,1017.669,1017.8272,1015.8137,1020.1339,1012.9573,1015.9411,1013.89233
1973-12-01,1011.12524,1018.9378,1018.6111,1018.2176,1018.114,1019.6548,1020.19885,1015.2035
1974-01-01,1010.46936,1022.7428,1018.84045,1020.1195,1025.2317,1019.32416,1024.3683,1016.72595
1974-02-01,1009.50415,1019.2297,1018.3949,1015.59644,1018.7902,1012.69867,1023.2903,1014.85864
1974-03-01,1009.9341,1019.6264,1016.1622,1012.6525,1014.731,1015.216,1023.44385,1015.3172
1974-04-01,1011.1024,1020.3837,1017.03235,1011.23627,1013.6326,1018.1266,1022.80255,1015.5352
1974-05-01,1011.6207,1018.35345,1012.52405,1009.6855,1015.26556,1014.7684,1021.27966,1014.693
1974-06-01,1011.60034,1019.3248,1013.5647,1008.4485,1015.31647,1019.5538,1021.69,1014.64264
1974-07-01,1012.8719,1020.3532,1016.41425,1007.2619,1015.97675,1019.6733,1024.5809,1015.73694
1974-08-01,1012.25446,1019.9334,1015.6344,1007.70544,1015.4992,1021.3782,1022.93915,1014.4294
1974-09-01,1012.0146,1017.54443,1013.90704,1010.04956,1016.783,1020.8504,1022.9894,1012.6484
1974-10-01,1011.56226,1016.47736,1021.0134,1013.634,1018.3562,1018.4778,1020.6365,1012.5723
1974-11-01,1011.0453,1015.9075,1019.2874,1015.4503,1020.00134,1014.29767,1018.53485,1011.74634
1974-12-01,1010.9068,1017.4419,1018.5871,1019.5408,1025.432,1013.9342,1022.25037,1014.53674
1975-01-01,1011.02844,1021.26337,1019.19586,1020.43787,1024.1016,1018.0521,1023.5093,1016.4593
1975-02-01,1010.9302,1021.1616,1016.7001,1015.92377,1019.2388,1014.5704,1019.7162,1016.54095
1975-03-01,1011.1356,1019.0554,1014.5932,1013.1658,1015.8484,1013.61554,1019.9916,1015.3993
1975-04-01,1010.51154,1017.9864,1016.1051,1011.1301,1015.1101,1011.829,1022.00995,1014.87134
1975-05-01,1011.15015,1018.48596,1012.3998,1010.24725,1014.68726,1016.0427,1022.0888,1013.99884
