,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8
1968-04-01,39.11740553342939,8.603025970897104,10.922199093279524,12.80194113167367,7.907259362915282,5.495415128637733,71.82636390791549,10.808548027257782
1968-05-01,37.84061742249119,7.714708195916047,11.59802573852576,8.289332602656668,10.25548861311617,3.023142476424558,35.78517903333065,10.903660056648198
1968-06-01,35.42475872357764,6.6794317877577365,12.054746763022303,2.3181873653653495,11.157314998702535,26.620841032408247,35.99970490767147,10.761783646495747
1968-07-01,32.362142805924215,8.281134660902794,12.488695602333824,2.4099902147612084,13.462798324079879,82.99706423617361,35.42646213145333,10.59795501501409
1968-08-01,29.36251444778448,10.734861945658666,12.96821257221661,10.689677054594608,14.633191496506944,100.98605022316981,49.76495143558693,10.492467289498764
1968-09-01,30.735170877712683,11.607685901071372,13.202790917080204,19.10402917244323,15.072797841670678,109.84039801656992,45.43046674311471,10.520595657040955
1968-10-01,33.510497026892814,11.965277323112842,13.51004692581168,23.38962223392361,15.202993333581949,116.41572299916858,49.814253219206925,10.88384831212564
1968-11-01,35.92648651293622,10.973412350273472,13.31582648151239,24.71383075958633,14.946108591212976,114.46077797804249,36.85768846171546,10.924637418243726
1968-12-01,35.69104797071663,10.123894271011421,12.647687699820283,22.22268989617863,13.939783772340249,93.89172284701344,29.31128299183205,10.873833867249592
1969-01-01,37.11070251212877,9.833035839126872,11.851583671975716,17.925877786775512,12.575504664482416,66.17278044959808,74.09788699590104,10.800764807101304
1969-02-01,38.473175132072846,10.289766419895942,11.08236160193616,19.30626099934959,11.028421007583342,37.151287743491345,79.47618909027553,10.756721319336078
1969-03-01,39.722288224727855,8.882378321088083,10.726908225298558,15.190811751807994,10.762372400399146,34.93271397500645,107.86541578173323,10.876323667454667
1969-04-01,39.97584256193478,8.780455144960152,11.21194393931182,18.472875635931644,10.067255028584626,16.675245590959353,106.92723449551677,10.978754023916036
1969-05-01,38.67789113310731,7.665806985346311,11.695714521280149,11.753297406373285,10.730178683997735,37.77924338965365,90.29547308446033,11.035982539408218
1969-06-01,32.435196434608486,6.311163824882699,12.289486476205573,7.143865916515018,11.762261760355642,55.23505375754455,82.66047834711556,10.946271919426728
1969-07-01,27.03914144837282,7.26695949770746,12.759945244166321,2.646227586507767,13.549830204094404,101.43594725469887,52.37616965882149,10.640896876854828
1969-08-01,26.578753836683983,10.067490206500551,13.034373083294316,9.43564712302347,14.951143047780375,113.10809580871664,50.44392587732128,10.469807775855514
1969-09-01,27.421597586297818,11.993546289358612,13.334206007478736,21.462415028175517,15.377859296907493,114.14739407846297,33.44602268249929,10.549523066803717
1969-10-01,30.991658391378234,11.423178283728225,13.271605531800736,22.249476009692035,15.164815596465846,115.90003761749516,51.328627346695356,10.707276497855194
1969-11-01,33.30718362136275,11.597893116866313,13.105580090882157,24.511494696094257,14.9410689908597,112.88705843426088,51.310874438156766,10.816976383363206
1969-12-01,34.7978369367866,10.900542431160186,12.595403457488981,22.24283381165913,14.095630954164974,95.69780266583952,62.31142876626449,10.797526213843211
1970-01-01,36.529439786394704,10.097044310978017,11.746848437505683,17.791997969232227,12.143050158330038,53.9389430318197,79.12234611384643,10.82663414405527
1970-02-01,37.48907611793486,9.19005365444237,10.929759740726965,16.302311069055705,10.488139550226057,26.63913138852546,93.15162302940936,10.546416562406588
1970-03-01,38.005118361455956,9.624362749836134,10.743136642085648,17.606818185550402,9.418208839872788,18.43292762253309,88.80131277218692,10.631302069261173
1970-04-01,38.6268359681725,7.331356923731135,10.966058051489222,9.80325118929667,10.359041972261874,35.30414333444934,80.73507814503681,10.795167527480093
1970-05-01,35.727661750395775,6.7810880814197665,11.699398230188214,4.846622087666061,10.851130676463177,28.254448054492183,37.74441182762424,10.811268909301068
1970-06-01,29.778105080412796,7.735004913980578,12.120659296518552,7.898040695104733,12.548760062827132,56.17750522919225,27.150823901896793,10.63364091002318
1970-07-01,27.17837881542997,7.251623972487703,12.477462502005814,1.2846102825251504,13.738663151018269,94.02757720886694,19.838226531270468,10.47736392329768
1970-08-01,25.7743512379677,10.010462389185186,12.77894008771732,8.43007778850929,14.263364225655222,104.31035669573058,15.125807844451492,10.408524317051697
1970-09-01,28.946241883058885,11.474544464984152,13.174169815084571,15.250493665597237,15.28043087320435,110.45301318118558,26.00502382517143,10.533307091151146
1970-10-01,31.740070136937305,11.598363513128493,13.269103666302655,21.188696951144696,15.274347673348329,115.03096658517502,38.249386092084194,10.766433266949448
1970-11-01,34.85413103918319,11.254027239580827,13.18463631565569,21.738265969365784,14.664244648445244,107.8487333740912,37.528148968577206,11.017573298941764
1970-12-01,33.97647052059793,11.270373136802283,12.455334890030901,24.867208887008687,14.054502203036732,94.39105701377879,22.262407622476342,10.710167237971284
1971-01-01,36.55395853369001,9.34668382549552,11.689705893534459,16.041901419306555,11.970540694526559,51.234617933014846,58.09696289813197,10.751663268535678
1971-02-01,37.80865544675914,9.587044510272976,10.995340622379228,18.742680924579872,10.766325253836277,28.404192367650435,85.74546127688264,10.618272560310958
1971-03-01,39.26455644370509,9.13272812350283,10.253420086915055,18.621539245603298,8.858860833641662,20.06554712781126,96.11450034648205,10.594532079744061
1971-04-01,40.21364533687322,8.907791247970396,10.619379321741434,18.12675470508325,7.46309433287037,0.0,100.49288233426859,10.856361992597048
1971-05-01,39.42294050053641,8.13468952418531,11.43119542648443,15.516227817158212,9.702585447184427,4.779621211441159,66.08058128818412,10.996673087376402
1971-06-01,34.62265299396248,6.646703627246762,11.983640320631043,7.221707664543415,11.629612857927082,40.35401883829503,58.5973163404821,10.86514643482808
1971-07-01,28.374411302098558,8.65743772320988,12.58067638825271,2.881014780882617,13.993888833135086,92.21678033338492,50.991294905530026,10.52542914323605
1971-08-01,26.45264414345314,10.3043095567327,12.911254939083813,11.701071439447173,14.889598513959072,108.02251273277105,41.92784607698994,10.391605079481883
1971-09-01,28.7580772737471,11.700183686179946,13.036329413631126,19.828763815630936,14.952100466685891,113.14386721779256,34.15735393138937,10.431566096808385
1971-10-01,31.55834539083634,12.423629835186679,13.27792619516287,24.463484234042806,15.152137507210691,116.04558599915318,51.128149357284165,10.773813348734839
1971-11-01,33.62952134017927,11.753010960921454,13.326105203116635,26.42529571215417,15.080588284170796,112.18529403092334,53.271891504850416,10.915742848777308
1971-12-01,34.25688429710441,10.80375949802384,12.586129819629294,22.183995056527817,13.831103427745928,86.57393145622856,41.583576566768876,10.72305555050086
1972-01-01,36.89232376037217,10.250083496341896,11.90257033863166,19.734293274028847,11.903385253019078,39.63666330552186,81.5637367120667,10.69571960912102
1972-02-01,38.51284223856684,9.25030810345981,10.953727228714257,17.424892059039095,9.901085397369265,20.454406378542398,105.17887351239598,10.469758767818327
1972-03-01,38.96199900702631,9.035703754759197,10.294538808227042,17.31308704801365,8.128477266643948,5.314698487076716,114.86786677582862,10.430009230809771
1972-04-01,39.29418471831143,8.516204932567895,10.893980543800188,11.180205265182039,8.63551285147883,9.598719253496089,109.10930627872439,10.744600952017718
1972-05-01,37.65297766275701,6.965241127496211,11.282696519345953,9.870304272380402,7.91560242603705,0.0,97.97330440966799,10.718036224095034
1972-06-01,33.12262724052941,8.42767625477085,12.029495226390821,7.942383008844928,12.248169601787401,48.247509785890315,101.3238797725618,10.67703738716137
1972-07-01,28.457251165353252,8.559549303894102,12.413256602682367,2.57419194499546,13.584370278306025,69.15361452274459,86.34065360754752,10.388771105669335
1972-08-01,26.296461533733147,11.092463839708252,12.79040202193798,6.430230306518554,14.635750698999857,103.5859979650134,86.81856451391735,10.286909489654617
1972-09-01,27.878512166870326,12.009836414710673,13.004488386515199,19.75441152495555,15.060290314975251,110.58465000183242,75.37202860773104,10.390294265681224
1972-10-01,32.938739565927435,11.549088118907349,13.320434799251876,21.877176152816222,14.914049626289676,109.49182214890236,81.62254886991701,10.895886672918463
1972-11-01,36.25775891976725,10.528988365260426,13.044838162719403,22.851364529708352,14.34954486720422,105.83977315013475,83.36175215830548,10.852894456123439
1972-12-01,37.50409543508152,9.76294972081491,12.003831342297739,20.80564672008673,12.397063088073368,71.46569298714874,92.85267681562841,10.760234868903336
1973-01-01,38.2356848135831,9.346712875216996,11.038355682572659,16.73263368099555,10.614769190511025,23.037350656307336,98.36885799765248,10.538279237093668
1973-02-01,38.61804190231589,8.680338988427764,10.187849053723117,15.847973025669216,8.681053730796151,19.230836963621524,93.22544242030068,10.374566898182016
1973-03-01,39.11102733196705,7.509583281422188,9.84230184788597,11.254382881667961,5.748565354342726,0.0,97.97831040358197,10.406019763693969
1973-04-01,39.454454289029314,8.253536942255906,10.252836645480205,10.444246944382215,6.784842717548989,0.0,73.339463099905,10.730656193778396
1973-05-01,38.29155000149116,7.0010197071634535,11.456355995259425,7.090205030818872,10.382778022399696,13.588464922483576,55.30292850645262,10.875309951571966
1973-06-01,32.44718475318249,6.833244641850366,12.110346635742205,5.476981735976828,12.359251020986374,64.45183677749935,38.00053042529049,10.749466799610213
1973-07-01,29.43267320120801,8.40054354774669,12.611735301893576,3.8931423247788075,13.84213396876658,96.2812068438082,31.401672506633513,10.666576649695395
1973-08-01,28.22295890145094,9.824655787561833,12.838955200881845,4.864908233783278,14.742667231804434,107.37496466248146,10.095365166488346,10.480457856496331
1973-09-01,30.060544123505082,11.444583129501954,13.152333085591588,16.936208797551153,15.279757080029269,113.91771740675547,10.510484400934201,10.603527530612299
1973-10-01,32.27539345707987,12.23697587515944,13.305185875776811,20.280319767101076,15.169384850474081,112.5951485258835,40.48550541488517,10.746839362207384
1973-11-01,34.63674178509667,11.490915137862817,12.983321330190599,23.705771984107944,14.6078889031991,104.46178637325033,31.23740117324598,10.806078799235953
1973-12-01,35.71814078882595,10.901033098619722,12.643580069338357,23.976469092541087,13.595982762626823,90.06877960192365,47.65487164283069,10.76072530896161
1974-01-01,37.098501847423634,10.102932187721459,11.569044575146277,20.426460068099903,11.664135566357437,43.86960702861334,71.08810028295119,10.57552131813769
1974-02-01,38.860551170140475,9.096137733193586,10.664695994362274,17.66335008779694,9.515784304581873,21.080733248976564,99.76044054611667,10.530963043038472
1974-03-01,39.560589035754816,9.209043912322617,9.9680486609269,18.742552572262685,7.823703235247757,23.84829347071113,102.77848844115107,10.493463411818277
1974-04-01,39.45834352722246,8.338418879737917,9.846475707541288,17.067980723708473,5.182540459162384,5.824688508024784,100.54623966161073,10.478704103571355
1974-05-01,38.27852969665049,6.339092667610073,10.943499353584063,6.853537953536034,5.893658382380035,0.0,87.36900023027302,10.615241782952745
1974-06-01,34.74064408058051,7.350412589935864,11.698917445548505,4.417427541854102,10.80156665823092,25.62519750273856,73.34266603797826,10.535013415003299
1974-07-01,30.37455110063645,7.277744422969579,12.443498294742188,0.9139619554369932,13.501231127061734,86.96944008215002,51.04516319288879,10.50082572406067
1974-08-01,26.88765441725393,9.86069129788819,12.669020590467047,6.546628917851869,14.7545761059773,106.79720426914126,34.42545741703289,10.301409877358118
1974-09-01,29.928953421416917,10.993261945662015,13.016909644736746,18.200852158722864,15.257253723955433,115.67463660935067,40.57334877234882,10.488365560864327
1974-10-01,30.79802193256505,12.022352615319344,13.193489002748354,19.936775225126866,15.475779632465704,118.09396316282141,35.67983684739058,10.73663872489417
1974-11-01,32.65424738047953,11.297033670104769,12.90317372908549,18.623405101303984,14.790612644942499,104.79510934683982,40.26405602176025,10.770401030862573
1974-12-01,33.399808253713935,11.059851885340173,12.330245997851552,20.55417006404157,13.578876868191788,88.14098321866928,23.971718848512683,10.661439428392118
1975-01-01,35.96676693041041,10.06956137142733,11.575868939340696,19.10192632961676,12.078940734865252,52.07453537699385,69.06077193949773,10.555515380098376
1975-02-01,37.823779702419685,10.034125026030837,10.68045645909822,16.384981817346002,10.545266449485624,20.60317380393017,94.68989490839527,10.427266537836388
1975-03-01,39.05205445368079,8.239026333071836,10.227719260208321,12.591662240674456,8.33428546030727,4.946839365730123,110.73692545954734,10.45956691483752
1975-04-01,39.55041698887398,8.069463789629944,10.230893626674893,14.637872252106531,8.178929477048417,5.321386750448056,99.09008159292239,10.632687496678791
1975-05-01,38.291492104386464,7.79941410593663,11.036734854932556,13.461157289769762,6.588792266032588,0.0,59.27673818786937,10.700552661848047
1975-06-01,34.08443849096625,7.695414509187736,12.010265566114443,7.391030678640789,11.659605049396516,38.40951682509415,49.490153554032965,10.635438391963945
1975-07-01,29.78298213486696,8.560460817496615,12.560749577169123,2.2033849314835448,13.854720481337857,93.88686729690806,59.90267963943572,10.56807793363514
1975-08-01,25.59445740996793,11.413402597769531,12.896184599243243,14.015254467119867,15.052332522881423,112.59119567916969,39.147152513282165,10.376292691481314
1975-09-01,27.53567153177593,12.035797428981544,13.110852926034262,20.331130211335473,15.023469146663482,110.31972176506255,33.382217194275384,10.348454546826146
1975-10-01,31.63343395244893,12.027548542101277,13.180986179227496,19.95398629302987,15.546829943471204,114.160838813928,37.604683004225244,10.690608703133647
1975-11-01,34.29958112100186,11.455056703109424,13.051757956749674,22.31058490125265,15.110817998647368,105.27829067178034,38.207649657761905,10.72050302063619
1975-12-01,34.77215224048267,11.175577372683135,12.519586224261385,22.546688978500548,14.02952736159385,74.15803053273541,42.556712725772925,10.657421202875044
1976-01-01,35.86852006705408,10.44216214898853,11.61944907443457,20.244408655328815,12.357886051819532,44.38376894140834,66.69711106608624,10.397716844247732
1976-02-01,37.41727453265384,9.635321591079158,10.146227198433195,19.289355626412334,9.132546965040504,20.553384450765442,97.50986136974413,10.207524466873574
1976-03-01,38.36512390318903,9.037006086918193,9.711539677266806,16.9271247688036,8.272713511115592,16.939184192198343,105.47508796173763,10.223250398736985
1976-04-01,39.010534207386485,8.970037916915672,10.44321385808042,16.602471234241005,8.034333108411676,4.981569547060468,105.7651600331863,10.489554827827146
1976-05-01,36.86894199367129,7.49466811132794,11.007652583526196,10.615842857739013,8.408647452579139,4.984251124884488,99.27763883144833,10.479071215317438
1976-06-01,32.40322667020241,8.197386703416514,11.808820108712835,2.4847563700872115,11.952580826085834,36.2196883481062,92.28558317860184,10.402792272840971
1976-07-01,26.944945117734594,10.907084303042593,12.420378762549548,9.492628801655814,13.804397606052214,83.612413783474,78.22051788155937,10.097331175091933
1976-08-01,26.327973078703458,12.127241942181248,12.782865655303837,21.514916349120437,15.063019515857835,109.34917700260536,63.49790170834402,10.178860058909464
1976-09-01,28.11495007815757,12.15696716722845,13.08372985050798,24.750304191907162,15.445246237208988,115.88295570260894,68.58528640625487,10.376080729442728
1976-10-01,29.48370654298216,10.798003735022418,13.212937340675856,21.792062254562026,15.13994824493299,115.71431103611836,55.73397014894827,10.704289257340292
1976-11-01,31.77563885245502,10.59568466777013,12.831642781735287,18.744685202151718,14.522820757777096,108.9159761073113,55.24555215691463,10.679648383221682
1976-12-01,34.47501784399531,10.434955497800999,12.183429095096459,20.102990747509526,13.318219707630687,80.70196671063664,57.75414724485236,10.496523090756632
1977-01-01,35.78114388883434,9.305810258677052,10.955002066313497,17.387946809377368,11.711618237943217,39.97499423137845,78.2986640935934,10.412466623465646
1977-02-01,37.45625833052623,8.292165312587631,10.025662981379126,12.169421968105189,8.845537902010378,15.14247090979722,101.12440265501196,10.185783685098095
1977-03-01,37.76993790323005,7.640221589810276,9.985952337123102,9.01659452856363,9.257543423200834,7.090406789546923,107.80113060161034,10.312832617685054
1977-04-01,37.91033235897779,7.491185033963374,10.704874478546186,9.271318873215062,9.85276985793887,14.575817226968729,88.31412576651563,10.553032552137303
1977-05-01,36.800006057651764,8.447764971933845,11.375788735519166,11.232024648387396,10.830478912290232,20.22374165851284,72.25808666829275,10.620021101899669
1977-06-01,31.289363611935833,7.982777660741776,12.169879466400774,8.240806070107315,12.47268299958623,46.788493402376304,45.368398405854606,10.616102938760742
1977-07-01,26.381201914561498,8.402154592448769,12.361367400638551,6.824588086581089,13.6956793375665,71.974940745558,39.677729958545164,10.351042688471836
1977-08-01,25.24558839801581,9.24285108952004,12.707963783001826,6.847784072003264,14.313887357329918,98.8135782141146,28.88346984953021,10.246959207096685
1977-09-01,28.282073580164845,11.611761755745155,13.022974543689863,14.096229231064433,15.172696906528062,110.28188662642862,25.935235150948838,10.410544259682137
1977-10-01,30.421756217664498,11.079504771056184,13.0903106884453,20.58751749093118,14.992953455695698,112.51912322312936,43.19734161660885,10.62029382487657
1977-11-01,32.5873637527466,11.529497186569637,12.963310553189585,21.07922684971503,14.67370853899813,108.06504680053688,43.99986166301495,10.748198323277336
1977-12-01,33.54563279338707,10.732326019259684,12.384602619857544,20.345911436571917,13.639038729442188,91.772630578452,44.33196631760484,10.725307365159122
1978-01-01,35.99102417189925,9.975731676276515,11.613330635997439,21.530843988588327,11.861637116562243,49.97761845609276,77.52412776831252,10.613210161634985
1978-02-01,36.48377578973998,8.8950241558775,10.220070729196284,11.706945255167357,10.218650388890083,22.988144194651127,95.54534418259885,10.236289847712495
1978-03-01,37.45528792110996,8.063447989170585,10.364566464215601,11.08423471328666,8.922249944967453,13.706595486288592,83.50586398627505,10.51290345583051
1978-04-01,37.6052212310068,7.910689693628586,10.483365945544264,13.019816037211562,8.382592938956595,4.9980672780925754,68.74224958415037,10.676416561489642
1978-05-01,34.15029627803764,7.265047168425839,11.27794479892718,11.105112985054282,10.087390857789025,11.006909338259023,27.695874942475083,10.640002016687012
1978-06-01,30.265584826811978,6.739153732917852,11.981466276496365,9.05556351990474,11.879075450091348,58.953038619426955,30.13737850837408,10.573909835802548
1978-07-01,26.78068711902681,6.952592655770511,12.404161353769993,1.9389795932538403,13.541688735083486,93.98000819238688,42.13723601174428,10.337640738873029
1978-08-01,23.84251124056608,10.654897879306427,12.891529478097597,8.528477336444787,14.640609554441735,105.86914315460538,24.61245614886596,10.146894704884433
1978-09-01,27.814619957335168,12.489771037857874,13.072903560038416,21.71404928471588,15.145094061904881,113.40763442766362,34.954765061317715,10.382135450258758
1978-10-01,30.221551393719736,11.861791173324487,13.32108256934403,23.170721774145537,15.227756142635654,116.528908917038,48.18557821241004,10.603817982982756
1978-11-01,33.258037711450775,11.69732198598971,13.027432859245646,28.036814636924355,14.868535110682743,117.4964845195245,53.467911771344504,10.618463677801579
1978-12-01,34.925191373124235,9.990499814910256,12.28131893026273,21.310823443673993,13.449958549855769,94.89220865804828,58.283661124074555,10.527052650479527
1979-01-01,35.88641169235958,10.071669402406243,11.32249080714116,21.188219537878897,11.844233783867585,51.97799832203752,74.0272731195133,10.375241399910077
1979-02-01,37.04884134330214,7.943157952970432,10.64701058667059,13.209621546894162,10.681428872543139,39.67483779694834,79.77557601071582,10.450238632595276
1979-03-01,38.01513424613545,9.147541112257032,10.47904236856079,17.522937272558586,9.263555814786054,23.95123345301995,88.78217504822003,10.513843479648976
1979-04-01,38.67172860233126,7.936600814914494,10.951595844931047,10.5032918380329,9.338822716725419,16.177311100556363,90.98869643365613,10.70645295671332
1979-05-01,37.54633953447386,7.1759051443171735,11.844509815420736,6.493317954695733,10.618969076344287,25.220398285400087,66.75393549148174,10.818604737019642
1979-06-01,31.821941050723883,7.9084085193484635,12.46517022820655,4.819340385895715,12.512474736397872,51.08869719771688,54.51978265728131,10.719091995124494
1979-07-01,28.04303307068932,9.115089900696136,12.673326229562601,1.4872493508196978,13.541430087196687,86.45756270638803,48.14652582090692,10.441873756854923
1979-08-01,27.44492149247955,10.193113795728598,12.845027092200077,5.245355573496481,14.454936590926659,102.48431255966517,41.19115171153875,10.288248371212608
1979-09-01,29.362170611584272,12.055864554236091,13.11534896184048,20.269280917835097,15.12802894847044,111.80913600909113,44.18199964915631,10.391316675975476
1979-10-01,31.445356469018822,11.37691294524118,13.291001357088325,20.916882572814593,15.464426941528695,117.63549123720854,50.746539705055845,10.727461574103636
1979-11-01,33.388112356169664,10.331105183761025,13.03538527470075,17.815476396447696,14.622388968867828,112.35244306535643,47.136195929048085,10.797670415524498
1979-12-01,34.6444805691754,10.425440090246903,12.671311230896173,21.932206476769064,13.767005061656768,99.70838915250775,52.445107686410175,10.804016641116112
1980-01-01,36.12871564305051,10.449509248236618,11.733623372253748,21.443945443255387,12.369878658523449,73.2860900533549,79.9867698442306,10.653337412062902
1980-02-01,36.85978065506542,9.914486936231928,10.816793404110802,19.240399136993,11.604512314096874,46.79285152105276,95.67452127306545,10.475312468578018
1980-03-01,38.22790518813093,8.904471614420721,10.137024852383057,13.895435206950046,9.113944773600446,20.165029121168164,107.36635812029411,10.403901328075989
1980-04-01,38.556015721864405,9.851602630745761,11.264118096823966,15.477904205499934,10.609176320838214,26.00047669822974,93.1842788359654,10.762241686848734
1980-05-01,36.645481941917346,7.610338507138696,11.496847990160116,11.986596104649443,10.45078296492182,23.873564169155514,63.76725257134437,10.802952499553772
1980-06-01,30.699895917092864,7.8364847080072275,12.33543808775433,5.268873956259125,12.152762348214763,56.97690111101149,51.37483057983911,10.707960816396321
1980-07-01,26.071137596039964,7.403449117060272,12.524525630928903,2.32967920083584,13.591168347252074,77.85810041572803,43.83791323150135,10.496313398422657
1980-08-01,25.798790645964978,10.611469940148007,12.910702845833416,7.945063310770753,15.115523051495735,110.4783441703492,31.058667284599014,10.297054029245151
1980-09-01,28.106555749569,11.944966010190937,13.24190532861644,20.08799839425239,15.529101636351683,117.86701395359086,36.68667532273865,10.516314780114799
1980-10-01,30.178637690615897,11.605587686061897,13.24087659620852,19.667692953044003,15.12004724099864,113.55775833260215,41.18509824983505,10.633467556088027
1980-11-01,32.81903440555155,11.040686092712415,13.066844979572576,20.598364243644205,14.754015892586226,108.33053393744116,41.333845799551966,10.728574624271062
1980-12-01,32.86753263673429,10.471679180904642,12.584228383958648,21.209719069788665,13.507220129268164,90.6726871497247,27.68894439911595,10.619988522703501
1981-01-01,34.31810070643159,10.445621427159324,11.671815222154097,18.548713710700586,12.53437041197319,69.39581132966015,42.800028726245884,10.445487610060741
1981-02-01,37.34370711024175,9.815007963211192,10.976321982615012,19.636627228125175,9.571955591714596,23.010742171482466,74.5788001830074,10.45878560952799
1981-03-01,38.49934166686674,8.401865215252434,10.488963337243987,9.255056460108808,10.222896473740361,24.344584495592148,102.08193469231931,10.677842807739774
1981-04-01,38.67931304599298,9.563278493435435,10.98564899656474,17.541240349816025,8.848165418116203,9.277432630063702,80.02102510262861,10.745741121669674
1981-05-01,37.42323318475278,7.568677549567978,11.655853241288032,10.91824360703513,10.290440997752341,16.263023732157905,68.93940124854309,10.90170062164505
1981-06-01,32.747068275805226,7.447775621084724,12.377519974784931,4.103588164559253,12.692160149294555,67.48140830135823,56.58495322905133,10.705235729326743
1981-07-01,27.038709112460698,6.970884807401169,12.549319574400085,0.9045629486255915,13.752510650627602,91.80847480306115,43.61363397064135,10.412212627416261
1981-08-01,26.197593657176743,10.302462973447154,12.700921287539941,9.300713315060403,14.495942320795164,107.04010886605705,28.46840855960723,10.254551006726459
1981-09-01,29.337437248043408,11.381547364915939,13.156824245051297,19.309766625499254,15.02644192828179,114.46910317427175,23.702818756192165,10.59283138127735
1981-10-01,33.514013061315424,11.854386657790867,13.294185009817365,22.359964609328795,15.30958058101551,116.30800648408828,45.35637928915913,10.844660251110886
1981-11-01,34.627945692274466,11.471488086040532,12.996694228672935,24.841051376056576,14.669186777618805,113.92202637160706,40.40374311526762,10.807638372700477
1981-12-01,36.62329514704239,10.246580550702673,12.620772986793131,20.632000369723972,13.743037547217492,99.47291617304137,52.46469961413709,10.818110954206386
1982-01-01,37.565209549724486,9.749366957371246,11.568609273444837,18.722473553416798,11.659550293264827,58.88968279266362,75.07515793006563,10.754437107255772
1982-02-01,38.61969875715624,9.368066212032522,10.831638399125314,19.40678130428826,10.202763956697874,37.974405850266045,97.17986611815103,10.637323316697692
1982-03-01,40.163981735105544,9.182373728979275,10.632379008839344,16.402551352836827,9.482432919648778,27.418539843883256,100.41385498514798,10.690737910557404
1982-04-01,39.06834374373297,9.01445008081002,10.616790064486837,17.69930039357804,8.396977138792737,11.591421416029135,80.33807172212516,10.676135596931426
1982-05-01,37.486780733130956,7.779650700106562,11.146331515142199,11.169831658878495,10.213437399454868,6.82922258414564,87.13724552460016,10.723599121516882
1982-06-01,30.52121639109977,7.337354646900506,12.024390983745173,6.9339902417676615,12.157086262404471,57.40366451832763,79.24453977393043,10.577019509423858
1982-07-01,25.379122978315205,8.645714484554665,12.411179753612076,6.736155516458574,13.722664545093858,90.28736400997909,58.26929061233225,10.174877730763313
1982-08-01,24.226978922528538,9.32087077020923,12.60493344334556,4.447434489187689,14.50576746020828,102.24789349125993,58.45861031867292,10.153437434505646
1982-09-01,29.6621659887358,11.423275433217729,13.076597281027677,17.233204850307306,15.138587312936366,111.9466333091949,85.4575982431958,10.426892615501357
1982-10-01,32.49197233972117,11.396620878486742,13.159349240117105,19.38048370648998,15.41216081918325,117.9504516375831,95.50563399065368,10.749148882551832
