,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,16.870209,26.709229,20.674774,23.368195,19.960266,24.240356,6.0013123,25.671875
1965-02-01,16.36026,26.986145,19.703796,23.103241,18.872528,25.697845,4.063324,25.395966
1965-03-01,16.270447,27.951141,19.549622,23.462982,18.563171,26.371918,3.319397,25.734253
1965-04-01,17.01239,28.057434,20.508636,23.72345,19.096558,26.58548,3.9500732,26.160858
1965-05-01,18.140045,27.50708,22.041443,24.425995,20.55304,26.238708,8.174286,26.876373
1965-06-01,19.931335,26.713715,24.121613,26.099487,22.092346,25.424408,12.604065,27.173279
1965-07-01,21.515045,26.010193,25.933838,27.029572,23.616669,25.730774,19.358032,27.291534
1965-08-01,23.04486,25.638458,27.127869,27.657257,25.149475,24.629059,22.938568,27.874817
1965-09-01,22.197113,26.136414,26.829987,28.018494,24.520294,23.842682,19.869965,28.3573
1965-10-01,20.310028,26.698761,25.604034,27.391327,23.391144,24.090668,15.111847,28.258514
1965-11-01,18.478851,26.219238,24.091187,26.348969,21.586395,24.516785,12.171478,27.89975
1965-12-01,17.13913,26.489685,23.073792,25.045685,20.541565,24.360107,8.515076,27.23114
1966-01-01,16.440643,27.306671,21.238495,24.107422,19.577362,25.796295,5.7450867,26.731781
1966-02-01,15.667572,27.54065,20.12854,23.529999,18.584412,26.744873,4.1520386,26.313202
1966-03-01,15.885437,27.792786,19.86026,23.000488,18.399841,25.640472,3.7496033,26.161926
1966-04-01,16.164795,28.027283,20.716553,23.67575,19.38977,24.514374,4.7057495,26.552734
1966-05-01,17.42099,28.146301,21.316162,24.176514,19.92279,22.650513,7.2862244,26.646545
1966-06-01,18.864777,27.897186,23.143219,25.493713,21.258667,22.123535,14.066956,27.392395
1966-07-01,20.521393,26.471039,24.920837,26.676788,23.026733,22.747345,21.089233,28.016693
1966-08-01,22.382233,25.960693,26.22345,27.587555,24.403961,22.676239,22.028229,28.081757
1966-09-01,22.571838,26.279907,26.593079,28.252197,24.75241,22.336334,19.89505,28.573456
1966-10-01,20.809357,26.632935,26.076172,28.004608,23.590515,22.20877,15.638824,28.445343
1966-11-01,18.611633,26.759003,24.088257,26.66269,21.823486,22.727173,13.931274,28.058044
1966-12-01,17.290894,26.932465,21.932404,24.708527,20.151245,22.78769,11.688202,27.170502
1967-01-01,16.809631,27.552826,20.57132,23.457062,19.26065,24.114655,8.37323,26.238647
1967-02-01,16.480072,27.576874,20.252808,23.20465,19.100403,25.608124,6.9178467,25.817963
1967-03-01,16.230682,27.77768,20.536774,23.423004,18.931122,25.571564,5.971283,25.823486
1967-04-01,16.577759,27.942963,21.035583,23.589294,19.68335,25.162872,6.21167,26.21463
1967-05-01,17.061035,27.885376,22.562103,24.69812,19.78952,23.420502,7.460724,26.908752
1967-06-01,19.052826,26.649323,24.195282,25.732819,21.490326,22.721863,13.759094,27.605408
1967-07-01,21.566956,25.830475,25.716309,26.480042,23.303314,21.81186,19.50055,27.801239
1967-08-01,23.042877,25.569061,26.91977,27.310425,24.597443,21.837921,21.251953,28.19638
1967-09-01,22.826538,25.420319,26.863678,27.964996,25.05371,20.85379,18.552002,28.380188
1967-10-01,21.650604,25.720306,25.766876,27.517761,24.254395,21.512878,17.2854,28.610565
1967-11-01,19.01175,26.049835,24.211304,26.458008,22.304688,22.603668,13.119537,28.049133
1967-12-01,17.601929,26.205109,22.495483,24.928009,20.612396,22.374298,9.934814,26.921295
1968-01-01,16.73172,26.829193,21.111511,24.012878,19.642517,23.053833,6.6213684,26.019531
1968-02-01,16.093658,27.299072,20.7247,23.53064,18.925812,25.228638,5.3165894,25.705444
1968-03-01,15.485779,27.632446,20.6792,23.34317,18.746277,24.586151,4.58902,25.690613
1968-04-01,16.028381,28.069672,21.438446,23.800201,19.361572,23.57071,6.852844,26.386017
1968-05-01,17.211975,27.77243,22.842133,25.285522,20.185577,22.28125,10.379913,27.306976
1968-06-01,19.630646,27.18631,24.01831,26.904877,21.512146,21.511139,15.366089,27.598328
1968-07-01,21.635284,26.549255,25.900818,27.75708,23.086487,21.959259,20.708405,27.636902
1968-08-01,23.292236,26.350922,27.19867,28.809113,24.85669,23.306091,22.125458,27.994507
1968-09-01,23.151764,26.271759,27.007263,28.719116,25.31073,22.758057,20.88794,28.538574
