,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6,r200_cluster7,r200_cluster8
1965-01-01,30.478722,39.709007,33.61882,64.6316,24.971672,53.434044,37.99727,62.320347
1965-02-01,33.87108,27.522081,30.40501,40.840885,24.581821,34.591812,37.97925,47.841816
1965-03-01,33.705635,56.06144,34.9145,36.627876,29.469698,54.485657,41.373245,72.353264
1965-04-01,62.21879,78.64821,37.553364,67.57186,35.707306,77.53763,54.482384,89.51161
1965-05-01,62.59717,70.01089,45.41262,72.46465,57.932068,66.752846,68.02396,90.66478
1965-06-01,65.1869,62.887104,72.44663,82.32886,34.531204,44.654213,72.17472,85.38869
1965-07-01,53.18179,53.57983,67.974815,85.3461,30.054474,50.844322,72.35818,84.60244
1965-08-01,52.924618,67.419525,75.84063,83.3428,39.84988,48.598587,84.71055,89.354355
1965-09-01,40.768814,72.3287,70.246765,78.241974,58.67246,55.832115,60.536533,90.33554
1965-10-01,33.30432,62.79865,74.562965,66.99855,55.037674,39.720474,62.559498,85.925964
1965-11-01,50.503613,61.94196,53.013073,56.14826,51.622387,49.368458,49.153877,87.49356
1965-12-01,46.06128,64.58737,43.10464,53.714146,46.392162,53.964764,53.88778,75.644066
1966-01-01,26.785955,51.470646,39.77427,59.885468,51.871193,60.23841,44.42491,76.39172
1966-02-01,36.197227,48.72261,39.35566,38.46099,45.058567,51.513325,49.22658,55.244675
1966-03-01,39.040474,40.714905,51.181725,60.6997,33.680664,61.61571,38.116257,71.85271
1966-04-01,54.51909,62.868248,59.445522,65.21574,52.736317,66.01191,53.187756,80.06726
1966-05-01,62.667976,60.363174,50.75819,77.32087,46.691956,69.44449,79.568214,87.21477
1966-06-01,62.543213,59.964264,79.6782,72.98869,38.344437,78.11868,69.78101,83.63937
1966-07-01,44.955147,66.524086,73.84396,82.07986,43.197,55.812668,80.9964,79.19064
1966-08-01,54.277775,59.772198,71.253525,80.38737,37.336494,60.486294,71.13861,82.25387
1966-09-01,45.892498,68.09509,72.82289,79.08887,52.411278,52.13385,70.15694,85.520645
