,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8
1965-01-01,-0.008798599,0.022811508,-0.04562378,0.16685219,-0.21019478,-0.03454361,0.40996093,0.029003907
1965-02-01,0.13263473,-0.08342628,0.051815413,0.11471081,-0.1557724,-0.16066055,0.21475716,-0.0410614
1965-03-01,-0.01987877,-0.103630826,0.049534224,0.021834183,-0.0638731,-0.09548378,-0.068435475,-0.10069809
1965-04-01,-0.029655457,0.06550255,-0.11731796,0.20041808,-0.15740165,0.014990616,0.11014862,0.05051155
1965-05-01,-0.004888153,0.092876814,0.013361359,-0.042690657,-0.050837707,-0.039431762,0.029003525,0.04464569
1965-06-01,-0.023789216,0.055400085,0.061265565,0.0009773255,-0.0074954988,-0.039431762,0.056052018,0.010102081
1965-07-01,-0.016619872,0.013361359,-0.26070708,-0.015968323,-0.046601105,-0.14632186,0.09906845,0.01694641
1965-08-01,-0.02085724,-0.009777069,0.11796951,-0.013360595,-0.025745392,-0.061592102,-0.00032615662,0.012057495
1965-09-01,0.009451294,0.03747635,-0.027374268,-0.04334259,-0.02281189,-0.0368248,-0.022485733,0.028351594
1965-10-01,0.004888153,-0.023789596,-0.00032653808,-0.11731796,-0.090595245,-0.014338684,0.21149826,0.010102844
1965-11-01,0.11047439,0.0019554137,0.015642548,0.15251331,-0.34282914,-0.007820892,0.12416153,-0.077885434
1965-12-01,-0.15446854,0.11438503,0.027700042,0.25255948,0.09548378,0.014338684,0.19846305,-0.018249512
1966-01-01,-0.24223366,0.09026337,0.080416106,-0.0193655,-0.03282299,-0.0059082033,0.3006586,-0.090919495
1966-02-01,-0.14639053,-0.088293836,0.12275772,-0.19595337,-0.067287065,-0.04496765,0.14113884,0.0039382936
1966-03-01,-0.10995712,0.022319794,0.019365693,0.17100792,-0.14277992,-0.008533478,0.071554184,-0.014113617
1966-04-01,-0.10831604,-0.028884124,0.022647858,0.079431534,-0.19562492,0.00065689086,0.09518661,0.014770508
1966-05-01,0.0045951842,-0.054157637,0.015426636,-0.0022975921,-0.09584312,-0.041685484,0.02986908,0.0019699098
1966-06-01,-0.0039390563,0.026914978,-0.06663056,-0.021334838,-0.027899932,0.03347931,-0.0019691468,0.026586914
1966-07-01,-0.035777282,0.030854035,-0.1496727,-0.025930023,-0.025930023,-0.044638824,0.04923477,-0.0026260377
1966-08-01,-0.026258087,0.027571106,0.026586914,-0.015426636,-0.008534241,-0.13326111,0.009518432,-0.0016410828
1966-09-01,0.0042671203,-0.051860046,0.033807375,-0.011487579,-0.051203918,-0.025930023,0.062363815,0.031181335
1966-10-01,0.038402937,-0.065317534,-0.040700532,-0.073523715,0.14442101,-0.04824982,-0.06925659,0.042998124
1966-11-01,0.23895149,-0.13588753,0.02199173,0.17133598,-0.08172951,-0.07614937,0.1637867,-0.03347969
1966-12-01,0.035776902,-0.053829573,-0.04070015,0.2894989,-0.25175247,0.06958465,0.2307457,-0.017396163
1967-01-01,0.10024872,-0.033307265,0.057471655,0.035266496,-0.19984512,0.03983841,0.36050454,-0.009796524
1967-02-01,-0.0117553715,0.07510491,-0.109392166,0.053553008,-0.26123506,0.06824799,0.37552586,-0.10188179
1967-03-01,-0.017959977,0.08326874,0.033960722,0.01567421,-0.20898819,-0.07477836,0.14367943,-0.0029392242
1967-04-01,0.14139366,0.16098595,-0.032654572,0.22270317,-0.043756865,-0.07216606,-0.019592667,0.117882535
1967-05-01,0.046369173,-0.04865532,0.011428833,-0.14792442,0.029715348,-0.052900314,0.050614547,0.015020752
1967-06-01,-0.019593049,0.042450715,0.020898437,0.006531143,-0.0065307617,-0.07053375,0.0117553715,0.096983336
1967-07-01,-0.03820572,-0.044736482,-0.10220871,-0.032654572,-0.036899567,-0.04996109,0.044083405,0.024817657
1967-08-01,-0.016980743,-0.024490356,-0.032001495,0.0026123046,-0.0208992,-0.05518646,0.0068572997,0.028409576
1967-09-01,-0.0048980713,0.0378788,0.0048980713,-0.0009796142,0.04114456,-0.014368439,0.035919953,-0.003918457
1967-10-01,0.032654572,0.040491484,0.033960722,-0.0760849,-0.0091434475,0.0414711,-0.13584252,-0.013061523
1967-11-01,0.08098297,0.12604599,-0.071186826,0.33568764,-0.24784699,0.066288374,0.24752045,0.061716843
1967-12-01,0.02057228,-0.026776504,-0.15902671,0.15543517,-0.06073723,-0.046042632,0.17372131,-0.023837661
1968-01-01,0.0018234253,0.045220185,-0.055430986,0.1404007,-0.080229186,0.05725441,0.05944252,0.0014587402
1968-02-01,0.044490434,0.061265565,-0.23995781,0.24652176,-0.29210624,0.12143745,0.3413376,-0.12727204
1968-03-01,0.018963624,0.09736862,-0.043395996,0.11377907,-0.14222412,0.04339676,0.160458,-0.012398529
1968-04-01,0.027716065,0.03902054,-0.030997466,-0.08095856,0.02260971,-0.0036468506,-0.020057296,0.053971864
1968-05-01,-0.047408294,0.007293701,-0.033550262,0.025162507,-0.069289014,-0.01823349,0.07366486,0.028809357
1968-06-01,-0.005105591,0.037561797,-0.04558487,0.0025527955,-0.0036460876,-0.024069214,0.007658386,-0.0025527955
1968-07-01,-0.0040115356,0.007658386,0.13383636,-0.042302705,-0.037561037,-0.02552719,0.05360794,0.022245025
1968-08-01,-0.02260971,0.025891876,0.113414764,-0.0010940551,-0.059077453,0.011669922,-0.007658386,0.0317276
1968-09-01,-0.009481812,0.040114593,0.014587402,0.009481048,-0.06965332,0.031726837,-0.011305237,0.027350616
1968-10-01,0.008751678,-0.0145870205,0.029538726,-0.086063765,0.070747375,-0.008386994,0.033914946,0.005470276
1968-11-01,0.09700432,-0.12216683,-0.020422364,0.20713654,0.013492966,-0.011305237,0.22828789,0.03209152
1968-12-01,-0.080228806,0.012763977,0.043761443,0.16337547,-0.00036468505,-0.045949556,0.11596756,0.02260971
1969-01-01,0.061369706,0.056061935,0.050754547,0.08127327,0.06037445,-0.09620094,0.20932026,0.012605667
1969-02-01,0.042129517,0.13003731,0.02554245,0.13634014,-0.011610603,0.021562194,0.16254655,-0.056061935
1969-03-01,-0.044119645,0.021230508,0.040470887,-0.0013267517,-0.20268574,-0.003981018,0.22292118,-0.043456268
1969-04-01,0.06435509,0.18079147,0.0026542663,-0.12008552,-0.11112861,-0.061037444,0.267704,0.0013267517
1969-05-01,0.0063026426,0.002653885,-0.037485503,-0.11676788,-0.035826873,-0.034831237,0.021562194,0.029523468
1969-06-01,0.0036491393,-0.019903565,0.0063026426,0.0013267517,0.019904327,-0.017913055,-0.051086046,0.051750183
1969-07-01,-0.011278534,0.02255783,-0.032841492,-0.028196717,-0.0381485,-0.003981018,0.059710693,0.0
1969-08-01,-0.031845856,0.03085022,-0.06700897,0.039476015,-0.034832,0.03317337,0.06037445,0.049759675
1969-09-01,0.029191589,-0.018907929,-0.019571686,0.016254425,-0.032509614,-0.01890869,0.008956527,0.045777895
1969-10-01,0.028528214,0.14728698,-0.044451524,-0.0023220063,-0.06501846,-0.025543213,-0.049095534,0.035494994
1969-11-01,0.06435509,-0.14264297,-0.06501885,0.116436765,0.005971146,-0.029855728,0.06004257,0.014264298
1969-12-01,0.041797638,0.13070068,-0.19140701,0.3688814,-0.07463875,0.20268555,0.23884392,-0.016918182
1970-01-01,0.0029953003,-0.008319855,0.011314774,-0.046591185,0.032613754,0.020300293,0.3171528,-0.07121811
1970-02-01,-0.0099838255,0.029286003,-0.011647796,0.30284253,-0.23661633,0.18536644,0.29884893,-0.13012238
1970-03-01,0.15208665,-0.121802524,0.061899565,0.11381531,-0.16373482,-0.024626542,0.08685913,-0.04226456
1970-04-01,-0.09018707,0.09850731,-0.047922514,0.121802524,-0.0063228607,-0.047257233,0.0053245546,-0.014975739
1970-05-01,0.017304992,-0.0009983063,0.0069885254,0.09118576,0.0013313293,-0.084862515,-0.0079868315,0.07354736
1970-06-01,0.0043266295,0.037937928,0.023295593,-0.044261932,0.0003326416,-0.014975739,0.013977814,-0.029286195
1970-07-01,-0.11248398,0.024626922,-0.12479782,0.0026618957,-0.019301604,-0.116810605,0.048255157,-0.028953552
1970-08-01,-0.023960877,0.014975739,-0.14909211,0.008319855,-0.029286195,-0.073214725,0.02928543,-0.04093323
1970-09-01,-0.0019973754,0.031615447,0.10449676,0.005657196,-0.03827133,0.02229767,-0.041931916,-0.0006652832
1970-10-01,-0.023628235,0.060901262,0.023628235,0.09950523,0.037273027,-0.010981751,-0.08652649,-0.03327942
1970-11-01,0.07587738,-0.31781846,0.013977051,0.1547493,-0.2033371,0.0059898375,0.08120155,-0.05491104
1970-12-01,0.023961257,0.06855545,-0.041265868,0.27888107,-0.24626751,-0.011647796,0.14243564,-0.043928526
1971-01-01,-0.109091565,-0.10647869,0.009798432,0.14240722,-0.15318565,0.06728439,0.265217,-0.07381668
1971-02-01,0.026129533,0.10680542,0.077409364,0.27240258,-0.1267292,-0.021230316,0.080675885,0.039521027
1971-03-01,0.22046967,-0.023843383,-0.05585251,0.32433528,-0.17049637,-0.037887953,0.10027275,-0.023843383
1971-04-01,0.1786621,0.0450737,-0.008165741,-0.091127396,-0.13783416,0.011431885,0.033968735,-0.054872133
1971-05-01,0.0326622,-0.011431885,-0.03396835,-0.046380233,-0.008818817,-0.03723526,-0.036255263,-0.011431885
1971-06-01,-0.019924164,0.04736023,0.09308777,0.035928346,-0.037234496,-0.0032661438,-0.015024567,0.06205826
1971-07-01,-0.007186127,-0.019924164,0.06369171,0.0026130676,-0.025802612,-0.0574852,-0.028089141,0.03070221
1971-08-01,-0.05095291,0.02057724,-0.031356048,-0.0075119017,-0.026129913,-0.049973298,0.02286377,-0.0019599914
1971-09-01,0.0068588257,0.047686767,-0.01600418,-0.01600418,-0.026129913,-0.01437149,-0.07838936,-0.0111053465
1971-10-01,0.013391495,0.077409364,0.018291092,0.122809984,0.041481018,0.014371109,-0.08655472,0.0
1971-11-01,0.16069794,-0.05715866,-0.109091565,0.350465,-0.17441598,0.032989122,0.11203118,0.03298874
1971-12-01,0.06728401,0.11170463,-0.15612526,0.19172707,-0.07348976,-0.23353462,0.13391495,0.019597244
1972-01-01,0.19137344,-0.056809615,0.036151506,0.07545891,-0.21719627,0.051358033,0.2108841,-0.06340866
1972-02-01,0.07976303,-0.01635437,-0.023814011,0.0869358,-0.33884907,0.11304531,0.33368474,-0.070294954
1972-03-01,0.22809906,-0.0063121794,-0.0645565,0.11534081,-0.18047066,-0.008033371,0.077754214,-0.045619965
1972-04-01,0.3061405,0.10070801,-0.09841271,0.12050553,-0.11763573,0.024674606,-0.00086097716,-0.07115517
1972-05-01,0.072877124,0.041028976,-0.0083206175,-0.004590607,-0.043611526,0.0022953034,0.07832871,-0.016928101
1972-06-01,0.018649291,0.009181214,0.010328675,0.029265594,-0.028691482,-0.026396941,0.008607483,0.0106163025
1972-07-01,-0.02955246,-0.0051651,-0.09324799,0.024388123,-0.033856202,-0.061400604,-0.025248718,-0.018076325
1972-08-01,-0.0020088195,0.022666167,-0.056236267,0.0057380674,-0.050210573,0.009468841,0.025248718,-0.012337494
1972-09-01,0.030413056,0.045619585,-0.019510651,-0.030413056,0.030126572,0.014058685,-0.016928101,-0.008607483
1972-10-01,0.10329018,-0.07115555,0.03069992,-0.15378761,-0.0043037413,0.0022956848,0.027830888,-0.03902054
1972-11-01,-0.017789077,-0.015206719,-0.022953033,0.16727276,-0.08607521,0.017501831,0.09583034,-0.028118134
1972-12-01,0.18907814,-0.10443783,-0.08119774,0.084927365,-0.20026818,0.011763382,0.27285823,-0.024388123
1973-01-01,0.09269905,0.24273834,0.042367935,-0.040137865,-0.13634129,-0.054473113,0.3650631,-0.06371079
1973-02-01,0.0035041808,-0.044597626,-0.01433487,0.30421942,-0.33161467,0.006370926,0.067214966,-0.07358627
1973-03-01,0.025802994,0.08664665,-0.09938888,0.15832138,-0.02612114,0.0070083616,0.0923809,0.07677154
1973-04-01,0.052879713,0.0047782897,-0.1032116,0.16405563,0.01433487,-0.0047782897,-0.044597626,-0.10289307
1973-05-01,0.023891449,-0.016883468,-0.031536866,-0.053516768,0.00063705444,-0.03663368,-0.016564941,0.054154206
1973-06-01,-0.0035041808,-0.0038230896,0.021980286,-0.0031852722,-0.009238052,-0.06179886,0.018157577,0.060525514
1973-07-01,-0.009556579,-0.015927887,0.011149597,0.017520905,-0.008919525,-0.16150741,0.01051178,0.009238434
1973-08-01,-0.020705413,0.006689453,-0.08951416,0.021980286,-0.013379669,-0.038226318,0.030899048,0.049694825
1973-09-01,0.00573349,0.009875107,-0.056703188,0.066259004,-0.09015083,-0.010512543,0.019750213,0.034085084
1973-10-01,-0.005415344,0.07263031,0.009238052,0.036315154,-0.16915207,0.0012744904,0.064985275,0.021980286
1973-11-01,0.08027534,-0.0015926361,-0.042367935,0.1474907,-0.07868309,-0.0031856536,-0.107989885,0.110219575
1973-12-01,0.20610467,-0.21406822,-0.20323753,0.30326366,-0.11786499,0.05001297,0.15067634,-0.010512161
1974-01-01,0.013477325,-0.07593308,0.16534385,-0.062784575,-0.09532776,0.17520523,0.20873432,0.0095329285
1974-02-01,-0.008546447,0.02498207,-0.0042736055,0.22352639,-0.18013611,0.099600986,0.3195114,-0.016107177
1974-03-01,0.016435623,0.13280106,-0.08185005,0.17652015,0.0223526,0.05686798,0.22681351,-0.042733002
1974-04-01,0.030570602,0.0680439,-0.09269752,0.08776703,0.0742897,0.08349381,0.13115768,-0.0335289
1974-05-01,-0.0019725799,0.04766388,-0.028598022,0.056210328,0.013806152,-0.0223526,0.018078994,-0.016436005
