,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8
1965-01-01,0.15935668,-0.24636802,0.3711811,0.26917952,-0.045297623,-1.3172195,-0.24962655,-0.01759758
1965-02-01,0.17988738,-0.39529648,0.44548264,0.22942162,0.11047439,-1.3149388,-0.18282051,0.09189911
1965-03-01,0.05865898,-0.33924446,0.42821044,0.24473839,-0.017272186,-1.0894276,-0.11666622,-0.0671318
1965-04-01,0.053444672,-0.33533365,0.2479969,0.052467346,-0.05377083,-0.9861229,-0.24506417,0.10949669
1965-05-01,0.16489677,-0.48719558,0.41093865,-0.35325736,-0.1870575,-0.1851017,-0.11275558,0.2985092
1965-06-01,0.21084633,-0.49599418,0.21247597,-0.543573,0.10917129,-0.1665264,-0.1925972,-0.017597962
1965-07-01,0.16163826,-0.45395547,0.14795074,-0.5435734,0.09092102,-0.5116364,-0.15609817,-0.11275558
1965-08-01,0.1590313,-0.48686942,0.09580956,-0.4891506,0.18477555,-0.46699065,-0.25679588,-0.19487801
1965-09-01,-0.03324013,-0.48263282,-0.039432146,-0.502512,0.15186158,-0.35553855,-0.14208488,-0.017597962
1965-10-01,0.08668518,-0.29883498,0.060614396,-0.08896637,-0.12025108,-0.6344948,-0.0335659,0.06191788
1965-11-01,-0.004562378,-0.3581459,0.37574348,-0.010102081,0.013035583,-0.88053626,-0.009124756,0.06843567
1965-12-01,0.13589326,-0.47057533,0.51391757,0.02118225,-0.05442238,-1.0020908,-0.27048302,0.078538135
1966-01-01,0.17757264,-0.570792,0.64661294,-0.07811852,-0.0187088,-0.9095253,-0.26324025,0.059081268
1966-02-01,0.17429009,-0.5218857,0.58687514,0.16805343,0.07647781,-1.1996803,0.1391695,0.15131417
1966-03-01,0.11225472,-0.39650193,0.46674308,-0.003610611,0.07122612,-0.75886726,-0.05612755,-0.07549286
1966-04-01,0.12932244,-0.47888756,0.4322788,-0.19168624,-0.012472535,-0.64300233,0.17691593,0.16477127
1966-05-01,0.11094169,-0.4480339,0.43359184,-0.3505497,-0.07385178,-0.20580025,-0.037418365,0.12571183
1966-06-01,0.040372085,-0.4322788,0.048906326,-0.41258508,0.12866592,-0.19365577,-0.20153312,0.003610611
1966-07-01,0.23304328,-0.46346015,0.2576607,-0.67976457,0.050218962,-0.22549362,-0.06860008,-0.051203918
1966-08-01,-0.0049236296,-0.39912757,0.022319412,-0.46477357,0.13982582,-0.24387474,-0.10207939,-0.19726638
1966-09-01,0.060394287,-0.42538604,0.04562416,-0.35744247,0.052516557,-0.44704932,-0.023960877,-0.06203537
1966-10-01,0.0498909,-0.35415992,-0.065317914,-0.21597557,0.15951958,-0.77888983,0.022647858,0.0059082033
1966-11-01,0.1739624,-0.292453,0.3311844,-0.07122574,-0.16116066,-0.779874,-0.12997894,0.030197144
1966-12-01,0.16575623,-0.45230064,0.5622581,0.18282394,-0.06269188,-1.4639057,-0.382716,0.14671859
1967-01-01,0.092738345,-0.42581367,0.63284266,0.22988701,0.18710975,-1.4387531,-0.2697254,0.24654083
1967-02-01,-0.005551529,-0.47250938,0.42385444,0.23968315,-0.027429963,-1.3463414,-0.2850731,-0.06236992
1967-03-01,0.066941455,-0.288665,0.52083814,0.3507084,0.022858048,-1.1122093,-0.21094742,-0.17274208
1967-04-01,0.007836914,-0.35430032,0.44214058,-0.2194378,-0.035919953,-0.41601714,-0.5685131,0.18482399
1967-05-01,0.11820908,-0.4718563,0.37813798,-0.30858383,-0.01926651,-0.464019,-0.29291,0.06236992
1967-06-01,0.1511898,-0.6210869,0.25470465,-0.6765995,-0.048981477,-0.43299752,-0.03134804,-0.029715348
1967-07-01,0.112004474,-0.42875212,0.14531212,-0.56655425,0.24425507,-0.50124514,0.24066277,-0.066941455
1967-08-01,0.10155525,-0.7014168,0.11984177,-0.5267159,0.33601418,-0.55773735,0.12735215,-0.0829422
1967-09-01,0.08588143,-0.6178215,0.053879928,-0.52834815,0.0071838377,-0.28017464,-0.2805012,-0.24425507
1967-10-01,-0.029715348,-0.6201073,0.03951187,-0.3800972,-0.07967682,-0.48589745,-0.19984512,0.0241642
1967-11-01,0.0173069,-0.38434258,0.12800522,0.068574525,-0.01567421,-1.1944981,-0.36050454,-0.0483284
1967-12-01,0.1900486,-0.41046563,0.37781143,0.03298111,0.023837661,-1.1556396,-0.14629173,0.05845108
1968-01-01,0.11523819,-0.5349808,0.3934868,0.17650375,-0.06090088,-1.3226837,-0.2811657,-0.03209152
