,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8
1965-01-01,-0.48008308,-0.023400748,0.07447028,0.036204923,-0.21163693,0.24298505,0.097282335,-0.24754748
1965-02-01,-0.30185485,0.11656217,-0.1902966,-0.049892165,-0.08433099,0.19441749,0.12598138,-0.08168183
1965-03-01,-0.02634425,0.07137964,0.04106169,0.17719808,-0.002943468,0.020162916,0.0777081,0.13804965
1965-04-01,-0.120977424,-0.039589953,0.02325356,-0.018102456,-0.23371306,0.14172897,-0.036793638,-0.1122941
1965-05-01,-0.0017660856,-0.03797102,-0.029729247,-0.061077427,0.01133244,0.035910584,0.025755536,-0.044741057
1965-06-01,-0.017660927,-0.026491404,-0.005886972,-0.0026491403,0.012509823,-0.0013245702,0.049009107,-0.03105383
1965-07-01,-0.08874621,-0.006622863,-0.005592632,-0.01898551,-0.022076165,0.057986747,0.05386586,-0.002943492
1965-08-01,0.013687229,-0.01471746,-0.0052982806,0.002060437,0.00058870314,0.040472984,0.073440075,0.01633637
1965-09-01,0.08948209,-0.050186493,-0.051069546,0.0023547888,0.070349395,0.0073587177,0.023106385,0.047831703
1965-10-01,-0.21781822,0.019427013,-0.08948209,0.013687229,0.04753735,0.10272779,0.00058867934,-0.06946635
1965-11-01,-0.119358495,-0.008388949,-0.07991576,0.041650366,-0.21472757,0.32378387,0.011038089,-0.036793612
1965-12-01,-0.19000223,-0.098459736,0.12024152,0.019868553,-0.39766544,-0.13554768,-0.012657022,-0.17925851
1966-01-01,-0.39522988,0.117469504,0.18097825,0.035877395,0.00028934478,-0.019819355,0.02415936,-0.23464966
1966-02-01,-0.3431498,0.101990126,0.038915396,0.031971384,0.16506486,0.038770724,0.08057942,0.06654675
1966-03-01,-0.20108695,0.003038025,0.17750624,0.007378006,-0.29121438,0.13945885,0.031248022,0.007378006
1966-04-01,-0.08491943,0.11833749,0.10893414,0.032405376,-0.09142947,0.1634736,0.015624022,-0.16607757
1966-05-01,-0.10358147,0.05381608,-0.025606012,0.006076002,-0.06683612,0.12875351,0.003472042,-0.0031826734
1966-06-01,-0.007812023,-0.027342033,-0.029801369,0.0075226785,-0.039494086,0.022423362,0.031826712,-0.016636705
1966-07-01,-0.03920474,-0.05670943,-0.005786681,-0.039928056,-0.06611276,0.032260705,0.07305674,-0.018662024
1966-08-01,-0.01736002,0.0008679867,-0.00028934478,0.01330936,-0.0024593354,0.020832038,0.018662024,-0.018951368
1966-09-01,-0.17866358,-0.04614873,-0.0201087,0.0151900295,-0.04412341,0.07363544,0.022134066,0.051790737
1966-10-01,-0.010416007,-0.034430742,-0.07566078,0.0011573553,0.07334609,-0.15262356,0.03153739,0.16202688
1966-11-01,-0.17374487,0.0662574,-0.22813964,0.06553409,-0.20238896,0.12759617,0.080290124,-0.032694697
1966-12-01,-0.34922582,0.08289411,-0.055262707,0.014611363,-0.41258985,0.3110338,-0.07783077,-0.06249609
1967-01-01,-0.4048298,0.23846826,-0.025145745,0.07560377,0.022148227,0.20549567,-0.07227321,-0.13938402
1967-02-01,-0.39100796,0.08809336,0.035137437,0.007826829,-0.086594604,0.26494622,-0.07044139,-0.2353042
1967-03-01,-0.1493757,-0.14121583,0.05345551,0.043463826,-0.066111654,0.20699444,0.12106596,-0.16086614
1967-04-01,0.020149898,-0.094921015,-0.084263206,-0.016652811,-0.29758573,0.03080771,0.08426323,-0.08909254
1967-05-01,-0.059950113,0.020816017,-0.085262395,0.0965863,0.107077554,-0.017152417,0.037468802,-0.0044962643
1967-06-01,0.023147404,-0.03996675,-0.008326411,-0.056619547,-0.010491276,0.00016653538,0.07277278,-0.015154064
1967-07-01,-0.045795225,-0.028809369,0.015320587,-0.018484617,-0.05195675,0.03880105,0.016652798,0.033971738
1967-08-01,-0.032639515,-0.0014987469,-0.012156534,0.0178185,-0.040299796,0.03680272,0.0024979115,0.012989188
1967-09-01,-0.098917685,-0.043630373,-0.02731061,-0.009325576,-0.021315599,-0.062114976,0.07377194,0.034304786
1967-10-01,0.036636163,-0.01382184,-0.0930892,0.04596176,0.09741895,-0.020149898,-0.03713577,0.11923412
1967-11-01,-0.35353917,-0.029142404,-0.0539551,0.0764364,-0.32672817,0.30940923,-0.07260625,-0.16919255
1967-12-01,-0.26977554,0.07110751,0.055120803,0.103580475,-0.28842667,0.025978375,0.046461344,-0.026977563
1968-01-01,-0.14099827,-0.02392441,0.048273515,0.05138793,-0.26472566,0.08338151,-0.059173964,0.012457681
