,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,40.946478843688965,34.73931597424792,27.515890723780583,24.42099974327481,33.084444414105334,301.914644241333,185.19328832626343,36.388234297434494
1965-02-01,39.62685585021973,35.43241178834593,26.79267682527241,23.9598303726039,31.923732422945793,319.39001083374023,137.5652313232422,36.02980375289917
1965-03-01,39.53373193740845,36.37988350608132,26.417965638010124,23.857684971131,31.371862846508364,333.56518745422363,114.4876480102539,36.13880607816908
1965-04-01,40.886545181274414,36.918756559297634,27.015969627781917,24.527193836330138,32.133075647186814,332.16662406921387,141.4108157157898,36.84678872426351
1965-05-01,44.40169334411621,36.7771222993925,28.916346399407637,25.2851309235563,34.35980813545093,330.21278381347656,244.05062198638916,37.51052353117201
1965-06-01,48.713040351867676,35.622732979910715,31.46577383342542,26.627853236247585,37.717223585697646,322.69248962402344,380.3959608078003,38.147289223141144
1965-07-01,52.96078681945801,34.42025865827288,33.75180395025956,27.54426149977851,41.40043425978276,319.1944122314453,520.626974105835,38.33350075615777
1965-08-01,56.2214994430542,34.08184299221286,34.82944588912161,28.21848564541217,44.0229616667095,302.54931449890137,578.9309501647949,38.656798998514816
1965-09-01,55.02832889556885,34.27162913533,34.54467371890419,28.51778600633759,42.876159935666806,296.2881088256836,522.1500396728516,39.27878273857964
1965-10-01,51.23194217681885,34.87885215065696,33.219269702309056,28.030191008577642,40.87511363782381,307.07812309265137,401.09715461730957,39.31065400441488
1965-11-01,46.70727252960205,35.18893254267705,31.587806500886614,27.041504063557106,37.59356046977796,305.1882743835449,317.1069145202637,38.66374757554796
1965-12-01,43.23270797729492,35.248422003411626,29.686242655703897,25.79412165376329,35.20680812367222,302.8954029083252,235.98389625549316,37.78368102179633
1966-01-01,41.14952564239502,35.92606581650771,27.76807483873869,24.686783859410237,33.11202735231634,314.96734619140625,173.69719743728638,37.035067876180015
1966-02-01,39.66111660003662,36.2023266878995,26.910548461110967,24.100919113945714,31.735339917634665,324.9373435974121,128.60403060913086,36.7675264676412
1966-03-01,39.24001216888428,36.552964247666395,26.55769147370991,23.932392081034553,31.290429098564285,314.0871524810791,123.42407703399658,36.71262264251709
1966-04-01,40.386385917663574,37.092647304782616,27.366249184859427,24.62715856807748,32.027010332074084,302.65235900878906,151.58140659332275,37.45309379365709
1966-05-01,43.130855560302734,36.66815324263139,28.935429924412777,25.55755536580823,34.1479686268589,290.48314094543457,226.19574069976807,38.09299733903673
1966-06-01,47.616281509399414,35.84058687284395,31.08694176924856,26.651315590769975,37.521205032080935,290.5304431915283,382.18207359313965,38.67406315273709
1966-07-01,52.2122859954834,34.899250872723464,33.122865777266654,27.5999187194195,40.69424010159677,292.51370429992676,545.7583904266357,38.969077004326714
1966-08-01,55.50492763519287,34.05867985316685,34.75212548908434,28.427637237863443,42.98754574959739,282.7587604522705,559.2530727386475,39.105918672349716
1966-09-01,55.82644462585449,34.08317318210354,34.79942020617033,28.752366292107965,42.93086403294614,279.46434020996094,516.178035736084,39.373534255557594
1966-10-01,51.67952060699463,34.483218502688715,33.93358431364361,28.409533156562098,41.19753586618524,282.37109184265137,414.0109062194824,39.41047191619873
1966-11-01,46.60960674285889,35.0891435301149,31.76878627977873,27.280911711073415,37.77918564645868,284.48047637939453,347.37534523010254,38.866448402404785
1966-12-01,43.14671993255615,35.27149349064022,29.098159388491982,25.671498800061414,34.889204460277895,285.03832817077637,280.9093952178955,37.87023491329617
1967-01-01,41.07837200164795,35.52665710449219,27.632693240517064,24.542454591731435,32.87655679803146,300.0488758087158,224.4847297668457,36.962434980604385
1967-02-01,39.75682020187378,35.99839891706194,27.017751492952044,23.970352251505116,32.06848679927358,318.5128688812256,190.99019765853882,36.3431003358629
1967-03-01,39.85166788101196,36.132398828283534,26.723166515952663,23.918977717763372,31.728731121933254,317.0816421508789,169.9542760848999,36.199992232852516
1967-04-01,40.76312065124512,36.67544823188286,27.265154687981855,24.57411854537492,32.41190993994998,309.72886085510254,164.1235113143921,36.94577879375882
1967-05-01,43.05558681488037,36.38015598445744,28.710099270469264,25.345412972047157,34.39703824227317,295.1673984527588,217.44329929351807,37.60497834947374
1967-06-01,47.89897441864014,35.13001528653231,30.828854912205745,26.60898228281552,37.44588818466455,289.56990242004395,378.4599542617798,38.292131159040665
1967-07-01,53.93294334411621,33.72257034499924,33.352058812191615,27.503859136522433,41.478699132015834,277.5266170501709,523.9349365234375,38.61608372794257
1967-08-01,57.09677696228027,33.32612669313109,34.81283187866211,28.028623836556662,44.01409416867976,270.35393714904785,557.2250366210938,38.649185498555504
1967-09-01,56.336164474487305,33.57473844057554,34.656466935810286,28.366073136477127,43.74396675511411,263.3908748626709,482.31520652770996,39.079365465376114
