,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8
1965-01-01,-0.07211552,0.06034155,-0.74602735,0.58384115,0.17793393,0.31966296,0.295232,-0.3471846
1965-02-01,0.042533398,0.18249635,-0.90733063,0.67420626,-0.254759,0.48670602,0.020751595,0.029876422
1965-03-01,-0.05710373,0.20383663,-0.7104112,0.6335861,0.42710033,0.44343668,0.15129533,-0.32790476
1965-04-01,-0.16601281,0.07520614,-0.39501625,0.4818492,-0.4254814,0.2237052,0.5413078,-0.16027303
1965-05-01,-0.23547916,0.059016965,-0.26579708,0.60621166,-0.51672953,0.092278406,0.44535,-0.15114817
1965-06-01,-0.11288285,0.052982807,-0.21987867,0.7505897,-0.899089,0.053718664,0.358517,0.015306139
1965-07-01,-0.07402873,-0.049303435,-0.33864847,0.6898068,-0.8413965,0.15468034,0.83197725,0.07447033
1965-08-01,-0.11082234,-0.024872446,-0.2778654,0.5585271,-0.7051129,0.2793371,0.37617797,-0.057839584
1965-09-01,-0.24592857,-0.00044150354,-0.1919155,0.2687406,-0.71512073,0.2871374,0.6669947,-0.14658579
1965-10-01,-0.011626768,0.06122458,-0.2831637,0.24033591,-0.34144476,-0.017955292,0.41473764,-0.24857768
1965-11-01,-0.08477251,0.011626768,-0.4300438,0.3262858,-0.27021235,0.029140543,0.44549713,-0.15571061
1965-12-01,-0.10876195,0.013245702,-0.6035625,0.6237254,-0.48935515,0.17866981,0.12362661,-0.082564875
1966-01-01,-0.11819277,0.1066195,-0.56289876,0.91053313,-0.3107444,0.51964325,-0.15407023,0.14958553
1966-02-01,-0.0941781,0.15088753,-0.8095558,0.6858656,-0.12166484,0.4299499,0.18054418,-0.029222727
1966-03-01,-0.041519355,0.07493744,-0.51993275,0.7800437,-0.19674695,0.47277126,-0.20889893,-0.15985684
1966-04-01,-0.072622776,0.16014624,-0.45642394,0.5439474,0.2728417,0.34589845,0.255337,-0.16347356
1966-05-01,-0.10575147,0.101266764,-0.24766965,0.42069125,-0.4170746,0.30625978,0.5142907,-0.09808407
1966-06-01,-0.07840943,0.0117180105,-0.17982092,0.26633173,-0.9290506,0.086944796,0.5359907,0.002314663
1966-07-01,-0.043255426,-0.10763216,-0.083762124,0.483766,-0.6647442,0.14886217,0.8318346,-0.3589185
1966-08-01,-0.05598607,-0.055552103,-0.21338363,0.5135673,-0.6414529,0.41895524,0.12831946,-0.1005435
1966-09-01,-0.107776836,0.037613392,-0.20484829,0.42546526,-0.1707069,0.32318577,0.30047306,-0.03703475
1966-10-01,-0.02329135,0.060326077,-0.1895136,0.15233421,-0.33866513,0.07942212,0.2974351,0.045280717
1966-11-01,0.009548021,0.059168745,-0.28803173,0.24217233,-0.47682196,0.118626855,0.5521935,-0.25027364
1966-12-01,-0.07840943,0.065100096,-0.81317234,0.37859315,0.034141373,0.17953157,0.05352678,-0.09793947
1967-01-01,-0.048293162,0.17268965,-1.0306424,0.68109995,0.2557872,0.53921795,-0.09608672,0.15986699
1967-02-01,-0.15620336,0.24462982,-0.87727004,0.6857627,-0.098751165,0.37901798,0.34937596,-0.25628677
1967-03-01,-0.053955127,0.09991686,-0.7010833,0.5307251,-0.5915078,0.24196532,0.3883435,0.033805214
1967-04-01,-0.15753558,0.033805203,-0.34204873,0.49392232,-0.6169866,0.13189025,0.7503756,-0.34471315
1967-05-01,-0.08909253,0.097918525,-0.4889265,0.6103255,-0.27460486,0.097752,0.55420554,-0.21565394
1967-06-01,-0.06444637,-0.03413825,-0.28059986,0.46577913,-0.820817,0.057785273,0.6078276,-0.18284783
1967-07-01,0.061448883,-0.06394677,-0.4429648,0.46261507,-0.6296428,0.22631168,0.5403837,-0.049458884
1967-08-01,-0.014487958,-0.08726072,-0.39467162,0.61365604,-0.5666951,0.51590407,0.4196508,0.020482969
1967-09-01,-0.09641977,-0.050791074,-0.1267279,0.28143248,-0.4164868,0.26527923,0.5875111,-0.0009991645
1967-10-01,-0.06511249,0.024146605,-0.15870129,0.42281485,0.10541229,0.34771067,0.8174864,-0.1600335
1967-11-01,-0.021149075,-0.022148252,-0.59716976,0.35820192,-0.24079964,0.07077446,0.8489603,-0.24596202
1967-12-01,-0.08259795,-0.03097422,-0.7273947,0.50990903,0.2482934,0.3448797,0.22914267,-0.15387197
1968-01-01,-0.0651197,0.087486885,-0.80805033,0.6802176,-0.30195713,0.3469747,-0.31795388,-0.3492397
1968-02-01,-0.18106103,0.15359752,-0.6289712,0.6267061,-0.34598368,0.35943228,0.5212406,-0.30238187
1968-03-01,-0.0063703777,0.1660552,-0.5465807,0.7212713,-0.12160392,0.25552398,0.8513691,-0.46914482
1968-04-01,-0.14326331,0.03949652,-0.38802838,0.39638072,-0.07616167,0.08762841,0.4779218,-0.41138658
1968-05-01,-0.17242563,0.0239244,-0.12684181,0.3994951,-0.33989638,0.08154116,0.611842,-0.2672738
1968-06-01,-0.106598094,-0.23343992,-0.27137923,0.36580276,-0.5739026,0.14411268,0.6344923,-0.17171773
1968-07-01,-0.046857856,-0.19252777,-0.3206437,0.60688716,-0.7054161,0.31356543,0.4889639,0.031002617
1968-08-01,-0.04671631,-0.11608291,-0.28369534,0.5247797,-0.9261152,0.32305026,0.7109371,-0.28581876
1968-09-01,-0.11820638,-0.070357606,-0.20979865,0.31342387,-0.2099402,0.39312473,0.2839784,-0.25439146
1968-10-01,-0.013590192,0.003255987,-0.2876591,0.32588157,-0.4163413,0.21305461,-0.32871285,-0.39708853
1968-11-01,-0.0015572071,-0.009626389,-0.5887669,0.35108006,0.37868512,0.146944,0.1460946,-0.21121433
1968-12-01,0.051246356,0.058466148,-0.8894499,0.6132575,-0.082107425,0.30450532,0.39737165,-0.017412448
1969-01-01,-0.1795778,0.06011162,-0.7284559,0.6654674,-0.083277985,0.2431719,-0.6385156,0.2112234
1969-02-01,0.15262595,0.078887045,-0.5855204,0.7691864,-0.2636129,0.27345484,0.26179594,-0.11446947
1969-03-01,0.04451592,0.008782053,-0.4752906,0.55054367,-0.012567425,0.16897877,0.17776081,-0.32357308
1969-04-01,-0.10205345,-0.003331113,-0.23984079,0.5263173,-0.18381739,0.025286246,0.6603192,-0.2031984
