,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8
1965-01-01,15.605227674181325,41.71908478317122,46.75956130078155,42.66309334901241,27.588286658244627,40.24654199744966,16.88994915429481,48.23844208288049
1965-02-01,4.51687413399374,44.473042782221135,51.87144463500167,44.327130647945346,42.59485593726823,42.22585529811726,16.953630862962157,33.91975275889642
1965-03-01,5.401317124831917,34.02391225201168,55.098047883917005,54.92840843560627,36.951071012296524,35.467612629539914,13.75977858311105,48.46934261325281
1965-04-01,2.563707832157312,42.05010711894499,39.67774372270541,35.64479816304636,21.83105211524482,41.35363853474081,8.654440389307002,30.471110590012483
1965-05-01,-1.3327248523769717,29.825223993183364,31.044780788728634,19.574017091280286,24.225004365324594,38.582340958027224,7.714552722213306,17.269633152285717
1965-06-01,-5.050499584106048,15.584863546665419,11.858232102822813,15.326391971451162,20.093337925081496,28.328098022636677,7.278597893239759,-7.150966143953248
1965-07-01,-6.1795799768150905,6.118361484905718,-1.3451511580338271,7.369346357153242,20.528415728055297,22.323734218977645,6.936432169583217,-16.72635085735506
1965-08-01,-8.803759813027435,5.206363731993825,-5.625126526761579,11.507209547931227,15.564873656074539,15.799585840024676,2.2676236896877233,-23.07036256401598
1965-09-01,-6.8256893072536435,15.05589089291672,3.2394998454135875,18.87625692193618,9.393893625965601,18.02276179056785,3.1466493362983634,-9.920681998498718
1965-10-01,-2.4214669930874617,22.906518121340472,23.837422583780505,28.032058610569536,14.497679365169175,18.36188164809615,6.991089425852914,9.691649060153175
1965-11-01,3.4554399572891645,30.33660892086258,36.200346904677204,37.97619564075592,27.231917766868875,30.937072654656035,12.17991041454079,28.486250340636836
1965-12-01,7.900404909149634,33.98742614870773,45.94204907188085,43.51976722228962,21.678768696788918,31.26710683875694,17.277746663226594,38.86800865060939
1966-01-01,11.497287935953095,26.723391865123773,52.54129942581141,52.9115550316846,40.26216061554547,33.440362167086484,18.368022996602,53.50228086829049
1966-02-01,7.358319302674959,21.733162683106094,45.28340446531515,52.62809680824368,51.460752534664636,35.657538898588776,15.853704644254764,44.916999137353784
1966-03-01,4.661945215280153,43.78653830679713,49.13522063871533,30.862904455647346,41.07937979625976,47.07484847812926,14.008444309801712,32.81053548703175
1966-04-01,2.5527149631312662,25.968246497106374,41.243489579585884,39.62474424812547,41.961894044225865,35.3311309886368,10.682803724386682,28.21988693828706
1966-05-01,-2.65514101640201,33.52439211017015,25.26864936233453,27.449151729179313,22.83267722517023,39.46676854286823,7.374424959315051,9.008808380468448
1966-06-01,-8.851819216936578,15.449909678984838,11.989466948491613,14.082826156213144,17.716585620622908,23.133721356983827,-0.47744608083722556,-4.563917078818866
1966-07-01,-7.457481415064187,6.809130557523395,-1.0378232845933681,7.9158735355710315,18.205335951910087,17.41654222083628,0.3689746716561636,-12.39361480617895
1966-08-01,-11.237736252491349,2.8425873146229885,-6.888908418086182,12.567294426117538,12.757949826632787,12.56590231215257,-2.070766414337943,-23.29353734875977
1966-09-01,-8.842131667475845,13.159932841031123,4.241173522100182,26.08144986527228,10.21071045916801,13.67646065923372,0.1827373878053935,-15.625947816676536
1966-10-01,-3.783254723341794,19.678974982943203,16.008499459956493,34.230465297082034,9.947268227755048,18.051403169448676,4.571512345636024,2.750010101059735
1966-11-01,8.201794200770282,25.590076147758584,30.390469807803743,30.642395368826378,28.08927987962268,25.88614838677464,13.569665668898637,28.315507603020873
1966-12-01,5.48188559845716,41.276661913735374,44.873639298756665,36.44523807377296,27.45980716836801,36.512648039769395,16.15043441330365,38.33312869631145
1967-01-01,10.975742535248632,47.76331801426983,49.819263231826355,42.27116262420526,30.785030303504954,39.11215084025935,17.954125288948017,37.893814971473354
1967-02-01,5.322561685690631,47.77919925610861,48.57909383697193,53.149216522583046,29.276312510033286,37.3522693484328,12.534734751535987,36.526621102624134
1967-03-01,9.555836960671373,44.0309957515247,36.15729784576223,36.247772401268605,29.520888126166064,46.33815300891052,11.001411049830155,32.344389901483275
1967-04-01,4.285915178588278,41.26733519682531,28.857561266848094,34.13507591625796,26.829937715826244,46.3957267795509,9.411435890858714,19.063408290673586
1967-05-01,-1.9630844902089697,31.316812373163234,27.56032449314192,31.492166919043225,21.56981815237432,39.298203609660526,6.42630918981208,6.965001595227345
1967-06-01,-9.110109840918975,19.952389608614226,12.09707050536992,15.699692505385363,17.10373062016671,28.185956982519112,1.0987009850604899,-7.314317755009519
1967-07-01,-8.89790067485969,4.422918462057035,-5.348416593968441,9.278014395014678,15.449621900397439,19.488968870380443,1.4678890596590726,-25.42139849611476
