,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-5.084570832956541e-07,-1.0616059317160177e-05,-2.0356460258061233e-05,1.3007999465723211e-05,1.0904660996402527e-05,-8.993666405761982e-06,-0.0012335112842265517,2.626968336157878e-07
1965-02-01,2.624230661032566e-06,-1.3927518372135104e-05,-2.2914442435321094e-05,8.336934216559812e-06,-1.0705075936812136e-06,7.912666134009333e-06,-0.002006132126552984,-3.4219519236576764e-06
1965-03-01,-9.408934624563114e-07,-1.8827037545737045e-05,-2.089672545748801e-05,3.0888831032724636e-05,-1.094389361355752e-05,1.1690671822419206e-06,-0.0061429258494172245,2.683963165216197e-06
1965-04-01,-1.0381997812887506e-06,-9.149701601824555e-06,-2.0230244012591506e-05,-1.5855942415833447e-06,1.1766660890089042e-05,-6.737604962836485e-06,-0.006826708704466,-4.3700329716700276e-06
1965-05-01,9.239373513183737e-07,-1.7621199225137595e-06,-1.0898290503198533e-05,-1.6707272152416408e-05,1.74228524940645e-06,-8.09426769353051e-06,-0.008136843825923279,-9.361136949901115e-06
1965-06-01,1.4198846718410308e-06,-1.336560876230784e-06,-3.741566153442617e-06,-1.7434643571808312e-05,-1.4614194299156225e-05,-1.531510933043472e-05,-0.006614933226956055,-8.555467833172191e-06
1965-07-01,3.304585418475283e-06,-8.779288863187725e-06,-1.1338131599348076e-06,-2.020933809237451e-05,-2.5501282152617932e-05,-1.3463320675854399e-05,-0.005518369289347902,-3.430644926632618e-06
1965-08-01,2.5407709955165226e-06,-5.631370683813485e-06,-3.170636166002817e-06,-1.5092159123418645e-05,-1.9913665028070682e-05,-1.1046796843354395e-05,-0.006316115468507633,-3.549228989312205e-06
1965-09-01,1.8832552395457397e-06,-6.391498255601069e-06,-3.2199168941349586e-06,-3.105704915166522e-05,-7.52542703708059e-06,-8.635844862606304e-06,-0.007006178930168971,-9.45187671014304e-06
1965-10-01,3.871628873190432e-06,-5.979391190985037e-06,-1.1954723392636133e-05,2.038238385971959e-06,1.757091538934219e-06,-1.824026927160479e-05,-0.006533275154652074,-5.12254935769727e-06
1965-11-01,2.8787080680805597e-06,-5.225684029731915e-06,-1.3299106777579806e-05,6.124231630464136e-06,-1.0968583374904028e-06,-1.2782922902643851e-05,-0.0043975764128845185,-3.862903423764655e-06
1965-12-01,-2.6368333996383567e-06,-1.3186553467607635e-05,-1.6365569923645586e-05,5.69307050884365e-06,2.534572551837755e-06,-1.2547349414442005e-05,-0.0043724496208596975,1.1650617734104787e-06
1966-01-01,-3.5924288597386664e-06,-1.5487995489889245e-05,-1.5530075661892447e-05,2.559275041373136e-05,-1.556708042471655e-05,6.9627653350548104e-06,-0.008704281935933977,-2.908252685872957e-06
1966-02-01,-4.6988061288253826e-07,-7.5158389868107095e-06,-1.3466202387059981e-05,2.4957908964198497e-05,-2.182784726301179e-05,1.3758508250822688e-06,-0.005322544893715531,-5.3090633259709034e-06
1966-03-01,7.488191027468817e-07,-1.3496789403500273e-05,-1.512023535739348e-05,1.541708621112371e-05,6.557515064287145e-06,2.5100782271405667e-07,-0.007033372821751982,-5.641678410390063e-06
1966-04-01,-3.289362224576406e-06,-1.5652177730857455e-05,-1.563517187486334e-05,1.3095330157537117e-05,-1.1298090640821101e-05,-2.78222686526868e-06,-0.004656950477510691,-3.4827836834891e-06
1966-05-01,3.425301716886701e-06,2.7311486673908185e-06,-8.837087005333876e-06,-1.935812785328987e-05,-1.8780390576011996e-06,-1.9541148264435927e-05,-0.002742452488746494,-1.0514215754791479e-05
