,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-9.648468,0.19055176,-5.8439026,-3.1504822,-6.5584106,-2.2783203,-20.517365,-0.84680176
1965-02-01,-10.462494,0.16339111,-7.1189575,-3.719513,-7.950226,-1.1249084,-22.75943,-1.4267883
1965-03-01,-10.742432,0.93826294,-7.463257,-3.5498962,-8.449707,-0.6409607,-23.693481,-1.2786255
1965-04-01,-10.522491,0.5225525,-7.026245,-3.811432,-8.438324,-0.94940186,-23.584808,-1.3740234
1965-05-01,-9.305695,0.061340332,-5.404297,-3.0197449,-6.8927,-1.2070312,-19.271454,-0.56936646
1965-06-01,-7.062805,-0.28042603,-2.872528,-0.8946533,-4.9017944,-1.5697327,-14.390076,0.17913818
1965-07-01,-5.0366516,-0.5415039,-0.6178589,0.47787476,-2.935028,-0.82092285,-7.1936646,0.73983765
1965-08-01,-3.3989563,-0.8053589,0.6840515,1.21344,-1.294342,-1.8147583,-3.505249,1.4309998
1965-09-01,-4.3991394,-0.45983887,0.23373413,1.4222412,-2.0759583,-2.7535706,-6.726288,1.7610474
1965-10-01,-6.574341,-0.18560791,-1.2803345,0.506958,-3.493225,-2.7937012,-11.772522,1.3741455
1965-11-01,-8.604675,-0.86428833,-2.99234,-0.7345581,-5.4971313,-2.566742,-14.912048,0.81622314
1965-12-01,-9.870941,-0.52038574,-3.9362793,-1.964386,-6.468506,-2.6499634,-18.494995,0.22106934
1966-01-01,-10.6015625,0.26446533,-5.803711,-2.934784,-7.4648438,-1.2459106,-21.29712,-0.3104248
1966-02-01,-11.548798,0.3242798,-7.0878296,-3.6863708,-8.631958,-0.47149658,-23.064331,-0.9031677
1966-03-01,-11.48938,0.41796875,-7.514557,-4.3743286,-8.974976,-1.7343445,-23.625214,-1.2128906
1966-04-01,-11.523041,0.33944702,-6.971283,-4.012085,-8.298065,-3.173462,-22.982086,-1.1351013
1966-05-01,-10.102539,0.6227722,-6.207367,-3.3470154,-7.6007385,-4.8730164,-20.237305,-0.87698364
1966-06-01,-8.361359,0.671051,-4.0829163,-1.7324219,-5.9674683,-5.1026,-13.15918,0.16625977
1966-07-01,-6.3291626,-0.3795166,-1.929718,-0.17376709,-3.823822,-4.1032104,-5.761322,1.1661377
1966-08-01,-4.1034546,-0.5249939,-0.26223755,1.1018677,-2.081726,-3.8094482,-4.4574585,1.5960693
1966-09-01,-3.8869934,-0.17892456,0.13424683,1.7933655,-1.7064209,-4.1224976,-6.5637817,2.114624
1966-10-01,-5.928467,-0.104888916,-0.6616516,1.2667847,-3.1473083,-4.5290527,-11.098999,1.7075195
1966-11-01,-8.322144,-0.17477417,-2.84552,-0.27108765,-5.1102905,-4.206604,-13.002502,1.1242676
1966-12-01,-9.629028,0.012542725,-4.9875183,-2.2113953,-6.7686768,-4.1322327,-15.23172,0.25057983
1967-01-01,-9.965515,0.77767944,-6.203827,-3.3180847,-7.514496,-2.660492,-18.401917,-0.536499
1967-02-01,-10.396118,0.7006836,-6.6233826,-3.6715393,-7.7757874,-1.2680664,-19.958344,-1.0582275
1967-03-01,-10.903687,0.64331055,-6.597595,-3.7113647,-8.203247,-1.5628052,-21.163086,-1.3108826
1967-04-01,-10.91571,0.4494934,-6.4578857,-3.9041748,-7.8101196,-2.330597,-21.2818,-1.2788391
1967-05-01,-10.453247,0.37109375,-4.952179,-2.816162,-7.724762,-4.0937805,-20.053558,-0.6055298
1967-06-01,-7.9829407,-0.3864441,-2.8404846,-1.302948,-5.5454407,-4.313904,-13.276672,0.5696411
1967-07-01,-4.9706116,-0.7070923,-0.82125854,-0.057525635,-3.234253,-4.725708,-7.037018,1.2636719
1967-08-01,-3.2069702,-0.68078613,0.6699219,1.0605774,-1.6524048,-4.4119263,-4.9978943,1.9465332
1967-09-01,-3.4756165,-0.88183594,0.56152344,1.6628418,-1.2484436,-5.4483643,-7.7501526,2.0780334
1967-10-01,-4.7121277,-0.64242554,-0.5958557,1.1550293,-2.1083374,-4.8498535,-9.077332,2.2478333
1967-11-01,-7.547394,-0.50930786,-2.3478394,-0.101135254,-4.2544556,-3.9554749,-13.439606,1.4899902
1967-12-01,-8.995789,-0.39260864,-4.102234,-1.6697083,-5.985321,-4.223419,-16.662903,0.32357788
1968-01-01,-9.829681,0.26779175,-5.44989,-2.548523,-6.9188843,-3.5075684,-19.940033,-0.5418701
1968-02-01,-10.662506,0.5429077,-6.0314636,-3.225525,-7.830353,-1.5275269,-21.439575,-1.0507202
1968-03-01,-11.356873,0.7897949,-6.163452,-3.4994812,-8.0963745,-2.2565002,-22.253632,-1.1520386
1968-04-01,-11.299805,0.7414856,-5.88974,-3.5279846,-7.966614,-3.7574768,-20.475342,-0.9421692
1968-05-01,-10.096954,0.46350098,-4.466797,-2.023407,-7.123352,-5.0276794,-16.929016,-0.001953125
1968-06-01,-7.454376,0.10128784,-3.0667114,-0.18014526,-5.572876,-5.573883,-11.718933,0.51330566
1968-07-01,-5.08609,-0.17211914,-0.82055664,1.0357056,-3.6348877,-4.7621155,-6.01297,0.91552734
1968-08-01,-3.1643982,-0.10571289,0.7420349,2.352478,-1.5999451,-3.1505432,-4.3311768,1.5378723
1968-09-01,-3.3916626,-0.27166748,0.46383667,2.1756897,-1.2326965,-3.7853699,-5.655487,1.9951477
1968-10-01,-5.748535,-0.024871826,-1.6289062,0.87976074,-2.9213257,-3.8323975,-8.109802,1.5435181
1968-11-01,-8.207184,-0.28598022,-2.9796448,0.026611328,-4.8542175,-3.8640137,-12.914886,1.1622314
1968-12-01,-10.284912,0.15975952,-4.3580017,-1.6218262,-6.615906,-3.4479065,-16.67035,0.42437744
1969-01-01,-11.315735,0.23242188,-6.438446,-2.8389587,-7.4521484,-2.6523132,-19.039276,-0.5003052
1969-02-01,-11.696869,0.43273926,-7.449768,-3.516449,-8.706512,-1.6767273,-18.808197,-0.9147644
1969-03-01,-12.242462,0.8131714,-8.467072,-4.1769104,-9.430542,0.028167725,-19.350708,-0.8378906
1969-04-01,-12.294189,0.67785645,-8.00708,-4.1799316,-9.466888,-0.5947876,-18.525635,-0.35479736
1969-05-01,-11.201202,0.3279724,-6.893585,-3.211029,-8.733337,-1.4764099,-14.566406,0.015716553
1969-06-01,-9.117004,0.042755127,-4.353546,-1.5252075,-6.510681,-2.624054,-10.348633,1.0441589
1969-07-01,-5.664734,-0.0234375,-1.476593,0.6600342,-4.0875244,-3.2896729,-7.0983887,1.7998962
1969-08-01,-4.2027893,-0.30895996,0.29556274,1.1959534,-2.2789612,-3.0065308,-4.3832703,2.1635132
1969-09-01,-4.931061,-0.6342163,0.2574463,1.478302,-2.4575806,-3.7271423,-5.0684814,2.3463745
1969-10-01,-6.7504883,-0.3493042,-1.1225281,0.7756653,-3.3345337,-3.5006714,-7.998535,1.9857483
1969-11-01,-8.7621155,-0.3248291,-3.3900452,-0.5560608,-5.0795593,-2.7183533,-11.032593,1.3277588
1969-12-01,-10.027588,-0.137146,-4.757019,-2.176361,-7.0367126,-2.0784302,-14.445435,0.6001892
1970-01-01,-11.486694,0.20773315,-6.285431,-3.0021667,-8.301056,-1.9933167,-18.544464,0.039855957
1970-02-01,-12.022858,0.42007446,-7.1950684,-3.722229,-8.822754,-1.0355835,-19.661743,-0.43225098
1970-03-01,-12.2812805,0.5666199,-7.7773743,-4.316437,-9.375641,-1.7702942,-21.192474,-0.8270569
1970-04-01,-11.652954,0.61846924,-7.063324,-3.60495,-9.014374,-2.5496216,-21.138062,-0.98080444
1970-05-01,-10.764038,0.26608276,-5.573639,-2.8430786,-7.8217163,-4.387085,-16.817627,0.05532837
1970-06-01,-8.545685,0.21572876,-3.1930847,-0.89230347,-5.847687,-5.168915,-10.094849,0.7069702
1970-07-01,-5.68454,-0.03439331,-1.3164978,0.6960449,-3.9866028,-5.067749,-4.724762,1.0565796
1970-08-01,-3.4909973,0.06088257,-0.08169556,1.3305664,-2.0404968,-4.8826294,-3.409912,1.8130493
1970-09-01,-3.7025146,-0.18112183,0.08956909,1.4744568,-1.3702393,-4.1142273,-5.2382507,1.8882141
1970-10-01,-5.9932556,-0.08792114,-1.0564575,0.63113403,-3.2451477,-3.9254456,-7.933441,1.622406
1970-11-01,-7.7861023,0.35232544,-3.3018188,-0.6622009,-5.004944,-4.060669,-12.012085,1.578125
1970-12-01,-9.596649,0.18185425,-4.3494263,-1.9246826,-6.577881,-3.62677,-14.654297,0.5733948
1971-01-01,-10.655945,0.35684204,-5.362274,-2.5857239,-7.260742,-2.3446045,-18.297699,-0.17288208
1971-02-01,-10.859955,0.698822,-6.5071106,-3.2922974,-8.224243,-1.7466431,-20.309753,-0.57751465
1971-03-01,-11.361969,0.7704773,-6.6983337,-3.4207458,-8.53009,-1.6122131,-21.569305,-0.8581848
1971-04-01,-12.167236,0.64663696,-6.0409546,-3.4689941,-8.78241,-1.7266846,-21.01767,-0.6786194
1971-05-01,-10.890808,1.1665344,-4.8500366,-2.2113647,-7.7599792,-2.9935608,-18.501465,0.098236084
1971-06-01,-8.35257,0.23446655,-2.6522522,-0.4864502,-5.6457214,-3.2511292,-12.327881,0.84375
1971-07-01,-6.0637207,-0.44491577,-0.67025757,0.5581665,-3.5258484,-3.1488342,-6.1087036,0.9460449
1971-08-01,-4.7576904,-0.49084473,0.07247925,1.4876709,-2.6304321,-3.696289,-4.3075256,1.6349182
1971-09-01,-4.559021,-0.401886,-0.042633057,1.2554321,-2.3774414,-4.177063,-4.566925,2.0218506
1971-10-01,-5.352295,-0.095703125,-1.5311584,0.6721802,-2.750702,-3.4068909,-6.8707886,1.9154053
1971-11-01,-7.132019,-0.3149414,-3.626648,-0.7260742,-4.4819946,-3.3795776,-10.093384,1.3903198
1971-12-01,-8.566376,-0.11816406,-5.072357,-1.9627686,-6.037903,-3.3503113,-14.509827,0.43969727
1972-01-01,-10.25708,0.15231323,-6.0978394,-3.1174316,-7.400543,-1.6707458,-16.594757,-0.5860901
1972-02-01,-11.520905,0.578125,-6.433838,-3.7384949,-8.588806,-0.45822144,-18.941772,-1.3812256
1972-03-01,-12.058563,0.39959717,-7.222595,-4.100647,-9.136536,-0.063323975,-19.395264,-1.5214844
1972-04-01,-11.366028,0.19067383,-7.0417786,-3.828003,-8.608032,-0.8456726,-19.351227,-1.2861328
1972-05-01,-10.29599,0.10241699,-6.1046753,-3.3050537,-8.239563,-1.4006958,-16.497345,-0.7746887
1972-06-01,-8.161957,-0.30062866,-3.6660156,-1.6837158,-5.995056,-1.1179504,-10.415924,0.24121094
1972-07-01,-5.0503235,-0.5510254,-1.7026367,-0.22583008,-3.6165466,-1.7863159,-5.87146,0.9654846
1972-08-01,-3.8109436,-0.48764038,0.17233276,0.77871704,-1.9118652,-1.5622559,-3.8597412,1.0823975
1972-09-01,-5.0151978,-0.9343567,-0.22225952,0.98480225,-1.9243164,-1.8736267,-4.804291,1.4620972
1972-10-01,-7.591797,-0.2364502,-2.2373962,0.42495728,-4.2589417,-2.0437317,-8.223541,1.1982727
