,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8
1965-01-01,-2.2241525650024414,-26.106502532958984,-23.395156860351562,2.4147939682006836,-31.46402359008789,-10.600979804992676,-28.7249755859375,-22.472904205322266
1965-02-01,-3.7867631912231445,-12.931045532226562,-26.127685546875,10.556985855102539,-28.56855010986328,-18.373294830322266,-31.910484313964844,-16.634708404541016
1965-03-01,4.594952583312988,-16.188247680664062,-32.79525375366211,2.799337387084961,-33.47635269165039,-20.908666610717773,-20.157506942749023,-22.92099380493164
1965-04-01,2.579364776611328,-28.149791717529297,-25.946821212768555,5.403144836425781,-29.624412536621094,-6.793035507202148,-34.90209197998047,-21.030872344970703
1965-05-01,1.2399845123291016,-29.402812957763672,-17.319061279296875,0.5523719787597656,-21.18892478942871,-13.346546173095703,-28.606029510498047,-15.554403305053711
1965-06-01,-7.545825958251953,-20.39377212524414,-14.469215393066406,-0.22159957885742188,-14.267166137695312,-14.141700744628906,-20.726173400878906,-9.928031921386719
1965-07-01,-14.373079299926758,-24.19519805908203,-12.574203491210938,-1.8542747497558594,-13.120058059692383,-22.595111846923828,-18.068593978881836,-10.864944458007812
1965-08-01,-12.139148712158203,-23.523880004882812,-9.100288391113281,-2.5288543701171875,-18.4107723236084,-18.81486701965332,-17.325580596923828,-13.061397552490234
1965-09-01,-11.141946792602539,-16.694997787475586,-9.665695190429688,-4.969718933105469,-15.942206382751465,-8.142192840576172,-20.471982955932617,-14.319307327270508
1965-10-01,-12.27764892578125,-10.120304107666016,-10.374492645263672,-11.068622589111328,-17.164268493652344,-1.1047439575195312,-26.737089157104492,-18.930553436279297
1965-11-01,-13.794635772705078,-24.65143394470215,-17.604209899902344,-19.39493751525879,-21.213367462158203,-6.838658332824707,-29.60323143005371,-24.667728424072266
1965-12-01,-11.19083023071289,-17.3809814453125,-16.046489715576172,-25.330902099609375,-32.63068389892578,1.1096324920654297,-26.246633529663086,-25.189144134521484
1966-01-01,-21.077281951904297,-19.526397705078125,-24.011659622192383,-30.093759536743164,-30.86838150024414,-18.807575225830078,-19.41808319091797,-31.738191604614258
1966-02-01,-23.458595275878906,-14.356776237487793,-28.725040435791016,-26.30106544494629,-27.316932678222656,-33.68787384033203,-16.33600425720215,-30.287418365478516
1966-03-01,-21.631994247436523,-33.48109436035156,-33.077369689941406,-21.63691520690918,-17.703081130981445,-10.787276268005371,-37.38374710083008,-31.236000061035156
1966-04-01,-20.342050552368164,-26.307628631591797,-25.577316284179688,-20.268198013305664,-24.0428409576416,-27.31037139892578,-23.993608474731445,-30.047809600830078
1966-05-01,-15.973308563232422,-28.52810287475586,-12.992982864379883,-11.530715942382812,-19.2227840423584,-5.890085220336914,-37.75792694091797,-22.24578285217285
1966-06-01,-9.658163070678711,-24.549959182739258,-21.567989349365234,-6.215034484863281,-14.394521713256836,-14.867172241210938,-23.978836059570312,-13.64451789855957
1966-07-01,-6.0689697265625,-24.732126235961914,-16.275279998779297,-0.9584312438964844,-11.279621124267578,-27.815845489501953,-22.503442764282227,-11.330497741699219
1966-08-01,-3.8288040161132812,-20.655508041381836,-13.949771881103516,9.712322235107422,-19.80867576599121,-17.199247360229492,-14.202508926391602,-7.3507080078125
1966-09-01,1.6165332794189453,-6.840312957763672,-16.02910804748535,10.939901351928711,-19.659330368041992,-14.9820556640625,-15.075601577758789,-4.250577926635742
1966-10-01,9.234748840332031,-5.855621337890625,-14.228767395019531,13.014318466186523,-24.91593360900879,-8.524130821228027,-16.449241638183594,-5.097410202026367
1966-11-01,10.910362243652344,-19.11939239501953,-18.403852462768555,3.572782516479492,-25.95806312561035,-10.390117645263672,-11.010473251342773,-7.790536880493164
1966-12-01,4.2768354415893555,-23.11887550354004,-21.6122989654541,7.930034637451172,-26.104127883911133,-6.011529922485352,-18.823986053466797,-8.517566680908203
1967-01-01,2.2678489685058594,-9.665703773498535,-20.547786712646484,10.743301391601562,-30.017566680908203,-9.72284984588623,-23.98792839050293,-10.268180847167969
1967-02-01,4.494878768920898,-15.55166244506836,-24.810819625854492,3.7291336059570312,-39.619590759277344,-9.205278396606445,-28.352191925048828,-13.644644737243652
1967-03-01,-4.086699485778809,-27.77747344970703,-22.275205612182617,6.308832168579102,-24.209980010986328,-7.216623306274414,-33.30259704589844,-20.39267921447754
1967-04-01,2.749502182006836,-31.219247817993164,-19.984498977661133,14.250384330749512,-30.894336700439453,-14.960618019104004,-32.25929260253906,-13.190749168395996
1967-05-01,10.279607772827148,-22.673587799072266,-16.900287628173828,11.894369125366211,-24.340595245361328,-11.174339294433594,-29.38570213317871,-5.404304504394531
1967-06-01,-1.9266109466552734,-18.795879364013672,-16.1427059173584,12.328670501708984,-15.360634803771973,-13.594030380249023,-22.96584701538086,-5.91044807434082
1967-07-01,-3.3258495330810547,-23.413211822509766,-11.6478271484375,16.1165828704834,-19.87837028503418,-18.159114837646484,-13.46830940246582,-2.561737060546875
1967-08-01,-0.4522666931152344,-19.66611671447754,-11.558029174804688,14.79897689819336,-22.030296325683594,-17.068458557128906,-12.660112380981445,-2.6107215881347656
1967-09-01,1.3763847351074219,-17.19254493713379,-11.384960174560547,15.853715896606445,-16.875797271728516,-14.521414756774902,-10.878814697265625,-3.9903697967529297
1967-10-01,3.472797393798828,-7.535003662109375,-13.162992477416992,12.423370361328125,-13.878124237060547,-2.1600894927978516,-20.735549926757812,-5.668806076049805
1967-11-01,1.993551254272461,-13.3687162399292,-23.917722702026367,10.19144058227539,-37.000709533691406,-3.409120559692383,-22.281736373901367,-11.486186981201172
1967-12-01,-1.0645332336425781,-14.518150329589844,-20.147769927978516,-1.4808769226074219,-29.968585968017578,-13.038904190063477,-26.631303787231445,-21.778858184814453
1968-01-01,-10.619396209716797,-24.65035057067871,-24.66311264038086,-1.5006465911865234,-24.345844268798828,-13.44564437866211,-26.245813369750977,-14.980936050415039
1968-02-01,-3.779878616333008,-29.34556770324707,-38.62842559814453,-7.340950012207031,-27.870450973510742,-19.517518997192383,-16.31930160522461,-22.593570709228516
1968-03-01,-0.9736881256103516,-25.41617202758789,-32.79176712036133,10.16172981262207,-31.178068161010742,-16.002033233642578,-22.177839279174805,-11.768131256103516
1968-04-01,-9.064050674438477,-34.09001541137695,-27.130155563354492,-4.676984786987305,-34.78108215332031,-18.17003631591797,-34.480220794677734,-25.0168514251709
1968-05-01,-8.444099426269531,-17.703248977661133,-22.847023010253906,-4.748096466064453,-24.588354110717773,-15.936389923095703,-29.72300910949707,-18.893922805786133
1968-06-01,-11.88482666015625,-18.232032775878906,-15.529775619506836,-4.609519958496094,-15.476898193359375,-11.965057373046875,-22.971012115478516,-9.707706451416016
1968-07-01,-16.169784545898438,-19.462818145751953,-8.775955200195312,-5.891357421875,-12.579536437988281,-20.906936645507812,-17.473506927490234,-11.554794311523438
1968-08-01,-16.868141174316406,-18.32867431640625,-6.190391540527344,-5.260467529296875,-8.506093978881836,-14.171350479125977,-16.51258087158203,-12.06534194946289
