,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8
1965-01-01,-5.192189e-06,7.12389e-07,-9.903291e-06,-9.1181573e-07,-6.8433146e-06,-2.598841e-06,9.2821065e-06,-1.3604949e-06
1965-02-01,2.105537e-05,8.828865e-07,-1.1814649e-05,-4.9006485e-07,-8.207295e-06,-2.0514562e-06,1.9637555e-05,-1.1904383e-05
1965-03-01,3.5569974e-06,1.8251085e-06,-2.0411288e-05,6.168295e-06,-1.6965452e-05,-9.746291e-07,1.07806845e-05,-1.6117556e-06
1965-04-01,-1.272995e-05,2.816596e-07,-6.6189823e-06,3.5749472e-06,-1.1778757e-05,6.087532e-06,1.3329169e-05,-1.602777e-06
1965-05-01,-6.0536477e-06,2.336601e-06,-8.4003113e-07,2.5429908e-06,-6.2331164e-06,-5.6049685e-06,1.5375132e-05,-1.6992373e-05
1965-06-01,-2.0501022e-05,5.0555755e-06,-5.7306024e-06,-5.299873e-06,1.2418313e-06,-1.0531432e-05,5.593989e-06,-1.2667137e-05
1965-07-01,-1.3690114e-05,3.835179e-06,-1.1258293e-05,-4.626854e-06,1.26382e-05,-1.9621613e-05,1.6694234e-05,-6.062619e-06
1965-08-01,-5.326794e-06,3.2429234e-06,-7.381728e-06,-3.2987737e-06,2.1647626e-05,-1.1105738e-05,2.1046399e-05,-1.8450664e-06
1965-09-01,-1.579889e-05,7.1374307e-06,6.8233567e-06,-4.9499067e-06,7.272036e-06,-6.538219e-06,1.9000436e-05,-1.0908327e-05
1965-10-01,-2.1200955e-05,3.6467318e-06,-1.32145215e-05,-3.6846395e-06,-1.548935e-06,5.0107046e-06,2.0813088e-05,-1.8715291e-05
1965-11-01,-1.0253258e-05,2.9063813e-07,-1.2837634e-05,-1.728411e-06,-4.9229857e-06,1.8879218e-06,1.9341423e-05,-5.147318e-06
1965-12-01,-1.5933496e-05,9.905707e-07,-1.583479e-05,-2.5001282e-06,6.764967e-07,3.4762343e-06,1.1902375e-05,-1.3066528e-06
1966-01-01,1.037664e-05,-6.0525053e-07,-1.0992422e-05,-2.2753447e-06,-4.5564484e-06,-1.1896718e-05,1.25844235e-05,-3.9343286e-07
1966-02-01,1.1069118e-05,-1.0859112e-06,-1.5603513e-05,6.897957e-06,-2.8293252e-06,-1.591309e-05,8.616931e-06,-9.297888e-06
1966-03-01,-1.1999655e-06,2.4253604e-06,-6.1124883e-06,-4.890466e-06,-1.5693127e-05,-2.0716725e-06,1.4751473e-05,-1.2792865e-05
1966-04-01,-1.0044423e-06,1.1137272e-06,-3.6277124e-06,1.1544616e-06,-9.346768e-06,-2.2264649e-06,8.6984e-06,-9.8518685e-06
1966-05-01,-1.4120793e-05,3.4355653e-06,4.0302803e-06,1.0159638e-06,-5.3222466e-06,-4.515714e-06,2.0633464e-05,-1.4242996e-05
1966-06-01,-1.5986414e-05,2.82751e-07,4.763493e-06,-1.0614713e-06,1.4612977e-05,-1.8601539e-05,8.030362e-06,-1.5139143e-05
1966-07-01,4.714613e-06,5.2604482e-06,-7.847757e-06,-5.525919e-06,1.2861416e-05,-1.9766529e-05,1.4311545e-05,-1.7754268e-05
1966-08-01,-1.3452758e-05,3.8184626e-06,-6.0310194e-06,-4.7030917e-06,2.4943123e-05,-1.757504e-05,1.5916467e-05,-9.216419e-06
1966-09-01,-1.17174895e-05,6.295093e-06,-1.173378e-05,-3.7580612e-06,6.3602674e-06,-9.330473e-06,8.23403e-06,-1.132644e-05
1966-10-01,4.812373e-06,2.2868662e-06,-5.175607e-06,-2.0390871e-06,4.2939428e-07,9.2634946e-07,2.2613138e-05,-7.921077e-06
1966-11-01,8.041461e-07,-8.333591e-07,-5.3548356e-06,3.03637e-06,-1.2977289e-06,-7.3345072e-06,1.1460164e-05,-1.1994478e-05
