,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1263.9960988362632,1198.7930836397059,1107.9966669497283,3082.125946969697,3286.3230059223793,3378.3677164713545,1360.398681640625,1827.901809279983
1965-02-01,1263.2463582356772,1197.882510914522,1106.6980776579483,3075.2630060369315,3282.7343356224796,3379.110310872396,1351.7242838541667,1827.3012453371339
1965-03-01,1264.255142211914,1199.6866383272059,1105.9156334918478,3076.8591678503785,3290.0670205393144,3370.215047200521,1358.865478515625,1829.1341145833333
1965-04-01,1264.0013122558594,1197.8592457490809,1104.3669990871263,3067.4662272135415,3284.5523957283267,3381.693318684896,1365.1287434895833,1827.5384576471001
1965-05-01,1264.0436045328777,1199.1907456341912,1104.6807330587635,3061.7720170454545,3280.5002520161293,3388.10546875,1361.3392740885417,1827.5874507319818
1965-06-01,1266.5931447347007,1201.2689568014707,1104.8873901367188,3065.221983013731,3282.869203629032,3401.534830729167,1364.8916015625,1830.5309948620493
1965-07-01,1266.3731384277344,1201.4588838465074,1104.9108090608015,3059.358908913352,3281.9310342111894,3408.081461588542,1366.9241536458333,1829.6491193341778
1965-08-01,1265.8703104654949,1198.5584932215074,1104.3630185334578,3060.512473366477,3278.8400957661293,3398.179117838542,1362.11376953125,1827.7104008305178
1965-09-01,1265.4410552978516,1196.9824936810662,1104.9646792204483,3067.8968024976325,3279.6292212701615,3395.765380859375,1360.6024576822917,1826.166486310529
1965-10-01,1264.731419881185,1196.5069939108457,1105.812006411345,3070.8268599076705,3272.0244376890123,3393.4407552083335,1358.4500325520833,1826.0865907411317
1965-11-01,1264.1790771484375,1196.2369312959559,1107.1152396824048,3081.355794270833,3286.930207283266,3392.8584798177085,1360.1333821614583,1826.0616817989862
1965-12-01,1264.1365305582683,1198.1207634420957,1108.3269865616508,3089.1954826586175,3299.3372763356856,3385.0547281901045,1363.022705078125,1827.2483482017171
1966-01-01,1263.8116709391277,1197.2700051700367,1108.8151351265285,3085.5013760653405,3285.9879032258063,3362.1966552734375,1350.115478515625,1828.016016504786
1966-02-01,1264.1153462727866,1200.1976102941176,1109.194747261379,3081.9805723248105,3281.3492313508063,3382.5811767578125,1353.584228515625,1828.9954932960302
1966-03-01,1263.2210540771484,1198.0575741038604,1107.2324669879415,3073.442863695549,3290.584244266633,3392.2617594401045,1360.1825358072917,1827.3325327280404
1966-04-01,1263.7260945638022,1198.5866411994486,1105.0225299337635,3062.5497529000945,3279.0340300529233,3383.115437825521,1356.8885904947917,1827.2903579849378
1966-05-01,1264.7385915120444,1200.4086483226104,1104.58519977072,3061.730587121212,3281.1204479586695,3409.0899658203125,1365.8681640625,1827.8245530686936
1966-06-01,1265.514399210612,1200.443905101103,1105.5118063221807,3060.4375665838065,3281.4482658140123,3408.597819010417,1365.0008138020833,1828.0063938450166
1966-07-01,1265.9167734781902,1200.1202033547795,1103.5995483398438,3057.007020892519,3277.8538857736894,3399.482421875,1365.99267578125,1828.3796980574323
1966-08-01,1266.25607808431,1198.966854319853,1104.6334308126698,3058.0176151160035,3276.1254095262098,3398.643798828125,1362.0050455729167,1827.85864477759
1966-09-01,1265.9917958577475,1196.9965676700367,1103.200166121773,3065.261008522727,3278.1462638608873,3389.2759195963545,1360.0340983072917,1827.008771466779
1966-10-01,1264.5609283447266,1195.2432789522059,1105.268262780231,3068.95751953125,3274.1236532888106,3388.4775797526045,1354.9052734375,1825.077421171171
1966-11-01,1263.4092458089194,1193.8523954503676,1108.6028389308763,3076.9542347301135,3287.2056530367945,3395.710652669271,1359.37353515625,1824.448099222269
1966-12-01,1262.936731974284,1196.2038286994486,1108.327583644701,3083.5641571969695,3297.383560672883,3385.7564290364585,1361.0652669270833,1825.0550966005067
1967-01-01,1263.888880411784,1199.9408318014707,1108.7062006411345,3090.4278379498105,3299.940933719758,3390.2032470703125,1358.4678548177083,1828.2049505560246
1967-02-01,1263.8344828287761,1200.2153463924633,1107.9836638077445,3076.3557202888255,3287.920945690524,3388.415934244792,1362.9827473958333,1828.728863140484
1967-03-01,1263.6536661783855,1198.8279813878676,1107.7656621518342,3073.363148082386,3295.4341765372983,3389.6484375,1363.8180338541667,1827.7330553209458
1967-04-01,1264.072469075521,1197.2366871553309,1105.491306470788,3062.917258522727,3271.122298702117,3374.131062825521,1358.468505859375,1827.8247180285753
1967-05-01,1264.7827911376953,1200.552978515625,1103.9698725161345,3061.672141335227,3278.8932554183466,3396.043904622396,1363.9764811197917,1828.9176872184682
1967-06-01,1265.579045613607,1199.7390567555146,1103.798244310462,3060.5509440104165,3282.6488864037296,3410.982666015625,1365.8689778645833,1828.2658757390202
1967-07-01,1266.6006724039714,1201.5650850183824,1105.6533813476562,3059.273089784564,3281.3671481224796,3413.563232421875,1365.7683919270833,1829.4001398859796
1967-08-01,1266.642049153646,1199.7972196691176,1105.6665835173233,3058.574699633049,3277.575486706149,3412.384033203125,1363.5756022135417,1828.6557309262387
1967-09-01,1266.1297353108725,1196.2143841911766,1104.786615786345,3066.1574854995265,3281.670158140121,3392.340087890625,1360.2151692708333,1826.5434196403432
1967-10-01,1265.2298227945964,1196.6922535615809,1106.1191724694293,3072.136341441761,3284.6348916330644,3399.4771321614585,1361.6456705729167,1826.5013548704953
1967-11-01,1263.5208129882812,1195.8093979779412,1106.8166318147078,3073.6518628669505,3276.214796496976,3390.2069091796875,1360.7115071614583,1824.8260223113737
1967-12-01,1264.9058278401694,1197.4116067325367,1107.710133428159,3084.6200654000945,3295.829133064516,3374.4624837239585,1357.2059733072917,1827.9141262844873
1968-01-01,1264.520034790039,1198.9235552619486,1111.5697446076765,3089.651026870265,3303.9176694808466,3394.41162109375,1362.1339518229167,1828.6922970333612
1968-02-01,1264.0538533528647,1195.1485667509191,1106.521407417629,3074.8396439985795,3274.3868920110885,3358.5430908203125,1353.1493326822917,1827.701273050394
1968-03-01,1264.7071584065757,1198.3498965992646,1107.5079876443613,3069.497403231534,3279.552238218246,3389.367879231771,1362.59619140625,1829.1429674303208
1968-04-01,1264.234848022461,1196.6374655330883,1105.0953077233355,3062.0518539891095,3276.5796292212704,3386.800944010417,1357.68408203125,1827.3274189717058
1968-05-01,1265.0314331054688,1199.2005830652574,1102.7981302012568,3059.138997395833,3277.6252992691534,3388.289998372396,1362.564453125,1828.4098307291665
1968-06-01,1266.4432525634766,1200.027645335478,1102.854587720788,3060.7649369673295,3279.0842363911293,3396.943562825521,1363.10693359375,1829.3935414907094
1968-07-01,1266.9817352294922,1200.9259392233457,1107.0220947265625,3059.2725349195075,3279.9964166456652,3404.3992106119795,1364.3509928385417,1830.5439717060808
1968-08-01,1266.4194997151694,1198.697940602022,1105.9395168138587,3058.880800189394,3276.066146358367,3393.251139322917,1361.6377766927083,1828.9929089245493
1968-09-01,1265.407689412435,1196.6107536764707,1104.6153856360393,3065.3727213541665,3284.2129615045365,3387.444254557292,1359.605712890625,1826.487553227055
1968-10-01,1264.3480682373047,1196.4023724724266,1104.8221753991168,3071.941953716856,3285.0170504662296,3389.6417236328125,1356.0089518229167,1825.5544301625844
1968-11-01,1263.7915293375652,1196.4061781939338,1105.3539110266643,3070.885675603693,3268.9896122101813,3380.485026041667,1355.5264485677083,1825.6619840054898
1968-12-01,1263.8924916585288,1197.3340561810662,1107.5611943783967,3077.809651692708,3281.130095451109,3377.8759765625,1358.2323404947917,1826.9628026463963
1969-01-01,1262.2271728515625,1195.5498190487133,1107.4565058169158,3076.910585345644,3279.161613218246,3381.333211263021,1350.3108723958333,1824.8130454673421
1969-02-01,1262.0785013834636,1192.0511402803309,1104.71715512483,3065.2177290482955,3263.0873157132055,3361.519978841146,1347.256591796875,1824.680032816019
1969-03-01,1263.0891927083335,1195.0234805836396,1104.806253184443,3062.996789180871,3270.157746345766,3360.3045654296875,1350.0408528645833,1826.422394073761
1969-04-01,1262.9304250081382,1198.8550522748162,1104.029779848845,3067.821340849905,3283.612060546875,3402.6959228515625,1365.5252278645833,1825.8565266927083
1969-05-01,1263.5036722819011,1198.6752498851104,1103.8441533627717,3062.102901574337,3278.8873487903224,3400.6601969401045,1362.901611328125,1826.236649246903
1969-06-01,1264.9857584635417,1198.466007008272,1100.982666015625,3058.788507634943,3274.6881300403224,3397.927449544271,1363.2207845052083,1827.2113422015764
1969-07-01,1266.5170033772788,1199.5569565716912,1103.5623965056045,3061.470540364583,3281.858382686492,3398.71337890625,1364.5751953125,1828.9388020833333
1969-08-01,1265.2295430501304,1197.2341739430146,1102.8359454611073,3055.749326763731,3273.3264553931454,3396.701863606771,1361.1261393229167,1825.831397804054
1969-09-01,1264.4134012858074,1196.1465274586396,1104.2984672214673,3062.773548473011,3280.5673906880043,3396.683349609375,1362.057373046875,1824.7219326259851
1969-10-01,1263.7638346354167,1193.8236012178309,1104.757955799932,3066.9045188210225,3278.338426159274,3388.294881184896,1356.7422688802083,1823.5515972515482
1969-11-01,1263.4470876057944,1194.5637063419117,1106.7292586616848,3075.493829900568,3278.637892200101,3389.9361165364585,1355.2237141927083,1824.7285310212555
1969-12-01,1263.5369618733725,1195.2592917049633,1105.109106976053,3080.770781545928,3289.0711630544356,3376.7413330078125,1362.8555501302083,1825.7144962345155
1970-01-01,1264.5959726969402,1197.8330365349266,1108.385766070822,3080.5186878551135,3272.4699943296373,3359.4187418619795,1348.8889973958333,1828.6753061655404
1970-02-01,1263.6476135253906,1198.4262264476104,1109.0460072393003,3078.972648851799,3294.5227838331652,3401.367594401042,1365.9658203125,1827.9473931939751
1970-03-01,1263.282241821289,1196.8834731158088,1104.108130413553,3067.183615944602,3276.23291015625,3374.444580078125,1355.071044921875,1826.6154521220437
1970-04-01,1263.550771077474,1198.205997242647,1103.135349439538,3068.624600497159,3290.0711551789313,3375.758260091146,1361.3575846354167,1827.2442242046732
1970-05-01,1264.3464406331382,1198.2953239889707,1105.983833644701,3060.869251598011,3276.080322265625,3408.347371419271,1362.9793294270833,1827.1461280616552
1970-06-01,1265.838394165039,1201.2415986902574,1104.4344031292458,3061.4111698035035,3280.3490423387098,3409.6630859375,1366.6266276041667,1829.2547002568974
1970-07-01,1266.5601094563804,1200.1979693244486,1104.8498402471128,3056.4743504379735,3276.913550592238,3405.719401041667,1364.2135416666667,1828.8865098008164
1970-08-01,1265.0908660888672,1197.8906968060662,1102.624047320822,3054.7010017163825,3274.0547426285284,3399.1109212239585,1362.6095377604167,1825.8210053315033
1970-09-01,1264.474309285482,1196.8039838005516,1104.5022715692935,3059.9074854995265,3278.1685121597784,3396.9478352864585,1360.562255859375,1825.26074658643
1970-10-01,1263.2804870605469,1194.0105124080883,1104.9998407778533,3067.223751183712,3282.3234311995966,3392.8914388020835,1355.55615234375,1823.6925279771958
1970-11-01,1263.3127848307292,1194.5958036534926,1106.3614555027173,3075.9985721472535,3284.795158140121,3389.1170247395835,1359.0314127604167,1824.1401741096563
1970-12-01,1262.8504435221355,1197.375057444853,1106.5036276112432,3080.3779370857005,3285.4017688382055,3374.0452067057295,1358.2877604166667,1825.65637536951
1971-01-01,1263.3943939208984,1198.2941032858457,1106.7942743716033,3082.6636112097535,3285.8201549899195,3371.866861979167,1356.7574055989583,1826.7680400126687
1971-02-01,1262.893498738607,1198.8602223115809,1105.3594838018003,3073.9268909801135,3287.7242549773187,3393.006998697917,1361.323486328125,1826.3239680109796
1971-03-01,1262.6976267496746,1197.7625229779412,1104.3337614639945,3063.1271824692235,3271.020704700101,3380.7368977864585,1361.7740071614583,1826.5930175781248
1971-04-01,1263.2612864176433,1197.0064769071691,1103.8868116295855,3061.651426373106,3262.90283203125,3377.9634602864585,1357.6560872395833,1826.8117543813344
1971-05-01,1264.1297149658203,1198.5696231617646,1102.6998768682065,3059.8697546756625,3272.2130560105848,3391.67724609375,1363.4674479166667,1827.453668267877
1971-06-01,1265.4723358154297,1200.2074477251838,1104.025069527004,3060.033624822443,3281.1271421370966,3395.3120930989585,1364.47509765625,1829.155669341216
1971-07-01,1265.5355834960938,1200.0749655330883,1104.6456378439198,3056.33544921875,3276.3339134954635,3407.116902669271,1363.735107421875,1828.2388773050393
1971-08-01,1265.7810465494792,1198.221004710478,1104.3801349142323,3056.552216500947,3275.352035030242,3404.237467447917,1364.8016764322917,1826.8742741765202
1971-09-01,1265.134048461914,1195.3313849954045,1103.5487962805705,3063.3372913707385,3280.566209362399,3395.159912109375,1357.440673828125,1825.672541437922
1971-10-01,1264.6661122639975,1196.4038803998162,1104.263040293818,3075.4917953953595,3291.188689201109,3396.365966796875,1357.5099283854167,1825.6253079251126
1971-11-01,1263.9446258544922,1195.1169002757354,1106.720435101053,3075.2236106178975,3283.3407494329635,3384.019978841146,1360.0245768229167,1824.9567255243524
1971-12-01,1263.4569803873699,1198.184383616728,1108.287181024966,3082.58925929214,3296.3963662424394,3391.0447184244795,1359.4781087239583,1825.9063995636259
1972-01-01,1262.9003397623699,1200.7148293887867,1107.8861402428668,3077.7132901278405,3282.3025611139115,3398.4153238932295,1362.27392578125,1826.8525544587555
1972-02-01,1263.6676025390625,1199.69970703125,1107.158096976902,3076.6161369554925,3277.7969852570563,3390.3586832682295,1362.2523600260417,1828.0934376759571
1972-03-01,1263.0780792236328,1197.2488941865809,1103.9841361667798,3069.3279844341855,3277.0519625756046,3385.5867513020835,1359.2747395833333,1826.3070871164132
1972-04-01,1263.2056681315105,1198.4210564108457,1103.885617463485,3061.4666563091855,3276.7247353830644,3385.0897216796875,1362.67431640625,1826.8177479237047
1972-05-01,1263.4742228190105,1198.6634736902574,1102.9844201129415,3061.8263938210225,3282.1812783518144,3406.424560546875,1365.8984375,1826.458080394848
1972-06-01,1264.9160766601562,1199.084903492647,1101.5997181768003,3059.606193773674,3279.298843876008,3404.7760009765625,1366.6539713541667,1827.5995477899774
1972-07-01,1265.289510091146,1200.7901539522059,1106.161764393682,3056.877552379261,3277.9027138986894,3399.6468098958335,1362.736083984375,1829.011329444679
1972-08-01,1264.6525573730469,1198.6259909237133,1104.858862835428,3056.466582327178,3276.6341670866937,3398.7044270833335,1362.6988932291667,1826.7876152519705
1972-09-01,1264.7268422444663,1196.6376091452207,1104.8290086829143,3062.613007516572,3272.1136277721776,3393.590087890625,1356.7335611979167,1826.5527673669762
1972-10-01,1263.8568623860679,1194.9588551240809,1106.0554172681725,3068.5408158735795,3274.1500362273187,3395.2207438151045,1356.42041015625,1825.084624419341
1972-11-01,1263.3609263102214,1196.4017262178309,1105.5754288383152,3077.5127988873105,3287.9766648815526,3377.923990885417,1359.4337565104167,1825.3481203371339
1972-12-01,1263.5176340738933,1200.1061293658088,1108.571193529212,3085.677823153409,3294.8452857232865,3398.153076171875,1363.1888834635417,1827.397856841216
1973-01-01,1264.6737670898438,1200.2877987132354,1108.2741115404212,3092.5757205847535,3300.979712701613,3382.3779296875,1361.78564453125,1829.8661515519425
1973-02-01,1264.0105438232422,1199.2470415900736,1108.9545208474863,3079.0715997869315,3292.246369392641,3396.1299641927085,1368.3268229166667,1829.1291108002533
1973-03-01,1263.3782450358074,1198.2467830882354,1102.7633666992188,3071.791955196496,3286.864249936996,3385.937906901042,1359.141845703125,1827.2232193130628
1973-04-01,1263.104960123698,1196.7646340762867,1102.9350612474525,3062.149140329072,3274.237257434476,3378.2342529296875,1353.8367513020833,1826.5532622466214
