,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,0.6876135,-0.21931954,0.6025578,-0.8450149,0.7426876,0.014339065,0.029655457,0.006843567
1965-02-01,-1.0007874,-0.10917053,0.51913184,-0.89715654,1.239008,-0.12579116,-0.042690657,0.43994254
1965-03-01,0.4093092,-0.2913395,0.4148491,-1.0219692,1.9253181,-0.21149826,0.004888153,0.3108925
1965-04-01,0.9408245,-0.2779785,0.43375054,-0.6615429,0.82513654,-0.24506417,-0.23887253,0.11308136
1965-05-01,0.76582545,-0.06648026,0.22877006,-1.2337936,0.83100206,-0.48980218,0.079841234,0.7671291
1965-06-01,1.3869591,0.51717645,0.26005477,-1.5101426,0.67848855,-0.49990463,0.32946777,0.32490578
1965-07-01,0.9815601,0.52858275,0.29720536,-1.4446404,0.736496,-0.37672082,0.5729027,-0.45004424
1965-08-01,0.6661053,0.34511033,0.22355576,-1.2386822,0.519458,-0.48784715,0.7446434,-0.62634695
1965-09-01,0.65111464,0.24506417,0.17988738,-1.292453,0.69445723,-0.2890583,0.57094765,-0.7664772
1965-10-01,1.0457594,0.1733696,0.19748536,-1.0861686,0.66740876,0.07951546,0.26820183,-0.014339065
1965-11-01,0.8231808,0.2708088,0.3747654,-0.9160576,0.09483223,0.039432146,0.467968,0.2923172
1965-12-01,1.1513455,0.08244858,0.47122726,-0.6061428,0.82969856,-0.018249512,0.12253227,0.19259682
1966-01-01,0.19693795,0.20383072,0.36400717,-0.8353451,1.1602929,-0.0997818,0.06761551,0.8881901
1966-02-01,0.23402786,0.13358918,0.5635708,-1.1067909,1.3946491,-0.15295525,0.08862152,0.15065727
1966-03-01,0.30164337,0.047593307,0.45394173,-0.91576195,0.59015733,-0.06991272,0.20153351,0.42801207
1966-04-01,0.84223807,-0.369915,0.31083375,-0.99486506,0.8025223,-0.26619452,0.052516557,0.35415992
1966-05-01,1.4153274,0.0640049,0.27965203,-1.3020878,0.46050683,0.13326149,0.105033495,0.38862458
1966-06-01,1.1343628,0.5816231,0.26488152,-1.5794426,0.61017954,-0.31477243,0.50744325,0.016739655
1966-07-01,0.22844811,0.6738564,0.3141159,-1.506575,0.9961773,-0.30820808,0.5307476,-0.63282776
1966-08-01,1.1402706,0.46575814,0.239608,-1.2787842,0.61805725,-0.5002224,0.78709525,-1.0742966
1966-09-01,0.84355086,0.3564579,0.29672012,-1.1625904,0.87670213,-0.20908241,0.69945794,-0.3804184
1966-10-01,-0.14015427,0.3341381,0.4017536,-0.9367687,0.7161976,0.037418365,0.47987214,-0.30000228
1966-11-01,-0.44934654,0.07188187,0.45197257,-0.7352352,-0.5658684,-0.0157547,0.27308732,0.50251997
1966-12-01,0.75722617,-0.045295715,0.6558037,-0.90591466,0.60492784,0.11619339,0.10010986,0.79989624
1967-01-01,0.25209197,-0.23739739,0.65537375,-1.0795543,1.1448638,-0.025470352,-0.0065307617,0.26580697
1967-02-01,1.1644564,-0.34809607,0.627618,-1.0224091,1.1056782,0.01893959,-0.20376357,0.018939972
1967-03-01,1.0531048,-0.20213088,0.48524475,-0.96689683,0.7618271,-0.30891076,-0.20637588,0.11429062
1967-04-01,-0.055185698,-0.2961754,0.31838074,-0.68410987,0.7846855,-0.51202124,-0.34189147,0.6214134
1967-05-01,0.6341488,-0.37226066,0.24850006,-1.1206996,1.2268261,-0.2955223,-0.006531143,0.23576431
1967-06-01,0.9538353,0.59235114,0.2860527,-1.3140132,0.38662833,-0.55610466,0.5623089,0.5365124
1967-07-01,0.68737566,0.30238,0.35299414,-1.4025066,0.6988041,-0.44344673,0.5698196,-0.6341484
1967-08-01,0.5867996,0.45193672,0.30042076,-1.2297646,0.21813126,-0.45716172,0.770644,-0.6397003
1967-09-01,0.71415174,0.43299752,0.19559975,-1.1164544,0.6207603,-0.31348228,0.8872204,-0.6348015
1967-10-01,0.79448164,0.49732667,0.21878472,-0.8833019,0.44279367,0.10580025,0.6592926,-0.4803463
