,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9
1965-01-01,1.5621596308587217e-05,-3.155928321906355e-06,-3.8477600565574205e-05,-5.418569596966133e-06,-1.1865275458452137e-05,-2.2400486159313004e-05,1.612287585311079e-05,8.590422782474075e-06,-2.510416309702962e-05
1965-02-01,1.8271417242691052e-05,-4.5809162319335774e-06,3.216235969515625e-05,-7.986656985142165e-06,-4.58195314776175e-06,1.5305382703445503e-05,-1.7955520840922346e-05,-3.14442086403831e-07,4.183995000718054e-05
1965-03-01,-1.0979958428184284e-05,-3.5984203350380994e-06,-1.9340971518361654e-05,-9.400659429822418e-06,1.992070919085462e-05,-3.63310391549021e-05,-1.0857717681670023e-05,2.1738632265049474e-05,7.877567316409812e-08
1965-04-01,2.586721978202279e-05,-4.110432917403876e-06,-5.979731073379158e-05,-7.072049744170659e-07,1.8295242575226843e-05,-1.525186917206156e-05,8.99624290851582e-06,-1.521296589520429e-05,-2.872919384781898e-05
1965-05-01,-1.0783078810813354e-05,-3.4196106277952576e-06,-4.2063237952578886e-05,-3.65103131924924e-06,-6.0915397170902e-06,-8.997519103104423e-06,-7.915528648912809e-06,-2.7668650210743134e-05,-2.1764043804768542e-05
1965-06-01,-1.905610653401319e-05,-2.384124064230326e-06,-1.957666182324129e-05,-2.2858254127371495e-06,-2.3239757259337544e-05,-1.1056960858013554e-06,-2.8483375564591323e-05,-1.6311077831089372e-05,-5.556738030393787e-05
1965-07-01,-2.018657109407026e-05,2.672495060268733e-07,-1.5279790834308817e-05,-5.506095366972322e-06,-2.9379905047082706e-05,1.1998855597994407e-05,-4.984124308592934e-05,-1.4051140265349347e-05,-4.977179322360406e-05
1965-08-01,-2.662717568974975e-05,-2.1321194722214856e-07,-1.0790762854202721e-05,-3.3161579806430917e-06,-2.293337123167779e-05,3.1463642358176003e-06,-2.741751957632675e-05,-1.7164705624102345e-05,-3.4082184076676356e-05
1965-09-01,1.3445526292343855e-05,-1.1801567766131926e-06,-2.9988016719401527e-05,-1.415397761135224e-07,-6.078212461741512e-06,-1.0723637160481303e-05,-2.689534037352515e-05,-3.410644144184373e-05,-2.9353241888412202e-05
1965-10-01,3.497203319316863e-05,-3.1291672154442165e-06,1.0723793436157463e-05,1.656884857463107e-06,-1.8597801146016638e-05,-8.247060918620264e-06,-1.8368487680594337e-05,-7.713435784832032e-07,-7.320117080011047e-05
1965-11-01,-6.458250010967146e-06,-3.4399449139693225e-06,-3.710292381024024e-05,-2.1832079255545978e-06,-8.951852553056799e-06,-4.2899080199276796e-06,-1.829174667172514e-05,-2.415301399818609e-06,-4.62823453954815e-05
1965-12-01,-2.4068505613935744e-05,-4.016941478436242e-06,-7.152537084318913e-05,-6.7151234327832714e-06,4.911788348888675e-06,-2.398860942776082e-05,-4.291070796936861e-06,-8.02280235228337e-06,-4.785410615463311e-05
1966-01-01,-4.352314460577742e-05,-3.975426266427376e-06,-8.754003470830166e-07,-1.383522127677376e-05,9.531519001231774e-06,-2.115240476996405e-05,-1.3605365797718006e-05,1.5257886556546988e-05,1.598248568020958e-05
1966-02-01,-2.642457437624606e-05,-2.4830218463152547e-06,2.123867419028941e-05,-1.4398931482530853e-05,2.8348485633008145e-06,-3.621418954935507e-05,-2.5755621448441064e-05,1.4376205638798542e-05,1.4602773472478684e-05
1966-03-01,1.4716410337963938e-05,-4.184700842277821e-06,-4.954361761869782e-06,-8.231701132091175e-06,-1.1284192345960441e-06,9.468414532420866e-06,-1.309242155625007e-06,9.214297255024767e-06,8.072425189836324e-07
1966-04-01,-1.0414079757278419e-05,-3.4552961682438212e-06,-3.24817742344189e-05,-7.240940636553137e-06,5.476798984697477e-06,-3.682943088278989e-05,2.1807210259794374e-06,3.969810641616564e-06,3.75276097376907e-06
1966-05-01,1.0277381079504265e-05,-3.0662608355410987e-06,-4.5101314054381175e-05,9.167387428600771e-07,-3.821581786825037e-05,1.381100560138293e-05,-3.114954013558178e-05,-1.6120068386570845e-05,-6.242328079399437e-05
