,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8,vws250-50_cluster9
1965-01-01,49.478217815186284,21.985759239796405,26.70398569527497,12.807814057541451,7.259729999069662,16.802967699554312,30.212102719942894,29.577826841324683,26.456105335481652
1965-02-01,49.21108431982437,20.482472877724994,30.999045487091475,18.868560896565352,12.464045048717393,20.939850063408,30.068188005754344,37.53702753533634,42.47620936115267
1965-03-01,50.95137548933983,23.400313352696735,25.269347524905967,21.287227065319485,11.301220383124527,29.676277821816665,23.00351266061746,39.56609278879622,32.12869447399482
1965-04-01,50.33906105623772,17.69696692745537,31.52330615381933,22.40140395302557,12.524005499107549,17.508962421972427,35.99974515245126,31.42021010999413,27.761502278908672
1965-05-01,36.06174980073568,19.532180414957566,32.92394778427192,8.580831146618358,6.021207967325277,20.824728416582843,32.16256051509254,25.715971977764855,36.58430636961038
1965-06-01,33.002249080570074,19.15634761160288,28.692810583923418,11.28732740776983,7.418916810967881,19.64536267566168,25.944885288768837,19.894555701375324,45.98756585493197
1965-07-01,29.440732188732188,21.845907010273606,31.86565551447971,14.406434221592432,9.636569501684813,18.84026511244438,23.02328880255825,15.81937516305528,42.80923890562005
1965-08-01,29.34649665908498,19.637634880607546,30.45269389232842,14.316236389610662,8.29742921641226,15.367261972327512,21.976696144773218,15.162840230506974,40.520469408798654
1965-09-01,28.603951159599347,25.740512576553055,22.56391609277434,17.186480530655235,12.545926147595875,13.327664683143023,25.73735043827814,14.618533286711527,36.37775260351618
1965-10-01,30.593180758084593,32.99344120981958,17.31339812626392,19.212826011942614,19.57537538189071,17.495265597685133,26.605378392681523,19.993248861961952,31.405972436807275
1965-11-01,31.642453630932945,42.153640963594945,27.46331422829467,25.87451989361308,31.1295255206689,13.319271070217694,29.529449785828426,19.972220581441164,22.778278848742364
1965-12-01,52.93901942728084,52.69597291290234,21.218928414368836,34.47512147560025,40.95338769817873,14.916725116307246,25.877964583342557,23.254123164604188,11.34925209894905
1966-01-01,50.70696737885728,55.48164067530639,29.992338887488916,37.28848725735552,48.17432132582813,29.387835779129464,24.368587784222616,36.617073386475724,19.779680189147445
1966-02-01,45.693032371944554,48.8360780759582,33.73990865608952,30.68751569982268,42.160789468591645,37.216628427686544,22.90942003643152,40.255705535679,39.03583451629245
1966-03-01,28.69357981492197,50.5764422296784,46.27209922207369,31.768949223445535,33.330138416488964,11.928090885817785,40.33274205910502,37.125473832481056,43.99966424409719
