,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9
1965-01-01,1.398443743246536,-20.82356495824355,-43.10830297891995,-48.87964285832989,-32.692231805529566,-30.88632239258137,-29.794964855196188,-18.339599326922524,-11.551500995459548
1965-02-01,10.972207468216173,-37.58443486135698,-58.50460402176784,-46.72603274123069,-29.451580209343106,-37.21266035523626,-32.272193143003925,-23.60160705827532,-9.764773087462864
1965-03-01,11.318309126838109,-33.7765759444225,-37.00576338428286,-50.24952512758411,-25.36833127748587,-41.51215898274432,-28.47742431297809,-36.42969951329046,-12.257221578213
1965-04-01,16.15048154875765,-16.989757388039536,-55.50393488715398,-47.95141265352929,-36.841827447182744,-32.513198632872516,-36.674064591157006,-18.63996252379952,-8.026885738282013
1965-05-01,5.500652147026133,-30.598163812917484,-56.151771261749445,-33.208862150634026,-32.23704891020121,-26.497142099998044,-38.60939292469609,-25.454225709759417,-17.830752391571995
1965-06-01,-4.924626532004788,-41.95331292201537,-51.95502536653221,-31.7080995344512,-25.114896300146718,-20.91592400177598,-32.638466669939845,-22.398467998853842,-22.28737533170999
1965-07-01,-7.624318148240005,-47.60325864534386,-41.50847504956524,-27.35934963739092,-24.807604728842104,-15.936454456504704,-36.13282672257423,-18.402193630254118,-25.924081085393873
1965-08-01,-7.064438045830158,-40.16669947392251,-40.838092343809684,-28.42758605896707,-23.76796176100196,-15.402317731890538,-34.87788305049589,-15.859803469059717,-21.378997219744935
1965-09-01,-12.647252409884448,-28.749607235175574,-49.51274315213875,-26.485421746718245,-25.38263769676683,-14.726762910638998,-25.439745216320237,-12.540755414407837,-29.63005650683726
1965-10-01,-19.320337568340175,-19.081420828438365,-43.30559894202678,-29.024350065512888,-28.36901636648959,-20.79010906619792,-16.985826222805542,-13.357691219095303,-37.516504280860765
1965-11-01,-30.043651520771448,-17.414700442687092,-41.491229666088294,-29.505893558885415,-33.53649804822915,-20.265260681429922,-30.766309882199,-14.991120927535007,-45.541971675108044
1965-12-01,-40.09964206825469,0.07280056817150131,-29.482787450270024,-51.18638172192003,-30.460087569382335,-24.501947832217713,-21.81970343758515,-17.878445698510603,-56.53826028753097
1966-01-01,-45.160559886823876,-23.354449622729994,-26.53952629873603,-49.278724414346705,-31.106205943008014,-37.753989323676734,-31.77184183495244,-36.4389597601041,-54.82272146239645
1966-02-01,-38.12568445696137,-47.062412051488955,-34.933364722605575,-42.89857566966126,-27.993779782533018,-41.03927777116873,-36.35553243717073,-44.560623101227,-48.05744386842906
1966-03-01,-33.128776685350864,-31.86826313731326,-68.54899985337579,-28.04761020649054,-43.96461742385875,-39.591049219886955,-52.10948450933576,-12.483461406322595,-53.61789466094596
1966-04-01,-30.52334424037398,-40.35831735484633,-38.433418499644304,-39.42748797325009,-36.52470342845613,-35.00495691823024,-40.887582122398086,-42.23705450929109,-48.32998346581207
1966-05-01,-17.13291759652137,-36.34761906227411,-71.49757027660401,-36.38453480353325,-41.56937845830574,-21.520014320981097,-38.934398685625396,-11.85440028929183,-44.215220957758696
1966-06-01,-0.38281586574112303,-47.909975395650896,-54.04922402887007,-29.120215924029864,-28.08186984083759,-26.330654948408394,-38.83581563854879,-19.811489508189364,-21.644002038818204
1966-07-01,4.746402210627537,-54.11597338481891,-46.454029296788015,-27.397849876598652,-24.984336056940833,-20.88976989218601,-36.90548608118402,-23.03649741298588,-15.194546072451132
1966-08-01,14.570986596624929,-40.82629100560621,-39.31465471222431,-31.709233560590604,-18.328828786713895,-18.921511800228146,-31.194870502998093,-21.950953404250914,-5.204886267323876
1966-09-01,15.435873687718054,-31.79033403654547,-45.12617975611015,-35.07069819692704,-15.554068825717023,-22.9306833572681,-18.08561937697737,-19.689505864737093,-2.8424581564300913
1966-10-01,14.953541584143514,-26.81986196450105,-40.18544878927377,-40.32593446836532,-15.239324944300545,-20.168911632632838,-12.55234072124452,-18.89213869036916,1.4907655818169019
1966-11-01,4.0199370767789055,-24.325968359005852,-33.14658604818779,-32.864547364981206,-16.31348113364863,-20.580303954547016,-25.870901747088684,-10.859725097805082,-0.44617257217147294
1966-12-01,8.70619072821655,-8.5387705480287,-40.8954377284634,-40.00779518905113,-20.164803952674568,-29.105517821917726,-30.03000226780134,-6.399992324206554,1.8144739623826498
1967-01-01,5.327198766304491,-23.417063624026124,-43.09943783586949,-46.255104891445896,-21.88904579877865,-27.448098540131586,-19.27621692597273,-21.761441933212037,-5.405869982639179
1967-02-01,9.932491406483239,-18.59169826764869,-48.03380640989728,-58.394567645819016,-25.430594064675766,-34.29384990701162,-23.65881200929701,-23.39335440975654,0.2226697571677543
1967-03-01,13.857958830114907,-17.289850015182907,-54.70550317597787,-41.09551975463881,-34.59579356302791,-27.623189748515934,-36.45989278694304,-17.666764710429035,2.0626114854719892
1967-04-01,20.34848627844104,-39.1242349046523,-69.45181386970177,-51.90103259321595,-34.94267534643716,-26.66262904788458,-38.06779660214791,-20.976957221568547,5.565255824170684
1967-05-01,23.93494254776436,-43.08476440717717,-61.76854470884913,-44.01941671973313,-26.723980269466146,-26.062115919625608,-28.919864637140982,-20.853814817568907,-1.148130729072449
1967-06-01,26.177954727956458,-41.876895959765356,-50.04672256648065,-28.020822717042257,-23.330739820589045,-17.912233724809973,-27.90070940819889,-15.86273603515321,-1.053372104206031
1967-07-01,19.542775079703667,-42.18720929237679,-34.7060244553657,-31.429904027487066,-16.26780195009333,-16.397617302048232,-31.009099700217345,-19.33827292035793,1.0116832245957246
1967-08-01,18.990612094578015,-43.24951084904085,-33.34008510032002,-29.937535498794055,-14.945665251336768,-15.899737496131207,-29.66960682589676,-17.969864186177254,-2.0570715446232453
1967-09-01,22.829006612327113,-33.70818149879828,-40.18178836479634,-26.62186709968395,-14.793694961572264,-19.431815600476927,-23.18026198478091,-13.985322808743316,2.151258922787438
1967-10-01,11.545698979702731,-10.49284648962098,-45.92655832445147,-23.76051259559304,-18.797810235614193,-23.93251938448513,-21.305481196447523,-8.52742636367421,-7.534320324387547
1967-11-01,1.339067562209199,-21.22878818023701,-44.50989905939176,-53.306646007933026,-22.197089437160546,-28.10538941161842,-18.632935894323072,-9.95680856497813,-13.69091532984384
1967-12-01,-9.610545128769003,-16.821629636366136,-39.43946583640805,-47.62468330773072,-28.022513611988174,-27.740696461776537,-23.16817487218115,-13.685297487730761,-27.065505937169444
