,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9
1965-01-01,0.059962463,0.06908722,0.42658082,-0.114385225,0.0410614,0.3809576,-0.45102233,-0.19455223,-0.05637779
1965-02-01,-0.08049317,0.03095894,0.13067932,0.119924925,0.42853642,-0.09580956,-0.65111446,-0.3213211,0.28645134
1965-03-01,-0.309589,-0.0042366027,-0.016294098,-0.20954284,0.038454056,0.053118896,-0.52890855,-0.22779235,-0.06387329
1965-04-01,-0.06419907,0.019227218,0.48882484,0.0661541,0.20269927,0.30828553,-0.5126141,-0.28645134,-0.27732658
1965-05-01,-0.11145172,0.047252655,0.052793123,0.14860268,0.14990616,-0.11829567,-0.3496727,0.19259682,0.07267189
1965-06-01,0.012384033,0.042365264,-0.19813728,0.12742043,-0.007821274,-0.10134964,-0.057029724,-0.28971022,0.14338875
1965-07-01,-0.016294098,0.10917053,-0.87629986,0.6863102,0.16098633,-0.253537,-0.050186157,-0.19944039,-0.06810951
1965-08-01,0.18510132,0.13621902,-0.2998127,0.44548225,-0.20204735,-0.05214157,0.16196366,-0.24832305,-0.076582715
1965-09-01,0.053118896,0.015642166,0.20986862,0.3118702,0.19944039,0.0016292572,-0.04171295,0.014664841,-0.0013034821
1965-10-01,0.0013038635,0.02281189,0.14143333,0.1114521,0.4956684,-0.2610325,-0.0821228,-0.2284443,0.01596794
1965-11-01,0.02281189,0.046601485,0.27537137,0.4383127,0.3343563,-0.2942726,-0.03584709,-0.42136687,-0.1766285
1965-12-01,0.0,-0.18347244,0.053444672,-0.20498046,0.18379822,0.26168442,-0.28775483,-0.39562225,-0.010102081
1966-01-01,-0.15295525,-0.028227996,-0.23993607,-0.34267178,-0.18479347,-0.19004516,-0.18906021,-0.15197067,0.068928525
1966-02-01,-0.1516426,0.1595192,-0.42801172,-0.5231983,-0.20711288,-0.011816407,-0.19168624,0.09321747,0.020350266
