,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8,mgv250_cluster9
1965-01-01,0.3061229,-0.7744322,-0.00706439,0.57118416,1.3020526,-0.2500494,0.15571061,-1.8395338,-0.46315807
1965-02-01,-0.32834625,-0.18750039,0.45947877,0.49789137,0.739699,0.8274149,-0.047242977,0.025755549,-1.0598034
1965-03-01,0.24107179,-0.16262779,-0.28625435,0.6238726,1.2203708,0.6288765,0.36808342,-0.48435116,0.017072296
1965-04-01,0.3117155,-0.9167498,-0.34306368,0.6184271,1.2050645,-0.22591281,-0.4711054,-1.8936939,-0.27521625
1965-05-01,0.7180642,-0.424304,-0.17440179,0.7293967,0.86641616,0.2587328,0.1810246,-0.53983593,0.7046714
1965-06-01,-0.07491181,-0.18750039,0.46153918,0.7045243,0.59090555,0.0026491643,-0.59002244,0.29302436,0.055926323
1965-07-01,0.06931915,-0.4075261,0.91204023,0.5301224,0.27727675,-0.40075612,-1.3974216,0.31627792,-0.5964983
1965-08-01,-0.52011454,-0.60974383,0.6346163,0.6377069,-0.0132457735,0.6624323,0.1671902,0.36867207,-0.7603034
1965-09-01,-0.29567352,-0.2609403,0.8372757,0.4634525,0.15688798,0.0646096,-0.7698698,-0.73749125,0.44505557
1965-10-01,-0.06622849,0.07888546,0.77443206,0.45226717,0.19500618,-0.11788674,-0.96369857,-0.6213705,-1.5241388
1965-11-01,-0.07535334,0.24828339,0.6016492,0.40355244,0.21163687,-0.62166494,-0.7279251,-0.6608134,-0.17793389
1965-12-01,-0.17263564,0.1798472,0.90365124,0.4722829,1.2271408,0.26991802,-0.21266708,-0.7789946,-0.17793393
1966-01-01,-0.033852052,0.05034404,-0.5501681,0.6240929,0.9070612,0.85642797,1.1561778,-0.108789444,-0.8927391
1966-02-01,0.254035,0.45627937,-0.6641656,0.57403815,0.026184749,0.64535886,1.1723802,0.100398734,-0.55797994
1966-03-01,0.20094228,-0.2394237,0.42532054,0.18271425,0.87089455,-0.5937128,0.28224507,-0.92774856,-0.8899906
1966-04-01,0.37324053,0.1844502,-0.2812324,0.8337151,0.5429347,-0.028644037,0.18242493,-1.0685095,-0.19327493
1966-05-01,0.3955192,-0.22683764,0.49345866,0.16781358,-0.33678436,0.11833744,-1.0050007,-0.054684065,0.3811972
1966-06-01,0.044702005,0.2265482,0.3182671,0.6789216,-0.22669296,-0.5932789,-1.2376249,0.2502737,0.21237096
1966-07-01,-0.0571434,-0.21208152,0.81736785,0.43834057,0.054250002,-0.224089,-0.44803333,0.35848457,-0.73780096
1966-08-01,-0.22596964,-0.28340238,1.1090162,0.27370968,-0.24217239,-0.40636927,-0.3046684,0.3059704,-0.17605963
1966-09-01,-0.13888018,-0.23074369,0.8830465,0.5304933,0.080290124,0.27486706,0.108644865,-0.06784876,-0.58561146
1966-10-01,0.005786681,0.6984516,0.491144,0.1915389,-0.18141213,0.36166713,-0.805939,-0.6115067,-0.2151196
1966-11-01,-0.23233494,-0.31696495,0.47928128,0.21020088,0.6158468,-0.9847474,-0.56072867,-0.8700266,0.19414291
1966-12-01,-0.31262508,0.050922774,0.3644158,0.4393533,0.93975604,0.04672737,0.018517494,-1.0643141,-0.5668048
1967-01-01,0.3074109,-0.16502944,0.4103252,0.01815157,0.9220661,0.35020867,-0.0048293113,-0.4339722,-0.69025886
1967-02-01,-0.024646092,-0.026644517,0.38384733,0.26994205,0.974689,0.079267405,0.04163208,-1.4929245,-0.88359815
1967-03-01,0.5258958,-1.2945894,-0.4965868,0.1996672,1.3277285,-0.4539556,0.0527894,-0.48742777,-0.09908418
1967-04-01,0.5199007,-1.1991688,-0.45395556,0.266778,1.5786864,-0.43746933,-0.25811863,-0.9377197,0.6134895
1967-05-01,0.71940136,-0.28576222,0.2972527,0.2910911,0.22064972,-0.09525404,-1.5337238,0.21149063,0.46994233
1967-06-01,0.17435491,-0.34055004,0.4764369,0.44562927,-0.17552061,-0.40616208,-0.62781096,-0.3095758,0.7493764
1967-07-01,-0.12239814,-0.945047,0.6491265,0.3035807,-0.6844305,-0.65612066,-0.86378115,0.4378024,-1.0586193
1967-08-01,-0.008825993,-0.42564583,0.935888,0.19683623,-0.3488764,0.5035809,-1.0304759,0.3660288,-0.8577863
1967-09-01,-0.1315572,-0.63930136,0.9192351,0.5179023,-0.34188217,0.27943414,0.04912579,0.099417254,-0.4904252
1967-10-01,-0.37735265,0.7728569,0.96752834,0.13888443,0.40333104,-0.09891768,-0.14005013,-1.0053301,-0.032972574
1967-11-01,0.03247299,-0.16652814,0.9640312,0.35870153,1.2091606,-0.51473844,-0.96952647,-0.7157377,-0.6389683
1967-12-01,0.485596,-0.5683603,0.54621226,0.45595393,0.82448065,0.6594512,0.5681938,-1.2541231,0.06677761
1968-01-01,0.40997085,-0.6598323,0.6019324,0.5375205,0.7968668,-0.13392,0.5655503,-0.47820503,-0.14538679
1968-02-01,0.35858297,0.09980297,-0.9470668,0.7163165,1.3597274,-1.0664055,0.03765621,-1.2709664,-0.9906686
1968-03-01,0.44734398,-1.0014275,-0.056342673,0.4156335,0.20314507,0.16223297,-0.66931725,-0.49179524,-0.21984978
1968-04-01,0.86736596,-1.3375018,-0.07205634,0.08791157,-0.4163413,0.11905577,0.15345593,-0.35702574,0.7835597
1968-05-01,0.57418567,-0.14552832,0.38109177,0.27137923,1.0263429,0.3917091,-0.30521315,-0.78455067,0.08083334
