,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,6.7347717,26.16986,26.447266,27.278534,19.109528,20.693756,23.71994,24.751312,19.425873
1965-02-01,5.2957764,26.022156,26.840454,27.002625,17.805237,20.25766,25.738739,24.161041,18.837616
1965-03-01,4.103241,25.950317,27.979584,26.70575,17.373138,20.093506,27.168762,23.757874,18.3107
1965-04-01,4.447052,26.713715,29.042877,27.327942,18.37558,19.999695,27.04953,24.233887,18.511292
1965-05-01,8.928223,27.080444,28.69162,27.900757,19.92334,21.046509,26.637878,24.76529,19.743713
1965-06-01,15.312927,28.358795,28.269989,27.906738,21.281036,22.433136,26.133423,25.427399,22.501495
1965-07-01,20.772095,28.748505,27.638306,27.618347,23.477966,23.687012,25.020752,26.37741,26.00119
1965-08-01,22.435608,29.250946,27.308472,27.81842,25.29367,24.110138,23.069305,26.975677,27.521545
1965-09-01,19.752716,28.884705,27.116882,28.03299,24.714874,24.30774,22.926605,27.878784,25.889435
1965-10-01,15.2126465,28.716553,27.339417,27.990082,23.466461,24.319214,24.220398,27.150818,24.063232
1965-11-01,11.7942505,27.723114,27.181244,28.321869,21.038513,23.085266,23.536316,26.408356,22.777924
1965-12-01,8.540527,26.970184,27.431244,27.986084,19.647919,21.76352,23.795776,25.542664,21.402771
1966-01-01,6.141968,26.438782,27.730774,27.36264,18.241486,20.824463,24.819489,24.706024,19.546082
1966-02-01,4.4586487,25.624847,27.678314,27.157898,17.279785,20.887512,25.674255,24.357056,18.399323
1966-03-01,3.964447,25.521973,28.348541,27.138214,17.02713,20.540558,25.29956,24.312164,18.062958
1966-04-01,5.034027,26.531067,28.661194,27.504852,17.370056,21.097809,24.49524,24.835632,18.296967
1966-05-01,7.4990234,27.563354,28.04898,27.851288,18.991364,21.643433,23.483093,25.305634,20.005005
1966-06-01,14.632263,28.395416,27.538635,28.34903,20.709503,22.150269,23.540588,26.088776,23.068085
1966-07-01,21.450287,28.99353,27.180084,28.372223,22.84668,22.861328,23.05951,26.59964,25.08725
1966-08-01,22.011566,29.493774,26.92038,28.16748,24.170471,23.9516,21.776062,27.550232,27.245636
1966-09-01,20.187042,29.419159,26.851776,27.967285,24.068604,24.751404,21.192596,27.84021,26.071655
1966-10-01,15.932312,28.994019,26.771606,28.09085,23.346436,24.340912,21.767487,27.402466,25.224426
1966-11-01,12.509186,27.560822,26.659637,28.2406,20.597046,23.257172,21.392822,26.96222,22.789703
1966-12-01,10.289795,26.211853,26.377747,28.337433,19.06903,21.492676,21.978302,25.817993,21.12555
1967-01-01,7.999115,25.833984,26.403412,27.593903,18.245483,20.575317,23.320343,24.88794,19.425934
1967-02-01,6.2322083,25.560028,26.927277,27.061005,17.901917,20.29837,25.290588,23.800629,19.030792
1967-03-01,5.4849854,25.883057,27.711578,27.077545,18.17337,19.881195,26.139984,23.446564,18.554993
1967-04-01,4.611023,26.409943,28.340607,27.477203,19.17453,20.469147,25.347198,24.589447,18.208435
1967-05-01,6.7605896,27.242798,28.340607,28.036621,19.871674,20.778168,24.214325,24.546356,19.897217
1967-06-01,13.769623,28.422241,27.463165,28.05664,21.902527,21.807861,23.012848,25.435822,21.912018
1967-07-01,20.682007,29.248627,26.513123,28.035614,23.706482,22.924194,21.299011,26.451508,25.461365
1967-08-01,21.691162,29.369812,25.977234,27.95398,24.991089,23.88678,20.220734,26.651337,27.755646
1967-09-01,18.294067,28.985687,26.54715,28.036102,25.17691,24.703125,19.838104,27.214264,26.459015
1967-10-01,15.7659,28.18686,26.190063,28.142792,24.113647,24.562897,20.995514,27.269867,24.637024
1967-11-01,12.120392,27.414093,26.287231,28.009064,21.99115,23.18161,21.464783,26.601746,23.253235
1967-12-01,9.645813,27.003906,26.303772,27.804749,20.074493,21.739258,21.232422,25.68274,20.678009
1968-01-01,6.6936035,26.375153,26.275726,27.196198,18.723999,20.790985,22.240204,24.618286,19.124146
1968-02-01,5.0430603,25.69159,26.898438,27.043854,18.239288,20.151459,24.70337,24.200348,18.40747
1968-03-01,3.9761963,25.232605,27.25357,27.119537,18.047394,19.974884,24.757263,24.059875,18.150757
1968-04-01,6.132202,26.060577,28.120148,27.592865,18.732422,20.292908,24.975891,24.556946,18.9169
1968-05-01,9.959015,27.245178,27.930695,27.845123,19.603424,21.034332,23.200226,24.595032,19.417938
1968-06-01,15.981903,28.243774,27.257538,27.87976,21.079834,21.959747,22.197174,25.039703,22.12445
1968-07-01,20.715302,29.042572,27.26892,27.985596,22.831268,23.253174,21.763885,26.12439,25.477936
1968-08-01,22.50531,29.56488,27.138336,27.515228,24.573761,24.574768,21.828674,27.007263,26.678345
1968-09-01,20.068848,29.361603,26.969177,27.54538,25.087189,25.002594,21.801971,27.587433,25.736603
1968-10-01,16.839539,28.778961,26.69812,28.04544,22.806519,25.011505,22.462769,27.6745,23.669617
1968-11-01,12.785217,27.715057,26.775787,28.106781,20.606506,23.584045,22.488495,27.025543,22.049774
1968-12-01,9.82843,26.556671,27.139801,28.193329,18.972809,22.025543,22.80011,25.960175,20.207336
1969-01-01,7.240906,25.944489,27.217651,27.745789,17.963013,21.419983,23.933472,25.249207,18.722412
1969-02-01,5.8533936,25.721436,27.371979,27.620667,16.880615,20.883636,24.667725,24.777985,17.91687
1969-03-01,4.912506,25.775787,28.373383,27.820648,16.558075,20.658539,26.7659,24.92154,17.169281
1969-04-01,6.6158447,26.944855,29.228119,28.11084,17.561005,20.53189,27.020752,25.150757,18.16452
1969-05-01,10.191254,27.881653,29.125061,28.496948,18.322968,20.94516,25.757843,25.620941,19.55664
1969-06-01,16.486298,28.985596,28.24057,28.64566,20.56369,22.091156,25.195343,26.16803,22.27832
1969-07-01,21.136414,29.909058,27.35556,28.171875,23.143341,23.119232,22.894653,26.845398,25.638367
1969-08-01,22.942322,29.989563,26.906403,28.254944,24.79132,23.76889,22.095795,27.648346,26.9982
1969-09-01,21.209747,29.546051,27.124847,28.320068,24.550842,24.194977,21.45279,28.140594,25.832703
1969-10-01,16.914429,29.017914,26.763855,28.328766,22.918243,24.51596,21.848114,27.756042,24.425201
1969-11-01,13.557983,27.852936,26.757202,28.477478,21.101562,23.63507,22.976685,27.135101,22.264984
1969-12-01,10.75119,26.72232,26.972046,28.388245,19.113617,21.808136,23.360748,26.573639,20.320648
1970-01-01,7.0527344,26.029633,26.98941,27.875305,17.408234,21.109375,24.552795,25.761017,18.43103
1970-02-01,4.829956,25.172668,27.495636,27.58963,16.606018,20.420807,25.730011,25.032166,18.248657
1970-03-01,4.480774,25.596222,27.928009,27.687805,16.598267,20.187836,25.645813,24.785736,18.09732
1970-04-01,5.2504272,26.73111,28.753448,27.76889,17.298187,20.49054,25.704712,25.345184,17.959381
1970-05-01,9.438721,27.136108,28.2901,28.291138,19.12735,21.023651,23.345062,25.325562,19.442444
1970-06-01,16.50528,28.409424,27.242523,28.181122,21.027771,21.947754,21.565002,26.111755,22.37445
1970-07-01,21.17395,29.281372,26.423767,27.944519,22.9628,22.96695,20.032349,26.617462,25.345703
1970-08-01,22.99173,29.530884,26.232635,28.270996,24.601868,23.605927,19.575714,27.195496,26.969269
1970-09-01,20.838715,29.341827,26.280151,28.324188,24.884918,24.625092,20.542725,27.80246,26.645386
1970-10-01,16.85086,28.808228,26.278625,28.391876,22.66269,24.34201,20.919281,27.58551,24.59616
1970-11-01,13.8072815,27.778198,26.102997,28.822662,20.83664,23.154968,20.808228,27.525085,22.302643
1970-12-01,10.683105,26.311157,25.944916,28.328857,18.87268,21.868744,20.857819,25.969208,20.618652
1971-01-01,6.990448,26.226593,26.118378,27.598816,17.869324,21.08612,22.544312,25.25415,19.059692
1971-02-01,5.585144,26.012634,26.362488,27.242523,17.075226,20.12503,24.321228,24.254028,18.40741
1971-03-01,4.9393005,25.994843,27.071075,27.009308,17.321808,19.58841,25.620789,24.02127,17.797668
1971-04-01,5.4882812,26.23993,27.92395,27.287018,17.58075,20.019287,26.017578,24.194214,17.807556
1971-05-01,9.220978,27.479736,27.502441,27.459473,19.107605,20.58902,24.371613,24.57669,19.501434
1971-06-01,15.825073,28.512451,26.993011,27.830566,21.69983,21.868835,23.17334,25.139496,22.490936
1971-07-01,21.2146,29.317902,26.819061,27.980286,23.021149,23.230164,21.938019,26.23993,25.326782
1971-08-01,22.276978,29.460205,26.297272,27.745575,23.818695,23.605713,20.923065,27.113556,26.628326
1971-09-01,21.021393,28.843536,26.16681,27.81424,23.629913,24.497131,20.519348,27.879974,25.649445
1971-10-01,18.24585,28.527771,26.301208,28.098389,21.764069,24.89441,21.338623,27.471313,24.011383
