,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9
1965-01-01,-7.920142e-06,-7.821429e-06,-1.3663193e-05,5.418915e-07,-5.9728845e-06,7.4963755e-06,-1.414337e-06,-1.6965452e-05,1.5052079e-05
1965-02-01,7.2630646e-06,2.2446267e-05,-1.50271735e-05,2.7942442e-06,1.0287142e-05,-1.6207268e-06,1.2557444e-05,-1.6427039e-05,1.5949438e-05
1965-03-01,-1.1051903e-05,-5.9908343e-06,-1.5771977e-05,1.5653306e-05,-1.0015501e-06,7.3169067e-06,1.4145757e-05,-2.816441e-05,8.3802297e-07
1965-04-01,-6.933049e-06,-1.7144921e-05,-1.0262229e-05,-8.925177e-06,-3.334666e-06,-9.275143e-06,7.011804e-06,-1.4775913e-05,1.7439037e-05
1965-05-01,-6.0536477e-06,-1.2792763e-05,-1.0737829e-05,2.0673906e-06,-1.0998061e-05,-1.4928461e-05,7.954026e-06,3.1083182e-06,7.298957e-06
1965-06-01,-1.1706965e-05,-8.763651e-06,-2.1860615e-06,-1.3156241e-06,1.708453e-06,-1.3160679e-05,-1.8571714e-05,5.1632596e-06,7.0207752e-06
1965-07-01,-7.794508e-06,3.2249736e-06,-5.9774175e-07,-2.0783773e-06,9.111609e-06,-8.490024e-07,-1.3304256e-05,2.255838e-06,-1.1087795e-05
1965-08-01,-3.2987737e-06,3.3416363e-06,-7.606068e-06,-8.490024e-07,8.6539585e-06,-1.1850541e-05,-1.2891469e-05,-4.14229e-06,-3.1910895e-06
1965-09-01,-4.070498e-06,-9.678952e-06,-5.5511264e-06,-3.3750985e-07,1.2687451e-06,-1.8796054e-05,7.980947e-06,-1.2976816e-06,1.6757054e-05
1965-10-01,-2.1052983e-06,-1.8643499e-05,4.7907815e-07,-2.9488074e-06,2.3980738e-05,3.1621603e-06,-6.376693e-06,-1.9406252e-05,1.9099141e-05
1965-11-01,-4.8063303e-06,-1.734234e-05,-6.6100038e-06,7.1643517e-06,3.7633872e-06,7.1284594e-06,-6.663846e-06,-1.5520716e-05,3.521105e-06
1965-12-01,-1.0773721e-05,-2.046513e-05,-1.0899348e-05,5.593989e-06,-1.0773721e-05,2.5160698e-06,-2.9398361e-06,-1.2756871e-05,7.8373705e-06
1966-01-01,-1.0299944e-05,1.1769742e-05,8.4488056e-07,2.083194e-06,-1.1521963e-05,1.4572244e-05,3.0933988e-06,-1.28336e-05,-8.589115e-06
1966-02-01,-7.440416e-06,7.940747e-06,-7.888491e-06,4.3968867e-06,4.437621e-06,2.0098742e-06,7.981482e-06,-2.4279856e-05,-8.523941e-06
1966-03-01,-1.2092241e-05,6.7431647e-06,-8.426181e-06,1.7980565e-06,4.6738787e-06,2.8408467e-06,8.2858605e-07,-1.26136365e-05,2.0666052e-05
1966-04-01,-1.0674696e-05,-1.3354995e-05,-6.867158e-07,-1.460663e-06,-1.5709422e-05,1.3499848e-06,1.4938849e-05,-1.1367174e-05,-4.4260996e-06
1966-05-01,-3.4158948e-06,-1.3591252e-05,5.284888e-06,-1.8680039e-06,-1.8354149e-06,-1.3126886e-05,-2.1664731e-05,-1.843564e-06,1.7171073e-05
1966-06-01,-7.326362e-06,-8.124749e-06,7.1586546e-06,-1.9902072e-06,8.307354e-06,-1.2230736e-05,-8.320272e-06,-6.7397923e-06,1.4099729e-05
1966-07-01,-5.045258e-06,7.712635e-06,-4.2601823e-07,-2.935234e-06,9.521227e-06,-7.1308386e-06,-6.7479377e-06,-1.0299944e-05,-1.278472e-05
1966-08-01,-7.244893e-06,-2.144996e-06,-7.4811505e-06,-5.1266397e-08,-3.644007e-06,-8.637995e-06,-1.5660538e-05,-5.501479e-06,5.252303e-06
1966-09-01,2.0506086e-06,-8.173629e-06,-3.0900228e-06,-1.9168838e-06,1.2779947e-05,9.589385e-07,-1.3835655e-05,-1.7892766e-05,3.916226e-06
1966-10-01,1.5943879e-06,5.961072e-06,-6.2591316e-06,-1.1755255e-06,-7.717408e-06,-1.3710487e-06,-1.4642188e-05,-3.7173268e-06,1.0648437e-06
1966-11-01,-5.884376e-06,-9.229734e-07,-1.5285787e-05,4.8775473e-06,1.1655688e-05,6.4417363e-06,2.5638583e-06,-7.269333e-06,1.582685e-05
1966-12-01,-9.322328e-06,-7.888491e-06,-1.0748019e-05,3.4355653e-06,4.3724467e-06,7.3134433e-06,5.822578e-06,-1.1864129e-05,1.5892025e-05
1967-01-01,-5.7476427e-06,-7.910021e-07,-1.0800526e-05,1.222128e-06,-1.02792e-05,-2.1865635e-06,-1.3800178e-05,-2.1098786e-05,-1.7454367e-06
1967-02-01,-2.9003822e-06,-1.755375e-05,-2.09063e-05,3.596182e-06,3.4437944e-06,7.470062e-06,-1.1738921e-05,-1.9951862e-05,2.2604654e-05
1967-03-01,4.4222907e-06,-1.1249675e-05,-1.1105305e-05,-8.065552e-06,-8.362309e-06,-5.4589073e-06,3.139019e-06,-7.784838e-06,7.1171635e-06
1967-04-01,-5.7636826e-06,-1.1369979e-05,-2.0473191e-05,-7.1512222e-06,2.1433669e-05,-1.6254435e-05,1.9123778e-05,-5.875969e-06,2.3358576e-05
1967-05-01,1.6342892e-07,3.6042038e-06,-9.292682e-06,1.711378e-06,6.21887e-06,1.1659868e-06,-8.803436e-06,-3.0688134e-06,1.632464e-05
1967-06-01,-4.6729037e-06,-3.8868966e-06,5.4039265e-07,-5.5841156e-07,1.7447504e-05,-9.044048e-06,-1.0391486e-05,-3.0126685e-06,5.3045405e-06
1967-07-01,-6.5336462e-06,-8.712086e-07,-1.05037725e-05,-2.6437265e-06,6.8845693e-06,8.296167e-06,-1.8965351e-05,-7.552244e-06,-2.4908506e-05
1967-08-01,-5.8839905e-06,1.1419252e-06,-7.423918e-06,-1.2401506e-06,1.647215e-06,8.1308826e-07,-2.1475746e-05,-1.2401506e-06,-1.5861431e-05
1967-09-01,-3.2693242e-06,-2.3148896e-06,-1.0335341e-05,-1.0235963e-06,1.1777043e-05,5.6253593e-06,-1.3960587e-05,-6.990813e-06,-2.3309294e-06
1967-10-01,-5.3434997e-07,-9.814012e-06,3.7998325e-07,1.9551226e-07,-3.7394057e-07,-1.978031e-06,-2.1644177e-05,-1.3126457e-05,1.5851434e-05
1967-11-01,-7.82984e-07,2.0001135e-06,-9.308722e-06,8.264087e-06,2.9213506e-05,9.5553805e-06,-5.9401355e-06,-2.5493995e-05,2.4457378e-05
1967-12-01,-1.6010708e-06,-7.520164e-06,-2.0080188e-05,1.133592e-05,-6.413342e-06,-1.1185508e-05,8.384392e-06,-1.7810402e-05,2.0808073e-05
1968-01-01,-7.667448e-06,-7.844261e-06,-1.2859993e-05,4.6997375e-06,-5.38757e-06,-9.580908e-07,-1.2837845e-06,-1.7038226e-05,9.994641e-06
1968-02-01,-1.5270154e-05,-7.1091126e-06,5.4011616e-07,1.8149876e-06,9.287411e-06,1.6359696e-05,6.7841975e-06,-1.7354614e-05,3.0526353e-06
1968-03-01,-7.453418e-06,-3.880057e-06,-1.0133444e-05,-4.6136847e-08,4.5681747e-05,-5.992435e-06,-1.4978141e-06,-2.4948014e-05,4.021934e-05
1968-04-01,-3.6753336e-06,-8.867879e-06,-1.9513522e-05,-6.327442e-06,-2.3167086e-06,-2.1957385e-06,-7.481336e-06,-1.5670295e-05,1.3856479e-05
1968-05-01,-5.694659e-06,-7.071889e-06,-7.639537e-06,4.122783e-06,-3.2286625e-06,-6.150636e-06,1.0981039e-05,-5.368958e-06,1.359592e-05
1968-06-01,-6.0854945e-06,-1.7490675e-06,3.8157013e-06,-2.726163e-06,1.4898709e-05,-1.02637205e-05,-8.0489845e-06,-1.2050405e-05,-1.2093442e-06
1968-07-01,-3.1076925e-06,2.056935e-06,-2.726163e-06,-4.369722e-07,1.1288124e-05,-1.1985263e-05,-1.14827635e-05,-3.7404752e-06,-1.1920129e-05
1968-08-01,1.6660997e-06,-1.0598727e-05,-1.8218998e-08,1.4892939e-06,1.8667492e-05,-1.9522828e-05,-8.998155e-06,-2.6703274e-06,-8.0489845e-06
1968-09-01,-1.1348966e-06,-1.26645755e-05,-1.1240816e-05,8.4139174e-08,-9.258714e-06,-7.797731e-06,1.0208671e-05,-1.7211496e-06,-7.5743956e-06
1968-10-01,1.8894352e-06,-1.5350379e-06,7.5414573e-07,2.215129e-06,-2.9029688e-06,-4.968817e-06,-1.2822769e-05,-9.016767e-06,-5.6574354e-06
1968-11-01,-2.6982452e-06,-2.4073284e-05,-1.3502082e-05,2.2802706e-06,2.1593005e-06,1.8522114e-06,-1.823865e-05,-1.139901e-05,-2.1585147e-06
1968-12-01,-9.063297e-06,-5.992435e-06,-2.2482018e-05,8.263793e-06,-1.2720411e-05,1.0711174e-05,5.4162665e-06,-1.7056838e-05,5.955997e-06
1969-01-01,-7.838244e-06,8.041239e-06,-6.8452136e-06,-5.439724e-07,-1.035694e-05,9.36829e-06,-5.788992e-06,-8.813222e-06,-5.9153754e-06
1969-02-01,-1.8553961e-05,1.0957141e-05,-9.336822e-06,-1.2870441e-07,2.4191548e-05,5.116308e-06,1.6698672e-05,-1.5367237e-05,3.5996782e-06
1969-03-01,-1.3399229e-05,1.8531267e-05,-3.6404308e-06,3.3288525e-06,8.357201e-06,1.15439325e-05,8.29401e-06,-2.8150265e-05,5.5947676e-06
1969-04-01,-1.5105434e-05,-1.12958005e-05,-5.193171e-06,-1.6724225e-06,6.3530824e-06,-4.344576e-06,-1.1927732e-05,-3.7758437e-06,2.458876e-05
1969-05-01,-6.7278597e-06,-9.932643e-06,5.7753205e-06,-2.2501845e-06,5.1072784e-06,-6.342525e-07,-6.5382774e-06,9.365467e-07,5.2968608e-06
1969-06-01,-4.155001e-06,-3.1348827e-06,4.9267255e-06,-3.974448e-06,3.437177e-06,-1.6730395e-05,-1.1070115e-05,-3.1890522e-06,2.7739381e-05
1969-07-01,-4.6966525e-06,-2.8730865e-06,-2.033521e-06,-1.5370097e-06,-9.914584e-06,-1.804842e-05,-1.488877e-05,-6.068847e-06,-5.3646945e-06
1969-08-01,-2.0244988e-06,-9.5021824e-07,-7.516064e-07,-1.4918696e-06,-3.7487625e-06,-5.256363e-06,-1.190968e-05,-7.450064e-06,3.9607767e-06
1969-09-01,-4.317495e-06,-7.982686e-06,1.243766e-05,3.7441205e-06,1.2347384e-05,-6.1681494e-06,4.818401e-06,-9.120158e-06,-4.516107e-06
1969-10-01,1.3518147e-06,-1.1665936e-05,-1.2505494e-05,2.0830485e-06,1.6193128e-05,-1.2225646e-05,-1.1268719e-05,-5.9424565e-06,6.650993e-06
1969-11-01,-6.071714e-07,1.5822996e-05,-1.4076293e-05,-2.0995503e-07,1.552509e-05,1.02981285e-05,2.534427e-06,-7.910465e-06,1.010855e-05
1969-12-01,-2.9272487e-06,-4.804984e-06,-1.1801349e-05,3.085108e-06,-2.169556e-05,2.429988e-05,2.8323338e-06,-2.37719e-05,2.8903938e-05
1970-01-01,-1.2489938e-05,3.85382e-06,-1.2651995e-05,4.5263696e-06,-5.3836047e-06,1.1008771e-05,1.2961595e-05,-1.9790743e-05,-8.584291e-06
1970-02-01,-1.3373163e-05,-1.0647018e-06,-5.9346094e-06,3.3595352e-06,1.7794518e-06,1.0482076e-05,-1.0318334e-05,-1.3429886e-05,1.1284274e-05
1970-03-01,-1.19308315e-05,2.6380167e-05,-7.984669e-06,8.395036e-07,2.1494056e-05,1.5611276e-05,5.6688914e-06,-2.0017626e-05,1.4590298e-05
1970-04-01,-4.002577e-07,-9.767329e-06,-1.8307892e-05,-2.1099913e-06,-1.0403928e-06,4.5020606e-06,1.8423018e-05,-2.0187792e-05,6.171278e-06
1970-05-01,-1.8344872e-06,2.768018e-06,-1.1665179e-07,-2.5475529e-06,1.2203418e-06,-1.6630573e-05,-1.722209e-05,6.936498e-07,4.3724103e-06
1970-06-01,-6.4369924e-06,-6.655777e-06,-5.7644465e-06,-1.4050311e-06,1.5181817e-05,-5.2782634e-06,-1.9604373e-05,-1.4212346e-06,7.1760514e-06
1970-07-01,-1.4941616e-06,-4.3950386e-06,-7.3769406e-06,-2.401699e-06,-1.956032e-06,-8.713938e-06,-7.150058e-06,-6.02374e-06,-1.633076e-05
1970-08-01,-4.3302134e-06,-3.868343e-06,-1.0707277e-05,-3.7548998e-06,1.3399156e-05,-6.5747445e-06,-8.114315e-06,-3.276822e-06,-2.1824599e-05
1970-09-01,-4.913629e-06,-7.603827e-06,-8.681527e-06,-5.866277e-07,5.5635537e-06,-1.538271e-05,-1.679263e-05,-1.6319136e-06,1.7470375e-06
1970-10-01,-3.5974153e-07,-2.0937841e-06,-7.5146927e-06,3.8052021e-06,7.0382994e-06,-1.2400804e-05,5.6932004e-06,-7.34453e-06,1.1130316e-05
1970-11-01,-2.7744354e-06,4.3156906e-06,-7.620034e-06,1.6984195e-06,7.208462e-06,1.2677989e-05,-7.10144e-06,-1.4629131e-05,2.3066039e-05
1970-12-01,6.625047e-06,-3.5280173e-06,-2.5997644e-05,-2.8554678e-06,-5.947295e-07,-4.581405e-06,3.934849e-06,-2.090085e-05,3.0504594e-05
1971-01-01,-2.4962792e-06,-7.3138945e-06,-1.8051956e-05,-2.4916153e-07,-1.1990553e-05,-3.7815298e-06,-1.8743813e-06,-2.1841377e-05,-4.2292922e-06
