,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,-0.010454416,0.038715005,0.021957457,0.03356695,0.04827577,0.0025208592,0.0051473975,0.05904472,0.009822726
1965-02-01,0.03151822,0.031623244,0.07701045,0.0358783,0.009717643,-0.09203577,0.015548646,0.016809404,0.010190427
1965-03-01,-0.005779147,0.034039736,0.0443359,0.020434082,-0.0058841705,-0.21175498,0.020171404,0.05510485,0.010820806
1965-04-01,-0.04255116,0.027315676,0.013342321,0.027841032,-0.0012614131,-0.18743289,-0.009666443,0.08940786,0.021852434
1965-05-01,0.0014176965,-0.00073611736,-0.045440376,0.005935371,0.025477111,-0.41069156,0.008509457,0.038399816,0.038084626
1965-06-01,0.014025211,0.0004196167,0.016756892,0.034407437,0.03314668,-0.214329,-0.00089371204,0.038977683,-0.030573964
1965-07-01,0.022430241,-0.0025746822,0.018280268,0.034985304,0.037822008,-0.32947797,-0.048014402,0.06172383,-0.01933223
1965-08-01,0.011556268,0.00556767,0.029837191,0.031045437,0.028261244,-0.37628347,-0.025846124,0.045123875,0.012764454
1965-09-01,-0.042130888,0.014025211,0.002941072,0.04528147,0.012396753,-0.40932578,0.009139836,0.03277898,0.014182806
1965-10-01,-0.0012614131,0.0017853975,0.0030986667,0.03283149,0.034039736,-0.49090713,0.021957457,-0.037245452,-0.009666443
1965-11-01,0.04533398,-0.0033626556,-0.03756064,0.032936573,-0.0056215525,-0.3193919,0.021589756,0.004096806,0.008089185
1965-12-01,0.0003670454,0.020118892,0.0087195635,0.04827577,0.03650868,-0.30846536,0.02847141,0.050061822,0.022167623
1966-01-01,0.02100414,0.0104724765,0.017903924,0.029256225,0.011429906,-0.37723935,0.034909606,-0.040635824,0.017493606
1966-02-01,0.012888849,0.036095023,0.026794314,0.03974235,0.0194996,-0.2284736,0.047584116,-0.0117762685,0.0011261702
1966-03-01,-0.013098419,0.015533149,0.020001113,0.025335371,-0.019754827,-0.15288258,0.014074206,0.015852273,0.017128825
1966-04-01,-0.044739068,0.02196157,0.036277354,0.036003828,-0.024086058,-0.08709377,0.005092621,0.060486555,0.00851202
1966-05-01,0.026794314,0.010107756,0.0324021,0.035274327,0.046854615,-0.49988103,0.020274699,0.035639107,0.020685017
1966-06-01,0.01608026,-0.0023843646,0.005822122,0.042933762,0.033769846,-0.3629691,-0.0009254813,0.058799684,-0.002110839
1966-07-01,0.0073722005,-0.0019284487,-0.018888593,0.043252885,0.030076921,-0.028645217,-0.046836317,0.06582081,0.007828116
1966-08-01,-0.001654923,0.006095648,0.007645786,0.04316169,0.03144467,-0.33807606,-0.031517506,0.041930735,0.0017188787
1966-09-01,-0.008630455,0.015487552,0.014256597,0.030715168,0.013527095,-0.12466133,-0.008174539,-0.0058493614,-0.053720653
1966-10-01,0.017630339,-0.023538947,0.0069162846,0.03404337,0.011931419,-0.16181856,0.012068152,0.007736981,0.013846278
1966-11-01,-0.06329489,-0.043872833,-0.013736725,0.044073522,-0.027961314,-0.054586887,0.01740241,0.034134567,0.037417173
