,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1012.92584,1022.06836,1020.36664,1017.6621,1019.99945,1015.18945,1019.5418,1019.1933,1012.06445
1965-02-01,1013.2266,1015.4766,1019.36694,1009.3668,1014.6791,1016.2742,1018.14703,1019.71545,1010.3956
1965-03-01,1014.3554,1022.8845,1017.9858,1013.3222,1018.47205,1013.8047,1020.95953,1017.6546,1011.3643
1965-04-01,1013.66077,1023.1506,1016.1768,1022.0541,1027.2256,1014.6543,1017.3055,1017.4543,1011.5429
1965-05-01,1013.7458,1022.0144,1016.61334,1018.2593,1021.7533,1018.06213,1016.8732,1019.95795,1009.9659
1965-06-01,1015.3793,1023.77814,1015.8233,1023.98157,1022.4094,1022.03674,1017.7179,1020.0584,1010.59155
1965-07-01,1014.4732,1024.113,1015.84314,1026.3134,1024.438,1024.1793,1017.0692,1020.1142,1010.7404
1965-08-01,1013.6211,1020.6023,1015.7749,1021.71735,1022.47766,1020.3561,1016.4763,1019.2075,1010.97235
1965-09-01,1013.07477,1020.6178,1015.2701,1020.1763,1020.7065,1017.3049,1017.0072,1018.1936,1009.9975
1965-10-01,1012.68713,1020.2693,1018.85345,1021.2994,1013.65955,1017.6621,1015.28314,1016.3207,1010.9345
1965-11-01,1012.4998,1019.5188,1019.1573,1021.18646,1020.42365,1017.4215,1020.1788,1018.1651,1011.0877
1965-12-01,1013.06665,1022.20294,1021.48413,1019.21564,1024.9329,1015.7346,1023.7583,1018.5681,1010.6282
1966-01-01,1013.72205,1016.89844,1022.65405,1006.2809,1011.4645,1012.14667,1020.50037,1017.697,1010.21576
1966-02-01,1014.0776,1020.4723,1020.94727,1010.366,1011.0288,1017.3684,1019.0027,1021.5838,1010.709
1966-03-01,1013.0792,1019.20166,1020.22815,1017.78845,1022.7029,1018.5245,1020.1743,1019.63416,1010.5782
1966-04-01,1013.32086,1020.2844,1015.6116,1013.66943,1016.9617,1016.9328,1017.29083,1020.19055,1010.7453
1966-05-01,1013.4429,1022.37805,1016.15424,1026.5245,1024.1957,1024.4529,1016.6506,1018.95197,1011.08954
1966-06-01,1013.466,1023.31,1017.4148,1025.3159,1022.34485,1023.69366,1017.23517,1019.6185,1010.8636
1966-07-01,1013.71326,1023.68677,1015.017,1024.118,1025.1908,1021.29083,1015.56213,1017.95557,1010.8229
1966-08-01,1013.3653,1021.42487,1016.17365,1021.5813,1020.54736,1021.61633,1015.6861,1018.4149,1011.57526
1966-09-01,1013.28577,1020.41846,1014.6421,1020.5492,1018.9432,1017.7209,1016.4059,1015.9295,1011.0658
1966-10-01,1012.2393,1017.2809,1018.5808,1015.5371,1015.03577,1016.3858,1015.7969,1015.4833,1010.6395
1966-11-01,1011.1015,1017.0211,1021.7015,1020.2826,1023.919,1016.19244,1019.2724,1017.75397,1011.845
1966-12-01,1011.1947,1018.0225,1020.50476,1018.5676,1026.2335,1015.9827,1022.4288,1019.4514,1011.7849
1967-01-01,1012.8204,1018.258,1021.8518,1015.6146,1021.33594,1020.01025,1023.8066,1020.96295,1011.56586
1967-02-01,1013.43787,1023.42346,1021.5856,1020.717,1020.8055,1018.2754,1019.34344,1018.9843,1012.02954
1967-03-01,1013.0214,1022.0535,1019.5103,1020.614,1025.8701,1017.0999,1022.0898,1021.2024,1012.04987
1967-04-01,1013.5257,1018.9009,1017.1928,1016.6203,1020.18945,1012.46564,1013.79193,1019.9341,1011.407
1967-05-01,1014.3093,1023.7891,1015.5609,1024.7832,1019.89417,1019.707,1016.49335,1018.49304,1011.24585
1967-06-01,1014.0321,1023.43,1014.63873,1025.4326,1024.3312,1023.71655,1017.13763,1017.30743,1010.7402
1967-07-01,1014.12573,1023.3872,1017.39526,1025.3629,1023.56714,1026.1393,1017.2908,1021.63416,1011.41205
1967-08-01,1014.0764,1021.6763,1017.1152,1024.2898,1021.71606,1024.9203,1015.9165,1020.3027,1011.2988
1967-09-01,1013.5228,1019.80347,1016.68494,1020.09735,1020.4841,1017.0564,1017.7921,1015.49133,1010.8671
1967-10-01,1013.0504,1020.72284,1017.9779,1021.4817,1022.04047,1019.5321,1018.59827,1016.7777,1010.7517
1967-11-01,1011.61444,1020.0081,1019.6794,1022.8045,1020.3491,1016.867,1016.01154,1017.4504,1011.0042
1967-12-01,1013.2572,1018.02,1019.17505,1010.4572,1025.0509,1013.3465,1021.38525,1019.96893,1011.7734
1968-01-01,1013.44086,1019.76953,1024.3279,1019.0733,1026.5405,1018.52795,1024.6879,1021.2458,1011.7241
1968-02-01,1013.48444,1017.91547,1021.32526,1011.7706,1013.1768,1008.46674,1016.47925,1013.0122,1012.05896
1968-03-01,1014.1342,1021.87836,1020.3907,1021.73315,1022.9317,1016.90717,1015.9383,1019.93195,1012.50696
1968-04-01,1013.3822,1020.0809,1016.5994,1017.8546,1016.64813,1015.77295,1015.9218,1017.84314,1011.762
1968-05-01,1014.3847,1022.7679,1014.27954,1020.26544,1022.26556,1018.20166,1015.82166,1017.4668,1010.79175
