,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9,mgu500_cluster10
1965-01-01,1.1321182,-0.8186184,0.5109852,0.9427799,-0.30404893,1.1708982,0.3917114,0.6638241,0.114711,0.7798384
1965-02-01,1.4107482,0.8310024,0.8388233,0.29981232,-0.3874752,-0.94799423,1.0148003,0.26233596,0.6993454,0.31154424
1965-03-01,1.6114925,-0.55074275,-0.026396561,1.788773,-1.0027424,0.45721418,0.1935749,1.1256008,-0.8541401,-0.9535345
1965-04-01,1.1246227,-0.3236019,-0.2251854,1.2031606,-0.7114029,-0.18379822,0.61657107,0.87955874,0.84501535,-0.8264397
1965-05-01,0.56671107,1.0030686,0.67425233,1.2504141,0.003584671,0.070064925,1.2272761,0.7394291,0.5360777,-0.8648939
1965-06-01,-0.009450531,1.4218285,1.3889141,0.7912445,0.23170319,-0.100371934,1.7617247,0.15805359,0.6960865,-0.8684788
1965-07-01,0.31773606,1.6154034,-0.4578659,-0.20595817,0.0912468,-0.59669226,1.043478,1.4456177,1.2816986,0.52010953
1965-08-01,0.34608763,1.1963171,0.07071648,0.41191635,0.26331407,-0.61005324,0.6595875,0.5973442,1.0688969,0.55595684
1965-09-01,0.042364884,-0.075278856,0.803302,0.6139637,0.21703835,-0.41093865,0.49306107,1.0874726,1.4853756,-0.40963498
1965-10-01,1.0871464,2.0214534,1.0245769,0.3236019,0.19618149,0.42397422,1.1585146,0.1375225,0.46014708,1.206094
1965-11-01,0.98351556,0.9030226,0.36466312,1.6242018,-0.4699238,0.15316543,0.26917952,1.158189,0.36564103,-0.30893725
1965-12-01,1.4964558,0.9838413,0.58235323,0.70651495,-0.50446737,-0.2261631,0.842734,0.967873,0.755397,0.37411404
1966-01-01,1.8023106,-0.6899395,1.3674057,-0.11619339,-0.05415802,0.95843124,0.91970044,0.63578147,-0.51696205,0.5993477
