,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10
1965-01-01,-19.507077032966702,-7.937023355644953,-22.73953386554709,-80.98590587394688,-52.339804957782434,-72.3166790610922,-38.812069238975084,-5.099706260919126,8.357394147894665,-26.429100137619397
1965-02-01,-24.740611322196198,10.629228807474302,-29.26571395100473,-54.75064856833994,-37.851880258998946,-48.64647613394205,-30.714408187693216,-7.291414598901736,5.892152586441177,-35.46091073754657
1965-03-01,-16.753980578447965,16.08715506677654,-27.369732536347765,-54.855111653820884,-19.933319100419062,-64.87961260976208,-37.589575134124516,-3.3158255567227304,10.37024687130382,-36.833726829828876
1965-04-01,-24.067102855519376,14.018519694525226,-27.837214523935646,-37.70360108354669,-42.061008564734564,-41.818023193526734,-39.549542533088925,-8.765576553680715,17.004310047364058,-31.843084143659873
1965-05-01,-29.05038262524429,9.936831214939659,-26.573498013967175,-45.09577768501726,-31.72472067286143,-30.19838814759847,-31.3547779823386,-11.660191802824848,3.4090835211267647,-30.534381085440632
1965-06-01,-30.432147088846463,-2.0880371694292825,-27.44926084638199,-57.522116649271815,-36.78373482794103,-26.194553320384973,-28.922280145360077,-11.354801058353967,-1.3435368639580016,-25.244642883284914
1965-07-01,-43.52664994145954,-9.376589891775717,-35.47376519269158,-22.256572843420972,-31.24024122389402,-24.89354006575227,-20.325456736317253,-15.47943143919788,-4.494956034983886,-19.492237963847458
1965-08-01,-34.789983682320624,-5.814961176880976,-27.516996454712032,-26.12910194921978,-49.75773868844158,-29.66357531016251,-23.327251734632764,-14.39440202050715,-9.659899787496832,-20.30071340333994
1965-09-01,-31.90963217387756,-8.809427997683294,-27.573119247535985,-32.338665313236866,-14.23071538312598,-26.82825951705583,-27.125886651044517,-14.84561479430383,-12.396322275098072,-16.999525343764834
1965-10-01,-28.550644906712883,-14.240400144568202,-19.094889479250597,-45.95388524882982,-25.938602913276227,-21.130065950782217,-16.485350648290538,-18.486582426961274,-23.768230365438715,-26.179269929318806
1965-11-01,-33.0818909659251,-19.995071348937987,-25.33941070839648,-43.13366403169921,-35.590188461238405,-39.91996393211215,-25.80301421114246,-20.250938056115114,-24.96940088716528,-21.714262736341247
1965-12-01,-35.2402664651513,-26.592693967000073,-31.838081805566766,-50.66592327300677,-38.611175790228074,-37.83815685172904,-39.75746842030489,-23.953986112527044,-33.88661504515206,-27.078684278036516
1966-01-01,-41.655161244766475,-34.983609084660266,-33.96205785566329,-90.59573254848152,-47.09718561287354,-76.39253992994598,-35.971642760820984,-27.092497357422648,-41.474035333294424,-37.98464051780661
1966-02-01,-45.92363303283245,-28.71180568458884,-37.30195552244804,-41.49704200793761,-41.22716408440828,-52.95147357772538,-28.06247349685714,-27.633504972744497,-32.990854185971216,-40.5441749915688
1966-03-01,-49.509811975569626,-32.5469068397864,-28.799128239686787,-57.65689081715741,-34.301627678739564,-47.06519370673089,-20.8645130789568,-31.691071368777113,-36.74499267447214,-41.2574472714832
1966-04-01,-50.6158593057769,-27.59348728223832,-27.67875433572732,-46.077998665302744,-20.883679904638097,-37.48736154519349,-27.61445587809802,-34.24379470861134,-34.92754247951014,-35.305894554989386
1966-05-01,-48.65519242657676,-14.366510350026592,-31.336151889533664,-31.24253347124215,-25.436850274282854,-30.807559320161975,-29.59722440716366,-27.07419050664725,-23.0846402878701,-30.74067849865194
1966-06-01,-32.06992247399082,3.608121685306451,-24.831832205910885,-77.53582351159136,-42.989451478444124,-25.66965230096248,-28.1902670932959,-16.439563184777633,-0.32160338423215934,-28.646700144361738
1966-07-01,-29.98037759177843,3.99588900871121,-32.832022046413314,-26.295329519531457,-36.903606065369466,-32.07642396594526,-20.24110483879713,-10.247265781446256,4.864259710830757,-21.29428772200472
1966-08-01,-22.843489700264026,9.744072481571779,-26.002156135297433,-19.344906011565023,-39.5640869224415,-35.24103461657823,-27.52320412501072,-5.427002178942653,6.563763570921679,-20.17778578446855
1966-09-01,-13.473607553199987,14.974653680621337,-24.355707274924757,-33.055620404250085,-28.227012822198546,-23.564268094519957,-27.442529520962182,0.2317070714244854,14.37089236241774,-21.02688687348611
1966-10-01,-4.169346744730175,14.561477800236025,-18.499036454710943,-44.1274674661585,-19.81958908124149,-26.257545275518126,-31.26911068472426,2.2070447110645466,6.216027376703399,-19.7982275803743
1966-11-01,-4.1383654624257025,7.883637863496004,-16.89343120317944,-45.28386142623648,-36.30475332318862,-36.856053169256775,-32.19157651593343,2.189897844725682,5.905545793021542,-17.744614170292508
1966-12-01,-6.966080587393084,7.704532435826993,-13.68243254911875,-72.8749046738011,-42.86499208014732,-44.234072931000924,-31.07611372939245,-1.3134324750923159,7.9591983582932775,-27.859885717938887
1967-01-01,-8.778565892682147,-0.524643456878346,-14.856894520721884,-92.11726044486593,-57.904672802327916,-57.75977079134381,-33.08427190030397,2.503925772309349,-7.592340108388091,-24.251474595286634
1967-02-01,-12.589082465484488,6.4947351546736884,-19.599175593812145,-75.50538428146795,-28.353221242548432,-61.59744509288222,-43.82913594458535,-0.9629607131676617,0.8645762040557496,-32.70511560324857
1967-03-01,-20.899998807800134,1.8034398136182959,-29.13145269073442,-39.68721053689884,-46.14450498371359,-55.769645343720995,-36.248308641403305,-3.4674060942403435,-0.193468173425915,-25.200405582483334
1967-04-01,-26.46021080872773,11.91571392316883,-33.43823429225682,-29.259955234589157,-47.20786314737479,-30.03812612755626,-47.354281540912254,-5.165597955229479,11.401422678300397,-23.845203772095093
1967-05-01,-19.12629691297873,19.606794920191003,-24.87851752873364,-46.185927413923494,-26.92696681006619,-34.30960502023229,-35.745052301790274,-6.806021375763863,14.49359929986533,-27.751941853757664
1967-06-01,-21.49433148936048,20.682609598308304,-21.530752204855805,-56.32959523270439,-29.155384923213425,-29.421774741418158,-29.57231182607502,-6.9501528537394055,17.743343999085297,-18.33867546292639
1967-07-01,-24.370623063329813,10.27867996289857,-23.930906265959816,-22.987873250926608,-37.5564076670821,-39.963529347793255,-24.216478489086644,-7.76901624616666,14.31244885151091,-16.36601095328336
1967-08-01,-22.864986158656965,12.522258640839395,-23.626286454658384,-23.699688898706157,-34.81376191085048,-25.103175656937818,-24.628959610094466,-6.092282401792197,12.59311960654368,-17.831447789388967
1967-09-01,-16.85499911580388,21.077178975067525,-21.127171412154475,-42.7653479383941,-18.75998020093942,-15.711763353193678,-23.92594279218371,-2.499565864579303,22.848326769357982,-20.638508619765155
1967-10-01,-16.42362389470682,17.640591411884387,-13.283229330007686,-53.05580897084182,-28.106138967020357,-14.700796185337033,-18.0776340798026,-4.836826671820934,11.950118685660497,-27.059906504906547
1967-11-01,-17.92706487125146,0.9280996196033003,-18.39548894519964,-56.44225247990845,-27.74926190816414,-29.63975254487542,-42.516652367965065,-13.8150925183618,-6.171988133063025,-25.113941797479548
1967-12-01,-20.632315572575838,-11.673680767376272,-26.122202437009935,-57.69569610562744,-29.31872586397399,-57.48124305133889,-36.54219008228873,-14.572914017046076,-7.304384790153647,-25.98656259392384
1968-01-01,-30.570292703658502,-17.638297272556652,-26.79557548080802,-42.91540276220325,-34.64061302582042,-68.17407460239922,-28.97521821829457,-12.722040381787874,-10.739181194717341,-29.63673882341765
1968-02-01,-18.7472187294246,-4.009284852166547,-28.094579485450005,-72.8540184613241,-47.969973522542,-96.809027323844,-32.79530192813895,-0.21851953200923482,5.806216131100851,-34.653516534805476
1968-03-01,-18.29378540289049,-0.6891067805961103,-29.56259161136689,-68.59339023213732,-56.77020664482816,-50.862329807952996,-34.77683413286109,-5.932080829739492,2.7389884027820455,-35.55487806375961
1968-04-01,-35.71977292765088,-9.664208751886612,-28.189369924417466,-42.361061426601935,-18.643080273413368,-35.49801523026048,-39.67345739081274,-21.086848348490367,-16.293373023843138,-35.51106736558286
1968-05-01,-32.623943629566945,-6.056206978371962,-27.25534879045929,-71.11053695710916,-42.62231214961402,-44.38375603722247,-35.531203860855044,-18.027740714292122,-17.135751018665243,-33.544054426065635
1968-06-01,-31.718820399289662,-7.686307111048273,-19.795885179674556,-77.10935287235203,-32.98837000496835,-28.00022363534126,-23.343674391791485,-20.161686215498907,-20.470094105155123,-24.706418449388064
1968-07-01,-42.813046559018005,-15.467018937166017,-25.901052710503336,-36.96242139995885,-35.0419861057247,-20.318722879707035,-21.590950161030324,-22.48544693728536,-23.939249454984306,-19.444123886476593
1968-08-01,-40.60559953130117,-16.39781596139313,-31.374567780821096,-23.552516960625187,-36.13842891243651,-27.212332112217975,-20.111967833129825,-20.142663864984268,-22.69909107955887,-18.1124586177644
1968-09-01,-33.402124136102735,-14.223832454688084,-21.03047003342346,-29.008459966916703,-23.951246600039568,-16.336158020052498,-25.103641087329585,-19.532693608200454,-22.400928033548322,-22.198860467518973
1968-10-01,-29.62919954137601,-13.64221163224602,-18.064148066406066,-44.68047382902667,-24.306681539142293,-24.242681353576273,-22.675959200008194,-19.24461368174104,-25.781358904902156,-20.892065006325897
1968-11-01,-25.18183914973316,-22.682488339725275,-9.452047205285373,-82.48211154695207,-45.63137063121651,-51.78621467808086,-30.908865578617448,-22.767658851924278,-35.345880377823285,-26.93719524394203
1968-12-01,-27.88670107726401,-32.75249999402746,-20.645827492172728,-54.947799736151794,-46.71941706984563,-56.275112979342076,-36.97636434246258,-23.38507340471358,-41.29507667085907,-22.867593929114445
1969-01-01,-42.46759340458282,-45.40907344360936,-31.92945918145399,-19.687076145336363,-40.55100205786133,-48.08321855940725,-33.10655519060281,-30.991806637602657,-41.12070158906106,-18.579785641268153
1969-02-01,-45.091087538680554,-38.41868695640194,-29.416091666145448,-51.568754248366886,-39.66630663693899,-43.543791843313805,-36.70957996881394,-31.081462952093563,-45.25745073992579,-36.96900103836994
1969-03-01,-43.7656839103784,-27.992873193652326,-31.57941373606101,-48.9218833722181,-24.386670072494912,-36.290293761013324,-37.26067464543771,-31.81489899674914,-42.87120054816221,-43.757985003586484
1969-04-01,-45.02106506401456,-12.814543964971927,-32.06830238361154,-48.25608661333332,-34.143464760132424,-15.892323187887836,-25.450440752104033,-24.504710857798887,-23.196927623197077,-37.201056284242235
1969-05-01,-40.75738794715116,5.446897840799266,-30.330924827233368,-56.820315420368004,-28.991037101511886,-29.083768926527657,-17.024175743276018,-16.13190941888068,1.6353471616221258,-41.69285841879627
1969-06-01,-20.639237848329397,12.902407984257094,-21.556169327471917,-63.137484741489644,-37.001981124429534,-35.23097253011241,-31.74132686864923,-9.032946260774047,3.7915425767944226,-28.38245849179408
1969-07-01,-24.536764647387876,8.327807988339744,-27.591967268469688,-27.04731147972364,-38.65559612758803,-32.74998984621947,-23.130162191953545,-7.031781061438032,3.5475589631201907,-15.59418068270159
1969-08-01,-18.194368149969723,14.96608454644088,-22.437700695110887,-22.28467359451524,-47.37218284705233,-34.78733865904509,-22.44477412451158,-3.2793643663690926,7.82731978881503,-20.09611846047668
1969-09-01,-18.410397103775512,14.121042140252953,-23.916453520399248,-35.3434945362687,-30.54110785028873,-15.893769719878348,-25.67072432172264,-4.113845173865223,7.846902401989133,-20.522026492139396
1969-10-01,-10.325044293691484,19.26103765624174,-17.132523291890006,-68.33717741560969,-30.33959637918344,-30.254724692790862,-29.831332464799495,-0.7395629257383435,17.31245381493776,-19.036423004828595
1969-11-01,-8.73562905465444,19.563255036142525,-18.711674672842225,-62.92962536679115,-11.621896201916423,-43.126136548175026,-26.47961103406238,-1.0777439864128355,13.635711041245276,-32.51670986755539
1969-12-01,-9.499455355394298,3.6884744572674943,-15.990036232085343,-98.21108591787677,-60.48951688834551,-60.800928237801045,-39.91725057833202,-5.170143213175272,-0.42089761910632223,-28.394992092373094
1970-01-01,-19.518518604628014,1.2536116042686303,-27.515759810948126,-60.54097592728819,-54.2116498717511,-81.32084121007311,-39.99317183630441,-4.618295501467746,5.045046319846107,-31.053796309099415
1970-02-01,-16.701725632672556,3.1781921433690767,-27.469319381576224,-76.41858133688406,-35.26539827684644,-75.90671687163605,-32.181097206718896,2.0812748933686955,10.178019798445074,-29.44290824600712
1970-03-01,-23.02714322202274,6.925817757331407,-24.495375058636483,-68.19402252762889,-18.23768772168976,-54.88961572701385,-33.50352833747707,-10.452434812540032,-4.1128281069666555,-42.815209642789874
1970-04-01,-25.597735042234348,8.6016421472707,-28.82737659717943,-45.331730575992744,-28.393261420644432,-19.952239483733237,-47.78479881899183,-17.292084626258834,-5.456875044740961,-34.52713774425104
1970-05-01,-29.753529194878837,2.242551843298669,-24.895045597638404,-54.911029463151564,-28.255968807384523,-23.725078972798514,-22.668026286484547,-18.081117139562853,-8.719077242635928,-34.535362853960365
1970-06-01,-31.84273691447485,-4.784949126946485,-21.541400370639696,-65.40151073500928,-39.092874412168,-23.248656330865106,-26.832196561505565,-18.066017160636612,-17.215595070462935,-26.572284074533606
1970-07-01,-33.270992587619915,-8.544697640725241,-27.032613058732206,-28.410006686269647,-39.9293577202453,-26.231467525850086,-22.293056771186652,-16.311493638550356,-16.190292674170685,-22.910361166190537
1970-08-01,-36.085941392522756,-9.567737034907015,-26.87885176205177,-14.69901880222034,-39.80663739782709,-36.0508041340195,-23.0042448875695,-20.059013611826423,-30.80490124246393,-18.964413945401425
1970-09-01,-37.56798147966259,-10.088918094695522,-26.38448302050185,-29.827931620701456,-26.122650118704527,-22.338938897763224,-25.544509801262706,-21.398276970516285,-25.53103779962133,-15.859511163572009
1970-10-01,-33.18259380555368,-17.89137738871428,-22.71738081883686,-22.357231999862897,-30.9923915589456,-15.217895768405699,-29.112861083202073,-25.546404408764065,-40.88819144710746,-30.90960404358788
1970-11-01,-30.414388300721843,-24.439365834984667,-16.006231383965396,-43.01600647765595,-45.06802329908276,-29.858870557379003,-27.54822934043148,-27.434966012148614,-44.15551695711072,-29.571523460009683
1970-12-01,-38.992277236875424,-40.469755589578405,-15.668050491958164,-57.390641239970506,-33.53393262029448,-31.257202268322043,-42.461970876964926,-39.24053800216316,-57.145418893660185,-17.54693704168619
1971-01-01,-41.72751456656501,-41.14882841705737,-18.844242890274288,-49.20041790180347,-29.236484780545343,-59.568778347680926,-33.62332254505321,-31.86752553779462,-52.41462609965247,-24.649583176978638
