,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10
1965-01-01,0.025019694,0.20104042,0.21148977,-0.17881699,0.6415335,0.16424675,0.07432308,-0.7879721,0.07255702,0.10861478
1965-02-01,0.011479592,-0.81858444,-0.67759126,0.27448034,-0.3623435,-0.10817318,0.7392574,0.20898771,-0.11729803,-0.08491965
1965-03-01,0.054748893,-0.0017662048,0.176315,-0.03340862,0.020162916,0.2734502,0.08624425,-0.81313896,0.07079091,-0.10817323
1965-04-01,-0.018543983,0.22650161,0.55587804,-0.16512966,-0.027815973,0.6316728,-0.19794965,-0.26403087,-0.50201213,-0.39118975
1965-05-01,-0.16468823,-0.39943156,0.5916414,-0.037088014,0.2512268,1.2169857,-0.41517925,-0.5907583,-0.46418828,-0.38441974
1965-06-01,0.044741057,-0.07314567,-0.28537127,-0.41930008,-0.008388901,1.1222054,0.08241773,-0.5404246,-0.04106169,0.27727672
1965-07-01,-0.021487474,0.5307112,0.19294572,-0.34777328,-0.30244356,0.21929002,0.0088305,-0.095221855,-0.122302055,0.46492416
1965-08-01,-0.04915626,0.021193122,-0.047242977,-0.5183485,-0.17837544,0.32319516,0.23768678,0.22709021,0.2507853,-0.27124256
1965-09-01,-0.015894841,-0.28257498,-0.1301022,-0.17631511,0.4921515,0.841838,-0.31171554,-0.42945513,0.3523357,-0.31009662
1965-10-01,0.031789683,-0.58796203,0.30523986,-0.31304008,-0.49112114,0.024430942,0.8447815,-0.12347927,0.14599709,0.3642568
1965-11-01,0.17881696,0.3454185,-0.4728716,-0.7270419,0.38338953,0.18367366,-0.5619122,0.86980116,-0.10699582,0.08006291
1965-12-01,0.09271991,0.034586,-0.1608617,-0.29317155,0.3577811,0.7348422,-0.05680933,0.32466692,-0.54645884,0.12539272
1966-01-01,0.048897408,-0.52456206,-0.020253371,0.07175474,-0.049620748,0.3307084,-0.034864713,-0.109946825,-0.016202688,0.1780849
1966-02-01,0.050778054,-0.3577612,0.33331257,0.20730762,-0.57490605,0.007956696,0.30047306,-0.15739755,-0.14669219,-0.25533706
1966-03-01,-0.014322018,0.0925868,0.30495772,-0.2771817,-0.18502888,0.09186349,0.37309584,-0.20788622,-0.0076673506,0.16752425
1966-04-01,0.008101344,-0.59024084,-0.26083428,0.045136023,-0.16781357,0.27877307,0.17692761,0.74474514,-0.10242412,0.19674698
1966-05-01,-0.062496066,0.7310015,0.43891925,-0.7453238,0.00868001,0.40202922,-0.11356349,-0.59168744,-0.100832745,0.5649241
1966-06-01,-0.058590077,0.19804892,-0.061917424,-0.25041837,-0.006654692,0.9811306,-0.20528226,-0.15146618,-0.3147951,0.33794183
1966-07-01,-0.038770724,0.49562865,-0.062206723,-0.6657569,0.50156003,0.052080058,-0.45251793,0.08578739,-0.32101583,0.47638792
1966-08-01,-0.034864713,0.22756095,0.12195418,-0.36484987,-0.23884502,0.17099623,0.03472004,-0.14162883,0.11544416,0.1689709
1966-09-01,-0.002893305,0.09548006,0.40535656,-0.8060838,0.0666914,0.40622458,-0.06047075,-0.4554113,0.4218486,0.22510162
1966-10-01,0.026474047,-0.47031197,-0.07566075,-0.27443302,-0.088825464,0.7359203,0.233637,-0.4218486,0.11153813,0.13439552
1966-11-01,0.011573315,0.43530264,0.022278786,-0.55132544,0.19602358,0.07638411,-0.47667733,0.3288277,0.09663753,0.13439555
1966-12-01,-0.03963871,-0.31797776,-0.07783079,-0.12513685,-0.10416017,0.3516852,0.08535347,0.06567879,-0.026040006,-0.09403346
1967-01-01,-0.095254086,-0.46594563,-0.2507913,0.11024161,-0.25911775,0.06011667,0.46511298,-0.08243141,0.23630337,0.018318081
1967-02-01,0.10174866,-0.08176531,-0.22581215,0.06561203,0.01981678,-0.12006674,-0.39816874,0.0014987945,0.15653643,0.36020032
1967-03-01,0.17968383,0.20782705,0.18517923,-0.3818489,0.10408006,0.3002502,-0.5142388,0.13255635,-0.12572871,-0.4321404
1967-04-01,0.0041631935,0.3606999,0.13105759,-0.4314743,-0.27976722,0.88376456,0.07443807,-0.8166539,-0.6987519,-0.7443806
1967-05-01,-0.03313911,0.21298942,0.3057456,-0.0038301467,0.12339733,0.66278183,0.14687777,-0.6086602,-0.2561202,-0.012323069
1967-06-01,-0.009991693,-0.20965882,0.28226513,-0.40466338,-0.010824347,1.2732738,-0.15037489,-0.9030819,-0.093588784,0.29925102
1967-07-01,-0.010824323,-0.14388028,-0.21082458,-0.04546217,0.5550382,-0.07094093,0.052955937,0.2534558,0.29209027,0.34571236
1967-08-01,-0.028642822,0.12189858,-0.16786034,0.0034971,-0.12472959,-0.40316457,0.06644473,0.2874275,0.29708612,0.37718615
1967-09-01,-0.06644471,0.25828505,0.20199859,-0.8043308,0.01815157,0.96319854,-0.23497114,-0.39550427,0.17968382,0.1452125
1967-10-01,-0.07210666,-0.4969198,0.18467966,-0.13072458,0.15653643,-0.03413825,0.4113244,-0.12039981,0.09292269,0.027144099
1967-11-01,0.095420614,0.51490486,0.15320586,-0.55770266,-0.12373038,-0.08526234,-0.36836013,-0.14354725,0.0036636114,0.19184038
1967-12-01,0.21965058,-0.5217325,0.8704424,0.121065915,0.40549582,0.75736976,0.58168256,-1.0711088,-0.08825989,-0.4681105
1968-01-01,0.14085671,-0.1449621,0.27732497,-0.15402222,0.18134418,0.14595303,0.030011654,-0.6429861,-0.18615738,-0.17157622
1968-02-01,0.15430534,-0.28440315,0.45442218,-0.30875224,0.29034886,-0.34230304,0.09201698,-0.17808819,0.44791022,0.4477686
1968-03-01,-0.1691696,-0.352071,-0.029162263,-0.011608303,-0.21220525,0.445362,0.0155721065,-0.16987744,-0.15147404,-0.16463956
1968-04-01,-0.017978692,-0.18007012,0.06285465,0.040204287,0.3963807,0.8193755,-0.032276727,-0.6393055,-0.59995043,-0.5026957
1968-05-01,0.11693231,-0.34923968,0.16506425,-0.16463956,-0.26968044,0.5740442,-0.1489259,-0.24165067,0.048131943,0.23924406
1968-06-01,-0.01684618,1.1864523,0.10773058,-0.32319185,0.20682573,0.8888837,-0.46956953,-0.67950976,-0.4368682,0.47664776
1968-07-01,-0.016279925,-0.08479722,0.12386899,-0.37387195,-0.2437741,0.2550993,0.12259489,-0.19422655,0.15274814,0.0642703
1968-08-01,-0.0093432665,-0.00014156103,-0.19224465,-0.013023948,0.06880035,0.249012,-0.03340926,0.19804879,-0.03963808,0.08550499
1968-09-01,-0.019677471,-0.025906276,-0.43700972,-0.26132813,0.018261814,0.4835844,0.26755697,-0.011466729,0.03822242,-0.06922505
1968-10-01,-0.05605956,-0.00835228,0.07276417,-0.26316848,0.018261814,0.70569927,-0.06568595,-0.25764745,0.089751884,0.5389362
1968-11-01,0.032984544,-0.27774954,0.50241256,0.06511974,0.25368366,0.16067581,-0.1254262,-0.47905445,0.22055757,0.10773058
1968-12-01,0.019960606,-0.20682576,0.16279921,-0.13830855,0.046999406,0.10150175,0.384914,-0.4405488,-0.1428386,-0.120188296
1969-01-01,0.18684568,-0.1524746,0.65729094,-0.3615782,-0.5175353,-0.19971591,0.38656163,-0.23999214,-0.010750437,-0.009690523
1969-02-01,0.057234727,0.25634497,-0.5314654,-0.4527298,-0.107807204,0.055720616,-0.3406829,0.019986724,-0.24832007,0.013475895
1969-03-01,0.01680703,-0.38444176,0.11204684,0.00560236,-0.017564094,0.19562769,-0.07025643,0.4478845,-0.09296858,0.24953131
1969-04-01,0.05723474,-0.014384365,-0.02604332,-0.012264634,-0.22273095,0.35219052,-0.15943965,0.12824821,-0.026800394,0.021198045
