,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8,vws250-50_cluster9,vws250-50_cluster10
1965-01-01,14.114444732666016,22.066913604736328,11.398445129394531,4.858264923095703,30.828384399414062,11.372844696044922,24.161081314086914,29.029281616210938,38.04989242553711,37.935977935791016
1965-02-01,20.996410369873047,33.146575927734375,10.479522705078125,14.924921035766602,24.81328773498535,3.6003165245056152,29.77207374572754,16.456100463867188,20.225221633911133,25.15145492553711
1965-03-01,24.736419677734375,31.6999568939209,5.533624172210693,14.572090148925781,31.56692123413086,9.33046817779541,22.431472778320312,8.829389572143555,34.32679748535156,24.346939086914062
1965-04-01,23.832860946655273,25.434350967407227,9.89433479309082,12.93936824798584,29.439796447753906,14.16026496887207,21.827022552490234,25.709888458251953,19.092260360717773,13.968496322631836
1965-05-01,27.432815551757812,27.05224609375,8.656340599060059,10.366842269897461,26.24418830871582,4.31022834777832,25.26836395263672,19.051612854003906,18.185667037963867,19.869003295898438
1965-06-01,17.181241989135742,21.17188262939453,4.497302055358887,7.685286998748779,16.945301055908203,2.0073821544647217,30.205381393432617,20.456438064575195,15.13048267364502,27.981481552124023
1965-07-01,26.135446548461914,13.35171890258789,14.942947387695312,8.976855278015137,13.102985382080078,4.6505889892578125,39.52715301513672,13.703572273254395,11.330058097839355,9.642339706420898
1965-08-01,13.87889575958252,17.35886573791504,10.532120704650879,9.385245323181152,13.72204875946045,9.760744094848633,18.5947322845459,29.872610092163086,11.723814964294434,11.079723358154297
1965-09-01,16.027610778808594,12.879555702209473,10.8349609375,9.756888389587402,18.50956916809082,8.433794975280762,32.51395034790039,6.628753662109375,13.682524681091309,16.96767807006836
1965-10-01,18.142364501953125,25.226070404052734,10.865716934204102,10.907360076904297,9.745888710021973,16.790170669555664,20.612062454223633,14.945308685302734,14.9944486618042,26.59636116027832
1965-11-01,23.386991500854492,12.781335830688477,16.050796508789062,14.609838485717773,21.40740394592285,14.742546081542969,26.064939498901367,17.55011558532715,21.916296005249023,20.18810272216797
1965-12-01,27.96763038635254,20.12259864807129,20.39272117614746,17.922161102294922,32.22801208496094,23.395618438720703,35.29037094116211,22.418668746948242,18.233610153198242,23.195772171020508
1966-01-01,28.124282836914062,31.365137100219727,26.186128616333008,24.821372985839844,27.561359405517578,28.81753158569336,30.170047760009766,21.12388801574707,41.00065231323242,44.499752044677734
1966-02-01,34.545284271240234,36.400856018066406,26.412261962890625,21.520889282226562,24.75827980041504,22.841747283935547,37.01256561279297,18.82389259338379,24.681365966796875,16.712589263916016
1966-03-01,30.789840698242188,34.60129165649414,29.7652530670166,23.55018424987793,15.277212142944336,23.484745025634766,28.152517318725586,18.038286209106445,24.92635726928711,25.85121726989746
1966-04-01,38.68608474731445,29.26129150390625,28.586851119995117,20.866283416748047,21.282135009765625,24.520057678222656,26.80125617980957,10.600210189819336,22.272127151489258,25.664907455444336
1966-05-01,32.4167594909668,26.067699432373047,21.34186553955078,10.922011375427246,21.830001831054688,13.163528442382812,28.04804229736328,10.155269622802734,17.738725662231445,13.108203887939453
1966-06-01,23.986713409423828,25.86353874206543,11.847869873046875,9.11620044708252,18.722238540649414,1.9571775197982788,23.189250946044922,24.40724754333496,11.25207805633545,38.229496002197266
1966-07-01,20.734329223632812,14.396735191345215,8.1961669921875,4.04118013381958,10.571364402770996,4.245453834533691,33.695343017578125,17.830089569091797,13.841530799865723,10.476622581481934
1966-08-01,12.735811233520508,14.894248008728027,3.1101980209350586,10.417374610900879,18.185129165649414,4.661220550537109,20.323705673217773,19.458356857299805,19.34119987487793,5.768197059631348
1966-09-01,9.673047065734863,19.399991989135742,3.2703137397766113,15.422924995422363,18.527393341064453,9.132823944091797,23.303895950317383,13.21277141571045,12.542906761169434,15.395992279052734
1966-10-01,12.190279006958008,17.236984252929688,7.4844255447387695,16.13418960571289,24.92567253112793,5.2110066413879395,15.992534637451172,8.694684028625488,16.126806259155273,23.06670570373535
1966-11-01,12.834656715393066,9.794432640075684,5.231492519378662,11.62435531616211,28.728784561157227,4.580765247344971,14.626141548156738,18.804285049438477,20.734622955322266,21.929391860961914
1966-12-01,11.318825721740723,24.704404830932617,5.62639045715332,8.183470726013184,22.172842025756836,8.943361282348633,9.415913581848145,26.72235870361328,22.30753517150879,34.4609489440918
1967-01-01,6.501702785491943,24.1118221282959,7.5974507331848145,9.736069679260254,27.45534324645996,8.875457763671875,12.504491806030273,32.86387634277344,33.66007995605469,45.75041961669922
1967-02-01,22.343585968017578,28.014041900634766,4.394845008850098,8.262155532836914,36.855010986328125,4.868462085723877,14.15876293182373,15.013760566711426,35.26875686645508,38.071250915527344
1967-03-01,19.150602340698242,19.390336990356445,2.8427834510803223,4.9460673332214355,25.971681594848633,4.6954426765441895,26.948606491088867,25.058856964111328,28.534826278686523,16.492029190063477
1967-04-01,22.64579963684082,14.343047142028809,2.5816843509674072,10.356989860534668,34.00628662109375,5.703342914581299,32.38273239135742,30.670318603515625,12.280555725097656,10.910066604614258
1967-05-01,23.837785720825195,24.09181022644043,2.4906134605407715,19.08530044555664,26.31454849243164,6.89988374710083,21.996673583984375,14.412256240844727,19.834598541259766,22.95037078857422
1967-06-01,16.519874572753906,13.183152198791504,3.2298123836517334,16.899253845214844,21.674924850463867,13.081528663635254,22.084848403930664,15.165114402770996,18.119827270507812,30.152923583984375
1967-07-01,18.43360710144043,12.909004211425781,6.95053243637085,9.433381080627441,19.41728401184082,9.208955764770508,24.457075119018555,21.996322631835938,20.46548843383789,9.692405700683594
1967-08-01,13.585380554199219,14.797370910644531,3.9533896446228027,11.271552085876465,16.615955352783203,10.018970489501953,20.21146011352539,19.294845581054688,7.448482990264893,11.366240501403809
1967-09-01,11.332254409790039,19.467605590820312,3.4802143573760986,19.39508819580078,15.489096641540527,14.414708137512207,20.858009338378906,8.869585037231445,6.490176677703857,21.12427520751953
1967-10-01,13.800418853759766,26.197011947631836,2.764709234237671,18.361347198486328,12.738429069519043,10.587206840515137,15.332315444946289,18.28984832763672,9.545949935913086,26.153745651245117
1967-11-01,22.088945388793945,20.894716262817383,13.73098373413086,4.5371270179748535,36.23468780517578,4.661969184875488,18.123991012573242,13.17661190032959,11.47309684753418,25.7293643951416
1967-12-01,22.1560001373291,23.03119659423828,16.63271141052246,5.646812438964844,32.81568908691406,4.71162748336792,22.885040283203125,19.578338623046875,27.977449417114258,26.242191314697266
1968-01-01,21.273866653442383,23.244979858398438,9.523611068725586,14.263554573059082,22.847553253173828,8.24158763885498,22.392318725585938,17.866392135620117,33.46238327026367,17.4416446685791
1968-02-01,14.451913833618164,28.76861572265625,4.69675350189209,5.350892543792725,26.852502822875977,4.661545276641846,30.340700149536133,19.379064559936523,53.669857025146484,33.026893615722656
