,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10
1965-01-01,2.2990778e-05,5.3535885e-05,0.000105557985,8.737006e-05,4.4992194e-06,7.4782e-05,7.442883e-05,7.475328e-05,-1.4009129e-07,7.583381e-05
1965-02-01,4.132369e-05,7.54941e-05,8.3689505e-05,8.047839e-05,2.5788831e-06,5.027531e-05,7.065995e-05,8.6930355e-05,9.321957e-08,7.568125e-05
1965-03-01,3.141692e-05,5.8022648e-05,9.480771e-05,9.4432224e-05,-9.656578e-07,6.926328e-05,8.803269e-05,8.317045e-05,-1.3694662e-06,8.87467e-05
1965-04-01,2.6302016e-05,5.4863965e-05,9.1002934e-05,7.4170006e-05,-4.6358327e-06,7.6836935e-05,9.464618e-05,7.114593e-05,2.6058042e-06,8.0634636e-05
1965-05-01,2.2730546e-05,5.7268873e-05,8.669564e-05,7.494173e-05,-9.3289855e-06,7.191945e-05,7.7093966e-05,6.850771e-05,5.0017334e-06,0.00010200957
1965-06-01,3.1138745e-05,6.96972e-05,7.878996e-05,8.465108e-05,-3.0385418e-06,5.7839985e-05,8.6309774e-05,6.41376e-05,-3.1821182e-06,0.00010439653
1965-07-01,2.2793367e-05,5.627281e-05,7.450062e-05,8.067581e-05,-6.5830827e-06,7.147077e-05,9.128111e-05,7.766968e-05,-1.5579135e-06,8.156789e-05
1965-08-01,2.1294789e-05,6.530915e-05,7.132399e-05,7.442127e-05,-3.4244076e-06,6.4955995e-05,0.00010014695,7.489686e-05,2.0314983e-06,6.616035e-05
1965-09-01,2.4220153e-05,6.541683e-05,9.889963e-05,7.043702e-05,-3.5590056e-06,7.00709e-05,8.049493e-05,7.2204806e-05,6.195216e-06,8.0401325e-05
1965-10-01,2.8751787e-05,6.1073646e-05,7.210469e-05,9.279007e-05,-1.3246026e-06,5.9374463e-05,7.394426e-05,8.067581e-05,-2.859073e-06,7.2657174e-05
1965-11-01,2.3143333e-05,5.64792e-05,7.765033e-05,8.090912e-05,8.743693e-06,7.916108e-05,9.164005e-05,7.735561e-05,5.881142e-06,7.321354e-05
1965-12-01,2.7549333e-05,5.7556026e-05,8.280113e-05,8.622145e-05,-1.1361553e-06,6.085509e-05,8.314212e-05,7.3694406e-05,3.0455049e-06,8.670971e-05
1966-01-01,3.590585e-05,5.062678e-05,9.2544426e-05,9.861483e-05,6.4172928e-06,5.7358222e-05,6.812031e-05,7.335974e-05,-2.9270886e-06,7.905095e-05
1966-02-01,1.7355578e-05,6.977176e-05,7.540356e-05,8.626428e-05,7.7970617e-07,6.951325e-05,8.9587134e-05,8.474082e-05,4.0495433e-07,8.554395e-05
1966-03-01,2.6618494e-05,5.729901e-05,0.00010014539,9.571457e-05,-1.1103511e-06,6.1619e-05,7.300025e-05,7.9054356e-05,5.2441537e-06,8.002856e-05
1966-04-01,4.3091328e-05,5.829292e-05,8.378661e-05,8.426016e-05,-2.3731045e-06,6.0470302e-05,7.5753866e-05,9.555163e-05,1.757322e-06,8.558469e-05
1966-05-01,1.9473748e-05,6.0671788e-05,7.946881e-05,8.403206e-05,-5.4007614e-07,7.036867e-05,8.884577e-05,7.5005395e-05,3.4437107e-06,9.2582784e-05
1966-06-01,3.1001473e-05,5.6940553e-05,8.8422144e-05,7.358786e-05,-3.1877862e-06,4.908922e-05,7.887409e-05,6.0064158e-05,7.3460287e-06,8.786579e-05
1966-07-01,2.6773283e-05,6.288772e-05,7.4678486e-05,7.663475e-05,-9.637079e-07,6.694701e-05,9.509438e-05,6.784436e-05,3.3866854e-06,7.5604854e-05
1966-08-01,2.6137834e-05,5.8602498e-05,7.037698e-05,7.98283e-05,-1.3384633e-06,6.91385e-05,8.170918e-05,7.322939e-05,1.6269732e-06,6.2162624e-05
1966-09-01,2.7433176e-05,5.9457914e-05,8.384364e-05,9.00118e-05,-2.1042615e-06,6.528506e-05,7.8931116e-05,6.7795474e-05,4.5272354e-06,8.358872e-05
1966-10-01,2.7954571e-05,5.8683967e-05,8.275197e-05,7.977127e-05,9.996693e-07,6.3370564e-05,6.671906e-05,7.111937e-05,2.5720037e-06,8.533213e-05
1966-11-01,2.3579738e-05,5.0349787e-05,8.359924e-05,8.67042e-05,-4.3935142e-06,8.075584e-05,8.304525e-05,8.274485e-05,9.670839e-07,8.0118174e-05
1966-12-01,3.0349729e-05,5.1938416e-05,9.295991e-05,8.7486296e-05,5.089365e-06,5.5028235e-05,7.999835e-05,7.833744e-05,-7.2041585e-06,7.7608966e-05
1967-01-01,3.9870178e-05,6.663526e-05,8.993293e-05,8.577196e-05,-4.480411e-06,5.1677845e-05,7.610567e-05,7.941174e-05,-3.3334873e-06,6.434413e-05
1967-02-01,3.6958754e-05,5.401909e-05,8.448705e-05,9.348763e-05,4.3019827e-06,6.358822e-05,6.5743254e-05,7.035665e-05,6.8475856e-07,7.946268e-05
1967-03-01,3.1801603e-05,6.537605e-05,0.00011376972,7.180033e-05,1.0135991e-06,8.529958e-05,0.00010018307,7.020426e-05,1.0537005e-06,7.359171e-05
1967-04-01,3.0381983e-05,7.399001e-05,7.0595626e-05,6.6049666e-05,-1.3925383e-06,5.9120823e-05,0.00011061768,7.0589245e-05,3.0588126e-06,9.3025265e-05
1967-05-01,2.7254006e-05,5.494144e-05,8.773533e-05,8.090354e-05,-2.4031142e-06,7.2787676e-05,8.191248e-05,7.1487535e-05,6.507609e-06,9.044268e-05
1967-06-01,2.6299575e-05,5.8927602e-05,9.522643e-05,8.1440914e-05,-9.594332e-07,6.468702e-05,8.095003e-05,7.4840085e-05,3.5079574e-06,9.616126e-05
1967-07-01,2.537722e-05,6.010661e-05,8.3356164e-05,9.5404524e-05,1.0857802e-06,7.4792784e-05,8.941963e-05,8.419995e-05,1.6311715e-06,7.498727e-05
1967-08-01,3.6589812e-05,5.834211e-05,7.0916445e-05,8.278835e-05,1.2060882e-06,6.6226945e-05,8.001966e-05,8.8210174e-05,7.285591e-06,7.153045e-05
1967-09-01,2.92511e-05,5.6970614e-05,6.9127884e-05,8.498595e-05,1.2060882e-06,5.8206493e-05,7.7020006e-05,6.27292e-05,4.5586385e-06,9.497423e-05
1967-10-01,3.0325838e-05,6.0363265e-05,7.1461836e-05,8.314125e-05,2.45728e-06,5.813431e-05,6.7186935e-05,6.86884e-05,3.3074466e-06,6.533064e-05
1967-11-01,3.4969682e-05,5.3802534e-05,7.5688615e-05,8.374278e-05,1.647215e-06,5.659438e-05,8.352459e-05,8.1408834e-05,-2.0502157e-06,6.963762e-05
