,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10
1965-01-01,36.102134061146934,35.98900188099254,68.207153907189,66.55089808445351,44.028582939734825,91.93977779812283,31.498050689697266,27.51074459241784,53.186858327765215,71.69810585353684
1965-02-01,39.336266575089425,20.735383467240766,69.82558323786809,63.95566416721718,76.70470017653246,78.39248975118002,20.490519945011584,25.77436073966648,71.954345703125,64.4125689630923
1965-03-01,36.545390393360556,59.31421453302556,37.40914907210912,68.89831318574794,62.01387552114633,122.8356679280599,15.914392471313477,27.52050731493079,55.73722939742239,75.67511019499405
1965-04-01,37.027191254029795,66.37447010387073,81.51367872189253,74.49970619351257,33.97617706885705,85.52474975585938,19.94614046673442,23.63028733626656,140.8050537109375,77.87639783776325
1965-05-01,34.2261739524014,55.945025357333094,97.11424998747997,78.03471789640538,52.247417890108544,163.6808819240994,36.19557092356128,25.62250469041907,135.65747110467208,82.49199908712636
1965-06-01,33.95936345479575,63.48654313520951,117.84631778032352,70.82964766259286,35.317373275756836,167.41051144070096,66.78944077602652,21.250397226084832,142.94443632427016,66.99406582376231
1965-07-01,52.70780080772308,69.70171841708095,150.6163866091997,70.11858809228036,46.293141291691704,142.58605109320746,61.734745114348655,25.52502051643703,169.68018381219161,99.09819727358611
1965-08-01,54.11640305116953,57.44925759055397,122.24860558143028,66.42490835750804,47.94051463787372,159.1151555379232,64.1984318577966,19.159574094025984,122.15653469688014,129.467309039572
1965-09-01,40.54792013513037,45.28159748424183,147.48751322428384,63.119883630789964,49.308281678419846,131.4771122402615,63.326693690100385,25.386934695036516,111.76016958136307,109.25805465034816
1965-10-01,29.493196326566032,40.599694685502485,141.69581486628604,63.46936599881041,50.759656612689675,134.3869103325738,55.853364633959394,23.807961007823113,135.8560562133789,67.03645872033161
1965-11-01,34.312517097197386,39.874843250621446,133.77301142765924,74.11673676733876,69.77232419527493,115.9186151292589,36.4127891008244,29.674836863642152,130.21740160490336,102.90104409922724
1965-12-01,39.650822834796216,48.01223754882812,151.0457258958083,65.89254304474476,60.093127764188324,100.1044167412652,33.30303458280341,25.161548282789145,147.4747808356034,106.61059669826341
1966-01-01,39.345973371023156,58.79192699085582,60.203674512031746,66.31534800809972,59.991209323589615,128.64996592203778,34.43905586420104,15.223444026449451,143.47732945492393,103.15121360447095
1966-02-01,37.2525686241058,58.41656077991832,106.28145658052884,62.03699298933441,64.25190705519456,115.66459867689345,33.16465200379837,32.07662001900051,138.6684216951069,74.32745228643003
1966-03-01,36.53994410871023,70.26518388227983,96.77599393404446,68.04800968544156,28.115628315852238,126.01167890760634,35.18380675204965,17.039305230845574,151.5019366615697,75.14396335767663
1966-04-01,33.49377965352622,67.78131658380681,96.88446827423878,69.38689643261479,34.68795556288499,117.32053756713867,37.949291495389716,14.599626997242803,158.72851923892372,88.6352953703507
1966-05-01,43.07328189711973,43.596219149502836,124.84208131447816,73.02774354523304,45.1843995314378,111.13231447007921,46.55570983886719,28.347465266352113,111.43125232897306,85.34743267556895
1966-06-01,39.235324170216025,43.03552454168146,112.02897291917067,69.44332216300216,39.51486807603102,130.67864312065973,64.47006048158158,18.736605022264563,115.63100312885486,93.26977937117866
1966-07-01,49.86943624105798,47.686663540926844,145.9373278495593,65.21866648804908,42.275190353393555,125.58123270670573,57.62364587118459,22.43496853372325,150.94317386024878,109.33743352475373
1966-08-01,55.754493805299326,31.296116222034797,130.38439628405447,62.328386306762695,61.44036513108473,120.0568093193902,58.642085762911066,25.27734093044115,104.22572085731908,123.13530963400136
1966-09-01,41.483182792203976,25.843774622136895,131.56858590932993,60.0990519804113,52.55301182086651,114.5342508951823,63.12172468318496,27.33387532441512,90.39113898026315,109.93255117665166
1966-10-01,28.271569401384838,25.435652299360793,116.64251669859274,59.88135898814482,38.759473653940056,119.74541346232097,59.28441424702489,29.626400574393895,71.27467205649928,73.09411090353261
1966-11-01,25.461155535226847,25.6043174050071,116.45774841308594,69.58453795489143,73.69982646061824,99.69781239827475,25.486535804216253,35.59361748073412,79.59627352262798,80.79125777534816
1966-12-01,34.493958806417076,27.010463367808946,66.49082379463391,69.7195520587996,42.37516109759991,74.55297046237521,27.67626961996389,19.950250957323156,98.87710370515522,71.0389178732167
1967-01-01,28.64424464214279,37.41601423783735,64.75917620536609,62.02770307952282,57.81090442950909,125.13225343492296,26.157563231712164,25.822900689166524,74.59664093820672,63.42161842014478
1967-02-01,36.908450758600814,45.84434856068004,54.6266360160632,62.43502859975777,49.100872186514046,105.27705086602106,21.604176454765852,25.842766139818274,72.67995131643195,97.32907336691152
