,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10
1965-01-01,4.391491,5.7789,5.5741463,4.894367,2.6944923,5.0401497,2.5700035,5.375946,5.384136,4.147423
1965-02-01,3.2727165,5.96891,5.500435,4.2145844,2.925457,5.5856133,2.8501053,4.3947678,4.6781464,4.702717
1965-03-01,3.1007233,5.693722,5.9050293,3.570839,3.4070358,5.272751,2.2129135,4.322693,4.2375145,4.0131073
1965-04-01,3.3939323,5.8722687,4.760048,2.9156265,1.9786758,5.3055115,2.275158,4.2342415,3.8853416,3.008995
1965-05-01,2.2129135,5.736313,3.4774704,2.3226624,1.5691681,4.9942856,1.7165909,2.7518234,3.2743568,2.5634499
1965-06-01,1.9737625,5.5790596,3.3267746,2.2391205,1.4397659,4.6060715,1.4151955,2.655182,3.3169441,2.5749168
1965-07-01,1.7984924,5.493885,3.297287,2.0016098,1.4332123,4.7633247,1.2481155,2.511036,3.2317657,2.4897423
1965-08-01,1.7952156,5.0516167,3.1842651,2.058941,1.5085602,4.339073,1.3496742,2.4520645,3.0827065,2.4062004
1965-09-01,2.044197,5.801834,3.3169441,2.2817116,1.4839897,4.8272057,1.6789169,2.7207031,3.3218575,2.5749168
1965-10-01,2.2047234,6.717491,3.7641258,2.7452736,2.4176674,5.6396675,2.0917015,2.73872,3.651104,2.674839
1965-11-01,3.552822,8.61269,5.0925674,3.7379189,3.1727982,7.313732,3.2989273,3.5921326,4.70763,3.559372
1965-12-01,5.390686,11.7904625,7.084408,5.808384,3.6822243,10.191746,4.1965637,5.534836,6.815773,5.249817
1966-01-01,4.5127716,11.528957,6.8996544,6.3710594,3.2323265,9.923473,2.4476433,5.1415024,7.119629,5.8112755
1966-02-01,3.2651596,12.628826,7.0227737,5.051216,3.1666641,10.368347,2.9384804,4.857506,6.971882,4.138489
1966-03-01,2.910572,10.192696,5.694721,4.1352043,2.826851,8.579006,2.6249352,4.350254,6.2298813,4.701557
1966-04-01,2.9023666,5.6405487,4.6129074,3.3061981,2.9975777,5.482956,2.408245,3.846283,4.5324707,4.3584633
1966-05-01,2.4443588,3.6312332,3.795395,2.6085205,2.2769165,3.865982,1.7565308,3.1535301,3.611534,3.0878677
1966-06-01,1.9288979,2.8432693,3.222477,2.2637863,1.4446259,3.0944328,1.3510551,2.6397095,3.1666641,2.496891
1966-07-01,1.7253418,2.286766,2.6003113,1.9633713,1.2853928,2.4295845,1.2574844,2.3064651,2.5625534,2.1636467
1966-08-01,1.7138481,2.2211037,2.465702,1.9666557,1.3067322,2.286766,1.2952423,2.2506523,2.421379,2.1997604
1966-09-01,1.7548904,2.2112541,2.496891,2.1620064,1.6777344,2.3278084,1.401947,2.3392982,2.4263039,2.267067
1966-10-01,2.446003,2.961464,3.1699448,2.8449097,2.3901863,3.1223412,2.235878,3.1321907,3.1568146,2.9286308
1966-11-01,3.5951195,4.3404045,4.2960815,4.571869,3.3997688,4.7984085,3.406334,3.6870499,4.6654396,4.2829475
1966-12-01,4.064617,5.113598,5.781727,4.5570946,3.5310974,5.241642,3.133831,4.998684,4.509487,4.877205
1967-01-01,5.0659637,5.2382507,6.407089,5.341282,2.5695076,5.2551384,2.1506157,7.4036484,5.364929,4.751793
1967-02-01,3.947792,4.2720985,5.996647,4.9646187,2.735035,4.120079,2.8600273,7.0168495,4.614979,4.0694084
1967-03-01,3.7197685,4.0018425,4.702812,3.2333145,2.1996002,4.022114,2.2688522,4.9004326,3.393776,3.8667183
1967-04-01,3.707943,4.0238037,4.221424,2.762062,1.6894951,3.7535515,2.2266235,4.37344,3.0272446,3.0576515
1967-05-01,2.1675072,4.1437263,3.5204582,2.1810188,1.898941,3.983265,1.5712624,2.7333488,2.9107018,2.7603722
1967-06-01,1.9344139,3.8278694,2.9512367,2.1489258,1.6151772,3.493431,1.5543709,2.419178,2.8667831,2.3347244
1967-07-01,1.8111115,3.6842995,2.9799538,2.0171776,1.5324135,3.5153885,1.3466148,2.3718834,2.8178024,2.3786392
1967-08-01,1.8584061,3.5474815,3.0306244,2.1219025,1.5695724,3.598156,1.4310684,2.4343796,2.9090118,2.4546509
1967-09-01,2.2316895,4.6521378,3.7231483,2.7401047,2.1151428,4.4866104,1.789154,2.8549614,3.6082878,2.8887405
1967-10-01,2.527279,6.5658646,4.326149,3.3295898,2.9360352,5.6740303,2.4478912,3.427559,4.4849205,3.4191132
1967-11-01,3.596466,7.6063347,4.7585526,3.910633,2.8600273,6.305748,3.1032562,4.155552,4.194401,3.7619934
1967-12-01,4.8024673,7.915436,5.8328056,4.6284904,3.1505508,6.511814,2.1658173,5.5169487,5.32777,4.158928
1968-01-01,4.25185,9.304317,7.3857,5.3254395,2.832199,7.786484,3.125145,6.1012573,6.3265953,4.4305115
1968-02-01,3.8108253,6.5921783,4.985817,4.4916763,4.4208527,5.005131,2.2672386,4.427292,5.597458,4.984207
1968-03-01,2.4668236,5.751976,3.667572,3.3392181,2.1915855,4.6735573,1.8052864,2.9770622,3.952465,3.1525078
1968-04-01,2.5118942,5.914543,3.5114403,2.608467,1.5107346,4.82325,1.9791222,3.25391,3.1637726,2.37508
1968-05-01,1.9839516,5.526634,3.6482582,2.2237778,1.5815582,4.82164,1.2870026,2.7710342,3.5597305,2.592373
1968-06-01,1.9598083,4.710579,3.1364098,2.170662,1.507515,4.2067795,1.3562164,2.5585709,3.2104492,2.37508
1968-07-01,1.7183723,3.934761,2.8273697,1.9372749,1.4817619,3.5935326,1.2789574,2.2511406,2.8885345,2.2511406
1968-08-01,1.7891922,4.037773,2.8112755,2.0290184,1.343338,3.5758247,1.3658714,2.3251839,2.9094582,2.2527504
1968-09-01,2.0097046,4.9198227,3.0897331,2.358982,1.6169662,4.2164383,1.7779236,2.531208,3.1879158,2.5295982
1968-10-01,2.3251839,6.3233757,3.625721,3.0591507,2.523159,5.338314,2.8965836,2.833809,3.8961334,2.9287758
1968-11-01,3.9589043,9.466885,5.3769455,4.614002,3.7673645,7.937786,3.3520927,4.2421913,5.468689,3.815651
1968-12-01,5.267494,11.803997,6.724163,8.1422,4.5850334,10.014145,5.2401314,5.364067,6.904434,5.026058
1969-01-01,5.903576,10.236866,6.805996,5.667942,5.6094513,8.893261,3.6792755,5.6077805,6.822708,6.695698
1969-02-01,4.9493484,9.088787,5.8250313,6.165947,2.6648865,7.7150993,3.8012695,5.1833076,5.611122,4.417923
1969-03-01,3.1428337,6.9346733,5.1264915,4.279217,2.999115,6.333061,3.0141563,3.919918,5.0061684,5.2016907
1969-04-01,3.3417015,4.1221275,4.087036,3.4052048,2.3339996,4.1873055,2.8152885,3.647522,4.0285454,4.173935
1969-05-01,2.6899529,3.1010551,3.3684387,2.3456955,2.1852646,3.2915688,1.5184784,3.1277962,3.4068756,2.9590073
1969-06-01,2.059929,2.8420296,2.9757195,2.2587967,1.5569153,2.8253174,1.4499588,2.7083359,2.8152885,2.4476357
1969-07-01,2.0131378,2.621437,2.7785225,2.0716286,1.5318451,2.6832695,1.3296356,2.5445633,2.6715698,2.4309235
1969-08-01,2.0248337,2.9790611,2.9105453,2.1184196,1.6287727,2.895504,1.3547058,2.6498451,2.7969055,2.556263
1969-09-01,1.9529762,3.157875,3.0576057,2.3540535,1.6354561,3.1996536,1.729042,2.6832695,3.0291977,2.5763168
1969-10-01,2.5596046,3.863102,3.3567429,2.5763168,1.993084,3.4419708,1.8543777,2.9773903,3.2548027,2.7283897
1969-11-01,2.4208984,5.9938164,4.681965,3.1812706,2.4376106,6.07069,2.2203598,3.6341515,4.0252037,3.2297363
1969-12-01,3.4737244,7.349121,6.0673485,4.7137146,2.718361,6.852787,1.9830551,4.9476776,4.9961395,5.0429306
1970-01-01,4.840988,10.009373,8.5943985,4.723488,3.9191856,8.869118,2.2956886,7.273754,6.474415,6.444626
1970-02-01,4.7665176,8.579502,6.626671,5.41029,3.5633736,7.1496315,2.2973404,6.0011024,7.015583,5.269619
1970-03-01,2.451252,7.4243546,5.3225784,4.395809,2.5306892,6.1881104,2.358574,3.9076004,4.7383804,3.998623
1970-04-01,2.67136,7.3565025,4.473591,2.8269234,1.6138496,6.436352,2.044136,4.031723,4.1310196,3.536892
1970-05-01,2.1533623,6.11364,3.3929138,2.332096,1.4963493,4.8145103,1.4500122,2.8169937,3.439251,2.6730156
1970-06-01,1.7528648,4.9882774,3.248932,2.1301918,1.378849,4.4189796,1.370575,2.4926262,3.2025948,2.3982925
1970-07-01,1.6899796,4.1475677,2.9692497,2.0259323,1.3689194,3.7090073,1.2050781,2.337059,2.9675941,2.3949852
1970-08-01,1.8455429,4.321335,3.0172424,2.0904732,1.4864197,3.91753,1.2994118,2.514141,2.9924164,2.4694557
1970-09-01,2.125229,5.5807495,3.4673843,2.5340004,1.6486053,4.812855,1.7429352,2.8484383,3.591507,2.8434715
1970-10-01,2.4446335,7.715622,4.4752464,2.8798828,2.0904732,6.5257187,2.6581192,3.3085098,4.3974648,3.151291
1970-11-01,2.8120308,8.508339,5.20673,3.4591103,3.7387962,7.354847,2.989109,3.846367,5.1157074,3.7967186
