,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10
1965-01-01,0.39431876,-0.11373329,-0.502186,-0.41713065,-0.31741008,0.30404893,-0.16522293,-0.591152,0.055400085,-0.24050179
1965-02-01,0.4666647,-0.32458,0.5875675,-0.8186188,0.14306298,0.14860268,-0.07918968,0.21475716,0.04562378,-0.76387024
1965-03-01,0.82969874,0.49436492,-0.6801182,-0.51554716,-0.3506504,-0.010428238,-0.3174099,0.046275713,0.74105835,-0.91899073
1965-04-01,0.40083656,-0.15935707,0.15707569,-0.45069656,-0.08701096,-0.19552994,-0.15642396,-0.11503677,0.4363575,0.22877006
1965-05-01,0.35423508,-0.20889091,-0.1026535,-0.43831292,-0.0032588958,-0.59929943,0.1818428,0.14795113,0.29003638,0.083426096
1965-06-01,0.03454361,-0.16261558,0.3702034,-0.29720575,0.18575326,-0.068761446,-0.51913184,0.006191635,0.38128337,-0.5562828
1965-07-01,-0.018575286,0.036173247,0.092876434,-0.24832305,0.048882674,0.48654366,-0.13589326,0.1730442,-0.17076263,0.1560978
1965-08-01,-0.114711,0.22094879,0.8169891,-0.35651627,0.2558182,-0.020856475,-0.20074387,0.05963669,-0.1851017,0.034869768
1965-09-01,-0.031284712,0.038454436,-0.34152526,-0.69347936,0.25907707,-0.27015725,0.015642166,0.7746242,-0.17336997,-0.94473535
1965-10-01,0.07201996,-0.085055545,-0.27569693,0.4223446,-0.057681274,0.26950532,-0.21052055,-0.46829432,-0.3366375,0.13165684
1965-11-01,0.17239209,0.11959915,0.2336584,0.2522335,0.13067932,0.06973896,0.25158158,0.07756023,-0.013361359,0.405073
1965-12-01,0.40213984,-0.21443138,0.28319246,-0.22648887,0.11731796,0.1482769,-0.09320259,0.22779235,0.12644272,-0.025092889
1966-01-01,0.45427018,0.43457642,-0.47462043,-0.34496918,-0.35087776,0.2894985,-0.17954178,-0.12702504,0.035776902,-0.6521927
1966-02-01,0.27571315,-0.25831717,0.08304234,-0.45230085,0.063676454,0.08763733,-0.20514373,0.045952033,-0.1273531,-0.16247407
1966-03-01,0.41586724,0.06564598,-0.24715729,-0.20711327,0.23435593,0.41422614,-0.15525284,-0.5940962,-0.0833704,-0.00032844543
1966-04-01,0.6187134,0.033151247,0.19693795,-0.4250576,-0.02921257,-0.029540634,-0.015755082,0.09420204,-0.24387474,-0.8812973
1966-05-01,0.50645864,0.10175133,-0.124399185,-0.097156145,-0.09059143,-0.20645675,0.07385139,-0.27866706,0.51893157,0.37549514
1966-06-01,0.33052748,-0.12768134,0.12702522,-0.21138,0.20941047,-0.15525284,-0.06958465,-0.27505666,0.6036148,-0.25405008
1966-07-01,-0.13194808,-0.014442444,0.33676377,-0.30689508,-0.0623642,0.2947506,-0.11061363,0.3886242,-0.2671795,-0.25569114
1966-08-01,-0.04201355,0.20481567,-0.015755082,-0.23632546,0.1651001,-0.0006565094,-0.23566894,0.15065765,-0.07221069,-0.056455612
1966-09-01,0.06794357,0.03708992,-0.20054856,0.035120774,0.18216744,0.25634766,0.0068927766,-0.106674574,-0.14704704,-0.049562834
1966-10-01,0.40798968,0.14048271,-0.32429123,0.00426693,0.12046051,-0.116521455,0.053173445,-0.19825096,0.2038311,-0.2947504
1966-11-01,0.24551582,0.07713394,0.086652756,-0.31444436,-0.118162535,0.123086356,-0.16903839,-0.31674176,0.30033034,0.52352697
1966-12-01,0.24617234,0.31477278,-0.055142783,-0.4191494,-0.030197144,0.0049236296,-0.04562378,-0.39486066,0.04562416,-0.32888642
1967-01-01,-0.013061714,0.0855545,0.25862294,-0.65994567,-0.10057564,0.27592963,-0.3317688,-0.394792,-0.08686104,-0.57732964
1967-02-01,0.6050863,0.09567757,-0.85521924,-0.34025878,-0.18090554,0.44605905,-0.015347672,0.11918869,0.2798481,-0.807217
1967-03-01,0.28115463,-0.3343811,0.07412567,-0.4382221,-0.07053375,-0.08392181,0.12473984,0.59953517,-0.118535616,-0.07216644
1967-04-01,0.25992888,-0.15249595,0.6152092,-0.66223145,0.026449967,-0.30270633,-0.15086326,1.359403,0.6325159,-0.15739402
1967-05-01,0.5515329,0.040164948,-0.31152305,-0.038532067,-0.06400261,-0.14008752,0.3350342,-0.13355675,0.6478634,-0.32785016
1967-06-01,0.23511162,-0.067921065,-0.31838036,-0.19755936,-0.010775757,-0.15412864,-0.1632721,0.19200782,0.28376693,-0.68835485
1967-07-01,0.39544487,-0.009796143,0.29323655,-0.08653412,0.16882324,0.5668804,0.011755752,-0.48785704,-0.11918869,0.10841255
1967-08-01,0.28148118,-0.013388443,0.4787136,-0.039185334,0.054206084,0.34319764,0.014041519,-0.22400932,-0.10188179,0.28148118
1967-09-01,0.09143219,0.10677986,-0.2808277,0.31772727,0.046369173,0.30466574,0.018613052,-0.40654755,0.2687458,-0.30335942
1967-10-01,0.2860527,-0.048981857,-0.08751373,-0.1139637,0.15445518,0.020245742,-0.0117553715,-0.11200466,-0.061390303,-0.36083126
1967-11-01,0.403282,0.12767868,0.22988701,-0.6909674,0.07314567,0.19037552,-0.19070168,-0.15216942,0.6374138,-0.22596836
1967-12-01,0.8117884,0.19821243,-0.24392852,-0.704682,-0.17078248,0.10253449,-0.176334,0.1694767,0.45977402,-0.2592762
1968-01-01,0.08679314,-0.10721512,-0.42703706,-0.41682586,-0.0652771,0.059807204,-0.36941797,-0.15425873,0.2454277,0.17613907
