,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10
1965-01-01,0.0002554414303241564,1.8902282919144553e-05,3.8958697351282116e-05,6.0832952017552177e-05,0.00013959559675475413,6.002040945098824e-05,0.00037733656686863724,0.00028624885349667493,0.0002595762860688285,0.00022384601588537162
1965-02-01,0.00024277650352035252,1.4381827760964234e-05,4.39324970630193e-05,6.239264448162258e-05,0.00014668526339598677,7.259024988299989e-05,0.00028574670847904466,0.00029007034234902155,0.000278752247987572,0.000188599232068235
1965-03-01,0.00027281107447509257,1.4216090204610265e-05,4.0868649699000846e-05,5.125018235828196e-05,0.00014888425622220066,6.731325768106173e-05,0.00036043740172837194,0.00035676018472128945,0.0002775674461033838,0.00022060424246749766
1965-04-01,0.00022250300389714542,1.4708785295591008e-05,4.167081504330085e-05,5.673411925229067e-05,0.00013607523710974914,6.885345664202413e-05,0.00032320073972057017,0.0003489192489983647,0.0002909244734649386,0.0002069043418757517
1965-05-01,0.0002161190994749112,1.6388529568155684e-05,4.240514331117824e-05,5.541018080770127e-05,0.00014170141763646493,7.031772578816995e-05,0.00031164121797441367,0.00035994591079153385,0.00024910465260196866,0.00020201316786099327
1965-06-01,0.000225242817707892,1.8187270269562658e-05,4.185741640811349e-05,5.831596440873996e-05,0.00012394048760391092,6.76137200831103e-05,0.0002876144727841685,0.00036931092576456383,0.00025816628075172677,0.0001646850963683195
1965-07-01,0.000228736358362117,1.7870864557725897e-05,3.511559492678462e-05,6.720123825029338e-05,0.00011339257153767076,7.718123621695365e-05,0.0002591386614117904,0.00030068318405288404,0.00028928966614706766,0.0002017584110207453
1965-08-01,0.00022322078751000975,1.811622660675817e-05,4.2224488469749046e-05,6.486404042031306e-05,0.00011640282040885225,6.923119577723333e-05,0.00027333454844275754,0.0002915804413662824,0.0003150033268772451,0.00019328215637722532
1965-09-01,0.00019887996521512314,1.818763215160962e-05,3.6228776019767935e-05,6.294606767672425e-05,0.00012045362382195889,7.346569050458216e-05,0.0003541360066654826,0.0003416635861088122,0.0002780682828823297,0.00019405130375604572
1965-10-01,0.00024800084897183945,1.6255445005855207e-05,4.19421274183364e-05,6.665156996903187e-05,0.00012915966429070315,6.756919382106779e-05,0.0002622136110273589,0.0002631690222187899,0.00026145804942392844,0.00019134291702554233
1965-11-01,0.0002447363762517593,1.7579623258993873e-05,3.855865891378971e-05,5.382148845542577e-05,0.00012499923203987154,7.159748444488893e-05,0.0002809284654046808,0.0003161935247979792,0.0003305643672476812,0.00019763380830251686
1965-12-01,0.00023549790577297766,1.5197361638759805e-05,4.221039467037046e-05,5.686004529014186e-05,0.0001419271178416569,7.114206580029401e-05,0.0002892114935093559,0.000315440800997229,0.0002879133811300813,0.00019151114896443245
1966-01-01,0.00026646305091812143,1.3732353931185637e-05,4.174134242750796e-05,6.361792873663252e-05,0.0001470033814918927,5.894131564197042e-05,0.0003576654177907455,0.0003032524026431409,0.00026679087474396263,0.0001918452334074253
1966-02-01,0.00025680253332081653,1.2085148223714322e-05,3.20960725168985e-05,6.281908922357529e-05,0.00015165414714085105,7.649075650122194e-05,0.0002891528960649988,0.0003123413729814014,0.0003062383821715826,0.00021997341694234796
1966-03-01,0.0002581187956301229,1.4514541648909302e-05,3.865071325160471e-05,6.369984389277219e-05,0.00013762115320952776,6.221056797325479e-05,0.00034061124876773514,0.00028343942436289836,0.00028087411794394,0.00020189323254886108
1966-04-01,0.00025021980815966217,1.2526439982733732e-05,4.803207699341676e-05,6.394066942794736e-05,0.00013757801339538258,6.676669467456772e-05,0.00033478419417016473,0.0002961457669568647,0.0003255052935605034,0.00019917851376875833
1966-05-01,0.00022508835952196805,1.663818533483276e-05,3.654468956584525e-05,5.953933872487618e-05,0.00013609746185300702,7.34644778449798e-05,0.00027795423583094295,0.0003192107344927665,0.0002792786760657127,0.0002106739761861595
1966-06-01,0.00022838087586153833,1.8123300222854324e-05,4.3511856886282285e-05,6.247792043723166e-05,0.0001248004131908105,6.427619934714e-05,0.00030495526256605184,0.00030534590353324475,0.0002498435888214615,0.00014025985414313304
1966-07-01,0.00022425245593435,1.7535388384136172e-05,3.569628596004029e-05,6.588195988331877e-05,0.00011652825791812077,7.591159027513294e-05,0.0002787447166545982,0.00030039669322182557,0.0002968729702466778,0.0001905156799743103
1966-08-01,0.00023561571392097645,1.8378809853756036e-05,4.0201709374360004e-05,6.208446869831754e-05,0.00012300894013606012,7.12934966681392e-05,0.0002573381217579091,0.0002829093448651422,0.0002714501471049955,0.00020265791602936146
1966-09-01,0.00025419796916789243,1.7863208843967488e-05,4.0324682040703424e-05,6.127799809161973e-05,0.00012176471169699322,6.999659620175538e-05,0.00028641240662961664,0.00032403776068739323,0.0002560209771939393,0.00018516417381957777
1966-10-01,0.00023055915205207257,1.8334750540850143e-05,4.1776895810516526e-05,6.126274456619285e-05,0.00013044916241514412,6.815978503298192e-05,0.00030241540766188076,0.00029920405982660923,0.00024417985796703603,0.00018797281144715443
1966-11-01,0.0002538826915302447,1.7153867788608665e-05,4.457641482054267e-05,5.5305597578851684e-05,0.00012612898982214656,6.825653794554196e-05,0.0003130609392038812,0.0003069972860560353,0.00030226417885418857,0.00020159322711815303
1966-12-01,0.00025141111109405756,1.5958536365629966e-05,4.622787754568789e-05,6.068972392573154e-05,0.0001379003383176909,5.4510833468243835e-05,0.0003368855946713925,0.00028968019510752384,0.0002858362959473041,0.0001843569948136605
1967-01-01,0.00024863593612930605,1.5412012872831027e-05,4.805756979305757e-05,6.36577429499344e-05,0.0001280356214424087,5.648468383393872e-05,0.00031726836563653445,0.00027292535378364846,0.0002750962298234989,0.00017947547619130363
