,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10
1965-01-01,-0.58796215,-0.112735555,0.30435684,-0.9726761,-1.3256004,0.9657589,-0.80754626,1.233175,0.9488338,1.1310359
1965-02-01,1.1835771,0.15306167,0.4512369,-1.148991,-0.23886414,2.2856197,-1.0032885,-0.2340074,0.047095824,0.13495903
1965-03-01,0.16203912,0.38456687,0.3747062,0.039737128,-1.5490115,1.6505617,-0.7445556,-0.65772265,1.293958,0.8031311
1965-04-01,0.031642534,-0.11332436,-0.21075387,-0.19412318,-0.6928972,0.6566925,0.58325243,-0.13230991,-0.49803838,0.8870206
1965-05-01,-0.4223908,0.07505913,0.1122941,0.71747553,-0.4219492,0.75161994,0.54881364,-0.5744219,0.6294652,0.86391413
1965-06-01,0.5463117,-0.5045141,-0.104346655,0.13716654,0.5920828,1.07717,1.2175744,-1.0796721,0.17970009,0.11612067
1965-07-01,0.63859004,-0.27153692,-0.48729473,-0.85110986,1.0199192,0.6194574,0.66331536,-0.74529153,-0.9333805,0.21752396
1965-08-01,0.038412523,0.9909258,-0.490238,-0.97164583,0.45594653,0.81490505,0.37853274,0.042386055,-1.6523279,1.2034457
1965-09-01,0.4578598,0.19868553,-0.1889719,0.61312884,0.038854025,1.202857,0.52953374,-1.5635816,1.0343422,0.93293893
1965-10-01,0.4382856,0.12892476,-0.08374228,-1.4209696,0.022076225,-1.0861473,0.13113245,0.54395676,0.47154704,0.44961804
1965-11-01,-0.22311655,-0.72512865,-0.07344006,-0.27418613,0.110822484,-0.110086516,0.009419155,-0.27403885,-0.6352051,1.3401706
1965-12-01,-0.06343222,0.38471407,-0.14864616,-0.31436467,-0.79371184,0.51143134,1.5016211,-0.4553578,-0.54395694,0.995341
1966-01-01,-0.40390986,1.0097748,-0.2125156,-1.0271349,-0.50980586,1.5531435,-0.33519307,0.04397874,0.78004366,0.6314709
1966-02-01,0.012441349,0.8753792,-0.021266032,-0.86351645,-0.32275182,0.8685797,0.67776424,0.3314318,-0.49548402,-0.27023774
1966-03-01,-0.17721686,-0.35819513,0.4326985,-0.8123044,-0.23450498,0.2725523,0.798995,0.86973715,0.23247965,0.48347658
1966-04-01,0.2087543,0.2454997,0.1873436,-0.17085151,-1.0541874,1.1288354,0.30061778,0.01924057,0.8523771,0.815053
1966-05-01,0.075805284,-0.6297348,0.004629326,0.58561146,-1.0767556,0.08651085,0.31725445,0.25649434,-0.23088832,1.1622536
1966-06-01,0.0075226785,-1.5875742,0.1953003,0.45338598,-0.30408973,1.026556,0.6455036,-0.13352737,0.16000152,0.72073036
1966-07-01,0.043834113,-0.31595245,-0.6443462,-0.8095558,1.4265597,1.3449676,0.9520527,-0.97519934,-0.40362057,0.5248514
1966-08-01,0.47580934,-0.54741937,-0.24492092,0.0026040077,0.21468563,0.7406942,0.26691037,-0.6842743,-0.8927392,0.75067633
1966-09-01,0.108500145,0.2981584,-0.7797542,-0.721309,-0.27718168,0.08911476,0.6255395,-0.6792109,0.08115812,0.41099852
1966-10-01,0.24983966,0.048463393,-0.17591496,-0.22162962,-1.7125664,0.44123396,0.027486706,-0.07132077,0.8256138,0.83805513
1966-11-01,0.030090714,-1.2986743,0.15378089,-0.034430694,-0.7917617,0.10777678,-0.19530025,0.049331427,0.026184846,1.0731388
1966-12-01,-0.17374492,-0.7943657,0.45902792,-0.6766069,-0.504598,1.5787494,-0.5788121,0.21294966,0.7461916,0.56825143
1967-01-01,0.0527894,0.24229832,-0.24895954,-0.9435482,-0.53788584,1.0048306,-0.80466384,0.5788517,0.808494,0.5975028
1967-02-01,-0.83397275,-0.2109911,0.48759428,-0.749876,-1.9905106,1.3187361,-1.3174039,-0.7325571,2.0744405,1.0626159
1967-03-01,0.03846798,-0.10807673,0.06544552,-0.04546213,-0.10041656,1.2036651,0.048626184,-0.72739476,-0.48226538,0.12722746
