,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-1.298763116200765,-0.15796394798699326,-0.047673499387390204,-1.8900854885578156,-13.83230271546737,-5.917630968867122,-40.31581525449399,-10.166968384834185,-12.340148635532545,-48.5355780674861
1965-02-01,-1.0062537988026936,-0.7027192847935233,0.01771564964415892,-2.59002149105072,-15.403710240903107,-7.01296329498291,-45.128214800799334,-10.98822240960108,-8.503852719845979,-53.11206670907827
1965-03-01,-0.31759071350097656,-1.1036327270072277,-0.06742814098888973,-2.8105121850967407,-16.36279354924741,-7.392709964030498,-45.6480273494014,-11.625488490274508,-3.6440180695575215,-53.97092012258676
1965-04-01,0.2843088110287984,-1.455233389086376,0.5858994879812565,-1.818988025188446,-15.669767752937648,-7.88538391525681,-45.05993525187174,-11.715980425272903,-2.4192535358926524,-53.985082186185394
1965-05-01,0.7161217530568441,-0.9145357242719395,1.7303633240033995,-0.5767440050840378,-13.25616110926089,-6.619666073773359,-40.72197808159722,-11.318159756595142,-1.624590806339098,-49.88424227787898
1965-06-01,1.1046771208445232,0.24468058676231563,2.606172606630145,1.133037880063057,-7.422474156255307,-4.899820443746206,-30.568574976038047,-10.102587530057724,-1.1961102485656738,-41.9122549203726
1965-07-01,1.3517991701761882,1.6797980454963024,3.778599793056272,2.1947088837623596,-2.320636355358621,-3.192970881590972,-18.25463330304181,-8.050294118384793,-1.570016923158065,-23.451944497915413
1965-08-01,1.1376605033874512,2.4467661624818335,3.772409007234393,2.7460840344429016,-0.22835731506347656,-1.6672519413200584,-16.41147048385055,-5.655865473290013,-6.1555857243745224,-13.284064256227934
1965-09-01,0.913212776184082,2.8138430099787675,3.6801558620524855,2.45607927441597,-0.7969781108524489,-1.4070306275341962,-16.04163028575756,-5.529084924149187,-7.9241861467776085,-19.905627690828762
1965-10-01,0.7025095621744791,2.5065055982334408,3.998037554183096,1.4972658455371857,-4.235626044480696,-2.1365267199438973,-24.969703179818612,-6.091075400783591,-5.489541136700174,-32.68914222717285
1965-11-01,0.18643959363301596,1.6983826329388956,3.4997137087696,0.059699336998164654,-8.95008729851764,-4.304127113239185,-36.23968406959816,-7.021683862764542,-7.5266267942345655,-39.68768119812012
1965-12-01,-0.06817022462685902,0.7799291000591488,3.117191791534424,-1.0563404858112335,-11.773561394732932,-6.321910265329722,-43.56676737467448,-8.589034537746482,-8.290079883907152,-44.958110956045296
1966-01-01,-0.03454859803120295,-0.37096508844630927,2.492510597660856,-2.010672688484192,-13.59484403029732,-7.66031484346132,-46.397417562979236,-10.81212383427032,-6.016237839408543,-49.70915867732121
1966-02-01,-0.354000449180603,-1.0667661747594517,1.854790943973469,-3.1309565901756287,-16.001627756201703,-8.380623765893885,-49.630165100097656,-11.77741142168437,-4.004708062047544,-54.62886736943172
1966-03-01,-0.42542394002278644,-1.0852213684968122,1.7776039411436835,-3.1091251969337463,-16.90379018368928,-8.616424251247096,-52.20695071750217,-12.017862764123368,-4.819538800612739,-54.64740533095139
1966-04-01,-0.15975827972094217,-1.1367814982031275,1.4753318057869964,-2.4135804176330566,-16.658520698547363,-8.305349865475216,-50.264658751311124,-11.575312157199807,-7.699469379756762,-55.16988314115084
1966-05-01,-0.0608048141002655,0.09082579237269604,2.0202737934184523,-0.4741174355149269,-13.416252965512482,-7.109128462301718,-44.779918811939375,-10.90915954276307,-11.459662603295367,-49.87729879525991
1966-06-01,0.25466543436050415,0.8319444895729305,2.9875714823884785,0.835144892334938,-7.507864288661791,-5.3105106224884855,-36.751256165681056,-9.56114612213553,-9.330411579297936,-42.942656003511864
1966-07-01,0.6792174975077311,1.9039550165491779,4.36314231944534,2.028503566980362,-2.0482089208519976,-3.416426439543028,-23.476953859682435,-7.862126990540387,-7.269719890926195,-27.731690040001503
1966-08-01,0.5315693616867065,2.569989238198348,2.800582264954189,2.9237887263298035,-0.6599208583002505,-2.3384836879936426,-16.190573021217627,-6.101078529880471,-13.037235840507176,-16.112384429344765
1966-09-01,0.4968661864598592,2.6305851973886565,2.5209136728970507,2.8068453073501587,0.026620394023864163,-1.7658032275534965,-17.12515795672381,-5.577131820051638,-13.681976691536281,-18.120925243084248
1966-10-01,-0.08476128180821736,2.362091522517167,1.847099020796002,1.8050289154052734,-3.336493865303371,-2.3884439790571057,-24.007398110848886,-6.133601436876271,-14.859141474184781,-29.84501398526705
1966-11-01,-0.8494945367177328,1.6381788441515344,1.1986668379801624,-0.02997447969391942,-7.914202109627102,-3.741232446722082,-32.68786889535409,-7.3743023284494065,-15.801009924515434,-38.98992171654334
1966-12-01,-1.576865514119466,0.47044777494715895,1.2038977640979693,-1.701589822769165,-11.035188384678053,-5.40704920485213,-42.01352861192491,-8.514465044622552,-15.110078065291694,-45.10243489192082
1967-01-01,-1.4503691991170247,-0.3883695039223498,-0.2979649125405078,-2.332547754049301,-12.602240106333856,-6.369429021268278,-45.93520341096101,-10.089528070737238,-11.929852029551629,-49.777892919687126
1967-02-01,-1.030755837758382,-0.8635221738514938,-0.6923321283088539,-2.7024081349372864,-13.89244328374448,-6.8561373530207455,-48.08586261890552,-10.878306872224154,-7.943362256754999,-52.585645822378304
1967-03-01,-0.9118779500325521,-0.6536469919475044,-0.13978900212161946,-2.522168755531311,-15.279755385025688,-7.6141357421875,-48.68377756189417,-11.046847251996603,-6.856001978335173,-51.782076175396256
1967-04-01,-0.5644562244415283,-0.7838761243294543,0.8024717276951052,-1.9440439343452454,-15.583903893180516,-8.38203172425966,-50.46664697152597,-11.999563974876926,-7.939479662024456,-50.781272007868836
1967-05-01,-0.16953363021214804,-0.1229547609494427,1.8043709251115907,-0.7084585726261139,-13.361726636471955,-7.359388712290171,-45.40737293384693,-11.328413715101268,-9.556299707163936,-47.17180545513446
1967-06-01,-0.15996422370274863,0.9789742470726254,2.778001551358205,1.069217026233673,-6.91828727722168,-4.584684243073335,-32.61406156751844,-9.7166022209272,-9.469056129455566,-38.58216359065129
1967-07-01,0.01383911818265915,2.3779690265655518,3.903792489249751,2.4440160393714905,-2.621346971263056,-2.5687196770229854,-20.382467905680336,-7.487757565224007,-12.254613378773564,-25.006593190706692
1967-08-01,0.18564216295878092,3.045141415333185,2.622894970875866,2.8874728083610535,0.11922486288392024,-0.6371453807160661,-12.428974222253869,-5.146569748447366,-15.655367270759914,-10.01066336264977
1967-09-01,-0.030377646287282307,2.9220533183240516,1.754965084903645,2.492375075817108,0.8513357328331989,-0.45368357284648997,-16.69683986239963,-4.309020303700068,-17.806463656218156,-13.464728685525747
1967-10-01,-0.337414026260376,2.019647819789376,0.6801113767443963,1.662500947713852,-0.47508504079735797,-1.2788523693342466,-23.471463168108905,-4.942571626950617,-18.335705218107805,-25.179463166456955
1967-11-01,-0.6574091116587321,1.5023202408017136,1.2929761184836333,0.05968713201582432,-4.858334686445153,-3.2753551328504407,-31.868906374330873,-6.071564269392458,-15.945746587670367,-34.806185502272385
1967-12-01,-1.078778584798177,0.7146375620459008,0.5576588635174733,-0.7629741728305817,-9.238575852435568,-5.335393789652231,-37.19769583808051,-8.608120434904752,-17.19122658605161,-41.407093634972206
1968-01-01,-1.3790844281514485,-0.050748192419217325,-0.32170206870672835,-1.7391660809516907,-13.145722513613492,-6.484670896787901,-41.92470621179651,-9.920285499259217,-15.65439286439315,-46.96159729590783
1968-02-01,-1.0046752293904622,-0.20677409772797833,-0.3318356455497022,-2.757427990436554,-16.38722627059273,-7.083632494952227,-46.427401789912466,-9.977433452867482,-9.516430937725564,-51.746005278367264
1968-03-01,-1.0822359720865886,-0.6652156199057271,-1.5334152950430815,-3.0570414662361145,-17.140480746393617,-7.3608166462666285,-48.386644434045856,-10.287956995506809,-10.726271504941193,-55.20244378309983
1968-04-01,-0.6029146909713745,-0.7842104500672948,-0.4442170262336731,-2.3052458465099335,-15.681567399398139,-7.545028506098567,-47.09907814308449,-11.10329954591516,-9.266486375228219,-54.224304052499626
1968-05-01,-0.24323000510533652,-0.07495856660557544,0.8655721848865725,-0.48121053725481033,-12.458109855651855,-6.4188441714724975,-43.21049584282769,-10.376161418549001,-11.902460844620414,-50.88225511404184
1968-06-01,-0.24935607115427652,0.6735254225768442,1.4131738329833408,1.0354764014482498,-6.068829349849535,-3.6654913747632825,-33.71952904595269,-8.800546437093656,-12.074496435082477,-44.537074749286354
