,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9
1968-02-01,6.676564201091867,3.837441152062643,6.080922834351032,8.586788270870564,6.693938172087907,5.761213866022728,2.6353214797089626,5.298467602739292,8.171817923706472
1968-03-01,7.029551508447531,0.0,6.337175113752887,8.763419147575648,6.095284149485485,5.454524938942687,2.41163664369014,5.522071626493676,8.17280126619613
1968-04-01,7.3360501933849,0.0,6.390713176513958,8.927407097693353,4.588473542685023,5.040474589690505,0.0,4.2154616697946805,8.15847757029402
1968-05-01,7.739091057511527,0.0,6.613108962640205,8.62760751618163,2.240176307112507,4.184950922270586,0.0,2.8958626059556756,8.29104518525903
1968-06-01,8.157466961448248,0.0,6.73052904435363,8.271860023428719,2.323565034401958,4.7846242222172775,0.0,0.0,8.510841402762386
1968-07-01,8.20753958564225,6.038630768146064,6.81358409618612,7.535419460657548,2.3824219158837234,5.755925303935285,0.0,0.0,8.283057953823816
1968-08-01,8.599824005447934,7.535691520346284,7.676852386285854,6.991238845352497,3.8834039812108734,6.759207301881324,0.0,4.926762427859431,8.17821447823141
1968-09-01,8.413117034667053,7.92904805406389,8.11512928977196,7.092953251681086,2.6967750044965015,6.945553405799325,0.0,5.929447359894398,8.351238732413968
1968-10-01,8.523669581863114,8.327045835868372,7.6063769516693815,7.588065486767084,2.829747381798086,6.805570275958044,0.0,6.556845406354667,8.58279273473324
1968-11-01,8.550938848318893,8.482612306191243,6.959551827793437,8.138636083705908,3.222325691205903,6.182797482844374,4.080329250934874,6.4830634512864975,8.522741323788075
1968-12-01,8.120738349257408,7.322755737135334,6.787531377910926,7.930577554832,4.372500379660765,5.6173130563255445,2.7144409397013316,5.962925779660536,8.618658941395605
1969-01-01,7.431711675906297,6.261856338506342,6.279419920082782,8.318166824396164,5.679409517337838,5.175110727758408,2.997388540468694,4.488846363794742,8.391921212067386
1969-02-01,7.319768129481865,4.031933099545732,6.293121828629866,8.705871225815725,6.721170322243561,5.824694699493347,0.0,5.496959671848407,8.466219808166663
1969-03-01,6.388548416420735,4.421767348267485,4.721222245789443,8.871614549165932,8.271659914511833,4.576849577482198,0.0,4.61801639859096,8.395991907954896
1969-04-01,6.742822383570484,0.0,5.999665620045024,8.942886522994081,7.929960042125078,4.611278422595173,2.248787443770294,5.071133602347322,8.468604386553803
1969-05-01,6.619647605457615,3.5722260232997067,5.144388936668982,8.308316951625134,6.945512735545786,4.138294206841394,0.0,3.7532456791358526,8.473322812643845
1969-06-01,7.454916223161828,5.711203019959525,5.98257267950474,6.743167778709718,5.1960667299076695,3.533000625977178,0.0,2.7312432022399373,8.752923782293916
1969-07-01,8.028112020482714,7.391480323221804,6.294618808339302,6.551166938254514,3.4014359903908082,4.757340351344973,0.0,0.0,8.542080764681712
1969-08-01,8.130572457960334,8.198714618087605,7.293451278724383,6.6654256083562675,4.222488349156099,5.272798187529016,0.0,3.309373815901595,8.198235595661137
1969-09-01,8.333531891514834,8.071848747955066,7.92848385811639,6.75189565166904,2.7259898544901966,6.5703764650278496,0.0,6.011437199652257,8.483258403083745
1969-10-01,8.372938674147669,8.399691017735217,7.56099272251332,7.124816359909237,3.680937888084842,6.091909550678791,1.8180940932000678,6.015391327921203,8.421547001529488
1969-11-01,8.364586591450273,8.274764801709459,7.185743394740957,7.308511215057452,5.081133865770188,6.073307781748822,4.289323007009421,6.166042157276565,8.45081661515682
1969-12-01,7.637423968857866,7.511644183292725,6.605978089284864,7.197167075580906,5.904878997551313,6.007206639050186,3.367843261098287,5.430666645549626,8.420584155177021
1970-01-01,6.691324249015135,5.809746801439062,5.635556437799454,7.7103788529455315,6.035262407619284,4.934323440566429,0.0,4.4796316238775935,8.506512174890064
1970-02-01,6.809302332833801,3.224966810786382,5.635321953018365,8.19325334856612,6.990795501281528,5.11751858566652,0.0,4.471112844202168,8.174447369055521
1970-03-01,6.575590763676096,0.0,5.887864531948076,8.398916586530182,6.51380347018359,5.558633071312471,2.1531865141998523,5.088074241583955,8.2885537701316
1970-04-01,6.842090019163198,4.400875012851678,4.766979130617917,8.48315466320649,5.548821505173587,3.677896195612045,0.0,3.4343183927688,8.253519685122528
1970-05-01,7.112810754462693,3.5571715346343202,5.832803833658355,7.935906268047984,2.4565672116851975,3.6082526767801717,0.0,2.690368459169241,8.347341552841161
1970-06-01,7.801448622642816,5.472585728869431,6.483309060811076,7.217991619241326,2.019229273203538,4.747449603310448,0.0,3.1156186714557474,8.26480020209275
1970-07-01,8.043121248129108,7.007731284387104,6.361588822150409,7.052175768659874,2.3806404230239124,4.448241988494228,0.0,0.0,8.31288423027851
1970-08-01,7.996243214484257,7.446286810458102,6.896311851918393,6.445186903371775,2.275589063097706,5.794067516316452,0.0,2.9894755264403585,8.394957622134253
1970-09-01,8.15797969303095,7.8405619699313025,7.802621660417242,6.977803449214913,2.6039819849474246,6.332192028831132,0.0,5.477456466495544,8.492309845248222
1970-10-01,8.373385107378754,8.256883016095262,7.912366678072875,7.231904183597122,2.816829614387029,6.1486053188423275,0.0,6.190387085261563,8.599479052823495
1970-11-01,8.06045300228317,7.763854073251284,7.111384882385578,8.37085150146989,2.9726940077541792,6.013671381171264,0.0,6.089689828652205,8.87608549898786
1970-12-01,7.8033245779162055,6.958838824679511,7.049488855122755,7.836423692769537,2.8833208542998796,5.854388180208624,1.6302574623403179,6.425368214702633,8.733245335008577
1971-01-01,7.032539009396456,5.512608470878611,6.061033974461722,8.178872384155014,5.603952196722494,4.2427615998241945,0.0,4.203385314401638,8.75752400756221
1971-02-01,7.28193613472526,3.0206496342173,6.213956755452545,8.488929038184223,6.517963580751522,5.662628075135928,2.3780434264009602,5.270448919240743,8.466790326623283
1971-03-01,6.747185697446185,0.0,6.040201490679803,8.717659354121645,6.686475950745884,5.2972886484439,2.795030821988542,5.119394405467403,8.329903388686798
1971-04-01,7.118271417960473,0.0,6.167406804651761,8.826185059478277,7.0746564147350375,4.8031289265644945,2.5074787382490573,5.333905298644374,8.301557415174793
1971-05-01,7.492221977002413,0.0,6.481023156090662,8.863237281083249,5.226647502969947,4.2626932962530715,2.3008875185972015,4.623048790281443,8.423107619716282
1971-06-01,8.0340211568223,3.1283463522804955,6.62839964069835,8.004620016192257,4.623277501988691,3.689045663646275,0.0,3.004178629529709,8.629884907179553
1971-07-01,8.068853987545982,6.985477192543457,7.053608750085357,6.548298297242819,4.186454860397784,4.946839820785541,0.0,2.342705396045616,8.366706544043486
1971-08-01,8.257019863442112,7.894944229405902,7.116216277629,6.183896294223431,2.992730728367962,5.509485688483644,0.0,3.948827910933478,8.210960336119657
1971-09-01,7.967917681047433,8.065057417351241,7.757912799405843,6.611223816070742,2.6971257384650156,6.405745663343453,0.0,5.616727321998648,8.265952805721119
1971-10-01,8.335393104807574,8.138695807550821,7.722877218396137,7.087764029992569,3.4300256807311595,7.01511073995374,0.0,6.662061624143174,8.698232692996353
1971-11-01,8.227804546201478,8.28288400684746,7.1823504893524,7.656149110392539,4.473627601141146,6.807859572193182,3.749152428958752,6.7059811301976495,8.596008290911435
1971-12-01,7.982497863040872,7.0178076871217145,6.797923761125572,7.478242307430944,4.061353600641402,5.945560481496432,2.8293037204267724,5.882380918084242,8.542288201720075
1972-01-01,7.408098932396781,4.82504162799765,6.528209227183394,7.947022696049732,6.707409491375474,5.695409104112217,2.808313451246594,5.192208782510858,8.604342211189753
1972-02-01,6.872601228918178,0.0,5.918569117880405,8.545002845696146,7.819372602599361,5.238520819754742,2.5584390192449913,4.977599380874668,8.301278146386752
1972-03-01,6.964964201618132,0.0,6.103229541351143,8.490836011848474,8.120086682111946,5.244232225710513,2.4604902374903506,5.042156551756248,7.916631009128476
1972-04-01,6.808910074618409,0.0,6.357005195876832,8.625760159741008,7.592047131333364,5.037795727454124,0.0,3.902429109987232,8.002128724075044
1972-05-01,7.290503612474,0.0,6.142564574518575,8.167379802177361,6.857206357386827,3.9966244773986292,0.0,3.429067077889605,8.126490511308884
1972-06-01,7.325319392610609,4.936813004225796,6.9507880179302095,6.922236071707474,7.006858706356183,4.831349247499591,0.0,3.1185525020742677,8.346220805403725
1972-07-01,7.7239497747013495,6.799235005752855,6.637769425301413,6.135451915887458,5.620269775465777,5.628109537693243,0.0,2.1982740421034084,8.415762927927114
1972-08-01,8.043700968442693,8.003473860133717,7.637706832243399,6.376557215188185,5.950545756431455,6.841529708923081,0.0,3.798714661045762,8.206416682088598
1972-09-01,8.13916226936882,8.210977213613099,7.977742849768999,5.850381703040713,5.6209610372464285,6.808781940558779,0.0,5.894652186613468,8.369768042840729
1972-10-01,8.317157770468677,8.09689661990825,7.363264807667392,7.077400635229945,5.919830501665084,6.436890297730852,0.0,6.06178843098215,8.460936096389231
1972-11-01,8.138305820548274,7.933644075369429,6.842421093029286,7.863906683700614,6.11195212667164,5.621881390983692,3.1563022565939645,5.826157053391715,8.2896900587414
1972-12-01,7.5002129963925865,6.221999885787305,6.41924318619705,8.083721218015341,6.884757917100183,4.724588258973391,2.9837047166847515,5.317060532455207,8.358655800058697
1973-01-01,7.06565314869131,3.835378265653726,5.881335853671462,8.338029017556527,7.20694866053246,5.13666300121782,0.0,4.9971478813647945,8.101372080287721
1973-02-01,6.884107198936917,0.0,5.999979802721491,8.541757483244618,7.17360689957461,4.745244702104191,2.921910318772553,3.7317917112755863,7.925286334355459
1973-03-01,6.701325234473978,0.0,5.33101876938918,8.708656717648445,6.761632817966915,4.064905778192493,0.0,4.01541180378353,7.94523758542565
1973-04-01,6.365897662093005,0.0,5.256237470388566,9.016379642990222,5.458797239092294,4.531616744165605,0.0,4.018937397529748,8.34693919018442
1973-05-01,7.026248985346841,0.0,5.065642949985056,8.614458313423466,4.299329402440903,3.9455340294502386,0.0,3.2392468638539405,8.457022478808177
1973-06-01,7.8222835697202715,5.546703206286002,6.070762653507897,7.783435368125942,2.666285765123809,3.64568279328855,0.0,2.709466408520039,8.371293233404712
1973-07-01,7.867314986858187,7.1533860062532275,6.592018069281138,6.824614984430114,2.5344284420962055,5.002434747768467,0.0,0.0,8.669639246274745
1973-08-01,7.883779897569446,7.822815111014692,6.785486506827069,6.801157695352933,2.238838876635967,5.871517071873283,0.0,0.0,8.436958433519045
1973-09-01,8.249421107208367,8.3195175377714,8.130880238416008,7.457195184556557,0.0,6.54288409448662,0.0,5.126073782000219,8.469492546100955
1973-10-01,8.42502893272564,8.166794511868764,8.01165890668692,7.9177166542859485,2.8059373919702715,6.654249725377807,0.0,5.9528640965032515,8.516368070695856
1973-11-01,8.481652665831154,7.573676904285634,7.519506029686814,8.073600533815345,2.5845361115395433,6.068303589570193,1.7591859003716257,6.383607639518865,8.560733766292595
1973-12-01,7.880735344562335,6.854453610176144,6.943487581791591,8.303809138092168,4.15186209763377,5.79416780834035,3.522459063670651,5.967631275440411,8.600063698312669
1974-01-01,7.256676595068473,4.608971551124648,6.341194946328853,8.476563956641423,5.328191123153367,5.375253816943324,2.6347227992056306,5.151562301377608,8.658731030269825
1974-02-01,6.55776328896115,0.0,5.912514244455368,8.826394925017215,7.2735647987627035,4.9177369588647,2.2035118003458267,4.878621540035202,8.437499533649639
1974-03-01,7.019322144770259,2.3883662508265013,5.945241727433905,8.899818650373762,6.821580604024701,5.274937493153338,2.891764109921044,5.156337321464929,8.287610920750481
1974-04-01,6.860851744742767,0.0,5.787431685946438,8.93899741116443,6.566900109215243,4.589077351845161,2.5223644182294467,5.240447054885845,8.042193302651285
1974-05-01,7.219727326736921,0.0,6.088349873120537,8.703070495529381,6.254849557033181,3.923658552256901,0.0,2.738836631688529,8.187476808252931
1974-06-01,8.01865840322564,0.9674058892533623,6.509687913603919,7.645961554634992,5.0171379995978675,3.7161898570526333,0.0,2.4188983858760476,8.268563670100118
1974-07-01,7.921487340019974,6.551540835130625,6.521702080369536,7.107925323528454,3.4983665060383937,4.629321234783686,0.0,0.0,8.124856922530364
1974-08-01,7.966585467778593,7.777903564425802,7.033039275811309,6.318083402903709,2.3971599847603455,5.64880245611585,0.0,0.0,7.960677166380404
1974-09-01,8.006853352859519,8.1605000724024,7.467845996194726,6.777503573882048,2.6267554241172686,5.9190172211612095,0.0,4.841725876258958,8.278900463274724
1974-10-01,8.046138675638158,8.461736211104121,7.431986797567715,6.894515776753953,2.90395155491783,6.594196324883112,0.0,5.643062181535185,8.580245351411445
1974-11-01,7.774701483137813,7.814101979773748,7.493627387880572,7.4612180623327315,1.8429546203044251,6.172691131272968,0.0,5.642458505220983,8.512887037851135
1974-12-01,8.026709545111897,6.739514949831918,7.031800673628418,7.593673961439497,2.268817978959874,6.0185952491256165,2.051244420029824,5.757592665554044,8.516765981602525
1975-01-01,7.3832548188311655,5.364385576007421,6.524093453611481,8.097050069237564,5.306802466687257,5.5800217584702,0.0,5.5476916586509555,8.418819810418043
1975-02-01,6.738824438824399,1.6596111567475549,5.8761110812048925,8.469681448698807,6.612911571146064,5.438985098854745,0.0,4.9786700034583955,8.306307561109271
1975-03-01,6.915803940881498,0.0,6.067976822880171,8.722016299170894,7.7178803294415825,4.527748335106592,0.0,4.649784729679411,8.171892794395559
1975-04-01,6.608162388114529,0.0,5.819669890919915,8.933186505757632,7.06897643765793,4.480364137935591,2.3258240792463103,4.280392582120297,8.125767872534881
1975-05-01,7.292701141581857,0.0,6.388599189007606,8.558821093682885,4.690640843469047,4.526950417124472,0.0,4.169982166511637,8.364868925232742
1975-06-01,7.997749207219708,3.009304913662014,6.586114152790169,7.784791636085897,3.243329188952175,4.7692084145911515,0.0,3.122846540554962,8.408836579212224
1975-07-01,7.881513241411019,7.0875732257765085,7.015426931582283,7.063764380426444,5.486098213048639,5.635439966149784,0.0,0.0,8.258770542866174
1975-08-01,8.185514084957235,8.157964520597238,7.7277516923662946,6.480928864083333,3.0183902068443773,6.774079654893744,0.0,4.776451674582641,8.38614227326663
1975-09-01,8.369572141641365,7.833888935756027,7.930872082076495,6.7101095594018325,2.810345084603471,6.804277572765849,0.0,5.793165169822487,8.251241166842787
1975-10-01,8.39207733626576,8.13655826593915,7.776096790289957,7.507470818604028,2.8236640786256233,6.529037648154212,0.0,5.640428998956485,8.404160446694261
1975-11-01,8.344165064980363,7.819323951648084,7.605749043765816,8.251587289693141,2.880790543308592,6.191830928243717,0.0,5.979434448262259,8.494871017529443
1975-12-01,7.683624168203051,6.331268106699871,6.795883777457303,7.797711234843343,3.644369148792699,6.327889171027607,0.0,6.467116753167137,8.400860184458574
1976-01-01,7.252880484066308,4.81201631469821,6.645972224780924,8.205631268325064,5.529946612688587,5.870426530102043,3.2794407533390686,5.303394833228049,8.468142754686408
1976-02-01,6.7545939594058115,0.0,6.058969698730897,8.583559987710506,6.999893641137136,5.240130649833149,3.0341202840976043,5.0018472549416515,8.267383873206828
1976-03-01,6.924524113314216,0.0,6.138089638280656,8.435755881557416,7.4246166120281405,5.330943780953955,2.782775137778639,4.280412281284623,7.909077640611599
1976-04-01,6.664243861781918,0.0,6.185998689198558,8.44082762668461,7.7846911161974255,5.040940974986446,0.0,5.188446644691319,7.844586248562314
1976-05-01,7.289105737916521,0.0,6.108022924903053,7.889222430742685,7.04990916451669,3.932615384597023,0.0,3.1838721862543977,7.823722527232601
1976-06-01,7.697379478022486,3.7653845792347442,7.013443790839259,7.027244806988835,6.660177391596752,5.674213127820458,0.0,0.0,8.11269984573304
1976-07-01,8.22554512883524,6.431893137241681,7.742867024452889,5.983395298677323,5.574897394924201,6.7650097151310575,0.0,4.054249860725543,7.96355117960746
1976-08-01,8.040083150844183,8.056860976292176,7.769684718122448,5.930493924419731,5.3137034777472945,7.049617559962302,0.0,6.0605803774250875,8.116194582213605
1976-09-01,8.082816022177186,8.46795627129428,7.556173846327829,6.3033511703038805,5.725821969501553,6.858759840083295,0.0,7.048766716743732,8.074673694903607
1976-10-01,8.047324334493732,8.325322358250574,6.973513320488797,6.426355948518515,4.509111934365534,5.711098274600605,1.936527504834944,6.104366975516458,8.41913236386237
1976-11-01,8.205261952822173,8.057908210199152,7.097282481497862,7.118909125702428,4.912029607394282,5.774251388219146,0.0,5.244090091904191,8.467416730053932
1976-12-01,7.922692818963688,6.551897899077965,7.040516568669784,7.6904989131477635,5.887219104172312,5.704757324341827,2.9101016794003183,5.275431767088148,8.314247475905924
1977-01-01,6.913053663735516,4.759852627921354,6.075224933345207,7.77612268225343,6.2084836363000715,4.640721302718342,2.7767334653987614,4.634448871064511,8.294016379680444
1977-02-01,6.401315903726837,0.0,5.215969667097993,8.282313941732319,7.82018205737768,4.2306517961564305,0.0,3.82667250332306,7.839242604485183
1977-03-01,6.9199327000730335,0.0,5.317678760006826,8.407492160460693,7.678929553955897,3.9379129182853387,0.0,3.4493867001912295,7.995651459071135
1977-04-01,6.681418086855245,0.0,5.671088091865778,8.59815522064781,6.713322552014309,4.207759778587281,0.0,3.1816590146600436,8.154815717936257
1977-05-01,7.256889088069408,0.0,6.637924705139594,8.144099650996653,5.278719134353679,5.170396878673962,0.0,3.4989766033079372,8.202609476549723
1977-06-01,8.023748859873967,3.993670368325238,6.6126867224180925,7.374384587119648,3.541549914264048,5.139142053054422,0.0,3.4502702031170465,8.545075348067758
1977-07-01,7.9710286219530655,6.482522249092288,7.071727173166837,6.351792660831539,2.9325400418950913,5.465329326459843,0.0,3.02701208410308,8.487236740341908
1977-08-01,7.991929830232832,7.434064772448402,7.258605624913866,6.154148849428522,2.539539344755944,5.992449224853116,0.0,2.9101210391459222,8.29273774972993
1977-09-01,8.305649078182789,8.044009066385588,8.008490081125448,6.974734203468975,2.5801132219664957,6.681624953378528,0.0,4.7279269734085805,8.296209100235851
1977-10-01,8.407484640980044,8.25208062584595,7.447057638660343,7.113390224280639,2.7903405812440956,6.4922903802599174,0.0,5.981889659711871,8.306973033873167
1977-11-01,8.296828486545781,7.915726217822315,7.281035372501046,7.339458762448246,3.0287444297882367,6.668686703308448,0.0,6.212617094036675,8.41782611278984
1977-12-01,7.479196904585249,7.065896152509291,6.467992430080928,7.502593937427255,3.418161729247321,5.731246695762207,0.0,5.576242974782633,8.450759620546732
1978-01-01,6.953779874367877,5.313371348485146,6.300844353013446,8.091004097221129,6.938493617911093,5.456410005358999,3.594682039485841,5.5032247241159755,8.28087288628197
1978-02-01,6.029696445929281,3.194342684970975,5.030781282791556,8.044314441931391,7.719187645504523,4.743860963770039,0.0,3.6922541543717973,8.237621110634304
1978-03-01,6.398480660580768,0.0,5.511047937905925,8.160100738971682,5.893466512485821,3.9742089088455557,0.0,3.4200682327101117,8.228468095331435
1978-04-01,6.593532642433702,0.0,5.206092549017076,8.378465316944578,4.8920035609209584,4.373268422465164,0.0,4.367880232993866,8.151284104008091
1978-05-01,7.382639278516025,0.0,5.938981599230401,8.025024594412159,2.3036024664794,3.9774789437576357,0.0,3.705223542557451,8.324207462004143
1978-06-01,7.5378841296652785,4.652703522240134,6.10691036287436,7.190794071059635,2.303825203103554,3.9595295641941224,0.0,3.455399629353532,8.500965771828529
1978-07-01,7.586591926811472,6.826494727700036,6.260367810764802,6.601478081832799,2.9894256303344524,4.801879471155118,0.0,0.0,8.580104606969122
1978-08-01,8.159575025387547,7.710440906337657,7.708767657373134,6.092650194989836,2.297522709346217,6.678243334327609,0.0,3.396882213173863,8.524016943578319
1978-09-01,8.367220245921935,8.09255600844216,8.160053663998985,6.807309814264636,2.6447934972778544,7.079374880161106,0.0,6.1132980014204374,8.372127101009125
1978-10-01,8.726989043346865,8.137875384098782,7.643156704553369,7.276557923528318,3.532904156630454,6.136185195937412,3.7368654646690107,6.078121605293891,8.317187973745352
1978-11-01,8.283433312713317,8.321055304610905,6.973790494373904,7.802180186234112,4.935353641108493,6.401728495936317,5.7858386203636885,6.640661465286193,8.40393523512924
1978-12-01,7.77377682545931,7.363223915902561,6.083749576243008,8.03198491736477,5.537019376286302,4.971849556819247,3.3991793647238224,4.967568109133826,8.223730563833016
1979-01-01,7.428189714122768,5.479279229813325,6.06563961024713,8.106762145421333,6.442906193377784,5.38579909938935,3.7129067479519913,5.318056099019567,8.20062140651197
1979-02-01,6.435218054078875,4.7224189290149114,4.487939640067337,8.28488767570571,7.005935846468576,3.5504077455781298,0.0,3.9755589563223523,8.228581465955676
1979-03-01,6.558143273441559,0.0,5.668221877925901,8.414806675657605,6.068392943055581,4.916897451934555,2.1297138568426925,4.9669057576215065,8.110368402060535
1979-04-01,6.672520751752657,0.0,5.591310465428941,8.458582110313403,6.20531983503754,3.7151921037842923,0.0,3.347794043902627,8.22888890497829
1979-05-01,7.049824139790561,0.0,5.946381684916202,8.274429555989508,4.772489795575329,3.5733393852538864,0.0,2.827114748046176,8.40512256799201
1979-06-01,7.739593703752183,5.169081468216223,6.590640500166208,7.416228037865092,3.190897522643752,4.509993327546289,0.0,2.6305890332823165,8.331022608557635
1979-07-01,7.891339496524577,6.332735696237129,6.6060210910495245,6.698213528726795,2.7796488827310895,5.535859883820458,0.0,0.0,8.342636531729369
1979-08-01,8.105032504566243,7.541661497305391,6.945715291397469,6.71946541399437,2.7495783004567698,6.1206211629408624,0.0,2.532262768867422,8.175562317518525
1979-09-01,8.359223371700221,7.823568158908256,7.7905723326226255,6.791952655870456,2.691501078040038,6.8819965517858535,0.0,5.7444586689515615,8.343782659176899
1979-10-01,8.374023453953466,8.471350000027895,7.487253930132693,7.1483073007273,2.9810486803229757,6.3450269654507965,0.0,5.82198359233737,8.416651782374526
1979-11-01,8.148055725297844,8.388531832919483,7.265014018694619,7.7739623980860495,2.863067084955514,5.446344143939237,3.010077108559756,4.047825013945779,8.523773613350848
1979-12-01,7.68583888627044,7.540179389610894,6.579098272285534,7.781185570959594,4.676971802480862,5.923071191270915,4.374660945790127,5.347896078244272,8.555132241447959
1980-01-01,7.121854213814528,6.349650306993099,6.525574719515795,7.651531305243608,5.824496889393673,5.918212149082531,3.7494420828122386,5.5182083703946265,8.504024009946336
1980-02-01,6.451193757629019,5.402825224824701,5.759489735609831,8.106066848033795,7.385873706979045,5.57727578851889,3.9436179053858775,4.857957577473451,8.238249401881136
1980-03-01,6.893950794457405,0.0,6.090379994813238,8.355729867230815,7.839117861646624,5.288627727742608,2.121483788608591,4.3743368725516,8.122800726480154
1980-04-01,6.633926106739551,2.9508719278376354,6.016749282287299,8.483587036061367,6.457412837676126,5.831028292836973,0.0,5.1318980387758035,8.280600640888695
1980-05-01,6.8842078226464025,0.0,5.41145106472489,7.912666729274608,4.626398339401493,4.124208548790222,2.2046818686592844,3.53447630068247,8.379499082442653
1980-06-01,8.017521573361497,5.42181055146038,6.504171469551413,6.512933597038069,2.8834102143422493,5.020085113917799,0.0,2.7544303446962544,8.654995713324613
1980-07-01,7.892392520067912,6.53708050312193,6.798914841310204,6.2309490890368275,2.4145160300238784,4.3873801649643855,0.0,0.0,8.497544659792167
1980-08-01,8.119698158091342,8.235750616094826,7.613318343854123,6.066413043107849,2.6814230953432925,5.987680697836689,0.0,2.9640392638529485,8.435025066132233
1980-09-01,8.282688072605424,8.486169001651536,8.177467279538064,6.7739454977631635,2.8647540038749844,6.94300956357241,0.0,5.775654642189014,8.392329208398209
1980-10-01,8.370349307786626,8.26722123058581,7.6983973046146374,7.043821905244802,2.6804499944412,6.497462382211297,0.0,5.7280463937238455,8.37635794732232
1980-11-01,8.190418609328578,8.181489184005432,6.881642249865876,7.513206904308113,2.718290956901301,5.835279386410325,0.0,5.686068919948214,8.416234179138652
1980-12-01,7.8536141326160065,7.0460975450062815,6.901171469114722,7.476088998608797,0.0,5.8136444911456975,2.8148068092925933,5.3567289176842054,8.48020750728784
1981-01-01,7.39627019729439,5.804964865260715,6.783235694643434,7.99671285764635,3.8249787988635484,6.125666698431454,0.0,5.283252193277848,8.428724597436158
1981-02-01,7.421850456329206,0.0,6.494966632169278,8.480803458001576,5.673025656930792,5.379538560187108,2.578571782194236,5.694606880726318,8.29832584297607
1981-03-01,6.300822736614099,3.0116967732820084,5.253365152869219,8.641570889916848,7.650836588557664,4.016563594831931,0.0,3.3948784810886745,8.357324973127298
1981-04-01,7.106554626964829,0.0,6.2586970600622776,8.69919350088708,5.6223736399894815,5.32253385116202,0.0,5.63445419852155,8.242485918383426
1981-05-01,7.0626216621232105,0.0,5.576729696662693,8.210770653656486,5.0168433745554335,4.487113142128839,0.0,3.655727462616784,8.443970485696726
1981-06-01,8.000779730706352,6.1308601137939585,6.693152419446431,7.267993404291027,3.9591543104490725,4.502736516172159,0.0,2.3613255716193406,8.075057899196436
1981-07-01,8.103012087026402,7.025265134970175,6.68407453962892,6.481240662323054,2.775990643003183,4.3093637805059455,0.0,0.0,8.307639268317567
1981-08-01,8.251884169053186,7.734522786356934,7.024995575595358,6.761482415570805,2.491056648834692,5.725434353942518,0.0,0.0,8.167520342884261
