,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.020223975,-0.000315845,-0.03887397,0.01465559,0.016441703,-0.2882933,-0.013448715,0.009822726,0.02542454
1965-02-01,0.03624606,0.008246779,-0.00856328,-0.0476467,0.03818971,-0.18281013,0.021957457,-0.02742207,0.027578354
1965-03-01,0.03960806,0.024373949,-0.038348615,0.039345384,0.03078276,-0.27883762,-0.01733607,0.0072486997,0.012922049
1965-04-01,0.030309975,0.02069676,-0.076066196,0.074383855,0.029732168,-0.2646016,-0.09749907,-0.022326529,-0.009193659
1965-05-01,-0.0042032003,0.012922049,-0.17823988,0.013394833,-0.014079094,-0.3063116,-0.05936122,-0.031256855,-0.03446132
1965-06-01,0.004937291,0.0032037497,-0.207605,0.04428333,-0.10448575,-0.3445019,0.010190427,-0.026581585,-0.039714456
1965-07-01,0.015233457,0.00010442734,-0.2022993,0.052583337,-0.085837066,-0.48013812,0.026685297,-0.017493665,-0.028577805
1965-08-01,0.016389132,0.0033613443,-0.17571837,0.03692895,-0.08468139,-0.35285443,0.029942274,-0.019489825,-0.028998017
1965-09-01,0.015706241,0.013289809,-0.127442,0.037716925,-0.11646289,-0.23066628,0.025687218,0.005987942,-0.012030363
1965-10-01,5.185604e-05,0.006408155,-0.109371185,0.01901573,-0.089829445,-0.22178847,0.03755933,-0.011872768,0.003151238
1965-11-01,-0.002732277,0.0072486997,-0.07312447,0.0139727,0.0029936433,-0.24653077,0.012764454,0.011398673,0.012764454
1965-12-01,0.023008108,0.027525842,-0.07144344,0.03924036,0.022535324,-0.2909199,0.019593596,0.0014702082,0.016441703
1966-01-01,0.01229614,0.012979984,-0.061790347,-0.04428315,0.013891816,-0.27105623,-0.0022476315,-0.004800737,0.029484212
1966-02-01,0.040608585,0.03518319,-0.03808272,0.0009893775,0.024697065,-0.22637641,-0.023584545,0.007645786,0.028891504
1966-03-01,0.017721534,0.018496633,-0.06557447,0.027478158,0.018086255,-0.2561022,-0.03256607,-0.019253314,0.017949522
1966-04-01,0.015031636,0.019180477,-0.12675852,0.03860253,0.018633366,-0.3844428,-0.042094767,-0.031927824,-0.013463199
1966-05-01,-0.002202034,0.021414459,-0.237364,-0.00890398,0.0028586388,-0.25126946,-0.06402439,-0.02992177,-0.011821866
1966-06-01,-0.006897986,-0.00028717518,-0.16815579,0.026794314,-0.050118923,-0.23285043,-0.030833602,-0.02764219,-0.013599932
1966-07-01,0.0021291971,0.007098675,-0.21224296,0.061671913,-0.021076977,-0.3637442,0.04092771,-0.004344821,-0.016928136
1966-08-01,0.017858326,-0.011411548,-0.12215376,0.0121593475,-0.049480617,-0.24219674,0.026976645,0.01817745,-0.027596593
1966-09-01,0.017448008,0.0131623745,-0.11590773,0.023876429,-0.032657266,-0.21698451,0.030396044,0.0067795515,-0.019070983
1966-10-01,-0.0044816136,0.0045911074,-0.07314271,-0.0027947426,-0.12557316,-0.18301868,0.02971214,0.0008070469,0.015122831
1966-11-01,-0.040088713,0.010244489,-0.07099992,0.023876429,0.0094694495,-0.21092081,0.0037704706,-0.0034329891,0.01325357
1966-12-01,0.007417798,0.0074633956,-0.06443471,0.067918,0.03878492,-0.2556463,0.0073722005,0.026475132,0.022691011
