,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9
1965-01-01,0.80525744,1.1428726,0.30144197,-1.8725249,0.42788467,2.511582,-0.064524844,1.6232243,-1.3384022
1965-02-01,0.3776985,1.5459896,0.42136687,-0.8909645,-1.9585581,2.834206,-0.14566955,2.4757342,0.34217757
1965-03-01,1.8347229,1.1200607,0.532819,0.50740016,0.20758781,1.8040893,-2.2362106,3.1288044,-0.9440838
1965-04-01,0.8218773,1.3967354,0.43342477,-2.7207987,0.26917952,2.5125594,0.7958069,0.6928276,0.47350806
1965-05-01,0.44841537,0.8971561,0.2457161,-1.2073975,0.23202877,1.799201,0.463406,-1.4915674,1.09399
1965-06-01,2.15311,0.35619012,-0.42592925,0.6028841,-1.4355154,0.8675011,1.6365856,0.036173247,1.7816036
1965-07-01,1.1125653,0.3170845,-0.93202627,1.5541372,-1.0627053,-0.074301526,2.5998962,-1.2947338,1.2191292
1965-08-01,1.8568825,-0.10004616,-0.8019985,1.8920778,-0.90269643,0.8899868,1.2566055,-0.85153276,0.6667572
1965-09-01,-0.27537155,0.63286513,0.13817444,0.5790945,0.008147049,0.3213211,1.852972,0.6462261,1.827879
1965-10-01,2.2186131,1.2442223,0.552372,-1.3504598,-1.0314201,1.0063274,-0.17011109,2.3010612,0.33174896
1965-11-01,1.0532547,0.52434576,0.2532112,-1.7483635,0.9532083,1.3331883,-0.16391906,0.056703568,-0.021508027
1965-12-01,1.621595,1.5789039,1.3309071,-1.6440809,1.5577217,0.3226246,-0.046601105,0.90562975,-0.9551636
1966-01-01,0.80317914,1.466203,0.83009374,1.1261572,1.587648,-0.657773,-1.6385238,3.1191692,-0.4375307
1966-02-01,0.8944267,1.3920231,0.64530027,2.716759,0.7815155,-0.8159796,-0.6695892,2.6163208,0.2694767
1966-03-01,-0.7099613,1.2508843,0.6699173,-1.7885246,-2.2034073,2.2506726,-1.3421322,-0.5366554,1.3260491
1966-04-01,0.51499254,0.75821114,0.48742142,1.2968365,2.4128177,1.191803,-0.2983612,1.1166382,-0.9915823
1966-05-01,2.2404974,0.9886284,0.2031742,-1.5157658,-2.592032,2.3471723,1.7530758,-0.009847069,2.616649
1966-06-01,0.7509903,0.48807755,-0.3633507,0.967622,-0.98337686,1.2748451,1.0706861,0.642346,1.5354595
1966-07-01,0.95514905,0.39256325,-1.1691551,1.9175192,0.16050453,0.41422614,2.3573475,0.1631302,0.6387356
1966-08-01,2.3970633,0.30558166,-0.56324273,1.4511044,-0.40109712,0.23731002,0.7614935,-0.04201355,0.8074455
1966-09-01,2.0721154,0.23435631,-0.17363358,0.64923877,-0.5904856,0.71422845,0.24485931,2.894988,1.4268154
1966-10-01,2.5936728,0.9147766,0.41882133,0.121773526,0.74639493,1.2039471,0.6699173,1.8669717,1.3457426
1966-11-01,-1.183597,0.18544999,0.021006774,0.20678481,-1.8167527,0.47363585,-0.4726513,-0.43785897,-0.24650078
1966-12-01,-0.10700302,0.9594162,0.77330935,-1.9175193,-1.446181,1.2328316,-0.7224342,0.35842705,0.6433304
1967-01-01,1.3483006,2.2361739,2.3370757,-1.7555008,0.41144523,3.0257576,0.035919953,2.33479,-0.9574272
1967-02-01,2.5447578,1.0857589,0.95514184,-2.1463742,0.28931808,2.5098178,-1.5706772,2.1881719,-0.57667655
1967-03-01,0.47904015,1.5794938,0.57373774,-3.8460357,0.8568516,2.7537465,1.1961308,0.71872365,1.3254429
1967-04-01,-0.68443644,1.2686237,1.0495129,-2.2707877,-3.5694535,2.759624,2.082698,0.6988041,2.4258962
1967-05-01,0.94828415,0.74060214,-0.18972206,-1.0129398,-2.6910498,2.2185404,1.1971104,0.7569292,1.9014664
1967-06-01,0.39707756,0.53781813,-0.38205642,-0.07771759,-2.3997726,1.8799145,1.2931144,0.056818772,1.9481618
1967-07-01,1.3819348,0.101228714,-1.2996457,1.158905,0.4950405,0.79415476,1.1353935,-0.48753053,1.3179321
1967-08-01,1.3499333,-0.07837067,-1.0073887,1.5236547,-0.4787136,0.45944747,0.926079,-0.93881416,1.1314754
1967-09-01,2.2880945,0.35266763,-0.28409347,0.50189817,-0.70925367,0.64459836,-0.966897,1.4802246,2.0840046
1967-10-01,0.48067284,0.048001863,-0.03298111,-2.311932,0.10906563,0.69357985,1.0697587,0.71055984,1.9321616
1967-11-01,1.4942659,0.0483284,-0.11135139,-0.7259075,-2.2923396,1.0380837,-0.7869713,2.119271,-0.11396408
1967-12-01,-0.7775017,-0.20702896,0.30956364,-1.2415203,-1.2444597,2.1045766,0.75399095,1.8097073,-0.59953463
1968-01-01,0.82088816,2.0327103,1.523621,-1.7511795,-1.4368279,1.3989013,0.25819093,1.1078892,-0.6633476
1968-02-01,-0.9284676,1.0940316,0.24652176,0.72461355,-0.1130497,0.8362045,-2.1946273,2.2376587,0.20166664
1968-03-01,-0.5087242,0.6589718,0.6217743,-0.10575638,-3.5738358,1.1049713,-1.8872039,0.9973919,1.8230209
1968-04-01,0.043032072,0.7519642,0.56524926,-1.7912937,0.1775978,1.852195,-0.3055992,-0.023704147,2.1191392
1968-05-01,1.9896781,0.82052386,-0.43907088,-0.7968197,0.33951455,1.5655587,0.33112678,1.6545403,1.0265663
1968-06-01,2.2803261,0.43469468,-0.22245331,-0.43724823,-1.6301067,0.81359446,1.5331028,0.76618654,2.0648017
1968-07-01,2.440419,0.65058404,-0.7060154,1.2453724,-0.15644646,0.08898163,1.7592022,-0.10320358,1.1370628
1968-08-01,2.2456815,0.49997252,-0.61739844,1.1906707,-1.8718876,0.25782624,2.935651,0.40661544,1.1414391
1968-09-01,-0.2607441,0.09408645,-0.26475564,-0.23704033,1.9820201,0.45803452,-0.0776762,1.7883766,0.8289112
1968-10-01,1.6177078,0.6411022,0.12617874,0.40041542,1.271629,1.3124733,-0.12107277,2.243129,-0.018963242
1968-11-01,3.0519829,0.40697974,0.120707706,-0.36722985,0.014951706,1.5123161,-0.3508194,1.44011,0.15826988
1968-12-01,1.7595673,0.9977566,0.94196093,-0.64730227,0.2180767,0.71330833,-0.1746811,1.5145038,-0.6812164
1969-01-01,0.3121559,1.5969374,1.0903893,-0.5092022,1.056221,2.0888896,-0.24216156,0.43190956,-0.14795074
1969-02-01,-1.9140694,1.8984779,0.85652083,0.94442904,-3.2320237,1.5368944,-2.8870263,1.4045349,1.3358676
1969-03-01,-2.8551803,0.6939743,-0.0046440125,1.8822231,-1.27682,0.010615349,-4.018218,3.24496,1.5564667
