,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1457.5333077566966,1853.4580055726776,1145.3925314913974,1404.7517988416885,1198.8601505055146,2996.7385684742644,3178.3613204956055,1933.569800967262,3494.482000942888
1965-02-01,1448.0352783203125,1851.7228152773794,1144.099066230688,1404.7957102457683,1197.8306669347426,2992.6037956686578,3171.3281631469727,1932.4403018043154,3495.5789500269398
1965-03-01,1455.697457449777,1854.2579020928897,1143.2623359594452,1405.7567596435547,1199.7316607306986,2999.9185001148894,3172.9265213012695,1934.1981143043154,3486.0174771012935
1965-04-01,1462.5189208984375,1854.2609258529242,1141.624330670646,1405.0601535373264,1197.9636517693016,2997.365794462316,3163.1271362304688,1932.7197846912202,3498.0710785964443
1965-05-01,1458.6148507254466,1854.5369279493978,1141.9526860955057,1405.6312137179905,1199.2564481847426,2992.815085018382,3157.1252822875977,1932.7382114955356,3504.661612675108
1965-06-01,1462.688685825893,1858.0846384030963,1142.155885160639,1409.0567270914714,1201.3168514476104,2994.889382755055,3160.773468017578,1935.6466238839284,3518.4408253636857
1965-07-01,1464.977504185268,1857.381222226204,1142.1502616968048,1408.8559044731987,1201.5135282628676,2994.5991067325367,3154.6804428100586,1934.675757998512,3525.1306994207976
1965-08-01,1459.590541294643,1856.7243383565078,1141.608008909761,1407.8185611300999,1198.6029411764707,2991.545194738051,3156.0625076293945,1932.4002511160713,3515.1760759024787
1965-09-01,1457.854439871652,1855.7182102028382,1142.3434482531602,1407.1974436442058,1197.0547305836396,2991.455437155331,3163.612174987793,1931.0142299107142,3512.96281485722
1965-10-01,1456.14013671875,1854.31496156465,1143.1364252326193,1406.036122639974,1196.556827320772,2982.5559728285843,3166.6826248168945,1931.3462611607142,3510.1831896551726
1965-11-01,1457.3145403180804,1853.9512144316225,1144.5676653572682,1405.1047854953342,1196.3121840533088,2997.21482220818,3177.712059020996,1931.4463588169642,3509.7845669450435
1965-12-01,1459.986572265625,1853.8889473731363,1145.8666855029846,1405.3370157877605,1198.2408949908088,3009.1193704044117,3185.7118606567383,1932.7650088355654,3501.5951222386857
1966-01-01,1446.033673967634,1853.6988984554184,1146.3647049464537,1405.2748362223308,1197.2901826746324,2994.748642865349,3181.993865966797,1933.2891555059523,3477.8516045932115
1966-02-01,1450.1668003627233,1853.7994104787842,1146.7292014132724,1405.7121276855469,1200.2170697380516,2990.5797621783086,3178.3193588256836,1934.158179873512,3499.138351966595
1966-03-01,1457.2289167131698,1853.1002499641627,1144.6236942591293,1404.4666714138455,1198.085506663603,3001.426786534926,3169.428253173828,1932.4857003348213,3509.1148639547414
1966-04-01,1453.678414481027,1854.029776196961,1142.3241776027037,1404.9142201741538,1198.635684742647,2990.5415254480695,3158.013916015625,1932.3443312872023,3499.6158994477373
1966-05-01,1463.89892578125,1855.9368728497705,1141.8345933549858,1405.8417002360027,1200.4449103860295,2993.836346794577,3157.1495056152344,1933.0252511160713,3526.1289399245693
1966-06-01,1462.8927176339287,1856.9271542610377,1142.823088570927,1406.7170884874133,1200.4986213235295,2993.583768956801,3155.7287216186523,1933.2598586309523,3525.883746969289
1966-07-01,1463.8968331473216,1857.177230414994,1140.7821140932233,1407.797580295139,1200.1943790211396,2991.042911305147,3152.1589279174805,1933.5940406436011,3516.2864948141164
1966-08-01,1459.575892857143,1857.7136118477636,1141.8863017907304,1407.9556783040366,1199.0120921415441,2989.0420352711394,3153.4101486206055,1932.726295107887,3515.5469170932115
1966-09-01,1457.3792375837054,1856.8690308737098,1140.3945065616222,1407.626215616862,1197.0470473345588,2989.9999281939336,3160.9573364257812,1931.797630673363,3505.820228313578
1966-10-01,1451.6945975167412,1854.4065702945813,1142.6176949833216,1405.5604722764758,1195.285213694853,2985.6314266429226,3164.687156677246,1930.238269624256,3505.2025104391164
1966-11-01,1456.280953543527,1853.195946369696,1146.1264621005969,1403.5995059543186,1193.950626148897,2998.3177633846503,3173.045539855957,1929.98779296875,3512.9533438846984
1966-12-01,1457.839791434152,1852.8726280282394,1145.8522153704355,1402.9174380832249,1196.2933708639707,3007.695456112132,3180.0357818603516,1930.5789620535713,3502.5234880118537
1967-01-01,1455.1026262555804,1854.4219690725342,1146.2190435173807,1404.4805314805774,1199.9579216452207,3008.7677001953125,3187.1761322021484,1933.5682314918154,3506.8807667699357
1967-02-01,1460.4867117745537,1854.0820200508886,1145.3862222392906,1404.6021355523003,1200.2800436580883,2998.429062787224,3172.4044799804688,1934.092552548363,3504.8123063712287
1967-03-01,1461.0753522600448,1854.1487667538702,1145.2075058154846,1404.36642964681,1198.8987103630516,3006.179271024816,3169.33650970459,1932.9678199404761,3506.408060008082
1967-04-01,1455.563703264509,1854.9663578698394,1142.7511493811446,1405.114237467448,1197.2849408318016,2983.753338982077,3158.2868576049805,1933.0701846168154,3490.3038287984914
1967-05-01,1461.8782261439733,1855.8173223372992,1141.1660869469804,1406.2367333306206,1200.5919692095588,2990.650311638327,3156.998634338379,1934.141845703125,3512.607548154634
1967-06-01,1463.7794712611608,1856.66739087586,1141.0419592696628,1407.2788662380642,1199.8084214154412,2995.0572294347426,3155.8637619018555,1933.386462983631,3528.312525255927
1967-07-01,1463.7411063058037,1857.7034766520928,1142.9222535551264,1408.7211608886719,1201.6065889246324,2994.2029167624078,3154.7605514526367,1934.4422549293154,3530.8854727909484
1967-08-01,1461.3650948660716,1857.613435797735,1142.977665247542,1408.8369157579211,1199.8332663143383,2990.524112477022,3154.043769836426,1933.3346121651784,3529.8847066945045
1967-09-01,1457.4508231026787,1856.852568180189,1142.1701495567065,1407.8102111816406,1196.2740550321691,2993.1882970473343,3161.8921279907227,1931.297607421875,3509.171689789871
1967-10-01,1459.0046909877233,1855.2778051533828,1143.5134716248244,1406.7537095811633,1196.7813648897059,2995.8388384650734,3168.0227279663086,1931.6077822730654,3516.717739762931
1967-11-01,1458.276105608259,1852.8082331386179,1144.192264856917,1404.151323106554,1195.879696116728,2987.735703412224,3169.7078704833984,1930.2179827008927,3506.961585735453
1967-12-01,1453.2952008928573,1855.0974434668863,1145.1633410507372,1405.8678097195095,1197.4778119255516,3006.374224494485,3180.919075012207,1933.5027785528273,3491.0417227909484
1968-01-01,1458.9570835658483,1854.8632700508886,1149.2614060305477,1405.6100209554038,1198.9869600183824,3013.458251953125,3186.3088607788086,1934.2535691034225,3511.490394329203
1968-02-01,1449.6620396205358,1854.046126899369,1143.868435634656,1404.9263000488281,1195.1849006204045,2984.744083180147,3170.798873901367,1933.0106608072915,3474.1610823006467
1968-03-01,1460.076381138393,1855.4741255733943,1144.844175188729,1405.8015611436633,1198.4232105928309,2991.514497644761,3165.1491165161133,1934.483875093006,3506.0995167699357
1968-04-01,1454.7066824776787,1855.1547269208713,1142.3809608716642,1405.1046159532336,1196.7059685202207,2988.18359375,3157.4459075927734,1932.5641159784225,3503.3996582031255
1968-05-01,1460.032697405134,1856.8474165890193,1139.9542304906952,1406.2637329101562,1199.2739688648896,2990.383372587316,3154.3651580810547,1933.318103608631,3504.749377020474
1968-06-01,1460.7069614955358,1858.494077909977,1140.0031957733497,1407.8759087456597,1200.0739602481617,2991.5478874655328,3156.095314025879,1934.4781203497023,3513.69313207166
1968-07-01,1462.1358816964287,1858.702773347907,1144.3650149227528,1409.0212927924263,1200.970889820772,2992.619772518382,3154.6751022338867,1935.4911295572915,3521.4810075431037
1968-08-01,1459.0672084263394,1857.7044845721043,1143.237579002809,1408.1648508707683,1198.7476303998162,2988.794304342831,3154.212188720703,1933.913806733631,3510.1078428071123
1968-09-01,1456.526576450893,1855.9147546050744,1141.949188575316,1407.0008595784507,1196.6822725183824,2995.9280575022976,3161.0185623168945,1931.3974144345236,3504.325708849677
1968-10-01,1452.792707170759,1854.1143854823679,1142.163908883427,1405.4925282796225,1196.4556525735295,2995.2164593864886,3167.909812927246,1930.6045386904761,3506.3005118534484
1968-11-01,1452.7193777901787,1853.7122253977923,1142.6382686314957,1404.4049157036675,1196.443660960478,2980.1791920381434,3166.806221008301,1930.9619140625,3496.641172211746
1968-12-01,1455.1527622767858,1853.4692606794724,1144.970703125,1404.8111385769314,1197.3910701976104,2992.1905517578125,3173.926544189453,1932.422107514881,3494.0949538658406
1969-01-01,1446.6695731026787,1851.529742599627,1144.9517753686798,1402.9337141248916,1195.524471507353,2988.808845071231,3173.161506652832,1929.9645414806546,3497.8155728044185
1969-02-01,1443.5074288504466,1851.3266467173164,1141.9954107048807,1402.9425726996528,1192.032470703125,2974.1061939912684,3160.867118835449,1929.630359468006,3477.2846090382545
1969-03-01,1446.2141636439733,1853.1492460758313,1142.0848374956108,1404.2693667941624,1195.0371237362133,2981.4460305606617,3158.485794067383,1931.454613095238,3475.977404364224
1969-04-01,1463.241664341518,1853.1145288309917,1141.3284130310744,1403.9020538330078,1198.9699419806986,2995.7883947035843,3163.3522033691406,1931.0132998511904,3519.8038035425648
1969-05-01,1460.6344168526787,1853.6853475308199,1141.1542913886938,1405.055406358507,1198.7676642922795,2990.4736687155328,3157.4506759643555,1931.3218470982142,3517.596014614763
1969-06-01,1461.043178013393,1855.329881020642,1138.0589860208918,1407.039345635308,1198.5352998621324,2987.191233915441,3153.9459228515625,1932.329566592262,3514.6257071659484
1969-07-01,1462.3602294921875,1857.8184355289563,1140.7263595066713,1408.902316623264,1199.6014045266545,2994.360710592831,3157.0022583007812,1933.9466494605654,3515.5542834051726
1969-08-01,1458.607613699777,1855.6182021394782,1140.0638880354634,1407.0267147488064,1197.2910443474266,2986.503690831801,3151.028251647949,1930.5151948474702,3513.6057886584053
1969-09-01,1459.4948032924108,1853.957205956135,1141.6697984331108,1406.1534033881294,1196.243106617647,2992.700374827665,3158.311653137207,1929.4176083519344,3513.6384108970906
1969-10-01,1453.701607840402,1853.2010979608656,1142.1645260928722,1404.844241672092,1193.8885139016545,2989.5421645220586,3162.604331970215,1928.532249813988,3505.1953545932115
1969-11-01,1451.9344656808037,1852.6536854035262,1144.134864378511,1404.3346828884548,1194.595947265625,2989.805692784926,3171.6259002685547,1930.0453404017856,3506.937382139009
1969-12-01,1459.9346923828125,1853.222376272219,1142.4293089448736,1404.3523576524524,1195.3520651424633,3000.582706227022,3176.9943237304688,1931.1487978980654,3492.979694234914
1970-01-01,1445.0391496930804,1854.8732932554472,1145.8290357268259,1405.5733998616538,1197.8387092141545,2982.038251091452,3176.6950607299805,1934.1917201450892,3474.9288624730607
1970-02-01,1463.64990234375,1853.799858443234,1146.5438328432233,1404.5658535427517,1198.4694536994486,3005.5215274586394,3175.330924987793,1933.2535226004463,3518.394733297414
1970-03-01,1451.6290283203125,1853.4503901770354,1141.3523470417838,1404.309802585178,1196.8743537454045,2988.253604664522,3162.8557205200195,1931.7321196056546,3490.7083445581898
1970-04-01,1458.2341657366073,1853.9421431515193,1140.3582969408355,1404.7956678602432,1198.2742130055146,3001.607737821691,3164.333152770996,1932.300269717262,3491.9256802262935
1970-05-01,1460.7454136439733,1855.0993473157969,1143.3307776290378,1405.363549126519,1198.3801987591912,2988.600786994485,3156.283950805664,1932.355259486607,3525.7513638200435
1970-06-01,1464.8301478794644,1856.7887892416857,1141.652859462781,1407.6576656765408,1201.3135483685662,2992.220889820772,3156.6864013671875,1934.5443289620534,3526.7508671201513
1970-07-01,1462.0831298828125,1858.0449935493118,1142.080448450667,1408.3389706081814,1200.2344468060662,2989.9247113396136,3151.7839431762695,1933.8807314918154,3522.893655711207
1970-08-01,1460.3706577845983,1855.6851168291282,1139.805757329705,1406.51609632704,1197.9413200827207,2987.0892693014703,3149.989891052246,1930.5690220424106,3515.850409146013
1970-09-01,1457.9603794642858,1854.8781088732796,1141.8389138211026,1405.6164211697048,1196.8604951746324,2990.367575252757,3155.390739440918,1930.0171479724702,3513.8956004175648
1970-10-01,1452.0964704241073,1852.6535174168578,1142.390561907479,1404.084226820204,1194.0754250919117,2993.890919404871,3162.9993438720703,1928.800804501488,3510.1522511449357
1970-11-01,1456.1895751953125,1853.1646448537842,1143.729220615344,1403.269746568468,1194.6849867876838,2995.231538660386,3172.254753112793,1929.685523623512,3505.852850552263
1970-12-01,1455.1414271763394,1852.3084168040423,1143.8580116529142,1403.484598795573,1197.4253216911766,2996.104520909926,3176.6904830932617,1931.0031273251486,3490.067264951509
1971-01-01,1453.465314592634,1853.4698206350342,1144.2041975728582,1403.8406372070312,1198.3519789751838,2995.5035041360293,3179.0231704711914,1932.1792457217261,3487.725409146013
1971-02-01,1458.6474609375,1853.049741972477,1142.6707749956108,1403.4282684326172,1198.8976332720588,2998.5198974609375,3169.981575012207,1931.5320405505952,3509.7574168238148
1971-03-01,1459.3861607142858,1852.7964740718176,1141.5306519926264,1403.390842013889,1197.8232709099266,2983.9434455422793,3158.5594177246094,1931.6785830543154,3496.719255118535
1971-04-01,1455.10986328125,1853.783955705275,1141.085575403792,1404.1583167182075,1197.052791819853,2975.1410989200367,3156.99462890625,1931.986607142857,3494.066961880388
1971-05-01,1461.2686593191966,1855.097891431336,1139.85396824526,1405.2156236436633,1198.6585908777574,2984.8054773667277,3155.018997192383,1932.5974818638392,3508.2858381600217
1971-06-01,1462.1643938337054,1856.7314497921443,1141.2269849455759,1406.9388071695964,1200.2668313419117,2993.328857421875,3155.3186416625977,1934.329601469494,3512.061388739224
1971-07-01,1461.6161237444198,1856.4113791929472,1141.881226957514,1407.433573404948,1200.1163258272059,2988.931094898897,3151.588821411133,1933.274390811012,3524.307777141703
1971-08-01,1462.755824497768,1856.7320657432624,1141.6480589448736,1407.2686089409722,1198.282901539522,2988.593067842371,3151.926612854004,1931.544654482887,3521.3336813038795
1971-09-01,1454.2599051339287,1855.434200741829,1140.8548762289327,1406.5569559733074,1195.376766429228,2992.456593232996,3158.8687896728516,1930.4779924665177,3512.3989762931037
1971-10-01,1454.3263462611608,1854.7027867868405,1141.575776860955,1405.767101711697,1196.4422248391545,3001.306331858915,3171.688652038574,1930.731433686756,3513.4424669989226
1971-11-01,1456.9983782087054,1853.7346796158256,1144.1468656732795,1404.5226203070747,1195.1822437959559,2995.28216193704,3171.311569213867,1930.3030250186011,3500.689907731681
1971-12-01,1456.1765834263394,1852.8755957927178,1145.8308873551614,1404.4264475504558,1198.2426901424633,3006.3754811006434,3178.919219970703,1931.3463192894344,3507.9112085802803
1972-01-01,1459.876447405134,1852.7116408041857,1145.3467208347963,1403.6294725206164,1200.7719870174633,2993.1493422564336,3173.8107681274414,1932.205345517113,3515.215433054957
1972-02-01,1459.9055698939733,1853.649958339306,1144.521854700667,1404.7078450520835,1199.7720875459559,2988.9456356272976,3172.589683532715,1933.4581356956844,3506.8498282596984
1972-03-01,1456.4766148158483,1853.0362470434345,1141.225613369031,1404.0562099880642,1197.3265883501838,2988.4846406824445,3164.9770736694336,1931.6146995907736,3502.121708310884
1972-04-01,1460.1761300223216,1853.3942266341742,1141.1082749956108,1404.4490814208984,1198.4750545726104,2989.7114473230695,3156.833839416504,1931.8933686755952,3501.3267780172414
1972-05-01,1463.6990792410716,1853.5826516807624,1140.210303831636,1404.9995422363281,1198.7429630055146,2994.9848848230695,3157.1983337402344,1931.4985002790177,3523.6517544450435
1972-06-01,1464.6737234933037,1855.3091626648509,1138.7217318074088,1407.0645226372612,1199.1584329044117,2992.140826056985,3154.7367095947266,1932.6446823846725,3521.729357489224
1972-07-01,1460.283203125,1855.5183060672305,1143.481170997191,1407.8895992702908,1200.8389102711396,2990.511725930606,3152.0593643188477,1934.1624232700892,3516.6575464709053
1972-08-01,1460.369349888393,1854.9125461403382,1142.1351743548105,1406.532414754232,1198.6705106847426,2989.2940745634187,3151.7087936401367,1931.6927083333333,3515.5902731007545
1972-09-01,1453.8397216796875,1854.820657432626,1142.1257790554776,1406.6822052001953,1196.6831341911766,2983.8881548713234,3158.047676086426,1931.4854794456844,3510.5472959321123
1972-10-01,1453.6788504464287,1853.705729913274,1143.4685524929776,1405.1943884955513,1194.9936810661766,2984.8489200367644,3164.3667221069336,1930.1695033482142,3512.3147898706898
1972-11-01,1456.256539481027,1852.9333272111523,1142.9552399710324,1404.3358272976345,1196.4788459329045,2998.8545137293195,3173.660469055176,1930.6029110863094,3494.384134226832
1972-12-01,1460.6474958147323,1853.436615270212,1146.0852462254213,1404.4738345675999,1200.1963177849266,3004.218426872702,3182.138252258301,1932.9666573660713,3515.008755387931
1973-01-01,1458.7241908482144,1855.125273258314,1145.7761614510182,1406.3746982150608,1200.3472541360295,3009.8977481617644,3189.290428161621,1935.2194359188986,3498.6509125808193
1973-02-01,1466.251220703125,1854.3499587872705,1146.4377413974719,1405.2280849880642,1199.326961741728,3003.713809742647,3175.2017974853516,1934.4341750372023,3512.8927296605607
1973-03-01,1456.07421875,1853.501458124283,1139.971375197507,1404.7176361083984,1198.2836196001838,2997.893569048713,3167.7080154418945,1932.1519833519344,3502.530643857759
