,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.035162041301295265,0.003491586751558564,-0.6401414317744119,0.04543622748719321,0.021110536650784554,-7.1339137852191925,-0.11648590366045634,-0.02723873229855198,0.028193350601241104
1965-02-01,0.05189560153740364,0.008172284261408178,-0.6125474082572119,0.008902897437413534,0.0382940765590437,-6.867901980876923,-0.030992549533645313,0.015755422350208638,0.0286780700395654
1965-03-01,0.05290106238934818,-0.009393075650388544,-0.6297560674803597,0.03021798613998625,0.03967925064986752,-12.262416630983353,-0.15798093130191168,0.0024115066912214636,0.02252151524381978
1965-04-01,0.033405244400437246,-0.011597829024222765,-1.2589578117643083,0.05954161286354065,0.023620773948008014,-11.298102885484695,-0.24027017255624136,-0.04112983469740819,0.02744994441369422
1965-05-01,0.009664064335743053,-0.011785216488395677,-2.228668119226183,0.033566335009204015,-0.04662043685393949,-17.92881190776825,-0.2972242484490077,-0.09765821998402224,0.01402892053295347
1965-06-01,0.02061459704633527,0.009018033742904663,-2.0639696291514804,0.038543625010384455,-0.1675114155777039,-13.966119289398193,-0.039236318940917655,-0.06735076717400955,-0.03447179871618299
1965-07-01,0.018169232737898028,0.010728896454428183,-2.0754445876394,0.045453016128804945,-0.13126420878594922,-20.23501545190811,0.058025630811850235,-0.034611833171319155,-0.0383761774440457
1965-08-01,0.013865517052328026,0.011156146612131235,-2.028836735657283,0.031314695047007665,-0.13874870154165453,-18.22928637266159,0.07694924871126811,-0.009162458827940085,-0.04636792508058978
1965-09-01,-0.003750753845244446,0.002060840752991763,-1.668070363146918,0.033003596795929804,-0.1282427099443251,-16.006189584732056,0.0845113272468249,-0.012172054562528255,-0.03620899261388563
1965-10-01,-0.0038727081729249165,0.013359934656005918,-1.3859809509345462,0.02590775903728273,-0.09374668401095175,-17.82701164484024,0.08922837053736052,-0.035383823817059144,-0.026640651705569788
1965-11-01,0.0063041987635145255,0.0033266543565938873,-1.5158612813268388,0.027543614721960492,-0.02248252802077801,-14.150671660900116,-0.015354954327146213,-0.0466444987361714,0.01043376925968586
1965-12-01,0.035120118034365995,0.004002642676685796,-0.8793012372085025,0.03818672564294603,0.005464816480995186,-14.985257387161255,-0.07619901870687804,-0.020568871523364115,0.027778381971936477
1966-01-01,0.041725847795105624,0.003523721296170896,-0.572128700358527,-0.0009797541295281714,0.024721699376260082,-16.211184859275818,-0.17992325127124786,0.014707013585809935,0.03055039569175333
1966-02-01,0.04213645729242555,0.0014901432124051182,-0.8329834789037703,0.011608635799752342,0.04243916801867947,-11.371325701475143,-0.12410211066404979,0.013565878241749135,0.025626003770227716
1966-03-01,0.03688114276468354,0.005122612823139538,-0.893241912126541,0.0257407459947798,0.007650597892220943,-10.220929235219955,-0.1484326149026553,-0.023464497052511926,0.021317741952668456
1966-04-01,0.032329789344096346,0.003063956021585248,-1.5047710921083177,0.03860404094060262,0.0050992021457322186,-11.777783185243607,-0.1928169404466947,-0.027355340198945192,0.020038196466919175
1966-05-01,0.015930301547300494,0.012885374158169285,-2.1799300398145403,0.029681565033064947,-0.08433425138073583,-18.787650763988495,-0.23915842175483704,-0.10210214403726288,-0.002997256535336487
1966-06-01,0.008529643590668304,0.01612616251363899,-2.007363098008292,0.03851003530952665,-0.13831814210261067,-14.900140464305878,-0.09100864330927531,-0.07301500161825601,-0.04853683530836177
1966-07-01,0.007096234233987412,0.018837239141717102,-2.051125679697309,0.048468663460678525,-0.1136326261105076,-9.797754138708115,-0.02968907045821349,-0.07717820926237914,-0.046160807342905744
1966-08-01,0.004411231251370987,0.013746155256574804,-1.6384180103029522,0.03567739907238218,-0.11907261946508961,-14.510247111320496,0.07373148575425148,-0.019322859786324583,-0.042192814381499036
1966-09-01,0.006017531112036449,0.01066611966851986,-1.3514457004410878,0.026771691110399034,-0.11811965415554662,-8.537844568490982,0.08822252353032431,-0.014765027089644287,-0.04376914436207678
1966-10-01,-0.004861809175786556,0.018132533878087997,-1.2478321790695188,0.009076809510588646,-0.11158297138829386,-8.62017348408699,0.08395640179514885,-0.017585968440872127,-0.01587474130486187
1966-11-01,-0.0031167356884919555,0.015557478887565208,-1.2262242180960519,0.020661565164724987,-0.012176606293407178,-6.6321030259132385,0.009387897637983164,-0.0389279987094766,0.02340452055817932
1966-12-01,0.02217530241648623,0.005723833191123876,-1.3274739895548138,0.03369433598385917,0.012683072277615148,-9.02475118637085,-0.1072618861993154,-0.028501157412084484,0.0274952473048877
1967-01-01,0.06119905152176851,0.014415156434882772,-0.6941356297050203,0.0028626343959735497,0.024851830676198006,-12.220007181167603,-0.18313334633906683,-0.004050912240804252,0.020183503795835306
1967-02-01,0.049086625143985624,0.005400402781864008,-0.42149975363697323,0.06712913513183594,0.038514938205480576,-8.334466069936752,-0.27273928125699365,-0.007452177262659801,0.02319707808301861
1967-03-01,0.03305480459192455,-0.0039113062490342245,-0.6834308483770914,0.03820103903611501,0.03420666100517396,-8.737742900848389,-0.2226906269788742,-0.025597595120385543,0.031248344934748526
1967-04-01,0.024627151605266854,-0.0141133266416463,-1.5444411763123103,0.046859532594680786,-0.004810820739235609,-13.823294639587402,-0.22323772311210632,-0.05668286802405018,0.031663026814734124
1967-05-01,0.024135123263269463,-0.006663181508580844,-2.420136545385633,0.045742702980836235,-0.029933756037104516,-16.250401735305786,-0.26234904925028485,-0.11666888150118165,0.011951546709900512
1967-06-01,0.01670484831119144,0.01414678031296441,-3.059656918048858,0.044474299583170146,-0.14672085883155947,-17.76811182498932,-0.03577594024439653,-0.08651523266808461,-0.0361326003545209
1967-07-01,0.027865171432495117,0.015954275925954185,-2.396289791379656,0.03955955306688944,-0.11746147947926676,-11.208973079919815,0.07345749686161678,-0.040009728301379645,-0.04720685345337803
1967-08-01,0.02652558079301911,0.016103167312614845,-1.7008533435208455,0.038878950807783336,-0.10693975754322545,-7.773967832326889,0.07723654930790266,-0.008121539317702844,-0.0424862482157865
1967-09-01,0.0023159153928242675,0.004265045845937549,-1.400532786335264,0.020771450880501006,-0.12071556862323515,-6.8825677037239075,0.09869368746876717,-0.018967121397539723,-0.05025929890404966
1967-10-01,0.006082297487171905,0.004662419175446937,-1.3661417577947887,0.03627619809574551,-0.09764307929623511,-8.240804076194763,0.06780431916316351,-0.017031051723633783,-0.0213107328749913
1967-11-01,0.013220622735535538,0.012369575402276083,-1.8448239990643092,0.03482585151990255,-0.02827689412140077,-7.094565778970718,0.04744985451300939,-0.028863997530129,-0.008480818732116455
1967-12-01,0.044221286005621786,0.0064401972022923555,-0.8321433195046015,0.026795311520497002,0.022304981886859865,-5.37097342312336,-0.04539487883448601,-0.03135676921929344,0.027187471102951163
