,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,0.0001578353383870385,4.5855118845462463e-05,2.1381826708063813e-05,7.77099237037713e-05,7.145326355170896e-05,4.926113612262789e-06,3.4044552938377656e-05,8.657745005937454e-05,0.00016439400890187639
1965-02-01,0.0001646928051170909,3.8264583550203085e-05,2.2208013997672573e-05,8.309985038495677e-05,6.747717206427992e-05,5.173818250016535e-06,3.175733676376789e-05,9.921149403848888e-05,0.00013482131180353463
1965-03-01,0.00016913597345731018,3.898091397951992e-05,2.5928710772260974e-05,7.061080181943801e-05,5.891340740216786e-05,5.18486688503929e-06,3.751185384364315e-05,9.310105783895224e-05,0.00012731891458954764
1965-04-01,0.000154954959417425,4.5030041788281366e-05,1.8858598288048435e-05,8.331506465123419e-05,7.943888918174814e-05,2.366457049366285e-06,3.491418578665002e-05,8.389816566309689e-05,0.0001593617009741531
1965-05-01,0.00014378132063784968,4.296916813473217e-05,2.1353669212600567e-05,8.102053577792557e-05,8.607589466812308e-05,8.698657844823693e-06,3.2892735775517807e-05,8.444012960155858e-05,0.00014212122108359394
1965-06-01,0.00014286093666391857,4.3836999711030245e-05,2.65332346316427e-05,7.838057867689607e-05,8.619808260632185e-05,4.873426665393968e-06,3.846595866995706e-05,8.2936545051938e-05,0.00011467948482006889
1965-07-01,0.00014806094024945999,4.4497346607386135e-05,2.6559218549894617e-05,7.813426611178062e-05,8.629434459555127e-05,5.826402116326789e-06,4.1993307486454676e-05,8.165389653700201e-05,0.00010849368196874354
1965-08-01,0.00014419258489289274,4.5795336105088197e-05,2.6683094030794322e-05,7.545767242417616e-05,8.499949163866831e-05,9.067105923220099e-06,4.710337788156875e-05,8.40459150545623e-05,0.00011659099687381672
1965-09-01,0.00014325755034668087,4.6036885495678604e-05,2.515797963427804e-05,7.934975335100556e-05,8.660880506367367e-05,5.542108892443918e-06,4.293974420938689e-05,8.281487838678953e-05,0.00012654989503160422
1965-10-01,0.00016048450222223113,4.500652308210688e-05,2.464977471759142e-05,7.815695853958674e-05,7.923167418887126e-05,6.089708952978461e-06,3.9866781308218936e-05,8.618783834643419e-05,0.0001399109818079081
1965-11-01,0.00015383132958342717,4.1646870324091815e-05,2.4934094273956797e-05,8.087293655775926e-05,7.968446880113333e-05,9.387146755151271e-06,3.576159861631232e-05,8.2884759214484e-05,0.000136935301958835
1965-12-01,0.00014775983892554827,4.231765573918396e-05,2.414540579627987e-05,7.792299798251514e-05,7.341369543128702e-05,4.5741083048207135e-06,3.307512607924374e-05,7.976416426295738e-05,0.00015669618339932248
1966-01-01,0.00016089175853452062,3.8241709758453496e-05,2.4512574563681184e-05,7.387189030209009e-05,6.618536858963232e-05,2.770140079227141e-06,3.228100491445753e-05,9.418458237474702e-05,0.00012241873411914786
1966-02-01,0.00016427697797337452,3.8080179365351796e-05,2.4870913173661485e-05,6.659568872932784e-05,6.614822375601814e-05,7.749644887715995e-06,3.331452162101768e-05,9.335467241370402e-05,0.00010870139089387817
1966-03-01,0.00016151374192134935,3.875212231915529e-05,1.8078566127665975e-05,8.940480149570195e-05,8.274111999472713e-05,4.38097372030504e-06,2.543146566294327e-05,9.406086736935717e-05,0.0001450887498936641
1966-04-01,0.00016202846042796085,4.342924429775766e-05,2.0769552572312045e-05,7.104140155099551e-05,7.704282003995852e-05,3.2603904592016467e-06,3.415772006484111e-05,8.513049934940088e-05,0.0001345964552161309
1966-05-01,0.00013804669448537596,4.303125355032865e-05,2.3629812098585682e-05,8.535629604011774e-05,8.939126500455827e-05,7.462928002561446e-06,3.236696515655653e-05,8.381794032175094e-05,0.00013372862028788676
1966-06-01,0.0001492025010027307,4.097223609278444e-05,2.991039338344826e-05,8.142300751334166e-05,8.85379770753549e-05,5.000684158825866e-06,4.1549842594518e-05,8.493351070564644e-05,9.728076268377638e-05
1966-07-01,0.00015190503830326944,4.333861728479281e-05,2.8446489131620412e-05,7.894665673922966e-05,8.319238986587152e-05,7.577279502259313e-06,4.0528997393361257e-05,8.928530840658704e-05,0.00010479455562056721
1966-08-01,0.00014244864884195693,4.621130590914452e-05,2.8323891548339654e-05,7.325890371302033e-05,8.225268389009322e-05,3.7082113887468685e-06,4.6436229264121746e-05,8.218031997903776e-05,0.00011216602492699953
