,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9
1965-01-01,-3.1821182e-06,3.5305326e-05,-0.00012391192,-8.069543e-05,0.00011240585,6.4464693e-06,2.5910045e-05,-2.3148212e-05,-7.4894124e-06
1965-02-01,-1.4322795e-06,8.092672e-05,-0.0001313689,-1.7853832e-05,0.00017223234,-6.4395063e-06,2.9831477e-05,-3.3674158e-05,-6.0177554e-06
1965-03-01,-6.0446764e-06,0.0001032349,-7.9241705e-05,2.7623988e-05,0.00018787319,-5.1832176e-06,3.1500553e-05,-3.7084093e-05,-1.2783792e-05
1965-04-01,1.1251686e-06,3.717182e-05,-7.579587e-05,-4.123884e-05,9.9322446e-05,-5.6184945e-07,1.552768e-05,-2.3184104e-05,-6.224145e-06
1965-05-01,-1.755332e-06,7.218651e-05,-1.2353063e-05,0.00021030699,0.00017279766,3.1172967e-06,1.9565763e-05,-1.9962608e-05,-5.8113583e-06
1965-06-01,-4.016656e-06,0.00010266957,1.6110956e-05,0.000377062,0.00022217896,5.1632596e-06,1.6577578e-05,-1.6624457e-05,-9.894313e-06
1965-07-01,-5.9190425e-06,0.00010940869,5.513226e-06,0.00035823556,0.0002339971,8.833427e-06,2.2347558e-05,-3.0084746e-05,-8.817493e-06
1965-08-01,-4.375601e-06,9.784182e-05,1.534821e-05,0.00032502454,0.00020302049,1.5087979e-05,3.0190418e-05,-2.508649e-05,-3.4244076e-06
1965-09-01,-4.402522e-06,8.790813e-05,2.3567954e-05,0.00023785571,0.00015862848,3.2967655e-06,2.1028449e-05,-1.9531879e-05,-6.161332e-06
1965-10-01,-3.7653954e-06,5.657258e-05,-5.188144e-05,5.4741977e-05,0.00011289939,4.6876594e-06,2.6206173e-05,-1.8203798e-05,-3.702582e-06
1965-11-01,2.0673906e-06,4.581332e-05,-8.683331e-05,-7.973984e-06,9.23231e-05,6.4957567e-07,3.5448902e-05,-1.3501674e-05,6.0470484e-07
1965-12-01,-3.5231133e-06,7.955377e-05,-9.854376e-05,6.960214e-05,0.00015564029,6.406044e-07,2.4806304e-05,-2.6378679e-05,-7.7277946e-08
1966-01-01,-3.016703e-06,0.000104977305,-7.64031e-05,0.00015879508,0.00019579787,1.3907993e-08,2.4283232e-05,-2.0271633e-05,-8.646144e-06
1966-02-01,-1.6806262e-06,9.517671e-05,-0.00011722672,5.7375542e-05,0.00019045356,-5.582944e-06,3.667452e-05,-3.3176162e-05,-1.5684982e-05
1966-03-01,-1.2977289e-06,7.925785e-05,-4.26509e-05,7.827209e-05,0.00014838346,-3.236666e-06,2.1545906e-05,-1.8927407e-05,-9.126805e-06
