,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6,r900_cluster7,r900_cluster8,r900_cluster9
1965-01-01,73.57032,79.30505,33.813747,69.53422,21.998653,63.381786,79.768616,26.945496,66.63164
1965-02-01,79.13798,83.52461,28.945528,70.576004,15.035397,61.02958,77.69815,21.893818,53.61259
1965-03-01,58.018883,85.942345,21.141964,62.77244,11.47596,66.86096,74.926605,16.42772,39.16682
1965-04-01,55.660126,83.54427,20.863499,62.61683,12.324459,66.12385,76.2616,20.257427,46.922882
1965-05-01,45.094845,86.06356,18.871658,80.59746,12.73888,61.814194,74.90695,37.39775,39.90557
1965-06-01,52.644516,89.68524,22.866806,85.452576,30.527863,66.22868,75.29844,66.76268,33.256817
1965-07-01,66.055046,83.16097,16.475224,85.79001,48.31357,70.37781,71.90445,90.07837,14.552177
1965-08-01,43.06369,81.61468,27.695713,86.27814,68.453125,68.78728,73.38686,91.66725,29.373053
1965-09-01,68.85444,82.356705,36.940742,88.84166,56.682255,72.46465,75.819336,89.973526,47.34877
1965-10-01,80.24037,87.37726,47.386444,88.20446,39.900658,66.68241,76.21574,80.594185,73.52118
1965-11-01,78.91521,87.20035,35.38134,79.83414,24.55889,64.231926,77.26407,43.582947,53.298088
1965-12-01,76.307465,87.60658,33.16509,75.609665,13.600483,58.44641,78.9365,20.768494,45.01458
1966-01-01,68.694275,82.564125,22.629433,73.0166,10.246868,65.928185,81.15728,16.977417,37.065636
1966-02-01,65.1829,84.2878,21.078125,68.95693,8.557667,71.54409,83.69354,13.879723,38.127747
1966-03-01,57.16206,83.38164,22.335587,64.42941,12.326771,56.40364,80.53511,18.218464,44.735172
1966-04-01,62.820644,80.93074,18.550064,75.35916,11.029911,71.33396,79.23661,23.013567,36.99833
1966-05-01,51.5084,86.366066,21.982643,88.40329,21.281681,62.56948,75.59883,44.76472,40.22899
1966-06-01,68.33312,89.00739,16.328983,91.89825,27.588696,54.520733,72.268036,78.5652,41.407658
1966-07-01,48.1776,88.74802,13.032658,88.322845,37.37918,58.389977,71.746,88.86622,20.899189
1966-08-01,40.714905,82.314606,22.327377,87.18358,60.831028,71.13861,74.89787,91.29578,21.915337
1966-09-01,55.912804,82.82514,30.48119,90.71794,57.738262,69.44777,74.911,89.25035,42.986874
1966-10-01,78.56027,86.00163,35.957558,91.60604,46.475266,65.61464,78.048096,80.825676,64.871
1966-11-01,80.58929,86.5647,36.251404,72.59635,26.336159,64.98263,84.96742,50.28541,61.390812
1966-12-01,67.374435,86.75348,23.66364,73.553406,16.048271,69.19989,77.250275,23.164593,41.176193
1967-01-01,56.55243,84.69247,17.624256,70.72886,11.2547455,68.68001,77.958115,17.700264,23.721825
1967-02-01,63.055378,81.930824,31.26187,63.32563,21.44157,64.44549,77.07304,21.524338,52.716534
1967-03-01,48.78943,82.28722,18.477242,56.0778,10.862877,64.28334,77.51219,17.352314,28.189438
1967-04-01,66.27645,83.24324,29.017086,73.58847,16.605743,56.280487,82.420654,23.434685,64.016464
1967-05-01,64.872826,87.32067,18.007675,78.98,15.247723,70.01269,74.19485,42.37938,46.968605
1967-06-01,47.04461,90.970764,17.289818,87.700714,26.670956,64.36104,77.49193,75.94135,31.9375
1967-07-01,35.239647,87.67876,11.6381645,84.123245,48.76409,73.94993,72.30984,90.480934,11.725998
1967-08-01,40.49437,82.90204,20.168007,86.5116,70.195114,72.19836,71.667984,92.95543,14.920044
1967-09-01,68.51955,83.06419,27.692848,90.092445,68.5567,67.64798,75.91433,90.48938,36.886497
1967-10-01,72.740555,86.59437,36.623,90.44884,35.395042,70.69001,74.34686,81.989944,55.848083
1967-11-01,80.43937,90.183655,43.409718,81.61159,31.011887,63.391506,76.57813,66.12274,66.379486
1967-12-01,68.27969,81.31262,45.45688,79.294174,21.578388,70.195114,79.6776,30.64029,66.100784
1968-01-01,63.38136,81.128586,24.828712,66.850006,13.225254,60.638634,79.06832,26.37069,38.247776
1968-02-01,76.61049,85.020546,35.32317,64.617516,23.850088,50.2488,77.661545,31.101244,59.01618
1968-03-01,81.410255,82.11043,30.183783,60.24268,14.27309,55.349556,80.58615,20.902946,70.392685
1968-04-01,75.58841,82.55789,26.201683,65.1696,17.160675,57.36958,79.07959,33.921227,59.001694
1968-05-01,58.005363,84.548935,21.529074,88.95918,15.217915,67.138115,73.09195,45.65989,51.254787
1968-06-01,44.219315,86.538376,20.555279,89.59658,26.425415,66.77757,71.366486,64.06382,37.938736
1968-07-01,45.917423,87.90813,16.289894,83.43994,52.338036,69.69252,72.55596,88.160835,17.962246
1968-08-01,63.44574,81.69032,21.100925,86.38225,50.454826,71.05583,79.285614,87.4156,36.792717
1968-09-01,64.21351,82.85566,23.159578,91.793655,44.70058,61.462738,78.71421,87.59104,30.093647
1968-10-01,56.25897,86.158516,21.398697,90.560715,25.232716,70.634125,80.09362,73.120926,32.023533
1968-11-01,77.787094,87.185425,37.61521,85.802795,24.907581,71.6047,77.927124,56.79657,65.81665
1968-12-01,74.45044,82.660904,36.65912,75.73971,19.987099,66.878975,80.25297,32.817055,62.637733
1969-01-01,65.20767,83.59868,41.89179,69.85514,24.404877,65.92627,80.08759,31.649311,53.30073
1969-02-01,83.87442,79.56118,32.992916,61.245377,16.508694,67.68265,82.04451,26.005838,68.74717
1969-03-01,71.78699,81.27912,25.517862,64.50412,15.091557,56.868637,82.41049,31.020958,50.242527
1969-04-01,72.417015,83.21265,28.235151,72.7245,19.461613,64.70299,77.89504,27.0971,62.951622
1969-05-01,68.49984,87.926956,17.464592,81.35934,14.311131,62.463646,79.1317,44.98509,51.552708
1969-06-01,62.17621,90.34679,24.488434,89.193695,20.265438,72.78801,75.212845,74.648,57.702538
1969-07-01,29.782637,84.64315,17.088581,87.33704,48.526253,72.552376,71.30069,89.33908,28.728142
1969-08-01,55.545086,83.50677,20.828613,88.5152,63.065258,69.81169,72.687744,90.59244,23.25011
1969-09-01,73.6637,82.804886,31.505592,89.7201,54.236572,71.00155,75.00563,89.18366,44.916573
1969-10-01,70.92133,84.53285,43.268818,92.75491,46.45737,66.14352,74.83517,86.96605,65.47172
1969-11-01,75.17609,88.68566,32.351196,83.47501,22.026829,69.19671,79.5545,49.935036,58.08523
1969-12-01,79.69655,87.77655,33.337173,78.27941,24.458353,73.7038,80.771095,33.256958,63.55992
1970-01-01,75.4309,83.48716,33.069344,65.47477,17.789257,68.72011,84.10611,24.933643,54.68951
1970-02-01,62.70274,81.55915,21.572456,66.63158,14.27747,66.42636,77.76106,27.411093,43.4028
1970-03-01,76.67873,82.4131,27.823174,68.45532,16.701962,70.86988,78.7292,24.124376,64.57613
1970-04-01,61.48636,79.938965,19.275394,75.10654,14.303947,63.7437,80.11604,29.842203,38.755722
1970-05-01,54.409824,87.35477,18.605145,81.22154,15.138039,61.20005,77.94145,53.771015,42.658077
1970-06-01,64.908775,91.19423,17.579079,89.10239,20.485157,65.80741,73.512825,77.71969,47.229027
1970-07-01,38.66801,88.01674,11.523647,90.388275,47.445824,68.18887,75.40773,88.20706,14.9262085
1970-08-01,56.22364,84.7896,17.891865,90.3138,62.681225,71.6808,71.70066,91.219055,19.043705
1970-09-01,58.0689,86.59514,24.860826,90.851654,51.889347,68.5,74.191345,84.81939,37.602226
1970-10-01,65.54593,86.639824,27.665955,89.292694,26.800419,70.51241,78.96255,78.692795,50.01926
1970-11-01,65.64854,87.80325,24.998186,78.48758,21.739605,73.52937,79.9522,59.33824,45.332466
1970-12-01,72.56289,85.31753,28.859167,76.632385,23.142996,67.169426,71.36305,36.6556,56.82935
1971-01-01,72.48247,84.12343,34.356052,73.473114,14.820343,68.1953,77.249756,19.903751,45.00129
1971-02-01,68.78698,82.58336,24.679485,66.90374,17.29189,63.877697,79.56915,21.704163,47.073875
1971-03-01,74.60239,84.0034,30.466154,68.35421,16.941952,59.519524,79.81935,22.187653,68.39985
1971-04-01,78.8473,85.64152,36.66362,68.31194,21.235886,45.86853,77.109436,36.841125,66.86485
1971-05-01,80.11012,85.142815,31.336775,82.15059,19.374619,61.969093,74.68523,38.947517,76.67159
1971-06-01,66.973045,89.80698,16.336742,87.75468,22.327965,72.50952,68.71598,75.13828,39.23491
1971-07-01,59.888058,88.56613,17.182007,87.53491,46.45176,73.27194,73.96168,89.93038,29.55327
